age_CE,DHR16A_raw,DHR16B_raw,DHR17A_raw,DHR17B_raw,DHR18A_raw,DHR18B_raw,DHR19A_raw,DHR19B_raw,DHR20A_raw,DHR20B_raw,DHR16A_raw_outlier_flag,DHR16B_raw_outlier_flag,DHR17A_raw_outlier_flag,DHR17B_raw_outlier_flag,DHR18A_raw_outlier_flag,DHR18B_raw_outlier_flag,DHR19A_raw_outlier_flag,DHR19B_raw_outlier_flag,DHR20A_raw_outlier_flag,DHR20B_raw_outlier_flag
1844,0.73,1.08,2.53,1.17,1.78,1.96,0.82,1.18,2.51,2.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.62,1.29,2.66,1.73,1.69,2.27,0.77,1.42,2.71,2.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.51,0.96,2.11,1.28,1.62,1.53,0.72,1.31,1.74,2.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.43,0.83,1.61,1.23,1.1,1.45,0.48,0.82,2.25,2.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.41,0.84,1.54,1.11,1.27,1.62,0.47,0.87,1.77,1.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.22,0.69,1.01,0.88,0.91,1.13,0.15,0.5,1.39,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.49,0.59,1.44,0.97,0.81,1.39,0.21,0.56,1.38,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.55,0.56,2.04,1.31,0.97,1.07,0.46,0.74,2.14,1.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.6,0.53,1.66,1.36,1.05,1.26,0.36,0.59,1.62,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.78,0.63,1.63,0.99,1.16,1.36,0.43,0.76,1.96,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.73,0.74,1.78,1.55,1.39,1.63,0.56,0.9,2.09,1.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.73,1.35,2.73,2.21,1.73,2.36,1.13,1.43,3.15,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.62,1.1,2.25,1.86,1.42,1.35,0.86,1.06,2.9,2.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.53,0.97,2.94,1.94,1.48,1.71,1.23,1.03,2.91,3.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.87,1.13,3.27,2.51,1.57,2.15,1.59,1.32,2.95,3.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.67,0.89,2.05,1.63,1.23,1.41,1.22,1.11,2.02,2.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.94,0.89,2.19,1.35,0.99,1.28,1.01,0.88,2.47,2.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,1.04,1.29,2.09,1.61,1.17,1.48,1.37,1.22,2.89,2.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.78,1.23,2.21,1.67,1.04,1.15,1.46,1.02,2.62,2.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.77,0.99,2.26,1.49,1.3,1.52,1.37,1.26,2.31,2.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.93,1.32,2.1,1.27,1.14,1.18,1.33,1.2,2.21,2.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.93,1.07,2.14,1.45,1.31,1.37,1.23,1.11,2.01,2.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.78,1.02,2.2,1.47,1.29,1.41,1.11,0.83,2.4,2.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.49,0.74,1.72,0.86,0.88,1.03,0.87,0.86,2.05,2.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.54,0.77,1.96,1.41,1.02,1.38,0.98,1.13,2.42,3.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.68,0.71,2.24,1.6,1.2,1.14,1.02,1.08,2.02,2.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.56,0.57,1.91,1.39,1.08,1.27,0.98,1.15,1.9,2.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.58,0.61,1.39,0.95,1.1,1.38,0.91,1.04,2.05,1.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.51,0.5,1.4,0.86,0.92,1.19,0.8,0.82,0.89,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.6,0.73,1.97,1.2,1.13,1.23,0.8,0.9,1.14,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.67,0.98,2.02,1.01,1.38,1.45,0.9,0.98,1.25,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.64,1.02,1.76,1.12,1.25,1.23,0.86,1.04,1.38,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.53,1.06,2.5,1.56,1.3,1.23,0.81,1.29,1.61,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.83,1.11,2.98,2.37,1.94,1.82,1.46,2.11,2.97,2.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,0.94,0.92,2.94,2.01,1.5,1.7,1.51,2.23,2.35,2.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.74,0.92,1.76,1.24,0.94,1.08,0.93,1.58,1.94,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.72,0.98,1.57,0.75,0.81,0.82,0.73,1.42,2.05,2.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.03,1.22,2.52,1.25,0.81,1.01,1.12,1.29,2.53,3.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.98,0.96,1.84,1.07,0.95,1.01,0.95,1.34,1.76,2.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.71,0.64,1.17,0.68,0.63,0.59,0.78,1.14,1.2,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,1.02,0.68,1.64,0.83,0.63,0.58,1.02,1.67,2.42,3.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,1.21,1.13,2.23,0.78,0.98,1.22,1.29,1.96,2.57,3.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.69,0.59,1.1,0.53,0.77,0.58,0.8,0.96,1.45,1.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.84,0.68,1.13,0.4,0.58,0.65,0.79,1.05,1.74,2.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.1,0.99,1.83,0.81,0.94,1.06,1.05,2.19,2.25,2.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.82,1.02,1.6,0.98,0.95,0.93,1.16,1.94,1.44,1.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.58,0.53,1.08,0.5,0.77,0.85,0.71,1.13,1.77,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.8,0.79,1.67,0.88,1.1,1.13,1.2,2.03,2.47,3.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.92,0.85,1.76,0.74,1.16,1.17,1.05,1.63,1.82,1.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.92,0.86,1.54,0.68,0.91,0.9,0.72,1.22,1.65,2.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,1,0.88,1.68,1.07,0.86,1.16,0.98,1.8,2.06,2.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.84,0.95,1.78,1.22,0.99,1,1.03,1.52,2.36,2.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.83,0.74,1.34,0.89,0.77,1.07,0.75,1.07,1.73,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.92,0.73,1.72,1.32,0.85,1.1,1.06,1.83,2.34,2.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.81,0.6,1.89,1.34,1.12,1.22,0.9,2.11,1.83,2.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.72,0.51,1.17,0.89,0.82,1.47,0.57,1.11,1.67,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.1,0.76,2.61,1.7,1.34,1.45,1.43,2.05,3.46,3.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.94,0.73,2.49,1.73,1.46,1.57,1.66,1.79,2.63,2.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.67,0.57,1.72,0.89,1.12,1.56,0.91,1.58,1.27,2.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.14,0.86,2.41,1.21,1.44,1.79,1.13,2.05,1.03,2.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.21,1.18,2.36,1.85,1.82,2.19,1.4,2.44,1.91,3.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.05,1.17,1.85,1.22,1.57,1.35,1.33,1.87,2.29,2.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.94,1.18,1.17,0.89,1.37,1.06,1.08,1.57,2.51,3.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.59,1.15,1.56,1.25,1.28,1.54,1.57,2.29,3.35,4.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1908,1.31,1.14,1.63,1.11,1.7,1.6,1.32,2.04,3.23,3.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.03,0.83,1.43,1.11,1.21,1.1,1.33,1.6,1.93,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.99,0.81,1.62,1.27,0.98,0.99,1.38,1.43,2.38,2.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.65,0.56,0.84,1.1,0.79,0.68,0.97,1.19,1.85,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.8,0.72,1.09,1.09,0.68,0.75,1.3,1.49,1.89,2.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.34,0.86,1.66,1.53,0.97,1.12,1.44,1.82,3.21,2.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.28,0.88,1.37,1.33,0.86,1.23,1.49,1.65,2.15,2.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.09,0.68,1.36,1.23,0.76,1.04,1.49,1.89,2.33,2.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.18,0.68,1.48,0.78,0.95,0.97,1.17,1.43,2.15,2.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.96,0.67,1.32,0.82,0.85,0.92,0.86,1.16,1.47,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.05,0.55,1.48,0.98,0.81,0.82,0.9,1.41,2.13,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.2,0.73,1.1,0.74,0.93,1.13,1.1,1.66,2.38,2.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.88,0.6,0.83,0.62,0.7,0.83,0.82,0.99,1.46,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1,0.59,1.55,1.15,0.81,1.16,1.18,1.49,1.77,2.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.82,0.51,1.12,0.65,0.76,0.96,0.96,1.06,1.48,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.74,0.51,1.21,0.67,0.71,0.78,1.1,1.32,1.63,2.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.89,0.54,0.9,0.61,0.85,1,0.86,0.93,1.34,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.77,0.46,1.16,0.73,0.81,0.92,0.89,0.87,0.91,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.73,0.51,0.96,0.73,0.73,0.74,1.05,1.26,1.29,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.88,0.67,1.04,0.93,0.95,0.93,1.26,1.46,1.31,2.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.87,0.61,1.07,0.82,0.93,1.18,1.22,1.34,1.71,2.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.78,0.48,0.9,0.64,0.78,0.81,0.81,1.05,1.35,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.1,0.58,0.74,0.34,0.63,0.74,0.94,1.08,1.67,1.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.22,0.56,0.81,0.34,0.83,0.92,0.92,0.98,1.88,2.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.84,0.42,0.68,0.37,0.65,0.65,0.66,0.72,1.67,1.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.64,0.44,0.49,0.35,0.53,0.65,0.63,0.82,1.18,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.06,0.53,1.15,0.51,0.84,0.92,1.08,1.77,2.35,2.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.65,0.43,0.42,0.27,0.75,0.87,0.48,0.81,1.06,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.62,0.36,0.36,0.21,0.55,0.65,0.3,0.72,1.38,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.6,0.49,0.31,0.18,0.74,0.95,0.42,0.8,1.43,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.57,0.49,0.52,0.25,0.84,1.13,0.58,0.9,1.53,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.5,0.42,0.72,0.32,0.82,0.89,0.64,0.77,1.24,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.62,0.49,0.62,0.27,0.78,0.7,0.53,0.77,1.27,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.61,0.38,1.16,0.63,1.01,1.1,0.95,1.19,2.39,2.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.82,0.55,1.66,0.9,1.24,1.45,1.2,1.5,2.68,2.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.57,0.35,1.08,0.68,0.82,0.87,0.73,0.71,1.78,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.63,0.39,1.07,0.69,0.78,0.97,0.93,1.08,1.73,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.67,0.38,0.91,0.58,0.86,0.82,0.74,0.94,1.31,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.96,0.42,1.5,0.8,0.97,1.02,0.94,1.25,1.57,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.97,0.44,1.6,1.06,1.05,1.04,1.13,1.47,1.63,1.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.53,0.22,0.9,0.56,0.73,0.7,0.67,0.89,1.28,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.52,0.27,0.82,0.45,0.73,0.68,0.59,0.6,0.99,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.53,0.31,0.89,0.47,0.85,0.84,0.57,0.78,0.97,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.52,0.3,0.8,0.5,0.6,0.68,0.5,0.83,1.09,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.61,0.31,0.97,0.6,0.7,1.09,0.52,1.02,1.21,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.63,0.35,0.98,0.48,0.9,0.98,0.37,0.67,1.2,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.66,0.39,1.17,0.46,0.87,0.96,0.47,0.93,1.37,1.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.85,0.38,1.25,0.66,0.91,0.95,0.48,0.97,1.45,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.75,0.39,1.17,0.55,0.66,1.02,0.59,1.14,1.15,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.62,0.29,1.07,0.5,0.73,0.91,0.44,0.97,0.94,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.62,0.33,0.79,0.32,0.56,0.84,0.42,0.8,1.05,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.77,0.3,0.64,0.31,0.54,0.66,0.3,0.75,0.91,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.02,0.43,1.14,0.61,0.78,0.99,0.47,0.95,1.3,2.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.68,0.37,1.02,0.63,0.82,0.91,0.41,0.76,0.91,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.5,0.2,0.85,0.44,0.52,0.59,0.42,0.5,0.97,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.52,0.26,0.67,0.56,0.57,0.79,0.38,0.63,1.07,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.41,0.23,0.64,0.5,0.47,0.6,0.34,0.64,0.94,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.7,0.31,0.62,0.55,0.46,0.66,0.43,0.55,1.01,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.61,0.29,0.75,0.54,0.55,0.82,0.57,0.76,1.15,1.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.56,0.29,0.59,0.41,0.58,0.8,0.38,0.57,0.73,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.45,0.22,0.32,0.25,0.38,0.47,0.24,0.41,0.63,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.53,0.28,0.49,0.36,0.55,0.86,0.45,0.67,0.95,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.41,0.24,0.54,0.42,0.56,0.74,0.34,0.45,0.77,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.41,0.18,0.7,0.44,0.43,0.68,0.37,0.43,1.05,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.36,0.22,0.77,0.45,0.39,0.56,0.33,0.48,0.9,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.4,0.2,0.57,0.33,0.3,0.59,0.28,0.4,0.75,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.23,0.1,0.3,0.13,0.26,0.49,0.28,0.32,0.75,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.27,0.22,0.62,0.48,0.57,0.62,0.31,0.63,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.49,0.4,1.14,0.84,0.73,0.99,0.56,1.09,1.08,1.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.59,0.39,1.16,0.92,0.57,0.95,0.63,1.15,0.85,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.53,0.3,1.33,0.87,0.46,0.96,0.47,0.76,0.71,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.57,0.36,1.1,0.99,0.46,0.7,0.45,0.76,0.61,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.63,0.32,1.76,1.24,0.36,0.66,0.52,0.97,1.01,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.69,0.38,1.42,1.12,0.53,0.85,0.62,1.1,1.15,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.71,0.4,1.36,0.99,0.48,0.69,0.62,0.82,0.85,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,0.7,0.36,1.82,1.4,0.51,0.74,0.63,0.98,1.1,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.71,0.32,1.06,1,0.46,0.66,0.56,0.86,0.95,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.46,0.32,0.77,0.58,0.4,0.66,0.55,0.69,0.7,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.69,0.33,1.2,1.19,0.38,0.65,0.55,1.02,0.95,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.47,0.24,1.19,1.15,0.39,0.5,0.51,0.89,0.65,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.51,0.22,0.95,0.66,0.36,0.48,0.37,0.66,0.64,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.35,0.24,0.61,0.41,0.23,0.39,0.46,0.63,0.44,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.68,0.39,1.18,0.98,0.6,0.75,1.11,1.19,1.1,1.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
