age_CE,BC1101B_raw,BC1102B_raw,BC1103A_raw,BC1104A_raw,BC1105A_raw,BC1106B_raw,BC1107A_raw,BC1108B_raw,BC1109B_raw,BC1110B_raw,BC1111B_raw,BC1112A_raw,BC1113B_raw,BC1114B_raw,BC1115A_raw,BC1116B_raw,BC1117B_raw,BC1118B_raw,BC1119A_raw,BC1120A_raw,BC1101B_raw_outlier_flag,BC1102B_raw_outlier_flag,BC1103A_raw_outlier_flag,BC1104A_raw_outlier_flag,BC1105A_raw_outlier_flag,BC1106B_raw_outlier_flag,BC1107A_raw_outlier_flag,BC1108B_raw_outlier_flag,BC1109B_raw_outlier_flag,BC1110B_raw_outlier_flag,BC1111B_raw_outlier_flag,BC1112A_raw_outlier_flag,BC1113B_raw_outlier_flag,BC1114B_raw_outlier_flag,BC1115A_raw_outlier_flag,BC1116B_raw_outlier_flag,BC1117B_raw_outlier_flag,BC1118B_raw_outlier_flag,BC1119A_raw_outlier_flag,BC1120A_raw_outlier_flag
1850,0.94,2.28,1.68,NA,1.65,NA,NA,NA,1.76,1.38,1.18,1.71,NA,1.44,0.6,NA,0.91,NA,0.35,0.91,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1851,0.32,2.41,1.31,NA,1.84,NA,NA,NA,1.52,1.51,1.27,1.37,NA,1.44,0.77,NA,1.39,NA,0.45,1.2,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1852,0.27,2.51,1.01,NA,1.67,NA,NA,NA,2.1,1.7,1.48,2.38,NA,1.38,0.83,NA,1.01,NA,0.31,1.35,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1853,0.44,3.04,1.41,NA,1.98,NA,NA,NA,2.38,2.25,2.25,3.18,NA,3,1.25,NA,1.95,NA,0.53,1.97,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1854,0.78,2.92,1.99,NA,1.9,NA,NA,NA,2.12,1.97,2.05,3.06,NA,2.46,1.33,NA,1.91,NA,0.48,2.27,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1855,0.73,3.27,2.1,NA,2.36,NA,NA,NA,2.71,2,2.03,3.06,NA,2.95,1.17,NA,1.37,NA,0.65,2.23,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1856,0.61,2.6,1.72,NA,1.71,NA,NA,NA,1.55,1.59,1.26,1.65,NA,1.2,0.99,NA,0.78,NA,0.56,1.53,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1857,0.28,1.03,0.57,NA,0.79,NA,NA,NA,0.49,0.51,0.51,0.28,NA,0.23,0.18,NA,0.34,NA,0.2,0.47,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1858,0.84,2.65,1.77,NA,1.67,NA,NA,NA,2.06,1.3,1.17,2.29,NA,1.49,2.01,NA,1.27,NA,1.25,2.04,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1859,0.94,2.61,1.47,NA,1.56,NA,NA,NA,1.36,1.15,1.24,2.05,NA,0.91,0.88,NA,0.95,NA,0.87,1.33,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1860,0.79,2.38,1.38,NA,1.35,NA,NA,NA,1,0.94,0.87,1.67,NA,1.1,0.69,NA,1.25,NA,0.43,1.34,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1861,0.74,2.05,1.56,NA,1.21,NA,NA,NA,1.31,0.86,0.63,1.41,1.7,1.31,0.55,NA,1.09,NA,0.39,1.12,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1862,1.29,2.95,2.78,NA,1.85,NA,NA,NA,2.54,1.53,1.52,2.47,3.54,2.3,0.77,NA,1.37,NA,0.56,1.48,FALSE,FALSE,TRUE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1863,0.84,1.9,1.48,NA,1.21,NA,NA,NA,1.75,0.9,0.89,1.32,1.58,1.1,0.53,NA,0.99,NA,0.32,1.03,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1864,0.75,1.56,1.2,NA,0.87,NA,NA,NA,1.06,0.32,0.42,0.63,1.09,0.59,0.24,NA,1.04,2.83,0.43,0.71,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1865,0.81,1.91,1.54,NA,1.17,NA,NA,NA,1.78,1.07,0.85,1.72,1.95,1.55,0.69,NA,2.08,5.6,0.76,0.8,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1866,1.36,3.2,2.44,NA,2.3,NA,NA,NA,2.27,1.52,1.32,2.42,3.42,2.06,0.95,NA,2.15,4.68,1.12,1,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1867,1.03,2.41,1.52,NA,1.71,NA,NA,NA,1.6,1.29,0.96,1.95,2.46,1.36,0.6,NA,1.17,2.3,0.51,0.78,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1868,1.71,3.4,2.63,NA,2.44,NA,NA,NA,2.22,1.82,1.5,3.47,3.73,2.49,0.96,NA,1.26,2.71,1.55,1.68,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1869,1.48,2.44,1.98,NA,1.7,NA,NA,NA,2.25,1.73,1.67,2.67,2.57,2.33,0.89,NA,1.27,2.36,1.33,1.74,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1870,1.43,2.23,2.3,NA,1.42,NA,NA,NA,2.01,1.68,2,1.65,1.77,1.41,0.68,NA,1.06,1.79,1.07,1.85,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1871,1.26,2.09,1.63,NA,1.25,NA,NA,NA,1.41,1.06,1.47,0.99,1.13,1.07,0.42,NA,1.09,1.2,0.79,1.57,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1872,1.52,2.31,1.68,NA,1.47,NA,NA,NA,1.34,1.04,1.31,1.51,1.68,0.89,0.41,NA,0.78,0.82,0.88,1.43,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1873,1,1.56,1.06,NA,1.12,NA,NA,NA,1.23,0.98,1.16,1.22,0.97,0.68,0.28,NA,0.83,1.09,0.75,0.92,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1874,1.43,2.49,1.46,NA,1.49,NA,NA,NA,1.01,1.44,1.14,2.21,1.79,2.33,0.74,NA,0.9,1.64,1.07,1.35,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1875,1.15,1.73,1.13,NA,1.23,NA,NA,NA,0.85,1.01,0.89,1.91,1.29,1.96,0.55,NA,0.72,1.04,0.8,0.79,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1876,1.4,1.83,1.35,NA,1.23,NA,NA,NA,0.92,1.06,1.17,1.76,1.49,1.69,0.46,NA,0.52,0.83,0.71,0.76,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1877,1.42,1.4,1.2,NA,1.24,NA,NA,NA,0.75,0.87,0.84,1.14,0.85,1.12,0.28,NA,0.57,0.76,0.58,0.65,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1878,1.41,1.92,1.37,NA,1.13,NA,NA,NA,0.98,0.95,0.74,1.23,1.53,1.64,0.44,NA,0.56,0.78,0.68,0.78,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1879,0.39,0.62,0.37,NA,0.61,NA,NA,NA,0.29,0.25,0.29,0.13,0.3,0.34,0,NA,0.36,0.36,0.22,0.2,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1880,1.17,1.29,1.35,NA,1.25,NA,NA,NA,0.9,0.78,0.73,1.39,1.46,0.98,0.44,NA,0.52,0.55,0.91,0.7,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1881,1.3,1.19,1.23,NA,1.4,NA,NA,NA,1.06,0.56,0.85,1.02,1.31,0.69,0.27,NA,0.38,0.46,0.79,0.48,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1882,1.15,1.41,1.46,NA,1.22,NA,NA,NA,1.06,0.81,0.71,1.3,1.57,0.74,0.31,NA,0.61,0.8,0.84,0.63,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1883,1.18,1.37,1.46,NA,1.24,NA,NA,NA,1.16,1.08,0.67,1.11,1.2,0.71,0.25,NA,0.57,0.67,0.73,0.71,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1884,1.56,2.1,1.78,NA,1.52,NA,NA,NA,1.96,1.73,1.23,1.51,2.54,1,0.51,NA,0.63,0.88,0.85,0.86,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1885,1.12,1.63,1.07,NA,1.61,NA,NA,NA,1.43,1.01,0.91,0.75,1.79,0.72,0.39,NA,0.47,0.71,0.29,0.61,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1886,1.29,2.09,1.41,NA,1.72,NA,NA,NA,1.71,1.16,0.85,1.49,2.61,1.87,0.69,NA,0.52,0.76,0.93,1.27,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1887,1.49,2.03,1.22,NA,1.62,NA,NA,NA,1.94,1.48,1.06,1.32,1.7,1.59,0.71,NA,0.52,0.84,0.68,1.24,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1888,0.95,1.99,1.81,NA,1.89,NA,NA,NA,2.35,1.38,1.38,2.1,3.1,3.68,1.51,NA,0.89,1.63,1.07,1.45,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1889,0.41,0.2,0.47,NA,0.22,NA,NA,NA,0,0.54,0.5,0.15,0,0.49,0.57,NA,0.38,0.2,0,0.15,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1890,1.06,0.74,1.11,NA,0.68,NA,NA,NA,0.37,0.32,1.13,0.5,0.22,3.02,1.86,NA,1.13,0.97,0.38,0.78,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1891,1.95,1.58,1.98,NA,0.93,NA,NA,NA,1.37,0.45,1.48,1.96,0.61,3.27,1.7,NA,0.7,1.01,0.46,0.91,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1892,2.8,3.05,1.65,NA,1.03,NA,NA,NA,1.88,0.85,1.48,3.15,1.28,7.26,2.39,NA,1.11,1.22,0.54,1.04,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE
1893,2.54,3.49,1.59,NA,1.31,NA,NA,NA,1.84,0.99,1.36,3.07,1.26,5.75,1.63,NA,0.7,0.87,0.58,0.91,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1894,2.05,3.27,1.66,NA,1.28,NA,NA,NA,2.54,1.72,1.65,3.15,2.12,4.33,2.11,NA,1.13,1.3,0.52,0.98,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE
1895,1.84,3.34,1.6,NA,1.29,NA,NA,NA,1.97,1.4,1.46,2.53,1.74,6.89,1.68,NA,0.63,1.12,0.65,0.94,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1896,1.71,2.16,0.77,NA,0,NA,NA,NA,1.14,0.83,1.03,1.15,1.42,2.19,0.94,NA,0.73,0.9,0.35,0.42,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1897,1.45,2.3,0.99,NA,1.02,NA,NA,NA,0.97,0.88,0.92,1.11,1.9,1.86,1.01,NA,0.41,0.88,0.84,0.7,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1898,1.83,1.9,0.93,NA,1.35,NA,NA,NA,1.03,1.38,1.02,1.95,2.21,2.43,1.61,3.03,0.93,1.36,1.02,0.36,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1899,0.8,1.01,0.43,NA,0.7,NA,NA,NA,0.53,0.7,0.56,0.56,0.66,0.87,0.6,2.81,0.27,0.64,0.4,0.2,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.16,1.55,0.78,NA,1.02,NA,NA,NA,0.6,1.23,0.54,1.22,1,1.38,0.62,4.29,0.37,1.1,0.75,0.33,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1901,1.31,1.66,1.13,NA,1.33,NA,NA,NA,0.6,1.05,0.58,1.44,1.14,2.35,0.77,1.68,0.4,0.95,0.96,0.3,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.98,1.28,1.2,NA,1.32,NA,NA,NA,0.93,0.71,0.59,1.11,1.08,1.42,0.73,2.26,0.36,0.83,0.94,0.43,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,1.39,1.48,1.52,NA,1.68,NA,NA,NA,1.33,0.88,0.92,1.58,1.64,1.72,0.94,1.65,0.74,1.35,1.19,0.62,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.25,0.95,1.06,NA,1.1,NA,NA,1.83,0.73,0.68,0.83,0.94,0.9,0.8,0.76,1.42,0.37,0.72,0.51,0.34,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.95,1.11,1.18,NA,1.46,NA,NA,3.59,1.01,0.89,0.94,1.11,1.41,1.26,0.88,2.01,0.76,1.22,0.91,0.71,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,2.03,1.59,1.38,NA,1.46,NA,NA,4.67,1.69,1.37,1.31,1.68,1.75,1.46,1.15,1.29,0.56,1.13,1.24,0.94,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.67,1.75,1.32,NA,1.32,NA,NA,2.12,1.19,1.28,1.11,1.47,2.21,2.1,0.96,1.42,0.63,1.28,1.25,1.11,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.61,2.22,1.58,NA,1.39,NA,NA,3.37,1.32,1.1,0.95,1.59,2.26,2.07,0.82,1.78,0.52,1.26,1.3,1.19,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.64,2.22,2.22,NA,1.38,NA,NA,6.14,1.19,1.52,1.61,1.71,2.65,2.22,0.9,1.56,0.44,1.12,1.42,1.28,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1,1.83,1.48,NA,0.87,NA,NA,3,0.71,1.02,0.87,0.87,1.77,2.04,0.61,1.52,0.26,0.81,0.8,1.01,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.08,1.67,1.55,NA,0.75,NA,NA,2.01,0.59,0.73,0.87,0.72,1.51,2.07,0.63,1.6,0.28,0.62,0.72,0.99,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.01,1.76,1.33,NA,0.56,NA,NA,1.76,0.59,0.64,0.93,0.81,1.11,2.67,0.55,0.99,0.34,0.7,0.64,0.77,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,1.64,1.5,1.48,NA,0.69,NA,NA,1.66,0.69,0.8,1.03,0.8,1.08,1.34,0.57,0.98,0.33,0.74,0.56,0.61,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.78,1.45,1.71,NA,0.79,1.4,NA,3.23,0.71,0.94,0.95,1.41,1.5,1.11,0.75,1.12,0.3,0.63,0.87,0.88,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.58,1.62,1.61,NA,1.1,1.12,NA,3.51,1.06,1.2,1.26,1.82,2.01,1.36,0.73,1.13,0.4,0.85,0.74,0.85,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.3,1.42,2.18,NA,1.57,1.49,NA,3.94,1.36,1.73,1.86,2.73,3.61,1.89,0.97,1.19,0.57,1.4,0.82,1.03,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.47,1.55,2.32,NA,1.64,1.31,NA,2.77,0.99,1.19,1.61,2.09,2.33,2.76,0.92,1.2,0.4,1.35,1.16,1.18,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.21,1.14,1.44,NA,1.08,1.08,NA,1.94,0.67,0.72,0.68,1.04,1.08,1.37,0.57,1.88,0.33,1.18,0.74,0.71,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.98,1.33,1.31,NA,0.92,1.07,NA,1.29,0.71,0.68,0.57,0.54,0.55,1.63,0.43,1.5,0.22,0.81,0.45,0.35,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.26,1.42,1.57,NA,0.97,1.56,NA,2.45,1.39,0.93,0.8,1.34,1.36,1.93,0.65,1.36,0.39,1.44,0.99,0.86,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,1.56,1.41,1.94,NA,1.22,2.38,NA,2.48,1.59,1.04,1.03,1.87,0.46,1.82,0.81,0.96,0.29,1.58,1,0.74,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,1.52,1.48,1.53,NA,1.26,2.42,NA,2.9,1.48,1.1,1.04,1.64,1.94,2.31,0.83,1.16,0.44,1.53,1.12,0.81,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.37,1.34,1.54,NA,1.09,2.96,NA,1.91,1.37,1.09,0.97,1.43,1.31,1.81,0.75,1.28,0.32,1,0.95,0.69,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.2,0.86,1.1,NA,0.83,1.77,NA,1.37,1.19,0.96,0.83,0.99,0.8,1.25,0.69,1.28,0.47,0.87,0.83,0.51,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.39,0.75,1.02,NA,0.87,2.38,NA,1.79,1.08,0.8,0.68,0.84,0.88,0.86,0.65,0.96,0.71,0.91,0.61,0.42,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.43,0.93,1.23,NA,1.15,2.79,NA,2.3,1.12,1.09,0.69,1.12,1.08,0.87,0.65,1.25,0.34,0.7,0.87,0.5,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.15,0.97,1.15,NA,1.04,2.14,NA,2.96,1.02,0.98,0.77,1.07,1.07,0.78,0.88,0.83,0.27,0.63,0.84,0.4,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.85,0.54,0.68,NA,0.78,1.74,1.79,1.4,0.81,0.87,0.53,0.39,0.35,0.34,0.47,0.65,0.32,0.69,0.65,0.16,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
