age_CE,LSP01A3_raw,LSP02A3_raw,LSP02B3_raw,LSP03A3_raw,LSP03B3_raw,LSP05A3_raw,LSP05B3_raw,LSP06A3_raw,LSP06B3_raw,LSP07A3_raw,LSP07B3_raw,LSP08A3_raw,LSP08B3_raw,LSP09A3_raw,LSP09B3_raw,LSP10A3_raw,LSP10B3_raw,LSP11A3_raw,LSP11B3_raw,LSP12A3_raw,LSP12B3_raw,LSP01A3_raw_outlier_flag,LSP02A3_raw_outlier_flag,LSP02B3_raw_outlier_flag,LSP03A3_raw_outlier_flag,LSP03B3_raw_outlier_flag,LSP05A3_raw_outlier_flag,LSP05B3_raw_outlier_flag,LSP06A3_raw_outlier_flag,LSP06B3_raw_outlier_flag,LSP07A3_raw_outlier_flag,LSP07B3_raw_outlier_flag,LSP08A3_raw_outlier_flag,LSP08B3_raw_outlier_flag,LSP09A3_raw_outlier_flag,LSP09B3_raw_outlier_flag,LSP10A3_raw_outlier_flag,LSP10B3_raw_outlier_flag,LSP11A3_raw_outlier_flag,LSP11B3_raw_outlier_flag,LSP12A3_raw_outlier_flag,LSP12B3_raw_outlier_flag
1833,1.17,1.83,1.68,2.35,3.56,1.01,0.82,2.33,2.52,0.92,0.75,1.08,NA,1.02,0.77,0.95,0.73,0.71,0.61,1.32,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.14,1.69,1.48,1.77,1.93,1.18,0.93,2.97,2.23,0.65,0.47,1.29,NA,0.65,0.45,0.76,0.44,0.67,0.54,0.96,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.03,1.7,1.47,2.27,3.09,1.35,0.78,2.73,1.78,0.89,0.48,1.23,NA,0.72,0.17,0.87,0.49,0.84,0.77,1.15,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.98,1.95,1.69,2.41,2.93,1.12,0.7,1.85,2.19,0.83,0.44,0.84,NA,0.67,0.19,0.9,0.45,0.92,0.81,0.63,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.68,1.23,1.44,1.66,1.87,0.82,0.78,1.84,1.76,0.48,0.3,0.94,NA,0.55,0.17,0.79,0.31,0.68,0.55,0.7,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.95,1.51,1.54,1.49,2.16,0.89,0.86,1.54,1.4,0.89,0.59,1.03,NA,0.63,0.2,0.83,0.58,0.66,0.58,0.88,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.86,1.49,1.33,1.43,1.72,0.75,0.61,1.6,1.21,0.73,0.51,1.19,NA,0.48,0.32,1.01,0.5,0.43,0.55,0.53,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,1,1.32,1.04,1.58,2.29,0.7,0.65,2.7,1.65,0.57,0.4,0.96,NA,0.53,0.32,1.04,0.51,0.77,0.78,0.68,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,1.05,1.46,1.44,1.41,2.6,0.89,1,1.79,1.59,0.91,0.42,0.95,NA,0.57,0.31,0.81,0.57,0.83,0.89,0.97,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.95,1.7,1.26,1.64,2.12,0.92,0.9,2.24,1.98,0.89,0.31,1.17,NA,0.72,0.42,0.94,0.39,0.69,0.59,1.13,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.67,1.43,1.23,1.12,2.59,1.39,0.57,2.08,1.77,0.53,0.26,1.04,NA,0.73,0.56,0.91,0.49,0.74,0.58,0.75,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.86,1.9,1.52,1.66,2.73,1.2,0.9,1.46,1.58,0.85,0.58,1.14,NA,0.72,0.31,1.12,0.57,0.66,0.43,0.86,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,1.11,1.94,1.22,2.46,2.01,1.47,1.2,2.49,0.76,0.63,0.46,1.47,NA,0.62,0.55,0.84,0.36,0.69,0.92,2.08,2.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,1.03,2.07,1.78,2.34,2.26,1.33,0.94,1.87,1.07,0.65,0.56,1.23,NA,0.74,0.32,1.51,0.45,1.06,1.09,1.41,1.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.57,1.4,1.3,2.16,2.35,0.92,0.84,1.76,0.74,0.27,0.24,0.68,NA,0.59,0.35,0.77,0.47,0.79,0.52,0.4,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.68,1.55,1.21,2.23,1.59,1.14,0.66,1.59,0.99,0.48,0.53,0.51,NA,0.64,0.31,0.7,0.4,0.66,0.76,0.54,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.3,1.07,1.14,1.8,1.3,0.82,0.79,1.35,0.74,0.13,0.25,0.65,NA,0.31,0.09,0.53,0.29,0.83,0.6,0.19,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.48,1.44,1.43,1.7,1.75,0.88,0.75,1.01,0.46,0.28,0.3,0.48,NA,0.39,0.28,0.4,0.28,0.8,0.55,0.36,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.64,1.14,1.22,1.18,1.36,1.46,0.83,1.24,0.37,0.48,0.75,0.58,NA,0.48,0.43,0.65,0.44,0.93,0.77,0.76,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.59,0.85,1.29,1.97,1.72,1.1,1.07,1.55,0.48,0.53,0.77,0.64,NA,0.48,0.28,0.55,0.25,0.72,0.67,1.07,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.98,1.63,1.38,1.66,1.84,1.06,1.13,1.48,0.48,0.54,0.61,0.61,NA,0.58,0.49,1.34,0.31,1.39,0.93,0.74,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.64,1.52,1.58,1.68,1.68,1.27,0.88,2.21,0.65,0.39,0.58,0.64,NA,0.63,0.47,1.67,0.3,0.92,0.74,0.86,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.09,2.24,1.92,2.49,1.98,1.21,1.11,1.68,1.4,0.61,1.16,0.9,NA,0.66,0.68,1.73,0.55,1.72,0.98,1.55,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.85,1.81,1.45,1.6,1.7,1.7,1.24,2.47,1.13,0.59,0.85,0.73,1.06,0.69,0.64,1.58,0.48,1.95,1.29,1.41,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.85,2.33,1.9,2.31,1.48,1.97,1.39,2.77,1.09,0.56,0.61,1.03,1.13,0.77,0.9,1.75,0.31,2.33,1.52,1.66,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.03,1.83,1.58,2.67,1.93,1.26,1.25,1.64,1.03,0.66,1.05,1.23,0.85,0.97,0.88,1.49,0.28,1.43,1.18,1.48,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.47,1.41,1.53,2.44,1.26,1.31,1.09,1.94,1.01,0.61,1.07,1.07,1.12,0.69,0.52,1.92,0.39,1.88,0.65,1.46,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.7,1.67,1.63,1.83,1.28,1.93,1.23,2.36,0.7,0.82,1.09,0.79,0.92,0.97,0.83,2.07,0.35,1.81,0.92,1.28,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.81,1.73,1.99,2.33,1.18,1.45,1.33,1.81,1.23,1.14,1.01,1.22,1.78,0.89,1,2.4,0.62,2.33,1.44,1.75,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.67,1.79,1.39,1.9,1.38,1.53,1.12,1.21,0.91,0.97,0.78,1.33,1.36,0.71,1.02,1.73,0.38,2.16,0.99,1,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.84,1.96,1.83,1.57,1.31,1.75,1.32,2.26,1.02,0.95,1.16,1.4,1.73,0.82,1.09,2.04,0.4,1.41,1.22,1.32,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,1,2.01,2.01,1.4,1.44,1.68,1.27,2.17,1.32,0.9,0.62,1.12,1.49,0.88,0.68,1.89,0.31,2.16,0.67,1.45,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.64,1.71,1.19,1.62,1,1.56,1.09,2.01,1.01,0.56,0.62,1.33,1.32,0.73,0.73,1.77,0.45,2.19,0.85,1.12,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.99,2.47,2.28,1.38,1.38,1.52,1.42,1.97,1.44,0.75,0.87,1.41,1.63,1.01,1.28,2.72,0.68,2.71,1.15,1.31,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.96,1.57,2.18,1.22,1.03,1.35,1.17,2.02,1.49,0.65,0.82,1.3,1.57,0.63,0.96,1.44,0.45,1.97,1.09,0.83,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.5,1.43,1.19,1.45,1,1.41,1.05,1.48,1.18,0.79,0.77,1.43,1.08,0.89,0.73,1.7,0.43,1.55,0.9,0.86,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.91,1.31,1.33,1.02,0.74,0.98,1.25,1.46,1.05,0.96,0.86,1.38,1.62,0.72,0.89,1.88,0.4,2.17,1.04,0.98,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.52,1.07,1.07,1.23,1.11,1.16,1.13,1.37,0.65,0.8,0.96,1.35,1.35,0.56,0.78,1.28,0.5,1.54,0.53,1.01,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.65,1.25,1.18,1.13,1.38,0.8,1.18,1.7,0.66,0.84,0.86,1.77,0.99,0.55,0.71,1.54,0.65,1.8,0.68,0.92,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.87,1.04,1.1,1.12,0.81,0.48,0.92,2.03,0.78,0.78,0.6,1.53,1.17,0.43,0.52,1.78,0.62,1.55,0.7,0.8,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.76,1.45,1.39,1.38,1.22,0.96,0.68,1.89,0.89,0.89,0.82,1.86,1.55,0.61,1.06,1.95,0.65,2.27,0.78,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.98,1.25,1.12,1.36,1.65,1.14,0.8,1.93,0.89,0.75,0.67,2.18,1.23,0.46,0.83,1.73,0.61,1.97,0.74,0.9,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,1.02,1.33,1.5,1.51,1.13,0.98,1.18,2.16,0.89,0.9,0.64,1.82,1.71,0.49,0.72,1.46,0.78,2.37,0.98,0.99,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.86,1.74,1.42,1.86,1.63,1.55,1.68,2.16,1.1,0.84,0.81,1.85,1.48,0.67,0.96,1.43,0.82,1.89,1.09,1.01,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,1.74,2.19,2.21,2.31,2.24,1.85,1.23,2.76,1.48,0.84,1.04,2.44,2.58,0.77,1.63,2.03,0.76,2.95,1.25,1.12,1.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1878,1.7,1.85,3.02,1.93,1.48,1.01,1.25,3,1.65,1.17,1.02,2.13,2.02,0.7,1.49,1.9,0.67,1.92,1.3,0.9,1.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.95,1.27,2.15,2.01,1.65,1.43,1.26,2.42,1.32,1.26,1.09,1.8,2.07,0.62,1.42,1.33,0.79,1.73,1.39,1.26,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.85,0.95,1.56,1.83,1.52,1.17,0.9,1.01,1.09,0.62,0.74,1.46,1.45,0.59,0.88,1.41,0.67,1.57,1.25,0.6,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.03,1.21,1.83,1.99,2.27,1.67,1.52,1.68,1.61,0.73,0.91,1.65,2.21,0.77,1.13,2.22,1.01,1.71,1.84,NA,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1882,0.67,0.98,1.72,1.08,1.17,1.28,1,1.13,1.1,0.44,0.73,1.76,1.73,0.54,0.86,1.55,0.88,0.95,0.98,NA,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1883,0.86,0.67,1.08,1.11,1.15,1.17,0.56,0.68,0.85,0.35,0.73,1.85,1.73,0.52,0.62,0.94,0.39,0.53,0.49,NA,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1884,0.78,0.6,0.97,1.25,1.43,1.2,0.58,0.62,1.03,0.51,0.79,1.61,1.54,0.54,0.78,0.8,0.42,0.81,0.54,NA,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1885,0.58,1.01,1.76,0.98,1.83,1.78,0.91,1.19,1.4,0.74,1.19,2.07,2.17,0.76,1.11,1.57,0.6,0.94,0.88,NA,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1886,0.5,0.48,0.78,1.16,0.93,0.16,0.41,0.47,0.68,0.66,0.37,1.79,2.23,0.36,0.39,0.68,0.48,0.79,1.07,NA,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1887,0.52,0.47,0.76,1.17,1.3,0.78,0.42,0.8,0.97,0.47,0.53,1.61,1.7,0.26,0.28,0.84,0.38,0.77,0.94,NA,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1888,0.45,0.79,1.19,1.16,1.88,1.37,1,1.02,1.45,0.99,0.54,1.86,2.62,0.51,0.55,1.03,0.39,0.75,0.92,NA,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1889,0.42,0.63,1.01,1.36,1.46,1.13,1.08,0.65,0.78,0.69,0.71,2.63,3.28,0.43,0.55,0.74,0.34,0.89,0.94,NA,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1890,0.33,0.34,0.49,0.76,1.2,1.05,0.9,0.37,0.25,0.33,0.29,1.81,2.35,0.24,0.46,0.54,0.42,0.58,0.73,NA,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1891,0.37,0.55,0.67,0.86,1.93,1.21,0.85,0.5,0.64,0.75,0.45,2.67,3.13,0.42,0.44,0.81,0.38,1.01,1.68,NA,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1892,0.31,0.47,0.59,1.55,1.49,0.75,1.06,0.52,0.71,0.48,0.44,3.06,4.02,0.49,0.46,1.04,0.23,0.92,1.07,NA,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1893,0.29,0.46,0.37,1.49,1.48,0.56,0.61,0.43,0.54,0.62,0.6,2.53,3.47,0.36,0.31,0.7,0.22,0.45,0.77,NA,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1894,0.47,0.71,0.65,1.38,1.82,1.09,1.02,0.62,0.32,0.98,1.2,3.39,4.53,0.39,0.52,0.96,0.36,0.47,1.64,NA,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1895,0.74,0.77,0.84,1.48,2.03,0.81,0.64,0.74,0.51,0.61,0.8,3.6,4.97,0.39,0.88,0.38,0.42,0.2,1.25,NA,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1896,0.47,0.52,0.46,2.33,1.56,1.02,0.63,1.12,1.25,0.66,0.49,2.78,4.35,0.37,0.44,0.44,0.23,0.29,0.61,NA,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1897,0.69,0.86,0.88,2.74,1.92,1.29,1.04,1.15,1.42,1.11,0.69,3.3,4.36,0.37,0.63,0.9,0.43,0.76,1.71,NA,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1898,0.49,0.76,0.9,2.99,1.79,0.99,0.89,0.81,1.55,0.73,0.69,2.83,3.57,0.55,0.47,0.82,0.59,0.8,1.43,NA,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1899,0.44,0.55,0.57,1.82,1.41,1.06,0.66,0.69,1.41,0.31,0.32,3.04,3.06,0.4,0.38,0.39,0.18,0.26,0.81,NA,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1900,0.57,1.2,1.14,3.67,2.76,1.45,1.61,1.65,2.76,0.85,0.81,4.1,4.23,0.42,0.85,0.78,0.51,0.88,1.94,NA,0.93,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1901,0.83,0.88,0.8,2.84,1.87,0.93,1.1,1.33,3,0.89,0.33,3.13,3.78,0.7,0.93,0.92,0.63,0.58,1.17,NA,1.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1902,0.72,0.76,0.49,2.17,2.13,1.09,0.89,1.47,3.09,0.49,0.19,4.3,4.27,0.54,0.5,1.01,0.4,0.78,1.27,NA,1.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
