age_CE,BC3201A_raw,BC3202B_raw,BC3203A_raw,BC3204A_raw,BC3205B_raw,BC3206A_raw,BC3207B_raw,BC3208A_raw,BC3209B_raw,BC3210B_raw,BC3211B_raw,BC3212A_raw,BC3213A_raw,BC3214A_raw,BC3215A_raw,BC3201A_raw_outlier_flag,BC3202B_raw_outlier_flag,BC3203A_raw_outlier_flag,BC3204A_raw_outlier_flag,BC3205B_raw_outlier_flag,BC3206A_raw_outlier_flag,BC3207B_raw_outlier_flag,BC3208A_raw_outlier_flag,BC3209B_raw_outlier_flag,BC3210B_raw_outlier_flag,BC3211B_raw_outlier_flag,BC3212A_raw_outlier_flag,BC3213A_raw_outlier_flag,BC3214A_raw_outlier_flag,BC3215A_raw_outlier_flag
1899,2,0.8,0.22,0.94,0.95,1.25,0.83,NA,NA,0.87,1.55,1.53,1.71,0.49,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,2.86,0.68,0.26,1.36,0.96,1.64,1.01,NA,NA,0.98,1.44,1.84,2.18,0.55,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,3.49,0.98,0.36,1.66,1.74,2.34,1.45,NA,NA,2.22,2.09,2.13,2.11,0.79,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,2.66,1.16,0.36,1.63,0.9,1.53,1.24,NA,NA,1.54,1.68,1.22,1.74,0.56,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,2.4,1.15,0.33,1.95,0.93,1.83,1.21,NA,NA,0.85,1.28,1.27,1.53,0.63,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,2.3,1.3,0.2,1.56,1.08,1.26,1.13,NA,NA,0.7,1.61,1.16,1.5,0.69,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,2.85,0.86,0.3,2.8,1.16,2.1,1.26,NA,NA,1.14,3.03,1.54,1.91,1.03,0.67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,2.45,1.39,0.53,3.32,1.26,1.85,1.32,NA,NA,1.13,3.96,1.8,1.49,1.51,0.81,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,2.02,1.37,0.99,1.75,0.88,1.86,0.85,NA,NA,1.24,3.46,2.27,1.21,0.69,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,2.23,1.3,0.8,1.74,0.88,1.61,0.84,NA,NA,1.03,3.59,2.16,1.26,0.65,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,2.98,1.22,0.63,2.97,1.26,1.96,1.43,NA,NA,0.97,3.41,1.72,1.5,0.49,0.89,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,2.06,1.28,0.38,1.58,0.85,1.7,1.09,NA,NA,0.47,2.3,1.24,1.02,0.59,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,1.81,1.16,0.44,1.7,0.76,1.75,0.76,NA,NA,0.46,2.15,1.12,0.9,0.76,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,3.12,1.21,0.22,0.84,1.12,0.85,1.24,NA,3.01,0.53,3.31,0.91,0.38,1.38,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,3.78,0.93,0.46,0.54,1.48,1.2,1.6,NA,2.13,0.66,3.3,1.06,0.63,1.95,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,3.61,1.43,0.57,0.4,1.64,1.32,1.45,NA,2.05,0.84,3.64,1.36,0.77,2.46,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,3.04,2.07,0.65,1.65,1.57,1.21,1.39,NA,1.63,0.88,2.67,1.28,0.91,2.05,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,2.88,1.62,0.71,2.22,1.85,1.3,1.16,NA,1.25,1.3,1.97,1.39,0.64,1.69,2.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.89,1.64,0.71,1.1,0.85,1.51,1.04,NA,0.72,1.47,1.57,1.29,0.75,1.4,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.46,0.99,0.39,0.8,0.42,0.98,0.59,NA,0.55,0.62,0.94,0.83,0.53,0.89,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,2.1,0.62,0.63,1.16,0.47,1.52,0.85,NA,0.93,0.77,1.25,1.26,0.84,1.05,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,2.31,1.03,0.66,1.22,0.85,1.75,1.01,0.17,0.84,0.65,2.4,1.16,1.24,1.36,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,2.38,0.93,0.67,1.37,0.74,1.87,1,0.19,0.74,0.55,2.29,1.2,1.35,1.49,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,2,0.78,0.61,0.92,0.44,2.22,0.76,0.19,0.51,0.47,2.04,1.14,0.84,1.06,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.53,0.69,0.8,0.77,0.4,2.4,0.78,0.07,0.59,0.46,1.65,1.32,0.74,0.7,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.46,0.69,0.67,0.77,0.49,1.81,0.87,0.16,0.53,0.55,1.83,1.13,0.82,1.13,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,2.04,0.52,0.62,0.88,0.79,1.7,1.07,0.15,0.58,0.69,2.95,1.39,1.17,1.12,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,2.21,0.7,0.54,1,0.57,1.65,1.06,0.26,0.48,0.68,3.09,1.33,1.44,1.21,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.63,0.85,0.72,1.05,0.62,1.64,1.09,0.38,0.39,0.7,2.43,1.39,1.36,0.93,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.66,0.73,0.75,0.99,0.66,1.41,1.16,0.33,0.63,0.72,2.23,1.5,1.39,0.97,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.25,0.7,0.73,0.98,0.63,1.98,1.05,0.55,0.23,0.71,1.67,1.3,1.47,0.61,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.94,0.95,0.56,0.68,0.7,1.97,0.7,0.32,0.17,0.52,1.26,1.11,0.98,0.42,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.98,0.57,0.71,0.93,1.03,1.66,0.78,0.67,0.32,0.77,1.49,1.4,1.48,0.72,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,2.02,0.94,0.97,0.92,0.88,2.64,0.81,0.98,0.48,1.1,1.59,1.56,1.39,0.44,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,1.01,0.9,0.6,0.59,0.53,1.35,0.33,0.66,0.39,0.57,0.81,1.08,0.98,0.22,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.93,0.48,0.38,0.34,0.39,1.24,0.38,0.59,0.42,0.38,0.61,0.95,0.57,0.2,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.99,0.62,1.06,0.81,0.79,2.4,0.59,1.22,0.55,0.79,1.56,1.6,1.34,0.68,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.74,1.06,0.88,0.58,0.52,1.48,0.52,0.89,0.42,0.6,1.07,1.07,0.95,0.6,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.59,0.7,1.42,0.87,0.43,1.76,0.48,1.1,0.63,0.76,1.05,1.28,1,0.51,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,2.15,1.1,1.12,0.97,0.6,2.77,0.49,1.29,0.79,1.05,2.1,1.19,0.93,0.69,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,2.08,0.72,0.97,1.03,0.55,1.92,0.58,1.01,0.95,1.22,1.64,1.18,0.83,0.74,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.85,0.93,1.05,1.16,0.67,1.49,0.65,1.05,1.26,1.2,1.47,1.07,1.13,0.66,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,2.1,1.02,1.45,1.29,0.84,2.47,0.79,1.36,1.55,1.33,2.68,1.43,1.05,1.14,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.93,1.14,1.68,1.56,0.98,1.79,0.76,1.24,1.22,1.49,2.2,1.49,1.22,1.35,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,2.38,1.04,1.79,1.76,0.99,2.07,0.69,1.66,1.41,1.6,1.98,1.35,1.24,0.85,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.91,1.35,1.61,1.5,1.02,1.56,0.65,1.1,1.5,1.59,1.7,1.36,1.21,1.02,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.57,1.21,0.86,1.14,0.68,1.61,0.5,1.12,1.3,1.92,1.24,1.29,1.23,0.86,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,1.81,1.02,1.03,1.07,0.63,2.15,0.52,1.17,1.39,2.27,1.65,1.2,1.34,0.92,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,1.9,1.34,0.94,1.23,0.74,1.73,0.46,1.13,1.11,2.44,1.38,1.02,1.25,0.85,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.3,1.14,1.69,1.29,0.77,2.59,0.52,1.31,1.65,3,1.43,1.56,1.12,0.72,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1,1.13,0.77,0.88,0.36,1.25,0.29,0.77,1.03,1.68,0.5,1.04,0.58,0.42,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.26,0.59,0.71,0.96,0.58,1.26,0.45,0.79,1.3,1.88,0.8,1.16,0.99,0.44,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.82,0.8,0.51,0.78,0.42,1.18,0.4,0.94,1.11,1.28,0.6,0.85,0.87,0.34,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1,0.75,0.78,0.87,0.48,1.47,0.33,1.28,1.82,1.48,0.86,1.64,0.73,0.47,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.92,0.65,0.83,0.71,0.66,1.41,0.22,1.17,1.64,1.77,0.99,1.65,0.79,0.59,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.03,0.75,0.91,0.76,0.63,1.14,0.35,1.11,1.34,1.97,1.54,1.82,0.67,0.41,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.29,0.78,1.13,0.94,0.7,1.47,0.31,1.07,1.79,1.6,1.14,1.56,0.88,0.67,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.9,0.8,0.83,0.71,0.46,1.26,0.21,1.12,1.24,0.95,0.78,1.11,0.66,0.62,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.9,0.51,0.65,0.73,0.55,1.19,0.17,0.91,1.31,0.84,1.4,1.51,0.65,0.75,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.33,0.52,1.01,0.79,0.55,1.36,0.22,1.15,1.68,0.92,2.67,1.69,1.06,0.81,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.99,0.53,1.06,0.61,0.56,0.94,0.12,0.66,1.25,0.67,1.54,1.35,0.79,0.66,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.66,0.48,0.81,0.7,0.36,0.64,0.07,0.79,0.91,0.45,0.89,0.86,0.47,0.55,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.82,0.5,1.02,1.02,0.68,0.82,0.15,0.84,1.18,0.56,1.21,1.14,0.82,0.5,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.73,0.6,1.27,0.96,0.47,0.64,0.21,0.74,2.12,0.46,0.84,1.43,0.33,0.66,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.9,0.46,1.57,1.18,0.54,0.93,0.08,1.04,1.62,0.48,1.01,1.32,0.64,0.42,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.51,0.4,2.86,1.32,0.66,2.23,0.34,1.42,3.08,0.99,1.38,2.31,0.91,0.58,0.52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.5,1.04,1.93,1.75,0.43,3,0.26,1.71,2.9,0.88,0.85,1.63,1.08,0.55,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,2.64,0.85,2.02,1.91,0.76,2.5,0.26,1.63,2.12,1,1.18,1.85,1.76,0.73,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.78,1.26,1.73,1.74,0.75,2.23,0.27,2.28,2.72,0.69,0.76,1.04,1.99,0.63,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.68,1.11,0.5,0.8,0.51,1.02,0.04,1.11,1.86,0.74,0.38,0.55,1.74,0.16,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.61,0.52,0.25,0.59,0.49,1.16,0.2,0.88,1.59,0.79,0.13,0.6,1.22,0.23,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.25,0.64,0.93,0.76,0.66,1.98,0.25,1.3,1.76,0.96,0.62,0.85,1.78,0.24,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,1.01,0.56,1.24,0.66,0.61,1.66,0.26,1.24,2.13,0.95,0.32,1.25,0.89,0.13,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.73,0.51,0.69,0.54,0.62,0.95,0,0.78,1.82,0.84,0.42,0.86,0.93,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.77,0.75,0.67,0.95,0.58,1,0,0.95,1.63,0.54,0.3,0.86,0.74,0.19,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,1.03,0.67,0.96,1.14,0.54,1.18,0.52,0.82,1.87,0.63,0.36,0.91,0.72,0.3,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.13,0.69,0.86,1.09,0.62,1.1,0.51,0.83,2.04,0.6,0.52,1.03,0.75,0.36,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.43,0.9,1.03,1.11,0.56,1.28,0.49,0.99,2.78,0.86,0.41,1.08,0.89,0.39,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.63,1.54,1,1.48,0.85,1.89,0.4,1.17,3.38,0.84,0.52,1.48,1.33,0.45,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,1.46,2.16,0.64,0.9,1.11,1.23,0.16,1.05,3.28,0.92,0.62,0.82,1.03,0.14,0.32,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,1.03,1.45,0.61,1.47,0.87,1.13,0.21,1.1,3.67,1.39,0.73,0.79,1.12,0.25,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.04,1.67,1.45,1.91,0.81,1.13,0.3,0.65,3.64,1.18,0.76,1.24,0.85,0.43,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.92,1.1,0.89,1.2,0.64,0.95,0.29,0.42,2.17,1.02,0.65,0.76,0.57,0.26,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.85,0.64,0.68,1.08,0.67,1.16,0.29,0.35,2.43,1.05,0.55,0.89,0.43,0,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,1.9,1.94,1.23,1.78,1.29,1.12,0.38,0.69,2.54,1.12,1.01,1.57,0.71,0.27,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,1.67,1.77,1.81,1.64,1.06,1.43,0.35,0.68,2.15,1.11,0.87,1.23,1.01,0.28,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,1.17,1.13,0.91,1.31,0.67,0.77,0.28,0.34,1.69,0.8,0.47,1.02,0.39,0.26,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,1.48,1.4,1.56,1.8,0.93,1.53,0.45,0.42,2.73,1.26,0.97,1.3,0.61,0.27,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,1.02,1.18,1.46,1.19,0.82,1.31,0.37,0.35,2.79,1.16,0.49,1.05,0.52,0.2,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,1.22,1.18,1.42,1.12,0.94,1.29,0.38,0.27,2.65,1.22,0.62,1.52,0.52,0.42,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
