age_CE,STE19C_raw,STE19E_raw,STE19G_raw,STE19H_raw,STE25A_raw,STE25B_raw,STE25C_raw,STE27A_raw,STE27B_raw,STE35A_raw,STE35B_raw,STE53A_raw,STE54A_raw,STE54B_raw,STE54C_raw,STE57A_raw,STE58A_raw,STE59A_raw,STE59B_raw,STE60A_raw,STE60B_raw,STE60C_raw,STE60D_raw,STE61A_raw,STE63A_raw,STE65A_raw,STE65C_raw,STE66A_raw,STE66B_raw,STE19C_raw_outlier_flag,STE19E_raw_outlier_flag,STE19G_raw_outlier_flag,STE19H_raw_outlier_flag,STE25A_raw_outlier_flag,STE25B_raw_outlier_flag,STE25C_raw_outlier_flag,STE27A_raw_outlier_flag,STE27B_raw_outlier_flag,STE35A_raw_outlier_flag,STE35B_raw_outlier_flag,STE53A_raw_outlier_flag,STE54A_raw_outlier_flag,STE54B_raw_outlier_flag,STE54C_raw_outlier_flag,STE57A_raw_outlier_flag,STE58A_raw_outlier_flag,STE59A_raw_outlier_flag,STE59B_raw_outlier_flag,STE60A_raw_outlier_flag,STE60B_raw_outlier_flag,STE60C_raw_outlier_flag,STE60D_raw_outlier_flag,STE61A_raw_outlier_flag,STE63A_raw_outlier_flag,STE65A_raw_outlier_flag,STE65C_raw_outlier_flag,STE66A_raw_outlier_flag,STE66B_raw_outlier_flag
1575,0.99,1.29,1.14,1.23,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.54,0.75,0.52,0.93,0.74,0.58,0.45,NA,NA,0.24,NA,0.29,0.44,0.29,0.44,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1576,0.85,0.95,0.98,0.93,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,0.47,0.54,0.54,1.01,0.63,0.51,0.51,NA,NA,0.34,NA,0.21,0.38,0.24,0.34,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1577,1.05,1.21,1.21,1.09,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.51,0.7,0.65,1.17,0.79,0.5,0.53,NA,NA,0.34,NA,0.35,0.55,0.24,0.44,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1578,0.89,1.04,1.16,0.98,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.63,0.64,0.51,1.04,0.8,0.38,0.39,NA,NA,0.33,NA,0.46,0.75,0.29,0.54,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1579,0.82,1.03,1.12,1.02,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.61,0.76,0.42,0.91,0.63,0.37,0.37,NA,NA,0.39,NA,0.49,0.84,0.17,0.34,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1580,0.45,0.51,0.57,0.6,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.29,0.67,0.28,0.61,0.41,0.2,0.2,NA,NA,0.14,NA,0.48,0.75,0.16,0.24,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1581,0.73,0.94,0.96,1.07,NA,NA,NA,NA,NA,NA,NA,0.06,NA,NA,0.44,0.44,0.5,0.93,0.51,0.15,0.32,NA,NA,0.32,NA,0.18,0.53,0.03,0.22,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1582,0.85,1.06,1.04,0.99,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,0.69,1.07,0.52,0.8,0.48,0.21,0.47,NA,NA,0.48,NA,0.92,1.43,0.15,0.48,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1583,0.9,1.04,1.06,1.12,NA,NA,NA,NA,NA,NA,NA,0.47,NA,NA,0.89,1.06,0.52,0.62,0.3,0.35,0.57,NA,NA,0.54,NA,0.75,1.07,0.29,0.55,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1584,0.76,0.73,0.9,0.85,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.45,0.57,0.45,0.49,0.31,0.08,0.31,NA,NA,0.23,NA,0.35,0.61,0.11,0.29,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1585,0.87,1.09,1.02,0.95,NA,NA,NA,NA,NA,NA,NA,0.54,NA,NA,0.82,0.93,0.54,1.21,0.73,0.23,0.53,NA,NA,0.39,NA,0.69,1.03,0.46,0.67,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1586,1,1.32,1.32,1.2,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,0.58,1.24,0.65,1.29,0.79,0.22,0.5,NA,NA,0.5,NA,1.04,1.16,0.51,0.63,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,TRUE,FALSE,FALSE
1587,0.95,1.24,1.3,1.12,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.77,1.02,0.66,1.28,0.64,0.25,0.59,NA,NA,0.51,NA,0.57,0.61,0.44,0.64,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1588,0.85,1.14,1.19,1.1,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,0.62,0.77,0.45,1.2,0.73,0.39,0.6,NA,NA,0.47,NA,0.76,0.8,0.4,0.65,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1589,0.68,0.94,0.96,0.88,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0.38,0.79,0.11,0.75,0.44,0.2,0.37,NA,NA,0.23,NA,0.48,0.49,0.24,0.35,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1590,1.01,1.25,0.96,0.72,NA,NA,NA,NA,NA,NA,NA,0.42,NA,NA,0.54,0.97,0.45,1.16,0.7,0.47,0.5,NA,NA,0.29,NA,0.55,0.57,0.42,0.54,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1591,0.75,0.93,1.01,0.75,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,0.4,0.61,0.42,0.84,0.55,0.16,0.31,NA,NA,0.18,NA,0.42,0.46,0.16,0.37,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1592,0.77,0.91,0.98,0.68,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,0.6,0.75,0.44,0.99,0.62,0.29,0.37,NA,NA,0.27,NA,0.62,0.74,0.3,0.46,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1593,0.36,0.44,0.47,0.34,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,0.32,0.31,0.36,0.6,0.34,0.07,0.16,NA,NA,0.08,NA,0.22,0.25,0.14,0.23,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1594,0.52,0.64,0.8,0.5,NA,NA,NA,NA,NA,NA,NA,0.49,NA,NA,0.69,0.47,0.46,1,0.48,0.15,0.32,NA,NA,0.16,NA,0.38,0.53,0.25,0.42,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1595,0.62,0.77,0.86,0.65,NA,NA,NA,NA,0.33,NA,NA,0.15,NA,NA,0.34,0.19,0.23,0.72,0.3,0.14,0.23,NA,NA,0.13,NA,0.1,0.18,0.08,0.2,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1596,0.81,1.05,1.18,1.07,NA,NA,0.39,NA,0.83,NA,NA,0.76,NA,NA,0.62,0.71,0.44,1.17,0.4,0.3,0.4,NA,NA,0.3,NA,0.57,0.77,0.31,0.54,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1597,0.87,1.07,1.06,1.14,NA,NA,0.47,NA,0.84,NA,NA,0.54,NA,NA,0.66,0.68,0.31,0.88,0.36,0.3,0.39,NA,NA,0.27,NA,0.65,0.97,0.27,0.53,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1598,1.1,1.2,1.29,1.2,NA,NA,0.37,NA,0.72,NA,NA,0.56,NA,NA,0.46,0.68,0.42,1.17,0.52,0.23,0.3,NA,NA,0.29,NA,0.47,0.66,0.42,0.54,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1599,0.85,0.96,1.06,0.95,NA,NA,0.54,NA,1.04,NA,NA,0.58,NA,NA,0.67,0.68,0.46,1.38,0.65,0.25,0.38,NA,NA,0.43,NA,0.52,0.78,0.53,0.7,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1600,0.4,0.39,0.4,0.4,NA,NA,0.05,NA,0.83,NA,NA,0.26,NA,NA,0.27,0.4,0.04,0.4,0.2,0.01,0.02,NA,NA,0.09,NA,0.22,0.47,0.21,0.16,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1601,0.96,0.94,1,0.99,NA,NA,0.35,NA,0.78,NA,NA,0.34,NA,NA,0.75,0.55,0.36,1.11,0.5,0.18,0.24,NA,NA,0.4,NA,0.38,0.61,0.33,0.31,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1602,0.67,0.72,0.82,0.78,NA,NA,0.5,NA,0.82,NA,NA,0.41,NA,NA,0.74,0.79,0.38,1.36,0.71,0.23,0.35,NA,NA,0.57,NA,0.76,1.02,0.4,0.41,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1603,0.68,0.76,0.88,0.75,NA,NA,0.35,NA,0.67,NA,NA,0.35,NA,NA,0.7,0.78,0.31,1.25,0.68,0.32,0.35,NA,NA,0.49,NA,0.5,0.65,0.38,0.43,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1604,0.75,0.99,1.15,1,NA,NA,0.32,NA,0.71,NA,NA,0.27,NA,NA,0.61,0.6,0.46,1.08,0.73,0.34,0.36,NA,NA,0.46,NA,0.38,0.55,0.34,0.45,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1605,0.75,0.99,1.05,0.91,NA,NA,0.55,NA,0.74,NA,NA,0.48,NA,NA,0.76,0.84,0.35,0.93,0.71,0.33,0.47,NA,NA,0.63,NA,0.68,0.9,0.54,0.66,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1606,0.9,1.09,1.13,1.1,NA,NA,0.58,NA,0.89,NA,NA,0.48,NA,NA,0.77,0.84,0.52,1.2,0.81,0.51,0.47,NA,NA,0.73,NA,0.81,1.15,0.61,0.77,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,TRUE,FALSE,FALSE
1607,0.66,0.94,0.92,0.82,NA,NA,0.28,NA,0.54,NA,NA,0.3,NA,NA,0.57,0.49,0.44,1.08,0.71,0.29,0.25,NA,NA,0.56,NA,0.37,0.63,0.47,0.6,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1608,0.95,1.48,1.37,1.2,NA,NA,0.57,NA,0.92,NA,NA,0.54,NA,NA,0.77,0.72,0.69,1.38,1.04,0.6,0.52,NA,NA,0.67,NA,0.75,0.77,0.66,0.73,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1609,0.65,0.83,0.92,0.74,NA,NA,0.3,NA,0.61,NA,NA,0.23,NA,NA,0.56,0.61,0.3,0.96,0.71,0.3,0.3,NA,NA,0.52,NA,0.55,0.56,0.32,0.41,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1610,0.98,1.13,1.25,0.99,NA,NA,0.66,NA,0.99,NA,NA,0.54,NA,NA,0.76,0.84,0.49,1.32,0.78,0.43,0.54,NA,NA,0.69,NA,0.76,0.86,0.41,0.59,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,TRUE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1611,0.86,1.06,1.14,0.94,NA,NA,0.35,NA,0.64,NA,NA,0.17,NA,NA,0.44,0.35,0.35,1.17,0.75,0.32,0.32,NA,NA,0.37,NA,0.21,0.29,0.46,0.4,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1612,1.05,1.06,1.23,1.11,NA,NA,0.58,NA,0.96,NA,NA,0.37,NA,NA,0.76,0.52,0.55,1.85,0.97,0.45,0.4,NA,NA,0.48,NA,0.4,0.48,0.52,0.65,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1613,0.73,0.84,0.96,0.8,NA,NA,0.41,NA,0.86,NA,NA,0.4,NA,NA,0.62,0.78,0.23,0.71,0.49,0.28,0.26,NA,NA,0.47,NA,0.7,0.75,0.43,0.44,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1614,0.72,0.73,0.98,0.77,NA,NA,0.25,NA,0.53,NA,NA,0.13,NA,NA,0.55,0.46,0.22,0.13,0.11,0.12,0.15,NA,NA,0.42,NA,0.26,0.35,0.08,0.09,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1615,0.88,0.93,1.04,1.01,NA,NA,0.39,NA,0.54,NA,NA,0.31,NA,NA,0.85,0.64,0.4,0.46,0.42,0.2,0.24,NA,NA,0.47,NA,0.36,0.51,0.22,0.32,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1616,0.8,1.06,1.13,1.06,NA,NA,0.47,NA,0.73,NA,NA,0.47,NA,NA,0.55,0.73,0.52,0.94,0.67,0.34,0.31,NA,NA,0.39,NA,0.39,0.6,0.33,0.43,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1617,0.88,1.08,1.21,1.07,NA,NA,0.65,NA,0.54,NA,NA,0.36,NA,NA,0.41,1.16,0.43,1.24,0.82,0.42,NA,NA,NA,0.77,NA,0.64,0.97,0.39,0.56,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1618,0.42,0.49,0.5,0.48,NA,NA,0.27,0.27,0,NA,NA,0.1,NA,NA,0.2,0.59,0.12,0.88,0.6,0.07,NA,NA,NA,0.35,NA,0.36,0.42,0.07,0.18,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1619,0.7,0.87,0.87,0.79,NA,NA,0.13,0.47,0.22,NA,NA,0.28,NA,NA,0.45,0.58,0.28,1,0.73,0.19,NA,NA,NA,0.4,NA,0.36,0.46,0.25,0.35,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1620,0.47,0.49,0.65,0.57,NA,NA,0.15,0.42,0.25,NA,NA,0.07,NA,NA,0.42,0.3,0.24,0.56,0.3,0.22,NA,NA,NA,0.23,NA,0.24,0.35,0.25,0.27,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1621,0.8,0.91,1.13,1.05,NA,NA,0.83,0.79,0.42,NA,NA,0.43,NA,NA,0.64,0.75,0.33,0.4,0.28,0.47,NA,NA,NA,0.9,NA,0.8,1.02,0.51,0.45,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1622,0.89,0.93,1.12,1.01,NA,NA,0.69,0.7,0.31,NA,NA,0.2,NA,0.51,0.67,0.61,0.19,0.51,0.63,0.41,NA,NA,NA,0.49,NA,0.55,0.64,0.45,0.42,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1623,0.65,0.73,0.71,0.67,NA,NA,0.44,0.43,0.16,NA,NA,0.1,NA,0.34,0.43,0.31,0.14,0.44,0.53,0.2,NA,NA,NA,0.27,NA,0.31,0.39,0.22,0.19,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1624,1.08,1.32,1.13,1.35,NA,NA,0.81,1.05,0.31,NA,NA,0.37,NA,0.51,0.71,0.46,0.46,0.79,1.07,0.4,NA,NA,NA,0.41,NA,0.5,0.48,0.51,0.43,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1625,0.89,1.06,1.11,1.01,NA,NA,0.7,0.86,0.28,NA,NA,0.16,NA,0.39,0.62,0.64,0.32,0.48,0.89,0.42,NA,NA,NA,0.34,NA,0.32,0.46,0.35,0.39,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1626,0.53,0.62,0.7,0.62,NA,NA,0.28,0.52,0.18,NA,NA,0.07,NA,0.29,0.44,0.28,0.14,0.28,0.21,0.23,NA,NA,NA,0.2,NA,0.19,0.18,0.17,0.29,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1627,0.64,0.74,0.69,0.6,NA,NA,0.44,1.02,0.26,NA,NA,0.22,NA,0.54,0.67,0.3,0.33,0.26,0.11,0.23,NA,NA,NA,0.33,NA,0.37,0.52,0.4,0.53,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1628,0.77,0.86,0.93,0.85,NA,NA,0.39,0.75,0.21,NA,NA,0.07,NA,0.45,0.55,0.28,0.23,0.3,0.08,0.13,NA,NA,NA,0.18,NA,0.18,0.32,0.19,0.34,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1629,0.96,1.04,1,0.9,NA,NA,0.41,0.91,0.22,NA,NA,0.23,NA,0.53,0.72,0.37,0.22,0.32,0.11,0.2,NA,NA,NA,0.17,NA,0.32,0.34,0.38,0.53,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1630,0.5,0.59,0.6,0.5,NA,NA,0.14,0.74,0.18,NA,NA,0.06,NA,0.29,0.44,0.09,0.32,0.35,0.09,0.06,NA,NA,NA,0.03,NA,0.22,0.12,0.21,0.49,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1631,0.54,0.56,0.52,0.54,NA,NA,0.38,0.67,0.25,NA,NA,0.11,NA,0.24,0.24,0.17,0.19,0.39,0.14,0.08,NA,NA,NA,0.2,NA,0.3,0.31,0.15,0.3,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE
