age_CE,HMMJ01B_raw,HMMJ02A_raw,HMMJ03A_raw,HMMJ04A_raw,HMMJ05B_raw,HMMJ06B_raw,HMMJ07A_raw,HMMJ08B_raw,HMMJ10B_raw,HMMJ11B_raw,HMMJ12B_raw,HMMJ13A_raw,HMMJ14A_raw,HMMJ15B_raw,HMMJ16B_raw,HMMJ17A_raw,HMMJ18B_raw,HMMJ19B_raw,HMMJ20A_raw,HMMJ01B_raw_outlier_flag,HMMJ02A_raw_outlier_flag,HMMJ03A_raw_outlier_flag,HMMJ04A_raw_outlier_flag,HMMJ05B_raw_outlier_flag,HMMJ06B_raw_outlier_flag,HMMJ07A_raw_outlier_flag,HMMJ08B_raw_outlier_flag,HMMJ10B_raw_outlier_flag,HMMJ11B_raw_outlier_flag,HMMJ12B_raw_outlier_flag,HMMJ13A_raw_outlier_flag,HMMJ14A_raw_outlier_flag,HMMJ15B_raw_outlier_flag,HMMJ16B_raw_outlier_flag,HMMJ17A_raw_outlier_flag,HMMJ18B_raw_outlier_flag,HMMJ19B_raw_outlier_flag,HMMJ20A_raw_outlier_flag
1797,0.29,1.56,1.94,NA,0.45,0.69,1.45,NA,1.06,0.94,0.65,0.57,1.2,1.19,0.46,1.14,0.97,1.26,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1798,0.62,2.28,2.88,NA,0.98,1.33,2.41,NA,2.21,1.14,1.19,1.6,2.28,3.04,0.98,2.25,1.89,2.59,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,NA
1799,0.77,1.96,2.25,NA,1.01,1.5,2.64,NA,1.67,1.1,0.78,1.24,2.27,2.09,1.24,1.71,2.13,1.68,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA
1800,0.82,2.13,2.52,NA,1.23,1.42,2.71,NA,1.93,0.96,0.93,1.12,1.65,1.69,1.22,1.75,1.17,1.02,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1801,0.17,0.57,1.06,NA,0.09,0.31,0.41,NA,0.29,0.2,0.26,0.57,0.58,0.8,0.22,0.86,0.63,0.78,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1802,0.8,1.51,2.26,NA,0.47,1.11,2.24,NA,1.62,0.63,0.67,1.54,1.68,2.32,0.6,2.52,0.96,1.11,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
1803,0.79,2.07,1.74,NA,0.96,1.07,1.77,NA,1.88,0.78,0.72,1.13,1.96,1.92,0.79,1.93,1.26,0.96,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1804,0.72,1.9,1.81,NA,0.87,0.9,1.43,NA,1.22,0.89,0.8,1.16,2.23,1.61,0.93,1.38,1.03,0.91,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1805,0.41,1.64,2.42,NA,0.32,0.69,1.63,NA,0.84,0.9,0.79,1.09,2.51,1.98,0.71,1.58,1.34,1.06,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1806,0.42,1.37,1.94,NA,0.09,0.69,1.69,NA,0.85,0.84,0.7,0.86,2.09,1.51,0.76,1.09,0.88,0.73,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1807,0.67,1.59,2.02,NA,0.37,0.89,1.81,NA,1.7,0.88,0.97,0.88,2.18,1.92,1.22,1.44,0.76,0.58,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1808,0.75,1.75,1.95,NA,0.05,0.8,1.53,NA,0.87,0.72,0.66,1.41,2.02,1.44,1.2,1.21,0.89,0.54,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1809,0.92,1.81,2.55,NA,0.24,0.88,2.33,NA,0.83,0.3,1.03,2.4,1.98,2.29,1.33,2.56,0.86,0.78,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA
1810,0.02,0.53,0.45,NA,0.01,0.24,0.48,NA,0.25,0.17,0.08,0.2,0.24,0.39,0.14,0.82,0.68,0.65,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1811,0.42,0.64,1.17,NA,0.39,0.5,1.77,NA,0.66,0.47,0.75,1.01,1,1.17,0.77,1.49,0.9,1.01,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1812,0.64,1.31,3.46,NA,0.77,0.89,3.19,NA,0.94,0.67,1.14,2.22,2.1,1.88,1.35,1.18,1.08,0.71,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1813,0.4,0.92,2.66,NA,0.24,0.62,1.59,NA,0.56,0.59,0.74,0.95,1.47,0.97,0.74,0.85,0.52,0.55,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1814,0.78,1.75,3.23,NA,0.62,0.95,2.65,NA,1.76,0.77,1.21,1.5,2.37,1.69,1.3,1.42,0.85,0.86,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1815,0.51,1.04,2.03,NA,0.03,0.59,1.96,NA,0.37,0.63,1.1,0.87,1.26,1.68,0.62,1.33,0.7,0.62,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1816,1.33,2.18,2.98,0.41,0.88,1.39,2.69,NA,1.79,1.01,1.34,1.76,2.28,1.91,1.54,1.45,1,0.77,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA
1817,1.48,1.65,2.51,0.92,0.93,0.99,2.18,NA,2.6,1.32,1.55,1.85,2.11,2.03,1.45,1.97,0.98,0.75,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1818,1.06,1.23,1.41,0.68,0.89,0.78,1.47,NA,1.3,1.18,1.07,1.28,1.69,1.65,1.3,1.65,0.98,0.74,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1819,0.6,0.36,0.5,0.27,0.03,0.51,1.12,NA,0.69,0.6,0.7,0.55,1.23,1.42,0.38,1.26,0.73,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1820,0.59,0.92,0.7,0.23,0.35,0.37,1.44,0.52,0.8,0.44,0.79,0.8,1.34,1.4,0.83,1.06,0.89,0.56,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1821,0.79,1.58,1.48,0.47,0.89,0.79,2.24,0.53,2.01,0.23,0.91,0.95,1.39,1.54,1.31,0.86,0.95,0.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1822,0.92,1.21,1.8,0.27,0.63,0.52,1.83,0.86,1.02,0.62,1.04,1.11,1.43,1.71,1.01,1.22,0.99,0.68,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1823,1,0.71,1.94,0.25,0.41,0.66,1.71,0.51,0.99,0.71,0.92,0.96,1.26,1.48,1.14,1.43,0.9,0.53,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1824,0.9,0.7,1.74,0.39,0.54,0.63,1.58,0.45,0.88,0.79,0.96,0.92,0.9,0.89,0.86,1.25,1.06,0.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1825,0.92,0.94,1.15,0.63,0.66,0.61,1.32,0.64,0.81,0.78,0.57,1.07,1.02,1.17,1.31,1.07,1.05,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1826,0.97,0.76,0.8,0.35,0.32,0.65,1.14,0.52,0.73,0.69,0.88,0.78,0.86,0.89,1.15,1.23,0.97,0.54,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1827,0.87,0.71,1,0.65,0.53,0.57,1.52,0.42,0.69,0.67,0.85,0.87,0.85,1.44,1.01,1.4,1.13,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1828,0.84,0.9,1.52,0.59,0.84,0.72,2.05,0.35,0.8,0.82,0.87,0.54,0.64,1.48,0.8,1.01,0.91,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1829,0.9,0.8,1.12,0.74,0.95,0.49,1.59,0.49,0.7,0.95,1.07,0.94,0.86,1.62,1.03,1.2,1.17,0.66,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1830,0.69,0.78,1.01,0.62,0.85,0.34,1.3,0.43,0.45,1.05,0.8,0.82,0.68,1.4,0.52,0.85,1,0.58,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1831,0.68,0.68,1.3,0.4,0.43,0.4,1.2,0.34,0.18,1.02,0.73,0.76,0.63,1.22,0.54,0.68,0.78,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1832,0.86,0.96,1.47,0.35,0.85,0.34,1.79,0.19,0.28,0.84,0.65,0.26,0.76,1.2,0.76,0.69,0.52,0.32,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1833,0.91,1.01,1.01,0.47,0.69,0.72,1.51,0.46,0.37,1.21,1.02,1.05,0.92,1.42,0.75,0.97,0.79,0.55,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1834,1.08,1.05,0.92,0.61,1.02,0.77,1.6,0.54,0.72,1.24,1.17,1.21,1.02,1.97,0.94,1.23,1.13,0.81,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1835,0.82,0.75,0.96,0.24,0.38,0.48,1.45,0.44,0.35,0.89,0.8,0.67,0.68,1.4,0.74,1.11,1,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1836,0.85,0.77,1.26,0.41,0.49,0.6,1.53,0.54,0.5,1.08,0.91,0.49,0.89,1.58,0.75,1.52,0.95,0.63,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1837,0.86,0.92,1.23,0.31,0.21,0.71,1.64,0.41,0.52,1.05,0.93,0.43,0.92,1.52,0.65,1.39,0.91,0.66,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1838,0.54,0.98,1.17,0.21,0.53,0.98,1.61,0.21,0.45,0.44,0.52,0.27,0.9,1.25,0.29,1.17,0.75,0.56,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1839,0.98,1.59,1.45,1.32,1.5,1.07,2.04,0.79,1.3,1.06,1.11,1.13,1.04,1.78,1.39,1.12,1.22,0.81,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1840,0.7,0.62,0.4,0.18,0.36,0.34,0.94,0.37,0.49,0.61,0.53,0.46,0.47,0.86,0.42,0.7,0.54,0.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1841,0.81,0.79,0.92,0.52,0.6,0.83,1.39,0.47,0.56,0.66,0.79,0.48,0.6,1.06,0.65,0.79,0.72,0.42,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1842,0.83,0.6,1.45,0.64,0.52,0.72,1.46,0.44,0.44,0.85,0.77,0.61,0.61,1.15,0.71,0.81,0.65,0.51,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1843,1.04,0.94,1.52,0.48,0.86,0.81,1.78,0.5,0.89,0.89,0.87,0.98,0.71,1.08,0.84,0.91,0.77,0.62,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1844,0.67,0.74,0.88,0.76,0.88,0.65,1.28,0.55,0.68,0.95,0.86,0.83,0.59,1.07,0.69,0.81,0.73,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1845,0.74,0.72,0.62,0.55,0.55,0.38,0.99,0.51,0.52,0.9,0.68,0.83,0.52,1.21,0.65,0.82,0.93,0.49,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1846,0.81,1.05,0.91,1.34,1.28,0.9,1.56,0.47,1.11,1.18,0.88,0.91,0.66,1.29,0.94,0.99,1.21,0.68,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1847,0.76,0.78,1.02,0.86,0.97,0.7,1.5,0.36,0.67,0.54,0.49,0.23,0.52,0.82,0.93,0.8,0.59,0.32,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1848,0.79,0.9,0.82,0.99,0.98,0.8,1.64,0.48,0.73,0.74,0.57,0.62,0.59,1.15,0.81,0.91,0.76,0.65,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1849,0.75,0.52,0.73,1.61,0.55,0.52,1.05,0.29,0.53,0.5,0.51,0.37,0.46,1.3,0.62,0.79,0.59,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1850,0.68,0.53,0.6,2.03,0.56,0.56,0.97,0.26,0.54,0.62,0.56,0.35,0.77,1.18,0.44,0.81,0.66,0.47,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1851,0.67,1.36,0.73,1.91,0.91,0.89,1.27,0.59,0.98,0.7,0.62,0.63,0.83,1.13,0.83,0.87,0.69,0.44,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1852,0.71,0.92,0.69,1.75,0.95,0.65,1.14,0.47,1.07,0.58,0.52,0.57,0.56,1.42,0.81,0.81,0.67,0.43,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1853,0.68,0.51,0.42,1.09,0.67,0.58,1.09,0.44,1.01,0.69,0.55,0.28,0.59,1.26,0.71,0.78,0.59,0.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1854,0.85,0.67,0.7,1.04,0.97,0.77,1.37,0.66,1.2,0.82,0.71,0.73,0.69,1.29,0.78,1.1,0.67,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1855,0.87,0.78,0.73,1.14,1.09,0.81,1.53,0.64,1.03,0.56,0.65,0.8,0.6,1.3,1.15,1.17,0.62,0.68,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1856,0.69,0.5,0.37,0.87,0.54,0.75,0.96,0.52,0.81,0.63,0.39,0.34,0.51,1.06,0.73,0.98,0.54,0.46,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1857,1.01,0.77,0.61,0.99,0.5,1.02,1.25,0.41,0.84,0.64,0.35,0.19,0.47,1.12,0.7,0.93,0.49,0.59,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1858,1.09,0.61,0.54,0.76,0.66,1.11,1.08,0.34,0.7,0.85,0.44,0.19,0.61,1.09,0.66,0.91,0.58,0.71,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.76,0.48,1.35,0.29,0.61,1.29,1.27,0.38,0.57,0.59,0.48,0.24,0.43,0.85,0.5,0.61,0.35,0.59,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.46,0.59,2.19,0.35,1.02,1.02,1.69,0.5,0.6,0.82,0.51,0.36,0.51,1.04,0.53,0.87,0.71,0.6,2.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.4,0.52,0.75,0.1,0.63,0.91,1.12,0.38,0.21,0.62,0.31,0.3,0.38,0.68,0.25,0.65,0.28,0.61,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.61,0.38,0.93,0.21,0.35,1.21,1.38,0.39,0.34,0.47,0.29,0.16,0.38,0.8,0.47,0.82,0.47,0.71,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.35,1.03,1.56,0.62,0.92,1.82,2.66,0.61,0.82,0.76,0.83,1.19,0.87,1.49,1.03,1.07,0.89,0.8,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.63,0.84,1.08,0.63,0.65,1.16,1.81,0.56,1.09,0.61,0.47,0.5,1.06,1.25,0.62,0.72,0.52,0.29,1.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.74,0.57,0.61,0.34,0.7,0.65,1.4,0.47,1.02,0.46,0.58,0.46,0.62,1.03,0.44,0.74,0.55,0.48,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.55,0.6,0.38,0.29,0.36,0.47,1.61,0.32,0.45,0.35,0.27,0.12,0.46,0.71,0.47,0.78,0.26,0.35,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.78,0.56,0.56,0.58,0.33,0.84,1.93,0.43,0.91,0.48,0.43,0.25,0.52,0.93,0.49,0.83,0.56,0.37,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.95,0.74,0.68,0.93,0.78,0.96,2.32,0.59,0.83,0.33,0.62,0.16,0.65,1.01,0.69,0.97,0.43,0.35,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,1.15,0.63,0.69,1.1,0.88,0.69,2.01,0.59,0.89,0.67,0.62,0.58,0.7,1.09,0.82,0.94,0.81,0.46,1.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.88,0.64,0.4,0.92,0.64,0.46,1.73,0.41,0.72,0.62,0.51,0.45,0.52,0.91,0.43,0.84,0.73,0.45,2.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.61,0.6,0.53,1.11,0.57,0.99,1.54,0.43,0.82,0.73,0.69,0.26,0.56,0.76,0.62,0.79,0.57,0.3,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.59,0.74,0.42,1.32,0.54,1.01,1.52,0.45,0.82,0.82,0.66,0.34,0.51,0.89,0.6,0.7,0.47,0.36,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.57,0.62,0.47,1.01,0.4,0.93,1.64,0.49,0.72,0.77,0.6,0.29,0.54,0.83,0.5,0.74,0.6,0.33,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.5,0.93,0.82,1.05,1.04,1.78,2.3,0.58,0.98,0.86,0.59,0.66,0.7,1.28,0.53,1.07,0.8,0.29,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.37,0.91,0.93,1.48,1.21,1.18,2.25,0.78,0.92,0.86,0.67,0.9,0.71,1.56,0.97,1,0.94,0.39,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
