age_CE,F8801E_raw,F8801N_raw,F8804E_raw,F8804N_raw,F8806N_raw,F8806W_raw,F8807E_raw,F8807N_raw,F8807W_raw,F8808E_raw,F8808N_raw,F8809S_raw,F8809E_raw,F8810E_raw,F8810N_raw,FL301_raw,FL303N_raw,FL305E_raw,FL305N_raw,FL306E_raw,FL306N_raw,FL307E_raw,FL307N_raw,FL308N_raw,FL308W_raw,FL309N_raw,FL310W_raw,FL313W_raw,FL321_raw,FL322A_raw,FL322B_raw,FL324A_raw,FL325A_raw,F8801E_raw_outlier_flag,F8801N_raw_outlier_flag,F8804E_raw_outlier_flag,F8804N_raw_outlier_flag,F8806N_raw_outlier_flag,F8806W_raw_outlier_flag,F8807E_raw_outlier_flag,F8807N_raw_outlier_flag,F8807W_raw_outlier_flag,F8808E_raw_outlier_flag,F8808N_raw_outlier_flag,F8809S_raw_outlier_flag,F8809E_raw_outlier_flag,F8810E_raw_outlier_flag,F8810N_raw_outlier_flag,FL301_raw_outlier_flag,FL303N_raw_outlier_flag,FL305E_raw_outlier_flag,FL305N_raw_outlier_flag,FL306E_raw_outlier_flag,FL306N_raw_outlier_flag,FL307E_raw_outlier_flag,FL307N_raw_outlier_flag,FL308N_raw_outlier_flag,FL308W_raw_outlier_flag,FL309N_raw_outlier_flag,FL310W_raw_outlier_flag,FL313W_raw_outlier_flag,FL321_raw_outlier_flag,FL322A_raw_outlier_flag,FL322B_raw_outlier_flag,FL324A_raw_outlier_flag,FL325A_raw_outlier_flag
1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28,0.23,NA,NA,NA,NA,NA,NA,NA,0.57,0.24,0.21,0.65,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.09,NA,NA,NA,NA,NA,NA,NA,0.52,0.13,0.08,0.34,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1569,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.12,NA,NA,NA,NA,NA,NA,NA,0.66,0.23,0.17,0.55,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.33,NA,NA,NA,NA,NA,NA,NA,0.56,0.28,0.2,0.6,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0.36,NA,NA,NA,NA,NA,NA,NA,0.51,0.29,0.2,0.58,1.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1572,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.17,NA,NA,NA,NA,NA,NA,NA,0.56,0.28,0.16,0.46,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1573,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.14,NA,NA,NA,NA,NA,NA,NA,0.49,0.16,0.15,0.38,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1574,NA,NA,NA,NA,NA,NA,0.12,NA,0.1,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.32,NA,NA,NA,NA,NA,NA,NA,0.27,0.11,0.13,0.35,1.64,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1575,NA,NA,NA,NA,NA,NA,0.26,NA,0.2,0.53,0.48,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.49,NA,NA,NA,NA,NA,NA,NA,0.55,0.25,0.2,0.55,1.79,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1576,NA,NA,NA,NA,NA,NA,0.23,NA,0.18,0.41,0.43,NA,NA,NA,NA,NA,NA,NA,NA,0.71,0.44,NA,NA,NA,NA,NA,NA,NA,0.52,0.2,0.19,0.57,1.67,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1577,NA,NA,NA,NA,NA,NA,0.19,NA,0.2,0.52,0.51,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.26,NA,NA,NA,NA,NA,NA,NA,0.69,0.17,0.15,0.57,1.35,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1578,NA,NA,NA,NA,NA,NA,0.24,NA,0.29,0.73,0.57,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.38,NA,NA,NA,NA,NA,NA,NA,0.56,0.23,0.23,0.52,2.36,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE
1579,NA,NA,NA,NA,NA,NA,0.14,NA,0.2,0.54,0.39,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.29,NA,NA,NA,NA,NA,NA,NA,0.42,0.18,0.22,0.55,1.57,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1580,NA,NA,NA,NA,NA,NA,0.28,NA,0.25,0.62,0.42,NA,NA,NA,NA,NA,NA,NA,0.47,0.91,0.33,NA,NA,NA,NA,NA,NA,NA,0.46,0.17,0.16,0.75,1.61,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1581,NA,NA,NA,NA,NA,1.53,0.36,NA,0.48,0.58,0.45,NA,NA,NA,NA,NA,NA,NA,0.54,0.95,0.24,NA,NA,NA,NA,NA,NA,NA,0.33,0.21,0.16,0.64,1.59,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1582,NA,NA,NA,NA,NA,1.47,0.28,NA,0.4,0.57,0.45,NA,NA,NA,NA,NA,NA,NA,0.44,0.89,0.26,NA,NA,NA,NA,NA,NA,NA,0.49,0.19,0.2,0.68,2.03,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1583,NA,NA,NA,NA,NA,1.98,0.28,NA,0.45,0.59,0.47,NA,NA,NA,NA,NA,NA,NA,0.53,1.49,0.36,NA,NA,NA,NA,NA,NA,NA,0.45,0.29,0.31,0.57,1.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1584,NA,NA,NA,NA,NA,1.49,0.11,NA,0.22,0.56,0.43,NA,NA,NA,NA,NA,NA,NA,0.48,0.63,0.15,NA,NA,NA,NA,NA,NA,NA,0.47,0.14,0.18,0.36,1.25,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1585,NA,NA,NA,NA,NA,1.44,0.13,NA,0.13,0.52,0.41,NA,NA,NA,NA,NA,NA,NA,0.45,0.7,0.14,NA,NA,NA,NA,NA,NA,NA,0.41,0.2,0.22,0.42,1.44,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1586,NA,NA,NA,NA,NA,1.08,0.1,NA,0.24,0.36,0.32,NA,NA,NA,NA,NA,NA,NA,0.36,0.47,0.23,NA,NA,NA,NA,NA,NA,NA,0.12,0.23,0.36,0.41,1.32,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1587,NA,NA,NA,NA,NA,1.35,0.18,NA,0.26,0.56,0.47,NA,NA,NA,NA,NA,NA,NA,0.45,0.62,0.12,NA,NA,NA,NA,NA,NA,NA,0.73,0.22,0.22,0.39,1.23,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1588,NA,NA,NA,NA,NA,1.13,0.2,NA,0.22,0.56,0.45,NA,NA,NA,NA,NA,NA,NA,0.44,0.52,0.2,NA,NA,NA,NA,NA,NA,NA,0.44,0.14,0.16,0.37,1.65,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1589,NA,NA,NA,NA,NA,1.33,0.33,NA,0.33,0.68,0.7,NA,NA,NA,NA,NA,NA,NA,0.59,0.75,0.25,NA,NA,NA,NA,NA,NA,NA,0.57,0.23,0.25,0.57,1.57,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1590,NA,NA,NA,NA,NA,1.87,0.4,NA,0.6,0.83,0.78,NA,NA,NA,NA,NA,NA,NA,0.63,1.03,0.36,NA,NA,NA,NA,NA,NA,NA,0.55,0.31,0.27,0.69,1.93,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1591,NA,NA,NA,NA,NA,1.03,0.24,NA,0.28,0.53,0.47,NA,NA,NA,NA,NA,NA,NA,0.33,0.45,0.21,NA,NA,NA,NA,NA,NA,NA,0.26,0.13,0.11,0.3,1.44,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1592,NA,NA,NA,NA,NA,0.53,0.16,NA,0.07,0.36,0.38,NA,NA,NA,NA,NA,NA,NA,0.39,0.28,0.09,NA,NA,NA,NA,NA,NA,NA,0.33,0.12,0.11,0.3,0.68,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1593,NA,NA,NA,NA,NA,1.1,0.36,NA,0.33,0.74,0.64,NA,NA,NA,NA,NA,NA,NA,0.7,1.15,0.31,NA,NA,NA,NA,NA,NA,NA,0.52,0.2,0.21,0.57,1.6,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1594,NA,NA,NA,NA,NA,1.15,0.41,NA,0.7,0.68,0.74,NA,NA,NA,NA,NA,NA,NA,0.66,1.08,0.27,NA,NA,NA,NA,NA,NA,NA,0.33,0.23,0.24,0.45,1.41,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1595,NA,NA,NA,NA,NA,1.3,0.27,NA,0.47,0.61,0.57,NA,NA,NA,NA,NA,NA,NA,0.63,0.85,0.26,NA,NA,NA,NA,NA,NA,NA,0.47,0.21,0.23,0.59,1.65,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1596,NA,NA,NA,NA,NA,0.97,0.26,NA,0.49,0.44,0.59,NA,NA,NA,NA,NA,NA,NA,0.56,0.73,0.28,NA,NA,NA,NA,NA,NA,NA,0.3,0.19,0.21,0.53,1.17,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1597,NA,NA,NA,NA,NA,1.3,0.26,NA,0.38,0.56,0.68,NA,NA,NA,NA,NA,NA,NA,0.56,0.72,0.27,NA,NA,NA,NA,NA,NA,NA,0.48,0.24,0.29,0.65,1.37,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1598,NA,NA,NA,NA,NA,0.66,0.27,NA,0.27,0.54,0.68,NA,NA,NA,NA,NA,NA,NA,0.58,0.32,0.16,NA,NA,NA,NA,NA,NA,NA,0.4,0.13,0.18,0.51,1.25,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1599,NA,NA,NA,NA,NA,1.16,0.31,NA,0.48,0.6,0.7,NA,NA,NA,NA,NA,NA,NA,0.64,0.45,0.24,NA,NA,NA,NA,NA,NA,NA,0.47,0.17,0.21,0.6,1.57,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1600,NA,NA,NA,NA,NA,1.84,0.34,NA,0.7,0.73,0.79,NA,NA,NA,NA,NA,NA,NA,0.75,0.74,0.32,NA,NA,NA,NA,NA,NA,NA,0.64,0.25,0.29,0.92,1.75,NA,NA,NA,NA,NA,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1601,NA,NA,NA,NA,NA,1.02,0.07,NA,0.12,0.67,0.57,NA,NA,NA,NA,NA,NA,NA,0.48,0.24,0.17,NA,NA,NA,NA,NA,NA,NA,0.38,0.21,0.16,0.4,0.73,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1602,NA,NA,NA,NA,NA,1.29,0.17,NA,0.3,0.9,0.82,NA,NA,NA,NA,NA,NA,NA,0.81,0.53,0.26,NA,NA,NA,NA,NA,NA,NA,0.38,0.24,0.31,0.72,1.49,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1603,NA,NA,NA,NA,NA,1.4,0.61,NA,0.61,1,0.9,NA,NA,NA,NA,NA,NA,NA,0.89,1.07,0.62,NA,NA,NA,NA,NA,NA,NA,0.6,0.37,0.42,0.86,2.02,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1604,NA,NA,NA,NA,NA,0.72,0.15,NA,0.19,0.51,0.38,NA,NA,NA,NA,NA,NA,NA,0.35,0.65,0.28,NA,NA,NA,NA,NA,NA,NA,0.17,0.16,0.22,0.44,1.46,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1605,NA,NA,NA,NA,NA,0.97,0.31,NA,0.4,0.4,0.38,NA,NA,NA,NA,NA,NA,0.46,0.41,0.61,0.24,NA,NA,NA,NA,NA,NA,NA,0.16,0.16,0.2,0.4,1.23,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1606,NA,NA,NA,NA,NA,0.81,0.27,NA,0.27,0.42,0.31,NA,NA,NA,NA,NA,NA,0.59,0.36,0.67,0.19,NA,NA,NA,NA,NA,NA,NA,0.19,0.24,0.23,0.42,1.02,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1607,NA,NA,NA,NA,NA,0.92,0.22,NA,0.34,0.48,0.35,NA,NA,NA,NA,NA,NA,0.67,0.38,0.54,0.3,NA,NA,NA,NA,NA,NA,NA,0.31,0.25,0.22,0.42,1.45,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1608,NA,NA,NA,NA,NA,1.1,0.28,NA,0.47,0.48,0.38,NA,NA,NA,NA,NA,NA,0.62,0.46,0.39,0.27,NA,NA,NA,NA,NA,NA,NA,0.27,0.22,0.2,0.48,1.28,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1609,NA,NA,NA,NA,NA,0.91,0.21,NA,0.26,0.56,0.52,NA,NA,NA,NA,NA,NA,0.69,0.49,0.36,0.22,NA,NA,NA,NA,NA,NA,NA,0.41,0.33,0.27,0.44,0.84,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1610,NA,NA,NA,NA,NA,0.36,0.04,NA,0.09,0.23,0.2,NA,NA,NA,NA,NA,NA,0.24,0.21,0.3,0.18,NA,NA,NA,0.11,NA,NA,NA,0.08,0.17,0.09,0.21,0.57,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1611,NA,NA,NA,NA,NA,0.69,0.2,NA,0.31,0.28,0.28,NA,NA,NA,NA,NA,NA,0.33,0.3,0.28,0.27,NA,NA,NA,0.24,NA,NA,NA,0.18,0.16,0.16,0.28,0.9,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1612,NA,NA,NA,NA,NA,0.85,0.25,NA,0.38,0.41,0.36,NA,NA,NA,NA,NA,NA,0.47,0.41,0.3,0.27,NA,NA,NA,0.26,NA,NA,NA,0.15,0.25,0.17,0.29,0.99,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1613,NA,NA,NA,NA,NA,0.84,0.36,NA,0.44,0.61,0.46,NA,NA,NA,NA,NA,NA,0.66,0.45,0.37,0.29,NA,NA,NA,0.41,NA,NA,NA,0.53,0.26,0.21,0.32,1.05,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1614,NA,NA,NA,NA,NA,0.67,0.27,NA,0.35,0.61,0.45,NA,NA,NA,NA,NA,NA,0.6,0.39,0.48,0.39,NA,NA,NA,0.57,NA,NA,NA,0.47,0.35,0.27,0.36,1.07,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1615,NA,NA,NA,NA,NA,0.64,0.24,NA,0.25,0.37,0.4,NA,NA,NA,NA,NA,NA,0.38,0.33,0.29,0.24,NA,NA,NA,0.27,NA,NA,NA,0.34,0.16,0.13,0.29,0.7,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1616,NA,NA,NA,NA,NA,0.58,0.31,NA,0.37,0.43,0.36,NA,NA,NA,NA,NA,NA,0.45,0.24,0.31,0.3,NA,NA,NA,0.18,NA,NA,NA,0.24,0.16,0.1,0.4,0.97,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1617,NA,NA,NA,NA,NA,0.87,0.41,NA,0.62,0.64,0.42,NA,NA,NA,NA,NA,NA,0.51,0.35,0.32,0.25,NA,NA,NA,0.33,NA,NA,NA,0.59,0.26,0.23,0.45,1.08,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1618,NA,NA,NA,NA,NA,0.81,0.47,NA,0.79,0.6,0.39,NA,NA,NA,NA,NA,NA,0.51,0.51,0.23,0.2,NA,NA,NA,0.41,NA,NA,NA,0.49,0.21,0.17,0.38,1.06,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1619,NA,NA,NA,NA,NA,1.2,0.65,NA,0.78,0.76,0.59,NA,NA,NA,NA,NA,NA,0.66,0.61,0.4,0.28,NA,NA,NA,0.54,NA,NA,NA,0.49,0.36,0.27,0.43,1.39,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1620,NA,NA,NA,NA,NA,0.84,0.43,NA,0.51,0.63,0.51,NA,NA,NA,NA,NA,NA,0.61,0.45,0.22,0.12,NA,NA,NA,0.38,NA,NA,NA,0.28,0.21,0.14,0.38,1.29,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1621,NA,NA,NA,NA,NA,1.17,0.44,NA,0.54,0.79,0.64,NA,NA,NA,NA,NA,NA,0.67,0.61,0.29,0.26,NA,NA,NA,0.6,NA,NA,NA,0.31,0.2,0.25,0.31,1.13,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
