age_CE,SMT031AA_raw,SMT041AA_raw,SMT042AA_raw,SMT048AA_raw,SMT051AA_raw,SMT052AA_raw,SMT081AA_raw,SMT082AA_raw,SMT088AA_raw,SMT091AA_raw,SMT092AA_raw,SMT098AA_raw,SMT101AA_raw,SMT111AA_raw,SMT141AA_raw,SMT144AA_raw,SMT145AA_raw,SMT146AA_raw,SMT148AA_raw,SMT031AA_raw_outlier_flag,SMT041AA_raw_outlier_flag,SMT042AA_raw_outlier_flag,SMT048AA_raw_outlier_flag,SMT051AA_raw_outlier_flag,SMT052AA_raw_outlier_flag,SMT081AA_raw_outlier_flag,SMT082AA_raw_outlier_flag,SMT088AA_raw_outlier_flag,SMT091AA_raw_outlier_flag,SMT092AA_raw_outlier_flag,SMT098AA_raw_outlier_flag,SMT101AA_raw_outlier_flag,SMT111AA_raw_outlier_flag,SMT141AA_raw_outlier_flag,SMT144AA_raw_outlier_flag,SMT145AA_raw_outlier_flag,SMT146AA_raw_outlier_flag,SMT148AA_raw_outlier_flag
837,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,0.1,0.21,0.18,0.22,NA,NA,0.15,NA,0.1,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
838,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.15,0.2,0.18,0.13,NA,NA,0.2,NA,0.08,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
839,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,0.16,0.24,0.3,0.15,NA,NA,0.18,NA,0.19,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
840,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.25,0.27,0.48,0.38,NA,NA,0.24,NA,0.34,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
841,NA,NA,NA,NA,NA,NA,NA,0.27,NA,NA,0.22,0.19,0.28,0.31,NA,NA,0.17,NA,0.14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
842,NA,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.33,0.36,0.4,0.37,NA,NA,0.29,NA,0.34,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
843,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.23,0.37,0.3,0.4,NA,NA,0.2,NA,0.26,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
844,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,0.15,0.22,0.24,0.24,NA,NA,0.13,NA,0.1,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
845,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.22,0.3,0.41,0.31,NA,NA,0.19,NA,0.2,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
846,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.23,0.3,0.35,0.26,NA,NA,0.15,NA,0.22,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
847,NA,NA,NA,NA,NA,NA,NA,0.11,NA,NA,0.15,0.21,0.23,0.23,NA,NA,0.13,NA,0.14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
848,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,0.18,0.29,0.3,0.27,NA,NA,0.16,NA,0.13,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
849,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,0.14,0.21,0.37,0.19,NA,NA,0.16,NA,0.15,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
850,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.15,0.22,0.36,0.26,NA,NA,0.16,NA,0.3,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
851,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.14,0.27,0.24,0.33,NA,NA,0.17,NA,0.2,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
852,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,0.12,0.21,0.21,0.24,NA,NA,0.18,NA,0.12,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
853,NA,NA,NA,NA,NA,NA,NA,0.28,NA,NA,0.11,0.23,0.24,0.25,NA,NA,0.16,NA,0.14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
854,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.14,0.2,0.29,0.3,NA,NA,0.21,NA,0.18,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
855,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.2,0.28,0.28,0.36,NA,NA,0.22,NA,0.23,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
856,NA,NA,NA,NA,NA,NA,NA,0.25,NA,NA,0.11,0.31,0.27,0.41,NA,NA,0.21,NA,0.14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
857,NA,NA,NA,NA,NA,NA,NA,0.24,NA,NA,0.15,0.23,0.24,0.54,NA,NA,0.23,NA,0.21,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
858,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.14,0.24,0.34,0.43,NA,NA,0.23,NA,0.27,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
859,NA,NA,NA,NA,NA,NA,NA,0.26,NA,NA,0.19,0.31,0.28,0.34,NA,NA,0.23,NA,0.24,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
860,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.16,0.23,0.2,0.2,NA,NA,0.14,NA,0.13,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
861,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,0.15,0.18,0.2,0.19,NA,NA,0.19,NA,0.12,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
862,NA,NA,NA,NA,NA,NA,NA,0.17,NA,NA,0.11,0.13,0.14,0.16,NA,NA,0.2,NA,0.13,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
863,NA,NA,NA,NA,NA,NA,NA,0.19,NA,NA,0.14,0.22,0.18,0.23,NA,NA,0.23,NA,0.24,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
864,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.16,0.22,0.15,0.18,NA,NA,0.17,NA,0.19,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
865,NA,NA,NA,NA,NA,NA,NA,0.16,NA,NA,0.14,0.23,0.19,0.19,NA,NA,0.13,NA,0.19,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
866,NA,NA,NA,NA,NA,NA,NA,0.21,NA,NA,0.17,0.21,0.2,0.22,NA,NA,0.17,NA,0.2,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
867,NA,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.16,0.21,0.25,0.22,NA,NA,0.12,NA,0.18,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
868,NA,NA,NA,NA,NA,NA,NA,0.07,NA,NA,0.09,0.14,0.12,0.12,NA,NA,0.06,NA,0.06,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
869,NA,NA,NA,NA,NA,NA,NA,0.2,NA,NA,0.14,0.18,0.26,0.29,NA,NA,0.24,NA,0.14,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
870,NA,NA,NA,NA,NA,NA,NA,0.31,NA,NA,0.17,0.26,0.31,0.24,NA,NA,0.24,NA,0.26,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
871,NA,NA,NA,NA,NA,NA,0.27,0.27,NA,NA,0.16,0.22,0.25,0.23,NA,NA,0.16,NA,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
872,NA,NA,NA,NA,NA,NA,0.25,0.16,NA,NA,0.14,0.21,0.19,0.33,NA,NA,0.17,NA,0.11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
873,NA,NA,NA,NA,NA,NA,0.38,0.35,NA,NA,0.14,0.25,0.32,0.26,NA,NA,0.22,NA,0.26,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
874,NA,NA,NA,NA,NA,NA,0.35,0.29,NA,NA,0.14,0.15,0.27,0.2,NA,NA,0.17,NA,0.17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
875,NA,NA,NA,NA,NA,NA,0.41,0.29,NA,NA,0.2,0.26,0.38,0.23,NA,NA,0.15,NA,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
876,NA,NA,NA,NA,NA,NA,0.36,0.26,NA,NA,0.2,0.23,0.29,0.38,NA,NA,0.15,NA,0.15,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
877,NA,NA,NA,NA,NA,NA,0.34,0.24,NA,NA,0.15,0.27,0.31,0.36,NA,NA,0.2,NA,0.14,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
878,NA,NA,NA,NA,NA,NA,0.35,0.25,NA,NA,0.25,0.35,0.29,0.42,NA,NA,0.2,NA,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
879,NA,NA,NA,NA,NA,NA,0.36,0.21,NA,NA,0.18,0.28,0.28,0.37,NA,NA,0.17,NA,0.19,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
880,NA,NA,NA,NA,NA,NA,0.27,0.17,NA,NA,0.13,0.21,0.22,0.26,NA,NA,0.15,NA,0.15,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
881,NA,NA,NA,NA,NA,NA,0.28,0.28,NA,NA,0.17,0.26,0.29,0.41,NA,NA,0.17,NA,0.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
882,NA,NA,NA,NA,NA,NA,0.25,0.16,NA,NA,0.14,0.25,0.18,0.28,NA,NA,0.12,NA,0.07,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
883,NA,NA,NA,NA,NA,NA,0.27,0.17,NA,NA,0.2,0.32,0.15,0.29,NA,NA,0.17,NA,0.11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
884,NA,NA,NA,NA,NA,NA,0.27,0.21,NA,NA,0.12,0.19,0.34,0.43,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
885,NA,NA,NA,NA,NA,NA,0.23,0.19,NA,NA,0.11,0.13,0.28,0.3,NA,NA,0.11,NA,0.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
886,NA,NA,NA,NA,NA,NA,0.29,0.23,NA,NA,0.12,0.17,0.13,0.33,NA,NA,0.15,NA,0.11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
887,NA,NA,NA,NA,NA,NA,0.28,0.22,NA,NA,0.13,0.16,0.16,0.26,NA,NA,0.17,NA,0.06,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
888,NA,NA,NA,NA,NA,NA,0.27,0.23,NA,NA,0.12,0.21,0.22,0.34,NA,NA,0.12,NA,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
889,NA,NA,NA,NA,NA,NA,0.31,0.19,NA,NA,0.14,0.19,0.14,0.32,NA,NA,0.14,NA,0.16,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
890,NA,NA,NA,NA,NA,NA,0.27,0.25,NA,NA,0.17,0.21,0.19,0.26,NA,NA,0.17,NA,0.14,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
891,NA,NA,NA,NA,NA,NA,0.36,0.24,NA,NA,0.19,0.27,0.31,0.38,NA,NA,0.24,NA,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
892,NA,NA,NA,NA,NA,NA,0.37,0.27,NA,NA,0.16,0.25,0.36,0.44,NA,NA,0.21,NA,0.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
893,NA,NA,NA,NA,NA,NA,0.29,0.23,NA,NA,0.11,0.21,0.22,0.39,NA,NA,0.11,NA,0.15,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
894,NA,NA,NA,NA,NA,NA,0.4,0.26,NA,NA,0.25,0.36,0.31,0.52,NA,NA,0.25,NA,0.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
895,NA,NA,NA,NA,NA,NA,0.37,0.24,NA,NA,0.19,0.29,0.27,0.51,NA,NA,0.17,NA,0.13,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
896,NA,NA,NA,NA,NA,NA,0.48,0.36,NA,NA,0.28,0.37,0.36,0.63,NA,NA,0.16,NA,0.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
897,NA,NA,NA,NA,NA,NA,0.27,0.19,NA,NA,0.19,0.32,0.4,0.49,NA,NA,0.15,NA,0.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
898,NA,NA,NA,NA,NA,NA,0.29,0.21,NA,NA,0.18,0.34,0.39,0.61,NA,NA,0.19,NA,0.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
899,NA,NA,NA,NA,NA,NA,0.29,0.2,NA,NA,0.18,0.29,0.28,0.51,NA,NA,0.18,NA,0.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
900,NA,NA,NA,NA,NA,NA,0.17,0.14,NA,NA,0.15,0.22,0.21,0.41,NA,NA,0.11,NA,0.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
901,NA,NA,NA,NA,NA,NA,0.24,0.23,NA,NA,0.14,0.21,0.24,0.47,NA,NA,0.15,NA,0.19,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
902,NA,NA,NA,NA,NA,NA,0.25,0.17,NA,NA,0.17,0.22,0.26,0.47,NA,NA,0.17,NA,0.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
903,NA,NA,NA,NA,NA,NA,0.23,0.15,NA,NA,0.14,0.21,0.25,0.39,NA,NA,0.16,NA,0.21,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
904,NA,NA,NA,NA,NA,NA,0.25,0.2,NA,NA,0.21,0.31,0.24,0.36,NA,NA,0.16,NA,0.19,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
905,NA,NA,NA,NA,NA,NA,0.29,0.3,NA,NA,0.19,0.27,0.29,0.34,NA,NA,0.2,NA,0.21,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
906,NA,NA,NA,NA,NA,NA,0.24,0.23,NA,NA,0.16,0.22,0.24,0.28,NA,NA,0.16,NA,0.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
907,NA,NA,NA,NA,NA,NA,0.27,0.22,NA,NA,0.12,0.24,0.22,0.45,NA,NA,0.19,NA,0.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
908,NA,NA,NA,NA,NA,NA,0.27,0.25,NA,NA,0.18,0.25,0.19,0.51,NA,NA,0.22,NA,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
909,NA,NA,NA,NA,NA,NA,0.32,0.26,NA,NA,0.17,0.22,0.26,0.37,NA,NA,0.21,NA,0.18,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
910,NA,NA,NA,NA,NA,NA,0.3,0.31,NA,NA,0.17,0.23,0.27,0.32,NA,NA,0.17,NA,0.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
911,NA,NA,NA,NA,NA,NA,0.25,0.23,NA,NA,0.19,0.27,0.26,0.32,NA,NA,0.2,NA,0.11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
912,NA,NA,NA,NA,NA,NA,0.22,0.25,NA,NA,0.2,0.26,0.25,0.41,NA,NA,0.2,NA,0.17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
913,NA,NA,NA,NA,NA,NA,0.17,0.16,NA,NA,0.12,0.14,0.15,0.34,NA,NA,0.12,NA,0.08,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
914,NA,NA,NA,NA,NA,NA,0.2,0.24,NA,NA,0.17,0.21,0.16,0.34,NA,NA,0.16,NA,0.13,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
915,NA,NA,NA,NA,NA,NA,0.2,0.21,NA,NA,0.15,0.24,0.25,0.2,NA,NA,0.16,NA,0.13,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
916,NA,NA,NA,NA,NA,NA,0.21,0.21,NA,NA,0.08,0.18,0.33,0.28,NA,NA,0.13,NA,0.15,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
917,NA,NA,NA,NA,NA,NA,0.3,0.36,NA,NA,0.14,0.27,0.38,0.42,NA,NA,0.2,NA,0.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
918,NA,NA,NA,NA,NA,NA,0.25,0.34,NA,NA,0.19,0.29,0.32,0.19,NA,NA,0.16,NA,0.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
919,NA,NA,NA,NA,NA,NA,0.26,0.3,NA,NA,0.2,0.3,0.38,0.27,NA,NA,0.19,NA,0.16,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
920,NA,NA,NA,NA,NA,NA,0.2,0.29,NA,NA,0.13,0.25,0.33,0.22,NA,NA,0.16,NA,0.18,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
921,NA,NA,NA,NA,NA,NA,0.24,0.41,NA,NA,0.23,0.37,0.34,0.23,NA,NA,0.13,NA,0.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
922,NA,NA,NA,NA,NA,NA,0.15,0.32,NA,NA,0.18,0.32,0.34,0.29,NA,NA,0.19,NA,0.18,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
923,NA,NA,NA,NA,NA,NA,0.15,0.19,NA,NA,0.14,0.21,0.2,0.19,NA,NA,0.14,NA,0.16,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
924,NA,NA,NA,NA,NA,NA,0.15,0.29,NA,NA,0.15,0.26,0.22,0.24,NA,NA,0.26,NA,0.12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
925,NA,NA,NA,NA,NA,NA,0.18,0.24,NA,NA,0.12,0.24,0.21,0.24,NA,NA,0.26,NA,0.11,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
926,NA,NA,NA,NA,NA,NA,0.23,0.33,NA,NA,0.2,0.24,0.3,0.22,NA,NA,0.28,NA,0.16,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
927,NA,NA,NA,NA,NA,NA,0.19,0.24,NA,NA,0.13,0.22,0.21,0.28,NA,NA,0.27,NA,0.14,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
928,NA,NA,NA,NA,NA,NA,0.24,0.32,NA,NA,0.1,0.2,0.23,0.25,NA,NA,0.25,NA,0.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
929,NA,NA,NA,NA,NA,NA,0.25,0.29,NA,NA,0.23,0.32,0.31,0.42,NA,NA,0.27,NA,0.14,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
930,NA,NA,NA,NA,NA,NA,0.26,0.3,NA,NA,0.18,0.31,0.23,0.29,NA,NA,0.24,NA,0.09,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
931,NA,NA,NA,NA,NA,NA,0.25,0.33,NA,NA,0.22,0.3,0.22,0.35,NA,NA,0.21,NA,0.22,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
932,NA,NA,NA,NA,NA,NA,0.23,0.33,NA,NA,0.19,0.29,0.24,0.41,NA,NA,0.21,NA,0.23,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
933,NA,NA,NA,NA,NA,NA,0.21,0.29,NA,NA,0.17,0.24,0.26,0.25,NA,NA,0.18,NA,0.17,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
