age_CE,HMMA01A_raw,HMMA02B_raw,HMMA03B_raw,HMMA04B_raw,HMMA05B_raw,HMMA06A_raw,HMMA07B_raw,HMMA08A_raw,HMMA10B_raw,HMMA11A_raw,HMMA12A_raw,HMMA13B_raw,HMMA14B_raw,HMMA15B_raw,HMMA16B_raw,HMMA17A_raw,HMMA18B_raw,HMMA19B_raw,HMMA20B_raw,HMMA01A_raw_outlier_flag,HMMA02B_raw_outlier_flag,HMMA03B_raw_outlier_flag,HMMA04B_raw_outlier_flag,HMMA05B_raw_outlier_flag,HMMA06A_raw_outlier_flag,HMMA07B_raw_outlier_flag,HMMA08A_raw_outlier_flag,HMMA10B_raw_outlier_flag,HMMA11A_raw_outlier_flag,HMMA12A_raw_outlier_flag,HMMA13B_raw_outlier_flag,HMMA14B_raw_outlier_flag,HMMA15B_raw_outlier_flag,HMMA16B_raw_outlier_flag,HMMA17A_raw_outlier_flag,HMMA18B_raw_outlier_flag,HMMA19B_raw_outlier_flag,HMMA20B_raw_outlier_flag
1811,0.5,1.06,NA,0.99,0.9,1.57,1.73,1.93,1.02,1.45,0.6,NA,0.89,0.78,0.58,0.91,0.6,0.62,0.65,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.67,0.93,NA,1.26,0.9,1.71,1.93,2.06,0.85,1.49,0.6,NA,0.81,0.86,1.06,1.04,1.41,1.32,0.59,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.7,1.13,NA,1.52,0.99,1.55,1.28,1.13,0.6,0.98,0.58,NA,0.82,0.96,0.84,0.82,1.14,0.78,0.52,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.85,1.54,NA,2.94,1.25,2.17,2.16,1.24,1.16,1.43,0.8,NA,1.54,1.27,1.25,1.02,2.08,1.36,1.1,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.71,1.46,NA,1.72,0.97,1.44,1.39,1.22,0.38,1.09,0.55,NA,1.19,0.96,0.96,1.07,1.25,0.86,0.69,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.41,1.6,NA,2.23,1.15,1.89,1.94,1.68,1.32,1.51,0.85,NA,1.17,1.07,0.96,1.02,1.46,0.92,1.15,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.47,1.36,NA,2.09,1.07,1.61,1.64,1.2,1,1.38,0.65,NA,0.97,1.06,0.98,0.94,1.38,1.51,1.16,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1818,0.69,1.39,1.58,1.91,0.94,1.48,1.21,1.26,0.66,1.5,0.68,NA,0.83,1.26,1.04,0.77,1.06,1.45,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1819,0.65,1.29,1.12,1.68,1.17,1.23,1.03,1.18,0.6,1.42,0.52,NA,0.64,1.04,0.83,0.84,0.76,0.83,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,0.45,1.26,0.91,1.81,1.05,1.3,0.89,0.46,0.4,1.14,0.46,NA,0.64,0.9,0.69,0.59,0.39,0.48,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,0.74,1.11,0.96,1.9,0.93,1.3,1.34,1.47,0.98,1.12,0.74,NA,0.67,1.06,1,0.81,0.97,0.59,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,0.44,1.23,1.24,2.34,1.04,1.72,1.27,1,0.93,1.46,0.88,NA,0.65,1.33,1.46,0.76,1.17,1.39,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,0.57,1.37,0.97,2.39,0.74,1.26,1.05,0.83,0.87,0.91,1.12,NA,0.76,1.33,1.65,0.99,1.23,0.78,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,0.69,1.64,1.13,1.84,0.72,1.24,0.92,0.95,1.04,0.87,1.14,NA,0.77,1.02,1.38,1.03,1.05,0.93,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,1,1.7,1.1,2.05,1.03,1.18,1.07,1.34,1.22,1.24,1.1,NA,0.81,1.19,1.42,0.9,1.4,1.22,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,0.98,1.37,1.3,1.63,1.15,1.39,1,1.05,1.76,0.88,1.04,NA,0.75,0.97,1.27,1.02,0.89,1.02,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,1.01,1.12,0.96,1.74,0.93,1.38,1.02,1.26,1.61,1.05,1.13,NA,0.77,0.99,1.04,0.85,1.33,0.98,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,0.67,1.36,1.19,1.2,0.66,1.51,1.07,1.28,2.16,1.38,1,NA,0.55,0.9,1.3,0.83,1.46,1.19,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,1.48,1.76,1.76,2.59,1.45,2.17,1.78,2.68,2.74,1.36,0.94,NA,0.93,0.86,1.47,0.9,1.7,1.54,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,1.33,1.21,1.23,1.99,1.12,1.84,1.39,2.19,2.1,1.06,0.72,NA,0.74,0.84,1.11,0.81,1.24,1.05,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,1.81,1.37,1.55,1.33,1.05,1.78,1.53,1.35,1.41,1.26,0.62,NA,0.89,1.1,0.75,0.83,1.31,1.21,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,1.07,1.06,1.54,0.99,1.02,1.65,1.31,1.08,1.4,1.26,0.76,NA,0.64,0.9,1.34,0.67,1.22,1.09,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,1.69,1.36,1.58,1.59,1.51,1.92,1.94,0.94,2,1.14,0.98,NA,0.8,1.04,1.96,1.11,1.92,1.36,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,2.35,1.2,1.87,1.46,1.22,1.8,2.52,1.03,2.51,1.23,0.78,NA,0.7,1.04,1.85,1.12,1.9,1.54,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.77,1.24,1.01,1.7,1.2,1.31,1.38,0.88,1.67,0.79,0.68,NA,0.88,0.95,1.22,0.88,1.26,1.17,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,1.56,1.17,1.16,1.27,0.93,1.37,1.26,1.06,2.24,0.85,0.59,NA,1.18,0.81,1.23,0.56,1.45,1.18,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,1.71,1.39,1.37,1.59,1.22,1.72,1.26,1.14,2.04,0.96,0.64,NA,1.25,0.72,1.11,0.73,1.52,1.39,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.27,1.2,1.33,1.29,0.99,1.39,1.1,1.04,1.64,0.91,0.58,NA,1.1,0.75,0.95,0.44,1.19,1.22,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.84,1.79,2.43,1.36,1.15,2.16,1.88,1.27,2.87,1.21,0.68,NA,1.5,0.81,0.93,0.52,2.88,1.63,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
1840,1.17,1.23,1.26,1.22,1.04,0.97,0.85,0.68,1.91,0.48,0.5,NA,0.81,0.73,0.58,0.36,1.53,1.24,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,1.62,1.08,1.09,1.1,1.32,1.49,1.18,0.94,2.3,0.59,0.61,NA,0.62,0.75,0.86,0.47,1.72,1.44,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,1.68,1.12,1.26,1.21,1.59,1.75,1.11,0.78,1.93,0.8,0.81,NA,0.59,0.88,0.98,0.73,0.92,1.42,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,1.93,1.34,1.12,1.54,1.62,1.7,1.3,2.43,2.67,1.34,0.85,NA,0.99,0.8,1.27,0.7,1.02,1.26,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,1.83,1.23,1.16,1.34,1.16,1.25,1.33,1.85,2.66,1.02,0.76,NA,0.77,0.68,0.97,0.6,0.73,0.94,1.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,2.17,1.46,1.22,1.82,2.05,1.7,1.61,3.11,2.75,1.23,0.87,NA,0.93,0.61,1.29,0.71,0.73,1.14,1.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,2.18,1.38,1.5,1.72,1.76,2.04,2.36,3.62,3.32,1.49,1.12,NA,0.81,0.65,1.28,0.63,1.04,1.65,1.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,1.46,1.04,1.18,1.1,1.35,1.52,1.37,1.61,2,1.17,0.67,NA,0.74,0.33,0.97,0.62,0.7,0.94,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,1.77,1.15,1.3,1.4,1.49,1.34,1.99,1.87,3.59,1.61,1.15,NA,1.15,0.77,1.55,0.81,0.79,1.51,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.69,0.63,1.07,0.62,0.76,1.09,1.65,1.1,2.77,1.26,0.79,NA,0.67,0.5,0.9,0.63,0.72,0.92,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.92,0.98,1.18,1.09,1.38,1.36,2.15,1.07,2.43,1,1.08,NA,0.72,0.62,0.91,0.74,0.85,0.83,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,1.48,1.4,1.84,1.38,1.37,1.97,2.07,1,2.88,1.53,0.98,NA,1.24,0.75,1.06,0.79,1.25,1.38,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,1.08,1.12,0.98,0.98,1.11,1.4,1.64,0.57,1.6,1.13,1.02,NA,0.81,0.56,0.64,0.56,1.12,1.14,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.98,1.13,1.15,1.24,1.63,1.41,1.45,0.62,1.93,0.88,0.72,NA,0.75,0.68,0.81,0.82,1.07,1.34,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,1.06,1.05,1.26,1.11,1.52,1.52,1.53,0.49,2.22,1.1,0.81,NA,0.69,0.63,0.62,0.83,1.05,1.13,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.2,1.14,1.5,1.42,1.39,1.45,1.77,0.79,1.98,0.93,0.92,NA,0.7,0.65,0.9,0.68,0.97,1.09,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.7,0.35,1.14,0.92,0.93,1.28,1.5,0.84,1.46,0.76,0.56,NA,0.6,0.45,0.62,0.48,0.87,0.8,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.97,1.22,1.38,1.25,1.86,1.47,1.43,0.88,1.82,1.04,0.66,NA,0.6,0.68,0.96,0.67,0.76,0.82,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.19,1.28,1.54,1.56,1.78,1.78,1.34,0.78,2.18,1.13,0.74,NA,0.91,0.89,1.06,0.66,0.92,0.78,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.77,0.96,0.99,1.21,1.52,1.12,1.38,0.75,1.5,0.69,0.63,NA,0.67,0.71,0.79,0.58,0.83,0.34,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.45,0.97,1.31,1.49,2.12,1.65,0.96,0.78,1.65,0.64,0.67,NA,0.83,0.82,0.85,0.6,0.95,0.55,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.96,1.11,1.09,1.43,2.64,1.28,1.23,0.53,1.79,0.65,0.73,NA,0.77,0.79,0.94,0.83,0.85,0.63,0.87,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,1.23,0.99,1.01,0.84,1.87,1.13,0.85,0.6,1.4,0.69,0.67,NA,0.63,0.62,0.92,0.58,0.61,0.65,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.91,1.45,1.47,1.36,2.2,1.85,1.32,0.92,1.96,0.85,1.06,NA,0.88,1.02,1.23,0.81,0.85,1.12,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.84,0.79,1.28,0.93,1.6,1.47,0.99,0.85,1.44,0.75,0.86,NA,0.58,0.54,0.95,0.59,0.68,0.89,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,1.03,0.88,1.51,1.02,1.81,1.33,1.47,1.1,1.74,0.7,0.98,NA,0.79,0.75,0.89,0.77,0.78,0.83,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.8,0.72,0.88,0.9,1.59,0.89,1.21,0.76,1.12,0.49,0.63,NA,0.46,0.31,0.53,0.62,0.31,0.2,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.89,0.55,0.86,1,1.43,1.12,1.39,0.73,1.34,0.4,0.6,1.19,0.55,0.59,0.57,0.4,0.57,0.85,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.9,0.72,0.94,1.56,1.74,1.62,1.58,0.99,2.12,0.54,0.92,1.31,0.71,0.22,0.56,0.51,0.47,0.7,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.95,0.72,1.02,1.36,1.29,1.4,1.24,0.88,2.07,0.64,0.75,1.3,0.68,0.82,0.94,0.52,0.79,0.8,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.87,0.82,1.01,1.23,1.53,0.91,0.93,0.79,1.58,0.77,0.54,0.95,0.59,0.67,1.04,0.49,0.78,0.74,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,1.18,0.92,1.13,1.2,1.51,1.11,1,0.84,1.4,0.82,0.66,0.61,0.59,0.54,0.83,0.5,0.81,0.71,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,1.46,1.21,1,1.44,1.57,1.26,1.14,0.97,1.69,0.22,0.64,0.47,0.54,0.58,0.97,0.67,0.76,0.79,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,1.41,1.14,0.98,1.68,1.72,1.25,1.09,1.03,1.37,0.81,0.57,1.11,0.76,0.56,0.93,0.65,0.69,0.65,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,1.75,1.11,0.88,1.67,1.69,1.25,1.1,1.03,1.66,0.9,0.62,1.05,0.78,0.77,1.04,0.7,0.86,1.06,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,1.35,1.19,1.04,1.53,1.19,1.25,1.06,0.98,2.16,0.96,0.83,0.78,0.72,0.9,1.23,0.68,0.83,0.99,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,1.05,0.93,0.63,0.89,1.18,0.76,1.09,0.65,1.45,0.37,0.47,0.87,0.45,0.46,0.71,0.74,0.39,0.38,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,1.63,1.14,0.69,1.33,1.92,1.3,1.48,0.87,1.78,0.73,1.02,0.6,0.66,0.76,1.14,1.02,0.74,0.93,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.56,1.01,0.96,1.43,1.83,1.34,1.25,0.9,1.73,0.73,0.57,1.04,0.58,0.76,0.95,0.92,0.57,0.63,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,1.4,0.93,1.35,2.17,1.78,1.29,1.5,0.72,1.87,0.75,0.72,1.23,0.64,0.81,1.1,0.71,0.5,0.59,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.74,0.49,0.42,0.99,0.92,0.41,0.64,0.23,0.79,0.24,0.3,0.45,0.22,0.26,0.55,0.29,0.07,0.08,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,1.67,0.89,0.94,1.61,1.33,0.83,1.42,0.99,1.79,0.42,0.91,0.95,0.62,0.6,1.02,0.7,0.32,0.9,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,1.25,0.77,0.67,1.13,1.05,0.52,0.8,0.99,1.38,0.42,0.67,1.17,0.47,0.41,0.94,0.45,0.43,0.79,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,1.4,0.75,1.03,1.11,1.17,1.31,0.99,0.72,1.94,0.52,0.82,0.96,0.65,0.71,0.91,0.9,0.52,0.7,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.52,0.92,0.95,0.94,0.59,1.03,0.92,0.55,1.56,0.5,0.87,1.09,0.42,0.47,0.95,0.86,0.37,0.7,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,1.22,1.09,1.29,1.36,0.85,1.55,1.46,1.14,1.89,0.9,0.94,0.92,0.79,0.79,1.45,0.8,0.73,0.93,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,1.43,0.75,1.5,1.57,1.01,1.33,1.28,1.04,2.24,0.68,0.75,0.94,0.67,0.88,1.12,0.77,0.84,0.99,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,1.1,0.47,1.49,1.42,0.88,0.57,1.2,1.03,1.68,0.54,0.47,1,0.7,0.97,0.84,0.72,0.36,0.4,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.32,0.78,1.78,1.61,1.06,1.04,1.27,1.36,1.91,0.78,0.88,0.71,0.8,1.03,1.3,0.76,0.64,0.98,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
