age_CE,MDY01A_raw,MDY03A_raw,MDY03B_raw,MDY04A_raw,MDY04B_raw,MDY05A_raw,MDY05B_raw,MDY06A_raw,MDY06B_raw,MDY07A_raw,MDY07B_raw,MDY08A_raw,MDY08B_raw,MDY09A_raw,MDY09B_raw,MDY10A_raw,MDY11A_raw,MDY11B_raw,MDY21A_raw,MDY21B_raw,MDY22A_raw,MDY22B_raw,MDY24A_raw,MDY24B_raw,MDY27A_raw,MDY27B_raw,MDY28A_raw,MDY28B_raw,MDY29A_raw,MDY29B_raw,MDY30A_raw,MDY30B_raw,MDY31A_raw,MDY31B_raw,MDY33A_raw,MDY33C_raw,MDY34A_raw,MDY34B_raw,MDY35A_raw,MDY35B_raw,MDY36A_raw,MDY36B_raw,MDY01A_raw_outlier_flag,MDY03A_raw_outlier_flag,MDY03B_raw_outlier_flag,MDY04A_raw_outlier_flag,MDY04B_raw_outlier_flag,MDY05A_raw_outlier_flag,MDY05B_raw_outlier_flag,MDY06A_raw_outlier_flag,MDY06B_raw_outlier_flag,MDY07A_raw_outlier_flag,MDY07B_raw_outlier_flag,MDY08A_raw_outlier_flag,MDY08B_raw_outlier_flag,MDY09A_raw_outlier_flag,MDY09B_raw_outlier_flag,MDY10A_raw_outlier_flag,MDY11A_raw_outlier_flag,MDY11B_raw_outlier_flag,MDY21A_raw_outlier_flag,MDY21B_raw_outlier_flag,MDY22A_raw_outlier_flag,MDY22B_raw_outlier_flag,MDY24A_raw_outlier_flag,MDY24B_raw_outlier_flag,MDY27A_raw_outlier_flag,MDY27B_raw_outlier_flag,MDY28A_raw_outlier_flag,MDY28B_raw_outlier_flag,MDY29A_raw_outlier_flag,MDY29B_raw_outlier_flag,MDY30A_raw_outlier_flag,MDY30B_raw_outlier_flag,MDY31A_raw_outlier_flag,MDY31B_raw_outlier_flag,MDY33A_raw_outlier_flag,MDY33C_raw_outlier_flag,MDY34A_raw_outlier_flag,MDY34B_raw_outlier_flag,MDY35A_raw_outlier_flag,MDY35B_raw_outlier_flag,MDY36A_raw_outlier_flag,MDY36B_raw_outlier_flag
1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,1.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.68,NA,NA,NA,NA,0.98,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,1.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.7,NA,NA,NA,NA,0.61,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17,1.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.49,NA,NA,NA,NA,0.58,0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.55,NA,NA,NA,NA,0.81,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.79,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.41,NA,NA,NA,NA,0.8,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,0.99,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.44,NA,NA,NA,NA,0.7,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,0.41,0.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.56,NA,NA,NA,NA,0.71,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.04,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.15,NA,NA,NA,NA,0.11,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,0.42,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.56,NA,NA,NA,NA,0.79,0.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0,0.13,NA,NA,0.69,0.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46,0.15,NA,NA,NA,NA,0.25,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.15,0.44,NA,NA,0.94,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.26,NA,NA,NA,NA,0.74,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.58,0.68,0.39,0.58,NA,NA,1.05,1.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.49,NA,NA,NA,NA,0.92,0.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.05,0.17,0.31,0.33,NA,NA,0.7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.22,NA,NA,NA,NA,0.54,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1630,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.25,1.49,0.44,0.41,NA,NA,0.84,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,0.38,NA,NA,NA,NA,0.86,0.19,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1631,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.34,0.39,0.26,0.21,NA,NA,0.55,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.15,NA,NA,NA,NA,0.38,0.02,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1632,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.34,0.83,0.12,0.1,NA,NA,0.34,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.01,NA,NA,NA,NA,0.05,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1633,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.36,1.36,0.85,0.5,NA,NA,1.19,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.28,NA,NA,NA,NA,0.81,0.36,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1634,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.07,0.21,0.57,0.43,NA,NA,1.74,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.23,NA,NA,NA,NA,0.55,0.24,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1635,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.33,0.3,1.17,1.26,NA,NA,1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.38,NA,NA,NA,NA,0.81,0.43,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1636,0.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,0.42,0.17,1.14,1.02,NA,NA,1.35,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0.2,NA,NA,NA,NA,0.66,0.32,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1637,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.36,0.04,0.18,0.11,NA,NA,0.77,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14,0.03,NA,NA,NA,NA,0.17,0.02,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1638,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.34,0.21,0.3,0.36,NA,NA,0.62,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.1,NA,NA,NA,NA,0.56,0.18,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1639,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.05,0.04,0.49,0.77,NA,NA,0.88,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47,0.27,NA,NA,NA,NA,0.71,0.3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1640,0.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.36,0.16,0.24,1.05,1.19,NA,NA,1.78,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41,0.18,NA,NA,NA,NA,0.59,0.38,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1641,0.32,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.43,0.35,1.36,1.22,NA,NA,1.45,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.24,NA,NA,NA,NA,0.78,0.54,FALSE,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1642,0.39,NA,NA,0.94,0.89,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.52,0.45,1.15,1.41,NA,NA,1.33,1.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,0.47,NA,NA,NA,NA,0.98,0.61,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE
1643,0.28,NA,NA,0.74,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0.62,0.43,0.27,1.13,1.2,NA,NA,1.16,1.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.48,1.06,1.15,NA,NA,0.84,0.5,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1644,0.42,NA,NA,0.48,0.68,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.4,0.29,1.18,1.04,NA,NA,0.92,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,NA,0.49,0.34,1,1.11,NA,NA,1.11,0.45,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1645,0.3,NA,NA,0.47,0.49,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.44,0.27,0.71,0.48,0.73,0.86,0.5,0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,NA,0.47,0.34,1.18,1.1,NA,NA,0.83,0.33,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1646,0.19,NA,NA,0.21,0.24,NA,NA,NA,NA,NA,NA,NA,NA,0.27,0.35,0.11,0,0,0.68,0.99,0.83,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,NA,0.31,0.28,0.54,0.5,NA,NA,0,0,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1647,0.22,NA,NA,0.36,0.34,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.56,0.23,0.5,0.49,0.88,1.7,0.76,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,0.63,0.31,0.96,0.69,NA,NA,0.58,0.43,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1648,0.2,NA,NA,0.52,0.46,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.6,0.56,0.5,1.04,0.9,1.68,0.87,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,NA,0.37,0.26,1.39,0.81,NA,NA,0.62,0.28,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1649,0.24,NA,NA,0.55,0.54,NA,NA,NA,NA,NA,NA,NA,NA,0.44,0.56,0.31,0.69,0.95,0.83,1.29,0.85,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,0.78,0.54,1.31,0.88,NA,NA,0.74,0.51,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1650,0.38,NA,NA,0.76,0.48,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0.76,0.81,0.84,1.48,0.95,1.12,0.91,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,NA,0.75,0.51,1.33,0.97,NA,NA,0.83,0.41,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1651,0.38,NA,NA,0.77,0.55,NA,NA,NA,NA,NA,NA,NA,NA,0.52,0.49,0.66,0.95,1.14,1.24,1.16,0.96,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,NA,0.75,0.44,1.43,1.25,NA,NA,1.18,0.92,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1652,0.49,NA,NA,0.91,0.85,NA,NA,NA,NA,NA,NA,NA,NA,0.48,0.53,1.39,0.84,1.17,0.73,0.82,0.48,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,0.75,0.27,1.04,0.91,NA,NA,0.97,0.58,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1653,0.19,NA,NA,0.49,0.52,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.49,0.63,0.4,0.77,0.34,0.35,0.36,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,NA,0.37,0.13,0.91,0.79,NA,NA,0.46,0.36,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1654,0.02,NA,NA,0.22,0.23,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.31,0.09,0.09,0.18,0.02,0.03,0.12,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,NA,0.17,0.1,0.47,0.31,NA,NA,0.11,0.07,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1655,0.18,NA,NA,0.05,0.07,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.01,0.02,0,0.08,0.21,0.19,0.35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,NA,0.25,0.23,0.27,0.27,NA,NA,0.11,0.1,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1656,0.17,NA,NA,0.26,0.26,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.29,0.43,0.21,0.26,0.37,0.43,0.48,0.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0.54,0.32,0.67,0.62,NA,NA,0.34,0.37,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1657,0.2,NA,NA,0.29,0.3,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.23,0.49,0.12,0.08,0.54,0.69,0.51,0.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,NA,0.56,0.28,0.68,0.63,NA,NA,0.24,0.24,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1658,0.25,NA,NA,0.49,0.38,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.14,0.24,0.08,0.29,0.55,0.54,0.36,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52,NA,0.28,0.21,0.94,0.48,NA,NA,0.19,0.18,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1659,0.25,NA,NA,0.59,0.59,NA,NA,NA,NA,NA,NA,NA,NA,0.24,0.26,0.39,0.29,0.64,0.78,1.02,0.58,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.33,NA,0.43,0.22,1.53,0.8,NA,NA,0.37,0.25,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
