age_CE,HRG10A_raw,HRG10B_raw,HRG15A_raw,HRG15B_raw,HRG16A_raw,HRG17A_raw,HRG21A_raw,HRG3A_raw,HRG3B_raw,HRG4A_raw,HRG4B_raw,HOR14A_raw,HOR14B_raw,HOR14C_raw,HRK01A_raw,HRK01B_raw,HRK06A_raw,HRK06B_raw,HRK07A_raw,HRK07B_raw,HRK08A_raw,HRK09A_raw,HRK09B_raw,HRK10A_raw,HRK11A_raw,HRK11B_raw,HRK13B_raw,HRK14A_raw,HRK14B_raw,HRK15A_raw,HRK15B_raw,HRK16A_raw,HRK16B_raw,HRG33A_raw,HRG33C_raw,HRG10A_raw_outlier_flag,HRG10B_raw_outlier_flag,HRG15A_raw_outlier_flag,HRG15B_raw_outlier_flag,HRG16A_raw_outlier_flag,HRG17A_raw_outlier_flag,HRG21A_raw_outlier_flag,HRG3A_raw_outlier_flag,HRG3B_raw_outlier_flag,HRG4A_raw_outlier_flag,HRG4B_raw_outlier_flag,HOR14A_raw_outlier_flag,HOR14B_raw_outlier_flag,HOR14C_raw_outlier_flag,HRK01A_raw_outlier_flag,HRK01B_raw_outlier_flag,HRK06A_raw_outlier_flag,HRK06B_raw_outlier_flag,HRK07A_raw_outlier_flag,HRK07B_raw_outlier_flag,HRK08A_raw_outlier_flag,HRK09A_raw_outlier_flag,HRK09B_raw_outlier_flag,HRK10A_raw_outlier_flag,HRK11A_raw_outlier_flag,HRK11B_raw_outlier_flag,HRK13B_raw_outlier_flag,HRK14A_raw_outlier_flag,HRK14B_raw_outlier_flag,HRK15A_raw_outlier_flag,HRK15B_raw_outlier_flag,HRK16A_raw_outlier_flag,HRK16B_raw_outlier_flag,HRG33A_raw_outlier_flag,HRG33C_raw_outlier_flag
1768,0.48,0.48,NA,NA,NA,1.01,NA,0.37,0.19,0.52,0.46,0.5,0.6,0.49,2.18,0.82,NA,NA,1.07,0.8,NA,NA,NA,1.22,NA,1.15,NA,NA,1.8,0.6,1.28,0.89,1.19,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1769,0.45,0.49,NA,NA,NA,1.02,NA,0.4,0.27,0.57,0.41,0.52,0.67,0.43,2.03,0.86,NA,NA,1.11,0.76,NA,NA,NA,0.95,NA,1.45,NA,NA,1.25,0.79,2.04,1,1.3,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1770,0.05,0.05,NA,NA,NA,0.06,NA,0,0,0.28,0.03,0.1,0.1,0.02,0.96,0.43,NA,NA,0.47,0.34,NA,NA,NA,0.45,NA,0.87,NA,NA,0.18,0.8,1.5,0.92,1.06,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1771,0.49,0.46,NA,NA,NA,0.91,NA,0.36,0.31,0.41,0.63,0.49,0.55,0.32,1.07,0.59,NA,NA,1.04,0.82,NA,NA,NA,0.62,0.42,0.84,NA,NA,0.64,0.72,1.58,0.66,0.86,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1772,0.27,0.25,NA,NA,NA,0.57,NA,0.22,0.16,0.36,0.44,0.51,0.54,0.4,1.18,0.34,NA,NA,0.89,0.74,NA,NA,NA,0.71,0.31,0.82,NA,NA,0.73,0.69,1.71,0.6,0.89,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1773,0.48,0.58,NA,NA,NA,1.12,NA,0.4,0.4,0.27,0.65,0.79,0.91,0.67,1.5,0.63,NA,NA,1.66,0.98,NA,NA,NA,0.89,0.74,1.01,NA,NA,1.69,0.92,2.25,0.7,0.98,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1774,0.46,0.5,NA,NA,NA,1.11,NA,0.34,0.35,0.06,0.54,0.6,0.87,0.75,1.39,0.64,NA,NA,1.39,0.9,NA,NA,NA,0.98,0.69,1.02,NA,NA,1.35,0.81,1.98,0.93,1.03,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1775,0.3,0.29,NA,NA,NA,0.57,NA,0.27,0.3,0.11,0.42,0.47,0.73,0.66,1.38,0.59,NA,NA,1.26,0.8,NA,NA,NA,0.72,0.45,1.42,NA,NA,1.02,1.18,2.28,0.92,0.95,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1776,0.13,0.1,NA,NA,NA,0.05,NA,0.11,0.15,0.09,0.11,0.41,0.62,0.59,1.15,0.24,NA,NA,1.34,0.93,NA,NA,NA,0.69,0.5,1.27,NA,NA,0.87,0.92,2.39,1.06,1.04,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA
1777,0.24,0.23,NA,NA,NA,0.53,NA,0.22,0.25,0.2,0.31,0.49,0.52,0.55,1.11,0.33,NA,NA,1.29,0.73,NA,NA,0.94,0.68,0.32,0.83,NA,NA,0.93,0.73,2.12,0.88,0.94,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1778,0.12,0.1,NA,NA,NA,0.1,NA,0.07,0.03,0.13,0.17,0.17,0.26,0.13,0.49,0.2,NA,NA,0.78,0.52,NA,NA,0.4,0.43,0.22,0.52,NA,NA,0.36,0.39,1.32,0.64,0.66,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1779,0.22,0.23,NA,NA,NA,0.32,NA,0.18,0.11,0.24,0.29,0.37,0.5,0.34,0.83,0.28,NA,NA,1.08,0.56,NA,NA,0.67,0.48,0.5,0.52,NA,NA,0.64,0.48,1.34,0.7,0.7,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1780,0.23,0.21,NA,NA,NA,0.18,NA,0.15,0.09,0.17,0.22,0.18,0.28,0.12,0.51,0.32,NA,NA,0.76,0.59,NA,NA,0.46,0.4,0.48,0.42,NA,NA,0.45,0.32,1.04,0.7,0.86,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1781,0.29,0.22,NA,NA,NA,0.82,NA,0.28,0.22,0.15,0.42,0.46,0.65,0.46,1.01,0.41,NA,NA,1.03,0.67,NA,NA,0.91,0.66,0.68,0.55,NA,NA,1.18,0.51,1.64,0.93,1.09,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1782,0.23,0.19,NA,NA,NA,0.63,NA,0.22,0.09,0.2,0.35,0.35,0.66,0.45,0.98,0.36,NA,NA,1.1,0.77,NA,NA,0.95,0.6,0.62,0.5,NA,NA,1.34,0.43,1.61,0.76,0.93,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1783,0.04,0.03,NA,NA,NA,0,NA,0,0,0.04,0.04,0.05,0.11,0.02,0.18,0.03,NA,NA,0.37,0.28,NA,NA,0.08,0.17,0.11,0.05,NA,NA,0.09,0.03,0.61,0.38,0.61,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1784,0.53,0.48,NA,NA,NA,0.49,NA,0.2,0.12,0.43,0.43,0.34,0.48,0.38,0.8,0.48,NA,NA,1.02,0.71,NA,NA,1.01,0.53,0.49,0.24,NA,NA,1.37,0.49,1.4,0.57,0.79,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1785,0.24,0.21,NA,NA,NA,0.32,NA,0.12,0.16,0.27,0.32,0.38,0.49,0.3,0.69,0.29,NA,NA,0.85,0.63,NA,NA,0.66,0.54,0.47,0.57,NA,NA,0.73,0.42,1.27,0.44,0.86,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1786,0.28,0.28,NA,NA,NA,0.39,NA,0.25,0.27,0.17,0.38,0.41,0.49,0.41,0.9,0.4,NA,NA,1.1,0.83,NA,NA,0.85,0.42,0.62,0.59,NA,NA,1.07,0.46,1.41,0.67,1,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1787,0.22,0.26,NA,NA,NA,0.52,NA,0.25,0.23,0.15,0.33,0.29,0.37,0.31,0.68,0.28,NA,NA,0.92,0.63,NA,NA,0.74,0.51,0.52,0.51,NA,NA,1.16,0.33,0.86,0.5,0.86,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1788,0.12,0.07,NA,NA,NA,0.14,NA,0.12,0.08,0.07,0.12,0.11,0.25,0.12,0.44,0.16,NA,NA,0.62,0.42,0.48,NA,0.3,0.39,0.26,0.42,NA,NA,0.46,0.29,0.65,0.4,0.9,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1789,0.43,0.42,NA,NA,NA,0.54,NA,0.32,0.38,0.21,0.53,0.53,0.81,0.43,1.09,0.49,NA,NA,1.34,0.66,1.4,NA,1.19,0.71,0.82,0.87,NA,NA,1.91,0.49,1.24,0.79,1.35,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1790,0.16,0.2,NA,NA,NA,0.43,NA,0.31,0.29,0.28,0.45,0.5,0.9,0.32,1.27,0.52,NA,NA,0.87,0.82,1.19,NA,1.3,0.77,0.8,1.09,NA,NA,1.62,0.42,1.29,0.68,1.27,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1791,0.36,0.37,NA,NA,NA,0.39,NA,0.27,0.28,0.28,0.4,0.45,0.68,0.4,1.06,0.39,NA,NA,0.85,0.84,0.99,NA,1.14,0.5,0.76,1,NA,NA,1.07,0.45,1.42,0.64,1.2,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1792,0.32,0.4,NA,NA,NA,0.33,NA,0.19,0.19,0.21,0.24,0.36,0.5,0.33,0.92,0.36,NA,NA,0.28,0.63,0.88,NA,0.88,0.55,0.51,0.67,NA,NA,0.74,0.41,1.29,0.56,1.12,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1793,0.06,0.07,NA,NA,NA,0.3,NA,0.02,0,0.15,0,0,0.04,0.01,0.03,0,NA,NA,0.1,0.03,0.12,NA,0.28,0.03,0.03,0.02,NA,NA,0.07,0.04,0.28,0.04,0.36,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1794,0.04,0.02,NA,NA,NA,0,NA,0.03,0.03,0,0.03,0.04,0.03,0,0.08,0.06,NA,NA,0.22,0.18,0.13,NA,0.11,0.14,0.06,0.12,NA,NA,0.04,0.12,0.32,0.16,0.44,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1795,0.25,0.18,NA,NA,NA,0,NA,0.11,0.11,0.26,0.13,0.29,0.33,0.24,0.44,0.24,NA,NA,0.66,0.4,0.31,NA,0.48,0.31,0.34,0.36,NA,NA,0.33,0.16,0.56,0.24,0.5,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1796,0.46,0.49,NA,NA,NA,0.6,NA,0.18,0.16,0.35,0.38,0.24,0.46,0.27,1.27,0.7,NA,NA,0.94,0.56,0.63,NA,0.66,0.63,0.53,0.52,NA,NA,1.27,0.25,1.05,0.4,0.59,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1797,0.33,0.33,NA,NA,NA,0.55,NA,0.3,0.3,0.13,0.38,0.23,0.44,0.31,1.15,0.63,NA,NA,0.97,0.74,0.98,NA,0.84,0.83,1.04,0.76,NA,NA,1.79,0.26,0.89,0.58,0.9,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1798,0.31,0.33,NA,NA,NA,0.74,NA,0.31,0.34,0.1,0.39,0.44,0.63,0.3,1.22,0.52,NA,NA,1.71,0.96,1.51,NA,1.18,0.72,0.97,1.1,NA,NA,1.73,0.4,1.16,0.72,1.25,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1799,0.4,0.44,NA,NA,NA,0.42,NA,0.24,0.34,0.19,0.3,0.39,0.45,0.29,1.04,0.57,NA,NA,1.23,0.76,1.22,NA,0.84,0.73,0.74,0.91,NA,NA,0.95,0.42,0.99,0.68,1.18,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1800,0.04,0.04,NA,NA,NA,0,NA,0.03,0.03,0.03,0.03,0,0,0,0.11,0,NA,NA,0.09,0.07,0,NA,0.1,0.08,0,0,NA,NA,0.02,0,0.05,0.14,0.31,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1801,0.29,0.26,NA,NA,NA,0.26,NA,0.18,0.4,0.13,0.24,0.16,0.28,0.17,0.6,0.32,NA,NA,0.75,0.47,0.57,NA,0.63,0.28,0.26,0.56,NA,NA,0.42,0.22,0.69,0.37,0.67,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1802,0.34,0.17,NA,NA,NA,0.57,NA,0.26,0.39,0.27,0.37,0.47,0.66,0.33,0.77,0.45,NA,NA,1.22,0.74,1.11,NA,0.96,0.42,0.75,0.74,NA,NA,0.94,0.37,1.02,0.69,1.46,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1803,0.47,0.44,NA,NA,NA,0.37,NA,0.23,0.38,0.23,0.49,0.31,0.43,0.19,0.67,0.26,NA,NA,1.06,0.58,1.33,NA,1.24,0.48,0.9,0.69,NA,NA,1.25,0.32,1.03,0.68,1.26,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1804,0.27,0.25,NA,NA,NA,0.33,NA,0.2,0.29,0.18,0.28,0.3,0.42,0.22,0.64,0.25,NA,NA,1.21,0.61,0.84,NA,0.92,0.61,0.78,0.76,NA,NA,1.01,0.31,0.95,0.84,1.16,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1805,0.23,0.18,NA,NA,NA,0.72,NA,0.23,0.42,0.16,0.25,0.52,0.74,0.49,0.97,0.31,NA,NA,1.93,0.73,1.24,0.91,1.23,0.73,1.44,1.12,NA,NA,1.94,0.4,1.27,0.9,1.48,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1806,0.22,0.23,NA,NA,NA,0.51,NA,0.34,0.4,0.08,0.26,0.5,0.68,0.43,0.9,0.46,NA,NA,1.35,0.71,1.3,0.97,1.3,0.8,1.04,1.06,NA,NA,1.62,0.36,1.09,0.92,1.37,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1807,0.13,0.11,NA,NA,NA,0.11,NA,0.11,0.08,0.03,0.05,0.12,0.2,0.07,0.35,0.21,NA,NA,0.59,0.31,0.34,0.36,0.37,0.33,0.4,0.56,NA,NA,0.38,0.18,0.56,0.56,0.78,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1808,0.28,0.31,NA,NA,NA,0.38,NA,0.26,0.24,0.16,0.1,0.27,0.36,0.16,0.6,0.33,NA,NA,0.97,0.45,0.76,0.75,0.8,0.46,0.68,0.75,NA,NA,0.77,0.34,0.81,0.78,1.15,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1809,0.2,0.18,NA,NA,NA,0.27,NA,0.27,0.27,0.18,0.24,0.42,0.53,0.4,0.78,0.36,NA,NA,1,0.04,1.26,0.92,0.93,0.6,0.92,1,NA,NA,0.81,0.42,0.97,0.79,1.28,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1810,0.25,0.22,NA,NA,NA,0.35,NA,0.26,0.19,0.11,0.27,0.5,0.63,0.56,0.82,0.46,NA,NA,1.27,0.32,1.24,1,1,0.71,0.98,0.98,NA,NA,1.26,0.48,1.1,0.78,1.14,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1811,0.14,0.13,NA,NA,NA,0.48,NA,0.19,0.15,NA,0.29,0.32,0.59,0.61,0.72,0.32,NA,NA,1,0.48,1.27,1.06,1.03,0.73,0.9,0.95,NA,NA,1.29,0.42,1.02,0.77,1.18,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1812,0.2,0.22,NA,NA,NA,0.34,NA,0.2,0.15,NA,0.27,0.35,0.56,0.45,0.68,0.29,NA,NA,1.08,0.71,1.01,0.78,0.81,0.68,0.62,0.91,NA,NA,0.76,0.41,0.92,0.61,1.07,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1813,0.15,0.13,NA,NA,NA,0.23,NA,0.14,0.09,NA,0.13,0.28,0.39,0.3,0.48,0.23,NA,NA,0.84,0.53,0.88,0.62,0.68,0.5,0.49,0.68,NA,NA,0.44,0.37,0.82,0.51,0.94,NA,NA,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
