age_CE,651011_raw,651012_raw,651021_raw,651022_raw,651031_raw,651032_raw,651041_raw,651042_raw,651051_raw,651052_raw,651061_raw,651062_raw,651071_raw,651072_raw,651081_raw,651082_raw,651091_raw,651092_raw,651101_raw,651102_raw,651111_raw,651112_raw,651121_raw,651122_raw,651131_raw,651132_raw,651141_raw,651142_raw,651011_raw_outlier_flag,651012_raw_outlier_flag,651021_raw_outlier_flag,651022_raw_outlier_flag,651031_raw_outlier_flag,651032_raw_outlier_flag,651041_raw_outlier_flag,651042_raw_outlier_flag,651051_raw_outlier_flag,651052_raw_outlier_flag,651061_raw_outlier_flag,651062_raw_outlier_flag,651071_raw_outlier_flag,651072_raw_outlier_flag,651081_raw_outlier_flag,651082_raw_outlier_flag,651091_raw_outlier_flag,651092_raw_outlier_flag,651101_raw_outlier_flag,651102_raw_outlier_flag,651111_raw_outlier_flag,651112_raw_outlier_flag,651121_raw_outlier_flag,651122_raw_outlier_flag,651131_raw_outlier_flag,651132_raw_outlier_flag,651141_raw_outlier_flag,651142_raw_outlier_flag
1615,NA,NA,NA,NA,NA,NA,0.56,NA,NA,0.87,NA,NA,1.4,NA,0.97,NA,NA,NA,NA,NA,0.83,0.83,0.96,1.02,0.7,1.15,0.81,1.31,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1616,NA,NA,NA,NA,NA,NA,0.66,NA,NA,1.08,NA,NA,1.33,NA,1.05,NA,NA,NA,NA,NA,0.9,0.97,0.83,0.86,0.79,1.49,1.05,1.62,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1617,NA,NA,NA,NA,NA,NA,0.47,NA,NA,0.94,NA,NA,0.94,NA,0.81,NA,NA,NA,NA,NA,0.71,0.68,1.08,1.03,0.58,1.27,0.78,1.17,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1618,NA,NA,NA,NA,NA,NA,0.28,NA,NA,0.61,NA,NA,0.63,NA,0.71,NA,NA,NA,NA,NA,0.47,0.49,0.78,0.78,0.47,0.91,0.58,0.82,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1619,NA,NA,NA,NA,NA,NA,0.33,NA,NA,0.88,NA,NA,0.85,NA,1.18,NA,NA,NA,NA,NA,0.52,0.6,0.41,0.6,0.51,0.74,0.68,0.84,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1620,NA,NA,NA,NA,NA,NA,0.23,NA,NA,0.72,NA,NA,0.67,NA,0.95,NA,NA,NA,NA,NA,0.4,0.58,0.62,0.83,0.43,0.78,0.59,0.57,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1621,NA,NA,NA,NA,NA,NA,0.29,NA,NA,0.93,NA,NA,0.96,NA,1.15,NA,NA,NA,NA,NA,0.47,0.71,0.43,0.6,0.54,0.76,0.75,0.94,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1622,NA,NA,NA,NA,NA,NA,0.4,NA,NA,1.27,NA,NA,1.24,NA,1.1,NA,NA,NA,NA,NA,0.62,0.79,0.53,0.45,0.77,1.06,0.89,1.12,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1623,NA,NA,NA,NA,NA,NA,0.35,NA,NA,1.17,NA,NA,1.06,NA,0.97,NA,NA,NA,NA,NA,0.57,0.8,0.6,0.69,0.49,0.74,0.71,1.03,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1624,NA,NA,NA,NA,NA,NA,0.46,NA,NA,1.34,NA,NA,1.12,NA,0.96,NA,NA,NA,NA,NA,0.52,0.7,0.53,0.64,0.56,0.88,0.89,1.35,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625,NA,NA,NA,NA,NA,NA,0.47,NA,NA,1.11,NA,NA,0.91,NA,0.77,NA,NA,NA,NA,NA,0.35,0.56,0.6,0.64,0.5,0.77,0.86,1.32,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1626,NA,NA,NA,NA,NA,NA,0.57,NA,NA,0.97,NA,NA,0.92,NA,0.76,1.02,NA,NA,NA,NA,0.46,0.76,0.66,0.62,0.55,0.83,0.78,1.07,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1627,NA,NA,NA,NA,NA,NA,0.68,NA,NA,1.14,NA,NA,0.88,NA,0.93,0.9,NA,NA,NA,NA,0.47,0.62,1.03,0.77,0.63,0.92,0.78,0.98,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1628,NA,NA,NA,NA,NA,NA,0.67,NA,NA,1.22,NA,NA,0.9,NA,1.01,1.12,NA,NA,NA,NA,0.45,0.51,1.06,0.75,0.41,0.67,1.01,1.06,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1629,NA,NA,NA,NA,NA,NA,0.57,NA,NA,1.29,NA,NA,0.84,NA,1.1,1.43,NA,NA,NA,NA,0.5,0.54,1.03,0.65,0.42,0.66,0.97,1.11,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1630,NA,NA,NA,NA,NA,NA,0.62,NA,NA,1.26,NA,NA,0.85,NA,1.05,1.33,NA,NA,NA,NA,0.54,0.7,0.92,0.64,0.41,0.8,0.96,1.07,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1631,NA,NA,NA,NA,NA,NA,0.7,NA,NA,1.37,NA,NA,0.96,NA,0.96,1.24,NA,NA,NA,NA,0.49,0.56,0.91,0.62,0.44,0.71,0.78,0.95,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1632,NA,NA,NA,NA,NA,NA,0.79,NA,NA,1.58,NA,NA,1.45,NA,1.43,1.96,NA,NA,NA,NA,0.67,0.68,1.04,0.8,0.58,0.83,0.99,1.41,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1633,NA,NA,NA,NA,NA,NA,0.7,NA,NA,1.23,NA,NA,1.21,NA,0.96,1.31,NA,NA,NA,NA,0.51,0.71,1.37,0.93,0.56,0.68,0.86,1.07,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1634,NA,NA,NA,NA,NA,NA,0.54,NA,NA,1.33,NA,NA,1.05,NA,1,1.37,NA,NA,NA,NA,0.51,0.61,1.07,0.94,0.57,0.7,0.63,0.81,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1635,NA,NA,NA,NA,NA,NA,0.45,NA,NA,0.96,NA,NA,1.13,1.54,1.13,1.23,NA,NA,NA,NA,0.45,0.44,0.97,0.98,0.47,0.55,0.57,0.72,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1636,NA,NA,NA,NA,NA,NA,0.47,NA,NA,1.23,NA,NA,1.19,1.75,1.17,1.49,NA,NA,NA,NA,0.45,0.42,0.77,0.77,0.41,0.58,0.65,0.9,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1637,NA,NA,NA,NA,NA,NA,0.57,NA,NA,0.91,NA,NA,1.17,1.62,1.29,1.59,NA,NA,NA,NA,0.56,0.58,0.88,0.82,0.52,0.81,0.67,0.85,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1638,NA,NA,NA,NA,NA,NA,0.65,NA,NA,0.79,NA,NA,1.15,1.43,1.43,1.55,NA,NA,NA,NA,0.63,0.66,0.95,0.93,0.6,0.87,0.79,0.85,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1639,NA,NA,NA,NA,NA,NA,0.52,NA,NA,0.82,NA,NA,0.9,1.2,1.05,1.26,NA,NA,NA,NA,0.61,0.58,0.77,0.98,0.53,0.72,0.68,0.74,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1640,NA,NA,NA,NA,NA,NA,0.65,NA,NA,1.07,NA,NA,1.2,1.51,1.51,1.62,NA,NA,NA,NA,0.81,0.75,0.62,1.01,0.72,0.93,0.9,0.82,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1641,NA,NA,NA,NA,NA,NA,0.58,0.7,NA,0.85,NA,NA,1.12,1.14,1.21,1.32,NA,NA,NA,NA,0.64,0.6,0.76,1.23,0.6,0.88,0.75,0.95,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1642,NA,NA,NA,NA,NA,NA,0.6,0.7,NA,0.98,NA,NA,1.07,0.99,1.29,1.25,NA,NA,NA,NA,0.6,0.59,0.75,0.86,0.6,0.84,0.76,0.96,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1643,NA,NA,NA,NA,NA,NA,0.59,0.7,NA,0.81,NA,NA,0.96,1.03,1.3,1.15,NA,NA,NA,NA,0.5,0.43,0.63,0.58,0.74,0.83,0.63,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1644,NA,NA,NA,NA,NA,NA,0.39,0.64,NA,0.83,NA,NA,1.05,0.99,1.14,1.07,NA,NA,NA,NA,0.5,0.45,0.63,0.68,0.75,0.79,0.6,0.84,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1645,NA,NA,NA,NA,NA,NA,0.48,0.51,NA,0.92,NA,NA,1.54,1.14,1.53,1.32,NA,NA,NA,NA,0.47,0.51,0.45,0.61,0.89,0.92,0.57,0.93,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1646,NA,NA,NA,NA,NA,NA,0.59,0.55,NA,0.86,NA,NA,1.85,1.39,1.78,1.53,NA,NA,NA,NA,0.4,0.67,0.61,0.92,1.03,1.09,0.86,1.08,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1647,NA,NA,NA,NA,NA,NA,0.47,0.63,NA,0.84,NA,NA,1.7,1.13,1.54,1.2,NA,NA,NA,NA,0.6,0.55,0.53,1.06,0.76,0.93,0.77,0.95,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1648,NA,NA,NA,NA,NA,NA,0.44,0.56,NA,0.83,NA,NA,1.53,0.92,1.23,1.06,NA,NA,NA,NA,0.63,0.65,0.49,0.96,0.77,0.87,0.81,1.04,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1649,NA,NA,NA,NA,NA,NA,0.48,0.6,NA,0.74,NA,NA,0.83,1.03,1.18,1.13,NA,NA,NA,NA,0.6,0.63,0.5,1.11,0.58,0.95,0.68,0.81,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1650,NA,NA,NA,NA,NA,NA,0.47,0.69,NA,0.82,NA,NA,1.06,1.37,1.39,1.5,NA,NA,NA,NA,0.62,0.63,0.46,1.27,0.74,0.9,0.73,0.89,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1651,NA,NA,NA,NA,NA,NA,0.54,0.77,NA,0.9,NA,NA,1.28,1.42,1.57,1.77,NA,NA,NA,NA,0.81,0.77,0.44,1.19,0.8,1.12,0.91,1.24,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1652,NA,NA,NA,NA,NA,NA,0.49,0.62,0.95,0.93,NA,NA,1.22,1.18,0.98,1.57,NA,NA,NA,NA,0.86,0.78,0.48,1.01,0.71,1.04,0.95,1.33,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1653,NA,NA,NA,NA,NA,NA,0.37,0.41,0.57,0.71,NA,NA,0.75,0.63,1.06,1,NA,NA,NA,NA,0.67,0.56,0.55,0.76,0.48,0.63,0.45,0.71,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1654,NA,NA,NA,NA,NA,NA,0.48,0.63,0.91,1.09,NA,NA,0.94,1.12,1.17,1.32,NA,NA,NA,NA,0.86,0.77,0.39,0.69,0.69,0.94,0.65,1.01,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1655,NA,NA,NA,NA,NA,NA,0.48,0.55,0.96,1.29,NA,NA,1.06,1.35,1.25,1.32,NA,NA,NA,NA,0.81,0.74,0.58,0.82,0.75,0.85,0.73,0.96,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1656,NA,NA,NA,NA,NA,NA,0.57,0.86,1.14,1.61,NA,NA,1.19,1.57,1.27,1.38,NA,NA,NA,NA,0.97,0.78,0.59,0.81,0.71,0.98,0.67,1.14,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1657,NA,NA,NA,NA,NA,NA,0.58,0.74,1.02,2.49,NA,NA,1.21,1.39,1.22,1.41,NA,NA,NA,NA,0.95,0.67,0.66,0.88,0.68,1.11,0.48,1.04,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1658,NA,NA,NA,NA,NA,NA,0.47,0.78,1.05,2.86,NA,NA,1.26,1.28,1.1,1.26,NA,NA,NA,NA,0.95,0.79,0.64,1.15,0.86,1.46,0.57,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1659,NA,NA,NA,NA,NA,NA,0.53,0.68,1.3,2.58,NA,NA,1.41,1.19,1.13,1.52,NA,NA,NA,NA,0.92,0.68,0.59,1.23,0.75,1.33,0.63,0.96,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1660,NA,NA,NA,NA,NA,NA,0.48,0.58,1.21,2.2,NA,NA,1.14,1.08,1.19,1.2,NA,NA,NA,NA,0.71,0.86,0.64,1.08,0.76,1.27,0.62,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1661,NA,NA,NA,NA,NA,NA,0.39,0.33,1.12,2.35,NA,NA,1.02,1.05,1.2,1.21,NA,NA,NA,NA,0.7,0.71,0.83,0.82,0.7,1.24,0.71,1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1662,NA,NA,NA,NA,NA,NA,0.82,0.8,0.66,1.55,NA,NA,0.72,0.73,0.87,0.77,NA,NA,NA,NA,0.71,0.54,0.71,0.55,0.69,0.92,0.52,0.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1663,NA,NA,NA,NA,NA,NA,0.55,0.74,0.74,1.3,NA,NA,0.59,0.69,0.77,0.73,NA,NA,1.72,NA,0.78,0.54,0.72,0.66,0.54,0.79,0.64,0.92,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1664,NA,NA,NA,NA,NA,NA,0.49,0.6,0.89,1.54,NA,NA,0.79,0.91,1,0.98,NA,NA,1.7,NA,0.92,0.73,0.64,0.63,0.66,0.91,0.93,1.1,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1665,NA,NA,NA,NA,NA,NA,0.25,0.33,1.19,1.34,NA,NA,0.82,0.94,0.89,0.89,NA,NA,1.56,1.32,0.72,0.72,0.72,0.66,0.54,0.81,0.67,0.79,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1666,NA,NA,NA,NA,NA,NA,0.38,0.51,1.52,1.3,NA,NA,1.19,0.96,1.24,1.49,NA,NA,1.76,1.55,0.77,0.81,0.52,0.55,0.52,1.02,0.63,0.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1667,NA,NA,NA,NA,NA,NA,0.36,0.38,1.28,1.08,NA,NA,1.13,1.08,1.08,1.69,NA,NA,2.4,1.19,0.85,0.84,0.62,0.63,0.62,1.24,0.53,0.78,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1668,NA,NA,NA,NA,NA,NA,0.3,0.35,1.18,1.22,NA,NA,0.99,1.29,0.95,1.89,NA,NA,2.25,1.4,0.68,0.76,0.6,0.7,0.7,1.16,0.58,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1669,NA,NA,NA,NA,NA,NA,0.4,0.52,1.41,1.14,NA,NA,1.09,1.66,1.03,1.97,NA,NA,2.28,1.75,0.84,0.83,0.69,0.78,0.77,1.31,0.77,0.78,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1670,NA,NA,NA,NA,NA,NA,0.35,0.46,1.15,1.22,NA,NA,1.05,1.3,0.93,1.39,NA,NA,1.75,1.39,0.71,0.8,0.9,0.83,0.69,1.03,0.68,0.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1671,NA,NA,NA,NA,NA,NA,0.35,0.49,0.92,1.07,NA,NA,1.1,1.05,1.06,1.31,NA,1.78,1.7,1.21,0.73,0.75,0.83,0.76,0.72,1.09,0.68,0.71,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1672,NA,NA,NA,NA,NA,NA,0.33,0.42,1.09,1.16,NA,NA,0.91,1.13,1.44,1.23,NA,1.7,1.82,1.42,0.51,0.46,0.55,0.62,0.69,0.97,0.67,0.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1673,NA,NA,NA,NA,NA,NA,0.33,0.45,1.05,1.08,NA,NA,1,1.05,1.19,1.32,NA,1.6,1.68,1.33,0.52,0.5,0.48,0.54,0.66,0.85,0.63,0.69,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1674,NA,NA,NA,NA,NA,NA,0.26,0.38,1.27,1.33,NA,NA,0.98,0.98,1.32,1.4,NA,1.6,1.44,1.2,0.53,0.59,0.41,0.48,0.75,0.93,0.6,0.53,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1675,NA,NA,NA,NA,NA,NA,0.4,0.35,1.34,1.41,NA,NA,1,1.08,1.34,1.28,NA,2.08,1.65,1.58,0.68,0.84,0.6,0.52,1.15,1.33,0.81,0.72,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1676,NA,NA,NA,NA,NA,NA,0.36,0.45,1.11,1.22,NA,NA,1.14,1.01,1.22,1.2,NA,1.75,1.22,1.23,0.58,0.74,0.66,0.58,1.05,1.17,0.72,0.71,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
