age_CE,MTW011AA_raw,MTW012AA_raw,MTW021AA_raw,MTW051AA_raw,MTW052AA_raw,MTW061AA_raw,MTW062AA_raw,MTW071AA_raw,MTW072AA_raw,MTW081AA_raw,MTW082AA_raw,MTW091AA_raw,MTW092AA_raw,MTW101AA_raw,MTW111AA_raw,MTW112AA_raw,MTW113AA_raw,MTW121AA_raw,MTW122AA_raw,MTW131AA_raw,MTW132AA_raw,MTW133AA_raw,MTW134AA_raw,MTW141AA_raw,MTW151AA_raw,MTW152AA_raw,MTW161AA_raw,MTW162AA_raw,MTW171AA_raw,MTW172AA_raw,MTW173AA_raw,MTW181AA_raw,MTW183AA_raw,MTW191AA_raw,MTW192AA_raw,MTW193AA_raw,MTW195AA_raw,MTW196AA_raw,MTW197AA_raw,MTW201AA_raw,MTW211AA_raw,MTW212AA_raw,MTW331AA_raw,MTW342AA_raw,MTW361AA_raw,MTW362AA_raw,MTW381AA_raw,MTW411AA_raw,MTW431AA_raw,MTW452AA_raw,MTW011AA_raw_outlier_flag,MTW012AA_raw_outlier_flag,MTW021AA_raw_outlier_flag,MTW051AA_raw_outlier_flag,MTW052AA_raw_outlier_flag,MTW061AA_raw_outlier_flag,MTW062AA_raw_outlier_flag,MTW071AA_raw_outlier_flag,MTW072AA_raw_outlier_flag,MTW081AA_raw_outlier_flag,MTW082AA_raw_outlier_flag,MTW091AA_raw_outlier_flag,MTW092AA_raw_outlier_flag,MTW101AA_raw_outlier_flag,MTW111AA_raw_outlier_flag,MTW112AA_raw_outlier_flag,MTW113AA_raw_outlier_flag,MTW121AA_raw_outlier_flag,MTW122AA_raw_outlier_flag,MTW131AA_raw_outlier_flag,MTW132AA_raw_outlier_flag,MTW133AA_raw_outlier_flag,MTW134AA_raw_outlier_flag,MTW141AA_raw_outlier_flag,MTW151AA_raw_outlier_flag,MTW152AA_raw_outlier_flag,MTW161AA_raw_outlier_flag,MTW162AA_raw_outlier_flag,MTW171AA_raw_outlier_flag,MTW172AA_raw_outlier_flag,MTW173AA_raw_outlier_flag,MTW181AA_raw_outlier_flag,MTW183AA_raw_outlier_flag,MTW191AA_raw_outlier_flag,MTW192AA_raw_outlier_flag,MTW193AA_raw_outlier_flag,MTW195AA_raw_outlier_flag,MTW196AA_raw_outlier_flag,MTW197AA_raw_outlier_flag,MTW201AA_raw_outlier_flag,MTW211AA_raw_outlier_flag,MTW212AA_raw_outlier_flag,MTW331AA_raw_outlier_flag,MTW342AA_raw_outlier_flag,MTW361AA_raw_outlier_flag,MTW362AA_raw_outlier_flag,MTW381AA_raw_outlier_flag,MTW411AA_raw_outlier_flag,MTW431AA_raw_outlier_flag,MTW452AA_raw_outlier_flag
1789,0.49,0.36,0.3,0.87,0.51,0.21,0.29,0.2,0.28,0.68,0.46,0.75,0.62,0.53,0.76,NA,NA,0.66,0.65,0.7,1,0.88,NA,0.66,0.56,0.63,0.61,0.53,0.44,0.44,0.53,0.5,1.33,0.89,NA,0.69,0.36,0.46,NA,0.94,0.37,0.24,0.29,0.77,0.49,0.62,0.75,1.12,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1790,0.41,0.38,0.32,0.75,0.34,0.2,0.34,0.24,0.29,0.64,0.4,0.69,0.52,0.46,0.62,NA,NA,0.63,0.56,0.68,0.73,0.79,NA,0.66,0.49,0.59,0.56,0.44,0.44,0.41,0.46,0.42,0.92,0.6,NA,0.56,0.38,0.38,NA,0.7,0.4,0.28,0.21,0.67,0.42,0.43,0.71,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1791,0.53,0.37,0.31,0.84,0.46,0.23,0.42,0.38,0.4,0.96,0.61,0.92,0.5,0.56,0.82,NA,NA,0.82,0.64,0.76,0.97,0.81,NA,0.87,0.61,0.74,0.66,0.64,0.47,0.43,0.56,0.44,1.35,0.61,NA,0.62,0.31,0.49,NA,0.99,0.4,0.33,0.29,0.74,0.55,0.65,0.96,1.17,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1792,0.54,0.46,0.52,0.78,0.53,0.2,0.47,0.27,0.35,0.69,0.55,0.87,0.59,0.6,0.85,NA,NA,0.72,0.68,0.73,0.94,0.81,NA,0.7,0.51,0.79,0.7,0.71,0.56,0.4,0.52,0.49,1.37,0.61,NA,0.67,0.6,0.52,NA,0.71,0.41,0.31,0.2,0.79,0.52,0.56,0.75,1.11,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1793,0.5,0.42,0.5,0.85,0.7,0.35,0.37,0.24,0.38,0.74,0.5,0.83,0.54,0.63,0.73,NA,NA,0.57,0.58,0.67,0.91,0.81,NA,0.63,0.41,0.72,0.66,0.55,0.48,0.4,0.47,0.42,1.37,0.65,NA,0.61,0.51,0.44,NA,0.66,0.48,0.34,0.27,0.78,0.45,0.54,0.84,1.13,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1794,0.37,0.32,0.36,0.45,0.37,0.12,0.28,0.24,0.25,0.4,0.3,0.63,0.38,0.39,0.5,NA,NA,0.38,0.39,0.48,0.73,0.58,NA,0.47,0.41,0.52,0.54,0.41,0.31,0.43,0.39,0.33,0.97,0.39,NA,0.45,0.42,0.36,NA,0.47,0.38,0.28,0.14,0.56,0.46,0.48,0.45,0.88,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1795,0.39,0.42,0.4,0.66,0.55,0.21,0.4,0.26,0.32,0.51,0.4,0.7,0.46,0.48,0.46,NA,NA,0.51,0.63,0.79,0.88,0.74,NA,0.5,0.43,0.68,0.82,0.77,0.34,0.62,0.47,0.56,1.43,0.48,NA,0.58,0.48,0.47,NA,0.86,0.47,0.35,0.32,0.58,0.52,0.68,0.61,1.17,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1796,0.46,0.42,0.35,0.69,0.63,0.33,0.47,0.31,0.4,0.51,0.46,0.7,0.54,0.55,0.69,NA,NA,0.53,0.7,0.6,0.7,0.56,NA,0.57,0.53,0.63,0.82,0.7,0.37,0.53,0.46,0.56,1.32,0.69,NA,0.64,0.65,0.61,NA,0.74,0.43,0.32,0.37,0.68,0.55,0.6,0.65,1,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1797,0.38,0.32,0.42,0.49,0.65,0.31,0.5,0.37,0.43,0.49,0.44,0.75,0.46,0.45,0.55,NA,NA,0.63,0.66,0.88,0.74,0.68,NA,0.61,0.47,0.56,0.84,0.67,0.37,0.5,0.44,0.51,1.15,0.52,NA,0.47,0.54,0.45,NA,0.61,0.55,0.37,0.25,0.74,0.37,0.51,0.72,0.93,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1798,0.37,0.28,0.39,0.66,0.7,0.33,0.56,0.33,0.43,0.54,0.45,0.77,0.51,0.54,0.69,NA,NA,0.61,0.65,0.92,0.74,0.65,NA,0.61,0.48,0.59,0.86,0.67,0.34,0.61,0.5,0.59,1.44,0.61,NA,0.48,0.48,0.45,NA,0.61,0.57,0.43,0.27,0.66,0.5,0.57,0.72,1.01,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1799,0.41,0.32,0.44,0.57,0.52,0.34,0.45,0.34,0.35,0.62,0.49,0.58,0.47,0.5,0.66,NA,NA,0.58,0.62,0.62,0.63,0.63,NA,0.57,0.59,0.63,0.75,0.65,0.4,0.59,0.52,0.46,1.15,0.43,NA,0.54,0.46,0.4,NA,0.55,0.41,0.33,0.27,0.57,0.49,0.71,0.83,0.97,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1800,0.43,0.3,0.36,0.43,0.46,0.3,0.56,0.32,0.43,0.5,0.42,0.63,0.44,0.45,0.66,NA,NA,0.61,0.74,0.55,0.68,0.64,NA,0.4,0.57,0.61,0.77,0.67,0.27,0.42,0.4,0.41,1.12,0.35,NA,0.4,0.4,0.39,NA,0.6,0.4,0.33,0.21,0.53,0.54,0.63,0.58,1.25,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1801,0.46,0.39,0.42,0.64,0.56,0.42,0.6,0.34,0.42,0.68,0.45,0.83,0.47,0.59,0.76,NA,NA,0.58,0.63,0.87,0.79,0.82,NA,0.62,0.52,0.54,0.95,0.73,0.45,0.63,0.59,0.58,1.33,0.57,NA,0.61,0.45,0.4,NA,0.72,0.5,0.37,0.41,0.6,0.53,0.75,0.88,1.23,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1802,0.4,0.37,0.38,0.66,0.45,0.3,0.5,0.28,0.39,0.71,0.44,0.6,0.44,0.53,0.67,NA,NA,0.65,0.5,0.78,0.55,0.72,NA,0.58,0.52,0.55,0.76,0.55,0.4,0.56,0.56,0.43,1.4,0.49,NA,0.49,0.25,0.36,NA,0.62,0.46,0.35,0.46,0.59,0.42,0.57,0.88,1.38,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1803,0.39,0.32,0.45,0.62,0.47,0.2,0.52,0.29,0.35,0.62,0.4,0.65,0.42,0.47,0.6,NA,NA,0.76,0.55,0.62,0.47,0.57,NA,0.52,0.44,0.57,0.83,0.67,0.38,0.43,0.55,0.36,1.02,0.55,NA,0.44,0.37,0.29,NA,0.74,0.47,0.32,0.27,0.56,0.53,0.64,0.81,1.25,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1804,0.3,0.26,0.27,0.61,0.47,0.36,0.55,0.26,0.38,0.65,0.37,0.53,0.37,0.42,0.49,NA,NA,0.57,0.47,0.74,0.51,0.58,NA,0.52,0.33,0.54,0.8,0.65,0.39,0.52,0.52,0.35,0.91,0.55,NA,0.45,0.36,0.31,NA,0.66,0.5,0.34,0.36,0.54,0.4,0.54,0.72,1.02,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1805,0.41,0.39,0.4,0.59,0.54,0.45,0.46,0.41,0.5,0.69,0.46,0.69,0.48,0.43,0.7,NA,NA,0.71,0.63,0.81,0.74,0.71,NA,0.61,0.47,0.47,0.91,0.75,0.43,0.52,0.51,0.49,1.15,0.68,NA,0.55,0.47,0.38,NA,0.84,0.56,0.41,0.45,0.49,0.54,0.67,0.81,1.09,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1806,0.36,0.31,0.4,0.54,0.4,0.31,0.39,0.28,0.41,0.56,0.34,0.6,0.42,0.46,0.6,NA,NA,0.58,0.56,0.62,0.52,0.52,NA,0.62,0.35,0.38,0.68,0.71,0.4,0.42,0.45,0.42,1.16,0.51,NA,0.49,0.36,0.42,NA,0.65,0.42,0.3,0.38,0.51,0.45,0.56,0.7,0.99,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1807,0.49,0.39,0.47,0.58,0.5,0.4,0.48,0.38,0.44,0.57,0.37,0.52,0.33,0.49,0.65,NA,NA,0.51,0.53,0.72,0.67,0.67,NA,0.68,0.44,0.38,0.87,0.69,0.44,0.45,0.55,0.5,1.17,0.54,NA,0.67,0.37,0.43,NA,0.83,0.53,0.38,0.51,0.5,0.45,0.58,0.73,1.06,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1808,0.47,0.32,0.47,0.57,0.55,0.49,0.56,0.33,0.48,0.66,0.41,0.65,0.45,0.51,0.76,NA,NA,0.61,0.58,0.9,0.68,0.61,NA,0.65,0.45,0.41,0.84,0.94,0.4,0.53,0.6,0.47,1.22,0.64,NA,0.61,0.41,0.41,NA,0.78,0.57,0.38,0.44,0.59,0.52,0.68,0.77,1.29,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1809,0.48,0.23,0.53,0.7,0.53,0.41,0.47,0.38,0.5,0.58,0.35,0.57,0.43,0.45,0.68,NA,NA,0.73,0.69,0.74,0.67,0.67,NA,0.72,0.35,0.42,0.59,0.82,0.36,0.42,0.51,0.4,1.22,0.67,NA,0.56,0.41,0.4,NA,0.75,0.57,0.39,0.48,0.61,0.46,0.68,0.62,1.26,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1810,0.28,0.16,0.34,0.53,0.38,0.36,0.32,0.21,0.23,0.36,0.2,0.32,0.24,0.25,0.47,NA,NA,0.38,0.35,0.44,0.28,0.35,NA,0.48,0.24,0.28,0.35,0.47,0.24,0.29,0.32,0.28,0.58,0.35,NA,0.34,0.27,0.24,NA,0.38,0.4,0.24,0.32,0.41,0.3,0.38,0.35,0.75,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1811,0.34,0.18,0.32,0.51,0.5,0.4,0.4,0.41,0.44,0.48,0.35,0.42,0.29,0.4,0.49,NA,NA,0.57,0.48,0.62,0.45,0.45,NA,0.57,0.33,0.26,0.58,0.61,0.29,0.41,0.49,0.41,0.57,0.35,NA,0.43,0.27,0.34,NA,0.68,0.5,0.35,0.34,0.47,0.36,0.45,0.54,0.91,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1812,0.44,0.24,0.41,0.42,0.38,0.28,0.33,0.34,0.36,0.44,0.25,0.48,0.29,0.21,0.47,NA,NA,0.6,0.41,0.57,0.29,0.25,NA,0.38,0.43,0.41,0.52,0.64,0.23,0.34,0.41,0.4,0.32,0.38,NA,0.32,0.29,0.2,NA,0.43,0.46,0.37,0.3,0.28,0.34,0.39,0.51,0.88,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1813,0.44,0.15,0.4,0.35,0.4,0.27,0.3,0.24,0.3,0.43,0.26,0.56,0.41,0.23,0.5,NA,NA,0.43,0.41,0.6,0.32,0.26,NA,0.3,0.24,0.28,0.62,0.64,0.3,0.31,0.38,0.39,0.31,0.5,NA,0.35,0.36,0.27,NA,0.59,0.54,0.32,0.31,0.31,0.35,0.43,0.45,0.99,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1814,0.36,0.21,0.37,0.45,0.33,0.33,0.36,0.35,0.31,0.38,0.25,0.47,0.36,0.32,0.53,NA,NA,0.43,0.28,0.56,0.44,0.35,NA,0.7,0.26,0.38,0.63,0.7,0.29,0.42,0.42,0.47,0.39,0.55,NA,0.6,0.41,0.32,NA,0.52,0.59,0.37,0.28,0.3,0.37,0.5,0.44,0.87,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1815,0.37,0.17,0.31,0.43,0.35,0.27,0.41,0.42,0.29,0.3,0.18,0.37,0.31,0.29,0.52,NA,NA,0.53,0.37,0.64,0.36,0.27,NA,0.67,0.42,0.26,0.49,0.5,0.37,0.36,0.43,0.47,0.34,0.44,NA,0.46,0.36,0.3,NA,0.55,0.58,0.35,0.34,0.36,0.34,0.44,0.41,0.68,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1816,0.37,0.23,0.41,0.71,0.42,0.41,0.38,0.43,0.36,0.54,0.3,0.33,0.28,0.27,0.56,NA,NA,0.59,0.33,0.69,0.4,0.29,NA,0.68,0.33,0.34,0.56,0.46,0.49,0.34,0.41,0.25,0.21,0.38,NA,0.54,0.4,0.35,NA,0.58,0.52,0.34,0.35,0.37,0.33,0.41,0.63,0.65,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
1817,0.37,0.33,0.41,0.49,0.49,0.39,0.4,0.47,0.38,0.62,0.3,0.4,0.42,0.28,0.48,NA,NA,0.56,0.55,0.78,0.44,0.41,NA,0.78,0.43,0.39,0.59,0.67,0.41,0.45,0.55,0.41,0.3,0.54,NA,0.6,0.45,0.43,NA,0.64,0.51,0.44,0.38,0.41,0.3,0.44,0.77,0.72,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
