"","years","Tag","Ring_width(mm)"
"8198",1940,"JB130816",NA
"8199",1940,"JB130817",NA
"8200",1940,"JB130819",NA
"8201",1940,"JB130821",NA
"8202",1940,"JB130827",0.758
"8203",1940,"MC195302",NA
"8204",1940,"MC195303",0.185
"8205",1940,"MC195304",NA
"8206",1940,"MC195306",0.607
"8207",1940,"MC195307",NA
"8208",1940,"MC195313",NA
"8209",1940,"MC195314",NA
"8210",1940,"MC195318",NA
"8211",1940,"MC195319",1.436
"8212",1940,"MC195325",NA
"8213",1940,"MC195329",NA
"8214",1940,"MC216001",NA
"8215",1940,"MC216002",NA
"8216",1940,"MC216003",NA
"8217",1940,"MC216004",NA
"8218",1940,"MC216005",NA
"8219",1940,"MC216010",NA
"8220",1940,"MC216012",NA
"8221",1940,"MC216014",NA
"8222",1940,"MC216018",NA
"8223",1940,"MC216020",NA
"8224",1940,"MC216022",NA
"8225",1940,"MC216026",NA
"8226",1940,"MC216027",NA
"8227",1940,"MC216029",NA
"8228",1940,"MC216030",NA
"8229",1940,"MC216039",NA
"8230",1940,"MC231201",1.276
"8231",1940,"MC231203",0.668
"8232",1940,"MC231204",1.694
"8233",1940,"MC231205",1.01
"8234",1940,"MC231206",1.377
"8235",1940,"MC231207",0.54
"8236",1940,"MC231209",0.743
"8237",1940,"MC231211",1.147
"8238",1940,"MC231212",0.938
"8239",1940,"MC231213",1.681
"8240",1940,"MC231216",NA
"8241",1940,"MC231217",1.016
"8242",1940,"MC231219",NA
"8243",1940,"MC231221",NA
"8244",1940,"MC231225",NA
"8245",1940,"MC231226",1.469
"8246",1940,"MC231227",NA
"8247",1940,"MC231232",NA
"8248",1940,"MC231234",1.493
"8249",1940,"MC255807",0.852
"8250",1940,"MC255808",1.321
"8251",1940,"MC255809",0.821
"8252",1940,"MC255811",NA
"8253",1940,"MC255814",1.163
"8254",1940,"MC255815",0.968
"8255",1940,"MC255817",0.641
"8256",1940,"MC255824",0.868
"8257",1940,"MC255825",1.073
"8258",1940,"MC255826",1.132
"8259",1940,"MC255827",1.194
"8260",1940,"MC255828",NA
"8261",1940,"MC255830",NA
"8262",1940,"MC255831",0.611
"8263",1940,"MC255833",1.687
"8264",1940,"MC300001",NA
"8265",1940,"MC300017",NA
"8266",1940,"MC300018",NA
"8267",1940,"MC300022",NA
"8268",1940,"MC300023",NA
"8269",1940,"MC300024",NA
"8270",1940,"MC300026",4.149
"8271",1940,"MC300027",NA
"8272",1940,"MC300028",NA
"8273",1940,"MC300032",NA
"8274",1940,"MC300033",NA
"8275",1940,"MC302801",NA
"8276",1940,"MC302803",NA
"8277",1940,"MC302807",NA
"8278",1940,"MC302810",2.519
"8279",1940,"MC302813",NA
"8280",1940,"MC302819",NA
"8281",1940,"MC302820",NA
"8282",1940,"MC302825",NA
"8283",1940,"MC302827",NA
"8284",1940,"MC302829",NA
"8285",1940,"MC302831",NA
"8286",1940,"MC302833",NA
"8287",1940,"MC302834",NA
"8288",1940,"MC302835",NA
"8289",1941,"JB118309",NA
"8290",1941,"JB118312",2.163
"8291",1941,"JB118313",1.678
"8292",1941,"JB118316",1.114
"8293",1941,"JB118317",1.612
"8294",1941,"JB118318",1.158
"8295",1941,"JB118320",1.692
"8296",1941,"JB118322",0.775
"8297",1941,"JB118323",0.521
"8298",1941,"JB118324",0.661
"8299",1941,"JB118326",0.404
"8300",1941,"JB118327",1.164
"8301",1941,"JB118332",1.574
"8302",1941,"JB118336",0.827
"8303",1941,"JB130804",NA
"8304",1941,"JB130807",NA
"8305",1941,"JB130808",NA
"8306",1941,"JB130810",2.269
"8307",1941,"JB130813",NA
"8308",1941,"JB130814",NA
"8309",1941,"JB130815",NA
"8310",1941,"JB130816",NA
"8311",1941,"JB130817",NA
"8312",1941,"JB130819",NA
"8313",1941,"JB130821",NA
"8314",1941,"JB130827",0.873
"8315",1941,"MC195302",NA
"8316",1941,"MC195303",0.267
"8317",1941,"MC195304",NA
"8318",1941,"MC195306",0.395
"8319",1941,"MC195307",NA
"8320",1941,"MC195313",NA
"8321",1941,"MC195314",NA
"8322",1941,"MC195318",NA
"8323",1941,"MC195319",0.882
"8324",1941,"MC195325",NA
"8325",1941,"MC195329",NA
"8326",1941,"MC216001",NA
"8327",1941,"MC216002",NA
"8328",1941,"MC216003",NA
"8329",1941,"MC216004",NA
"8330",1941,"MC216005",NA
"8331",1941,"MC216010",NA
"8332",1941,"MC216012",NA
"8333",1941,"MC216014",NA
"8334",1941,"MC216018",NA
"8335",1941,"MC216020",NA
"8336",1941,"MC216022",NA
"8337",1941,"MC216026",NA
"8338",1941,"MC216027",NA
"8339",1941,"MC216029",NA
"8340",1941,"MC216030",NA
"8341",1941,"MC216039",NA
"8342",1941,"MC231201",0.595
"8343",1941,"MC231203",0.484
"8344",1941,"MC231204",1.651
"8345",1941,"MC231205",0.498
"8346",1941,"MC231206",0.885
"8347",1941,"MC231207",0.648
"8348",1941,"MC231209",0.666
"8349",1941,"MC231211",0.684
"8350",1941,"MC231212",0.696
"8351",1941,"MC231213",0.803
"8352",1941,"MC231216",NA
"8353",1941,"MC231217",1.16
"8354",1941,"MC231219",NA
"8355",1941,"MC231221",NA
"8356",1941,"MC231225",NA
"8357",1941,"MC231226",1.335
"8358",1941,"MC231227",NA
"8359",1941,"MC231232",NA
"8360",1941,"MC231234",0.992
"8361",1941,"MC255807",0.809
"8362",1941,"MC255808",1.384
"8363",1941,"MC255809",0.733
"8364",1941,"MC255811",NA
"8365",1941,"MC255814",0.947
"8366",1941,"MC255815",0.282
"8367",1941,"MC255817",0.571
"8368",1941,"MC255824",0.729
"8369",1941,"MC255825",0.743
"8370",1941,"MC255826",1.005
"8371",1941,"MC255827",0.786
"8372",1941,"MC255828",NA
"8373",1941,"MC255830",NA
"8374",1941,"MC255831",0.356
"8375",1941,"MC255833",1.938
"8376",1941,"MC300001",NA
"8377",1941,"MC300017",NA
"8378",1941,"MC300018",NA
"8379",1941,"MC300022",NA
"8380",1941,"MC300023",NA
"8381",1941,"MC300024",NA
"8382",1941,"MC300026",2.375
"8383",1941,"MC300027",NA
"8384",1941,"MC300028",NA
"8385",1941,"MC300032",NA
"8386",1941,"MC300033",NA
"8387",1941,"MC302801",NA
"8388",1941,"MC302803",NA
"8389",1941,"MC302807",NA
"8390",1941,"MC302810",1.391
"8391",1941,"MC302813",NA
"8392",1941,"MC302819",NA
"8393",1941,"MC302820",NA
"8394",1941,"MC302825",NA
"8395",1941,"MC302827",NA
"8396",1941,"MC302829",NA
"8397",1941,"MC302831",NA
"8398",1941,"MC302833",NA
"8399",1941,"MC302834",NA
"8400",1941,"MC302835",NA
"8401",1942,"JB118309",NA
"8402",1942,"JB118312",1.929
"8403",1942,"JB118313",1.497
"8404",1942,"JB118316",1.675
"8405",1942,"JB118317",2.581
"8406",1942,"JB118318",1.348
"8407",1942,"JB118320",0.785
"8408",1942,"JB118322",0.831
"8409",1942,"JB118323",0.65
"8410",1942,"JB118324",0.626
"8411",1942,"JB118326",0.433
"8412",1942,"JB118327",1.287
"8413",1942,"JB118332",1.053
"8414",1942,"JB118336",1.158
"8415",1942,"JB130804",NA
"8416",1942,"JB130807",NA
"8417",1942,"JB130808",NA
"8418",1942,"JB130810",2.14
"8419",1942,"JB130813",NA
"8420",1942,"JB130814",NA
"8421",1942,"JB130815",NA
"8422",1942,"JB130816",NA
"8423",1942,"JB130817",NA
"8424",1942,"JB130819",NA
"8425",1942,"JB130821",NA
"8426",1942,"JB130827",0.969
"8427",1942,"MC195302",NA
"8428",1942,"MC195303",0.685
"8429",1942,"MC195304",NA
"8430",1942,"MC195306",0.531
"8431",1942,"MC195307",NA
"8432",1942,"MC195313",NA
"8433",1942,"MC195314",NA
"8434",1942,"MC195318",NA
"8435",1942,"MC195319",2.842
"8436",1942,"MC195325",NA
"8437",1942,"MC195329",NA
"8438",1942,"MC216001",NA
"8439",1942,"MC216002",NA
"8440",1942,"MC216003",NA
"8441",1942,"MC216004",NA
"8442",1942,"MC216005",NA
"8443",1942,"MC216010",NA
"8444",1942,"MC216012",NA
"8445",1942,"MC216014",NA
"8446",1942,"MC216018",NA
"8447",1942,"MC216020",NA
"8448",1942,"MC216022",NA
"8449",1942,"MC216026",NA
"8450",1942,"MC216027",NA
"8451",1942,"MC216029",NA
"8452",1942,"MC216030",NA
"8453",1942,"MC216039",NA
"8454",1942,"MC231201",0.641
"8455",1942,"MC231203",0.502
"8456",1942,"MC231204",1.054
"8457",1942,"MC231205",0.599
"8458",1942,"MC231206",0.85
"8459",1942,"MC231207",0.208
"8460",1942,"MC231209",0.453
"8461",1942,"MC231211",0.564
"8462",1942,"MC231212",0.683
"8463",1942,"MC231213",0.774
"8464",1942,"MC231216",NA
"8465",1942,"MC231217",1.631
"8466",1942,"MC231219",NA
"8467",1942,"MC231221",NA
"8468",1942,"MC231225",NA
"8469",1942,"MC231226",1.037
"8470",1942,"MC231227",NA
"8471",1942,"MC231232",NA
"8472",1942,"MC231234",1.611
"8473",1942,"MC255807",0.353
"8474",1942,"MC255808",1.071
"8475",1942,"MC255809",0.382
"8476",1942,"MC255811",NA
"8477",1942,"MC255814",0.701
"8478",1942,"MC255815",0.39
"8479",1942,"MC255817",0.365
"8480",1942,"MC255824",0.423
"8481",1942,"MC255825",0.535
"8482",1942,"MC255826",0.492
"8483",1942,"MC255827",0.614
"8484",1942,"MC255828",NA
"8485",1942,"MC255830",NA
"8486",1942,"MC255831",0.303
"8487",1942,"MC255833",1.054
"8488",1942,"MC300001",NA
"8489",1942,"MC300017",NA
"8490",1942,"MC300018",NA
"8491",1942,"MC300022",NA
"8492",1942,"MC300023",NA
"8493",1942,"MC300024",NA
"8494",1942,"MC300026",2.911
"8495",1942,"MC300027",NA
"8496",1942,"MC300028",NA
"8497",1942,"MC300032",NA
"8498",1942,"MC300033",NA
"8499",1942,"MC302801",NA
"8500",1942,"MC302803",NA
"8501",1942,"MC302807",NA
"8502",1942,"MC302810",1.257
"8503",1942,"MC302813",NA
"8504",1942,"MC302819",NA
"8505",1942,"MC302820",NA
"8506",1942,"MC302825",NA
"8507",1942,"MC302827",NA
"8508",1942,"MC302829",NA
"8509",1942,"MC302831",NA
"8510",1942,"MC302833",NA
"8511",1942,"MC302834",NA
"8512",1942,"MC302835",NA
"8513",1943,"JB118309",NA
"8514",1943,"JB118312",1.876
"8515",1943,"JB118313",1.359
"8516",1943,"JB118316",2.364
"8517",1943,"JB118317",3.256
"8518",1943,"JB118318",1.399
"8519",1943,"JB118320",0.853
"8520",1943,"JB118322",1.012
"8521",1943,"JB118323",0.818
"8522",1943,"JB118324",0.556
"8523",1943,"JB118326",0.623
"8524",1943,"JB118327",0.984
"8525",1943,"JB118332",1.219
"8526",1943,"JB118336",1.28
"8527",1943,"JB130804",NA
"8528",1943,"JB130807",NA
"8529",1943,"JB130808",NA
"8530",1943,"JB130810",0.802
"8531",1943,"JB130813",NA
"8532",1943,"JB130814",NA
"8533",1943,"JB130815",NA
"8534",1943,"JB130816",NA
"8535",1943,"JB130817",NA
"8536",1943,"JB130819",NA
"8537",1943,"JB130821",NA
"8538",1943,"JB130827",0.434
"8539",1943,"MC195302",NA
"8540",1943,"MC195303",0.72
"8541",1943,"MC195304",0.753
"8542",1943,"MC195306",0.627
"8543",1943,"MC195307",NA
"8544",1943,"MC195313",NA
"8545",1943,"MC195314",NA
"8546",1943,"MC195318",NA
"8547",1943,"MC195319",3.374
"8548",1943,"MC195325",NA
"8549",1943,"MC195329",NA
"8550",1943,"MC216001",NA
"8551",1943,"MC216002",NA
"8552",1943,"MC216003",NA
"8553",1943,"MC216004",NA
"8554",1943,"MC216005",NA
"8555",1943,"MC216010",NA
"8556",1943,"MC216012",NA
"8557",1943,"MC216014",NA
"8558",1943,"MC216018",NA
"8559",1943,"MC216020",NA
"8560",1943,"MC216022",NA
"8561",1943,"MC216026",NA
"8562",1943,"MC216027",NA
"8563",1943,"MC216029",NA
"8564",1943,"MC216030",NA
"8565",1943,"MC216039",NA
"8566",1943,"MC231201",0.316
"8567",1943,"MC231203",0.346
"8568",1943,"MC231204",0.618
"8569",1943,"MC231205",0.375
"8570",1943,"MC231206",0.674
"8571",1943,"MC231207",0.465
"8572",1943,"MC231209",0.387
"8573",1943,"MC231211",0.199
"8574",1943,"MC231212",0.38
"8575",1943,"MC231213",0.492
"8576",1943,"MC231216",NA
"8577",1943,"MC231217",1.019
"8578",1943,"MC231219",NA
"8579",1943,"MC231221",NA
"8580",1943,"MC231225",NA
"8581",1943,"MC231226",1.402
"8582",1943,"MC231227",NA
"8583",1943,"MC231232",NA
"8584",1943,"MC231234",0.803
"8585",1943,"MC255807",0.376
"8586",1943,"MC255808",0.751
"8587",1943,"MC255809",0.245
"8588",1943,"MC255811",NA
"8589",1943,"MC255814",0.382
"8590",1943,"MC255815",0.243
"8591",1943,"MC255817",0.367
"8592",1943,"MC255824",0.562
"8593",1943,"MC255825",0.493
"8594",1943,"MC255826",0.303
"8595",1943,"MC255827",0.492
"8596",1943,"MC255828",NA
"8597",1943,"MC255830",NA
"8598",1943,"MC255831",0.225
"8599",1943,"MC255833",1.747
"8600",1943,"MC300001",NA
"8601",1943,"MC300017",NA
"8602",1943,"MC300018",NA
"8603",1943,"MC300022",NA
"8604",1943,"MC300023",NA
"8605",1943,"MC300024",NA
"8606",1943,"MC300026",0.987
"8607",1943,"MC300027",NA
"8608",1943,"MC300028",NA
"8609",1943,"MC300032",NA
"8610",1943,"MC300033",NA
"8611",1943,"MC302801",NA
"8612",1943,"MC302803",NA
"8613",1943,"MC302807",NA
"8614",1943,"MC302810",2.29
"8615",1943,"MC302813",NA
"8616",1943,"MC302819",NA
"8617",1943,"MC302820",NA
"8618",1943,"MC302825",NA
"8619",1943,"MC302827",NA
"8620",1943,"MC302829",NA
"8621",1943,"MC302831",NA
"8622",1943,"MC302833",NA
"8623",1943,"MC302834",NA
"8624",1943,"MC302835",NA
"8625",1944,"JB118309",NA
"8626",1944,"JB118312",1.425
"8627",1944,"JB118313",1.233
"8628",1944,"JB118316",1.679
"8629",1944,"JB118317",1.924
"8630",1944,"JB118318",1.272
"8631",1944,"JB118320",0.744
"8632",1944,"JB118322",0.801
"8633",1944,"JB118323",0.39
"8634",1944,"JB118324",0.392
"8635",1944,"JB118326",0.352
"8636",1944,"JB118327",0.556
"8637",1944,"JB118332",0.566
"8638",1944,"JB118336",0.436
"8639",1944,"JB130804",NA
"8640",1944,"JB130807",NA
"8641",1944,"JB130808",NA
"8642",1944,"JB130810",0.656
"8643",1944,"JB130813",NA
"8644",1944,"JB130814",NA
"8645",1944,"JB130815",NA
"8646",1944,"JB130816",NA
"8647",1944,"JB130817",NA
"8648",1944,"JB130819",NA
"8649",1944,"JB130821",NA
"8650",1944,"JB130827",0.339
"8651",1944,"MC195302",NA
"8652",1944,"MC195303",0.555
"8653",1944,"MC195304",0.563
"8654",1944,"MC195306",0.163
"8655",1944,"MC195307",NA
"8656",1944,"MC195313",NA
"8657",1944,"MC195314",NA
"8658",1944,"MC195318",NA
"8659",1944,"MC195319",0.956
"8660",1944,"MC195325",NA
"8661",1944,"MC195329",NA
"8662",1944,"MC216001",NA
"8663",1944,"MC216002",NA
"8664",1944,"MC216003",NA
"8665",1944,"MC216004",NA
"8666",1944,"MC216005",NA
"8667",1944,"MC216010",NA
"8668",1944,"MC216012",NA
"8669",1944,"MC216014",NA
"8670",1944,"MC216018",NA
"8671",1944,"MC216020",NA
"8672",1944,"MC216022",NA
"8673",1944,"MC216026",NA
"8674",1944,"MC216027",NA
"8675",1944,"MC216029",NA
"8676",1944,"MC216030",NA
"8677",1944,"MC216039",NA
"8678",1944,"MC231201",0.514
"8679",1944,"MC231203",0.478
"8680",1944,"MC231204",1.073
"8681",1944,"MC231205",0.537
"8682",1944,"MC231206",0.809
"8683",1944,"MC231207",0.383
"8684",1944,"MC231209",0.485
"8685",1944,"MC231211",0.379
"8686",1944,"MC231212",0.88
"8687",1944,"MC231213",0.859
"8688",1944,"MC231216",NA
"8689",1944,"MC231217",0.75
"8690",1944,"MC231219",NA
"8691",1944,"MC231221",NA
"8692",1944,"MC231225",NA
"8693",1944,"MC231226",1.025
"8694",1944,"MC231227",NA
"8695",1944,"MC231232",NA
"8696",1944,"MC231234",0.953
"8697",1944,"MC255807",0.107
"8698",1944,"MC255808",0.07
"8699",1944,"MC255809",0.252
"8700",1944,"MC255811",NA
"8701",1944,"MC255814",0.136
"8702",1944,"MC255815",0.075
"8703",1944,"MC255817",0.079
"8704",1944,"MC255824",0.138
"8705",1944,"MC255825",0.151
"8706",1944,"MC255826",0.391
"8707",1944,"MC255827",0.373
"8708",1944,"MC255828",NA
"8709",1944,"MC255830",NA
"8710",1944,"MC255831",0.285
"8711",1944,"MC255833",0.303
"8712",1944,"MC300001",NA
"8713",1944,"MC300017",NA
"8714",1944,"MC300018",NA
"8715",1944,"MC300022",NA
"8716",1944,"MC300023",NA
"8717",1944,"MC300024",NA
"8718",1944,"MC300026",0.754
"8719",1944,"MC300027",NA
"8720",1944,"MC300028",NA
"8721",1944,"MC300032",NA
"8722",1944,"MC300033",NA
"8723",1944,"MC302801",NA
"8724",1944,"MC302803",NA
"8725",1944,"MC302807",NA
"8726",1944,"MC302810",3.802
"8727",1944,"MC302813",NA
"8728",1944,"MC302819",NA
"8729",1944,"MC302820",NA
"8730",1944,"MC302825",NA
"8731",1944,"MC302827",NA
"8732",1944,"MC302829",NA
"8733",1944,"MC302831",NA
"8734",1944,"MC302833",NA
"8735",1944,"MC302834",NA
"8736",1944,"MC302835",NA
"8737",1945,"JB118309",NA
"8738",1945,"JB118312",1.573
"8739",1945,"JB118313",1.396
"8740",1945,"JB118316",1.17
"8741",1945,"JB118317",1.708
"8742",1945,"JB118318",1.193
"8743",1945,"JB118320",0.75
"8744",1945,"JB118322",0.676
"8745",1945,"JB118323",0.611
"8746",1945,"JB118324",0.587
"8747",1945,"JB118326",0.379
"8748",1945,"JB118327",1.146
"8749",1945,"JB118332",0.316
"8750",1945,"JB118336",0.687
"8751",1945,"JB130804",NA
"8752",1945,"JB130807",NA
"8753",1945,"JB130808",NA
"8754",1945,"JB130810",1.575
"8755",1945,"JB130813",NA
"8756",1945,"JB130814",NA
"8757",1945,"JB130815",NA
"8758",1945,"JB130816",NA
"8759",1945,"JB130817",NA
"8760",1945,"JB130819",NA
"8761",1945,"JB130821",NA
"8762",1945,"JB130827",0.806
"8763",1945,"MC195302",NA
"8764",1945,"MC195303",1.598
"8765",1945,"MC195304",0.967
"8766",1945,"MC195306",0.562
"8767",1945,"MC195307",NA
"8768",1945,"MC195313",NA
"8769",1945,"MC195314",NA
"8770",1945,"MC195318",NA
"8771",1945,"MC195319",0.844
"8772",1945,"MC195325",NA
"8773",1945,"MC195329",NA
"8774",1945,"MC216001",NA
"8775",1945,"MC216002",NA
"8776",1945,"MC216003",NA
"8777",1945,"MC216004",NA
"8778",1945,"MC216005",NA
"8779",1945,"MC216010",NA
"8780",1945,"MC216012",NA
"8781",1945,"MC216014",NA
"8782",1945,"MC216018",NA
"8783",1945,"MC216020",NA
"8784",1945,"MC216022",NA
"8785",1945,"MC216026",NA
"8786",1945,"MC216027",NA
"8787",1945,"MC216029",NA
"8788",1945,"MC216030",NA
"8789",1945,"MC216039",NA
"8790",1945,"MC231201",1.133
"8791",1945,"MC231203",0.656
"8792",1945,"MC231204",1.79
"8793",1945,"MC231205",0.741
"8794",1945,"MC231206",1.041
"8795",1945,"MC231207",0.682
"8796",1945,"MC231209",0.826
"8797",1945,"MC231211",0.937
"8798",1945,"MC231212",1.042
"8799",1945,"MC231213",1.263
"8800",1945,"MC231216",NA
"8801",1945,"MC231217",1.954
"8802",1945,"MC231219",NA
"8803",1945,"MC231221",NA
"8804",1945,"MC231225",NA
"8805",1945,"MC231226",0.975
"8806",1945,"MC231227",NA
"8807",1945,"MC231232",NA
"8808",1945,"MC231234",1.271
"8809",1945,"MC255807",0.133
"8810",1945,"MC255808",0.204
"8811",1945,"MC255809",0.406
"8812",1945,"MC255811",NA
"8813",1945,"MC255814",0.331
"8814",1945,"MC255815",0.248
"8815",1945,"MC255817",0.207
"8816",1945,"MC255824",0.263
"8817",1945,"MC255825",0.262
"8818",1945,"MC255826",0.36
"8819",1945,"MC255827",0.34
"8820",1945,"MC255828",NA
"8821",1945,"MC255830",NA
"8822",1945,"MC255831",0.341
"8823",1945,"MC255833",0.453
"8824",1945,"MC300001",NA
"8825",1945,"MC300017",NA
"8826",1945,"MC300018",NA
"8827",1945,"MC300022",NA
"8828",1945,"MC300023",NA
"8829",1945,"MC300024",NA
"8830",1945,"MC300026",0.207
"8831",1945,"MC300027",NA
"8832",1945,"MC300028",NA
"8833",1945,"MC300032",NA
"8834",1945,"MC300033",NA
"8835",1945,"MC302801",NA
"8836",1945,"MC302803",NA
"8837",1945,"MC302807",NA
"8838",1945,"MC302810",1.503
"8839",1945,"MC302813",NA
"8840",1945,"MC302819",NA
"8841",1945,"MC302820",NA
"8842",1945,"MC302825",NA
"8843",1945,"MC302827",NA
"8844",1945,"MC302829",NA
"8845",1945,"MC302831",NA
"8846",1945,"MC302833",NA
"8847",1945,"MC302834",NA
"8848",1945,"MC302835",NA
"8849",1946,"JB118309",NA
"8850",1946,"JB118312",2.03
"8851",1946,"JB118313",1.494
"8852",1946,"JB118316",1.684
"8853",1946,"JB118317",2.408
"8854",1946,"JB118318",1.099
"8855",1946,"JB118320",0.949
"8856",1946,"JB118322",1.092
"8857",1946,"JB118323",0.559
"8858",1946,"JB118324",0.573
"8859",1946,"JB118326",0.728
"8860",1946,"JB118327",1.151
"8861",1946,"JB118332",0.518
"8862",1946,"JB118336",0.667
"8863",1946,"JB130804",NA
"8864",1946,"JB130807",NA
"8865",1946,"JB130808",NA
"8866",1946,"JB130810",1.838
"8867",1946,"JB130813",NA
"8868",1946,"JB130814",NA
"8869",1946,"JB130815",NA
"8870",1946,"JB130816",NA
"8871",1946,"JB130817",NA
"8872",1946,"JB130819",NA
"8873",1946,"JB130821",NA
"8874",1946,"JB130827",0.835
"8875",1946,"MC195302",NA
"8876",1946,"MC195303",1.354
"8877",1946,"MC195304",1.042
"8878",1946,"MC195306",0.496
"8879",1946,"MC195307",NA
"8880",1946,"MC195313",NA
"8881",1946,"MC195314",NA
"8882",1946,"MC195318",NA
"8883",1946,"MC195319",0.878
"8884",1946,"MC195325",NA
"8885",1946,"MC195329",NA
"8886",1946,"MC216001",NA
"8887",1946,"MC216002",NA
"8888",1946,"MC216003",NA
"8889",1946,"MC216004",NA
"8890",1946,"MC216005",NA
"8891",1946,"MC216010",NA
"8892",1946,"MC216012",NA
"8893",1946,"MC216014",NA
"8894",1946,"MC216018",NA
"8895",1946,"MC216020",NA
"8896",1946,"MC216022",NA
"8897",1946,"MC216026",NA
"8898",1946,"MC216027",NA
"8899",1946,"MC216029",NA
"8900",1946,"MC216030",NA
"8901",1946,"MC216039",NA
"8902",1946,"MC231201",1.181
"8903",1946,"MC231203",0.653
"8904",1946,"MC231204",1.891
"8905",1946,"MC231205",1.177
"8906",1946,"MC231206",0.938
"8907",1946,"MC231207",0.73
"8908",1946,"MC231209",1.151
"8909",1946,"MC231211",1.534
"8910",1946,"MC231212",1.227
"8911",1946,"MC231213",1.554
"8912",1946,"MC231216",NA
"8913",1946,"MC231217",2.097
"8914",1946,"MC231219",NA
"8915",1946,"MC231221",NA
"8916",1946,"MC231225",NA
"8917",1946,"MC231226",1.873
"8918",1946,"MC231227",NA
"8919",1946,"MC231232",NA
"8920",1946,"MC231234",1.114
"8921",1946,"MC255807",0.129
"8922",1946,"MC255808",1.046
"8923",1946,"MC255809",0.396
"8924",1946,"MC255811",NA
"8925",1946,"MC255814",0.199
"8926",1946,"MC255815",0.207
"8927",1946,"MC255817",0.239
"8928",1946,"MC255824",0.278
"8929",1946,"MC255825",0.203
"8930",1946,"MC255826",0.213
"8931",1946,"MC255827",0.408
"8932",1946,"MC255828",NA
"8933",1946,"MC255830",NA
"8934",1946,"MC255831",0.208
"8935",1946,"MC255833",0.403
"8936",1946,"MC300001",NA
"8937",1946,"MC300017",NA
"8938",1946,"MC300018",NA
"8939",1946,"MC300022",NA
"8940",1946,"MC300023",NA
"8941",1946,"MC300024",NA
"8942",1946,"MC300026",0.074
"8943",1946,"MC300027",NA
"8944",1946,"MC300028",NA
"8945",1946,"MC300032",NA
"8946",1946,"MC300033",NA
"8947",1946,"MC302801",NA
"8948",1946,"MC302803",NA
"8949",1946,"MC302807",NA
"8950",1946,"MC302810",0.982
"8951",1946,"MC302813",NA
"8952",1946,"MC302819",NA
"8953",1946,"MC302820",NA
"8954",1946,"MC302825",NA
"8955",1946,"MC302827",NA
"8956",1946,"MC302829",NA
"8957",1946,"MC302831",NA
"8958",1946,"MC302833",NA
"8959",1946,"MC302834",NA
"8960",1946,"MC302835",NA
"8961",1947,"JB118309",NA
"8962",1947,"JB118312",1.864
"8963",1947,"JB118313",1.819
"8964",1947,"JB118316",1.688
"8965",1947,"JB118317",2.363
"8966",1947,"JB118318",1.25
"8967",1947,"JB118320",0.917
"8968",1947,"JB118322",0.997
"8969",1947,"JB118323",0.831
"8970",1947,"JB118324",0.618
"8971",1947,"JB118326",0.683
"8972",1947,"JB118327",1.01
"8973",1947,"JB118332",0.673
"8974",1947,"JB118336",0.675
"8975",1947,"JB130804",NA
"8976",1947,"JB130807",NA
"8977",1947,"JB130808",NA
"8978",1947,"JB130810",0.871
"8979",1947,"JB130813",NA
"8980",1947,"JB130814",NA
"8981",1947,"JB130815",NA
"8982",1947,"JB130816",NA
"8983",1947,"JB130817",NA
"8984",1947,"JB130819",NA
"8985",1947,"JB130821",NA
"8986",1947,"JB130827",0.575
"8987",1947,"MC195302",NA
"8988",1947,"MC195303",0.268
"8989",1947,"MC195304",0.137
"8990",1947,"MC195306",0.17
"8991",1947,"MC195307",NA
"8992",1947,"MC195313",0.187
"8993",1947,"MC195314",1.41
"8994",1947,"MC195318",NA
"8995",1947,"MC195319",0.361
"8996",1947,"MC195325",NA
"8997",1947,"MC195329",NA
"8998",1947,"MC216001",NA
"8999",1947,"MC216002",NA
"9000",1947,"MC216003",NA
"9001",1947,"MC216004",NA
"9002",1947,"MC216005",NA
"9003",1947,"MC216010",NA
"9004",1947,"MC216012",NA
"9005",1947,"MC216014",NA
"9006",1947,"MC216018",NA
"9007",1947,"MC216020",NA
"9008",1947,"MC216022",NA
"9009",1947,"MC216026",NA
"9010",1947,"MC216027",NA
"9011",1947,"MC216029",NA
"9012",1947,"MC216030",NA
"9013",1947,"MC216039",NA
"9014",1947,"MC231201",0.722
"9015",1947,"MC231203",0.474
"9016",1947,"MC231204",1.503
"9017",1947,"MC231205",0.344
"9018",1947,"MC231206",0.28
"9019",1947,"MC231207",0.601
"9020",1947,"MC231209",0.321
"9021",1947,"MC231211",1.194
"9022",1947,"MC231212",0.626
"9023",1947,"MC231213",0.808
"9024",1947,"MC231216",NA
"9025",1947,"MC231217",1.401
"9026",1947,"MC231219",NA
"9027",1947,"MC231221",NA
"9028",1947,"MC231225",NA
"9029",1947,"MC231226",1.305
"9030",1947,"MC231227",NA
"9031",1947,"MC231232",NA
"9032",1947,"MC231234",1.127
"9033",1947,"MC255807",0.102
"9034",1947,"MC255808",0.831
"9035",1947,"MC255809",0.411
"9036",1947,"MC255811",NA
"9037",1947,"MC255814",0.168
"9038",1947,"MC255815",0.172
"9039",1947,"MC255817",0.094
"9040",1947,"MC255824",0.204
"9041",1947,"MC255825",0.192
"9042",1947,"MC255826",0.055
"9043",1947,"MC255827",0.342
"9044",1947,"MC255828",NA
"9045",1947,"MC255830",NA
"9046",1947,"MC255831",0.253
"9047",1947,"MC255833",0.268
"9048",1947,"MC300001",NA
