age_CE,HHTL01B_raw,HHTL02B_raw,HHTL03B_raw,HHTL04A_raw,HHTL05B_raw,HHTL06B_raw,HHTL07B_raw,HHTL08B_raw,HHTL09B_raw,HHTL10B_raw,HHTL12A_raw,HHTL13B_raw,HHTL14A_raw,HHTL15B_raw,HHTL16B_raw,HHTL17B_raw,HHTL18B_raw,HHTL19B_raw,HHTL20B_raw,HHTL01B_raw_outlier_flag,HHTL02B_raw_outlier_flag,HHTL03B_raw_outlier_flag,HHTL04A_raw_outlier_flag,HHTL05B_raw_outlier_flag,HHTL06B_raw_outlier_flag,HHTL07B_raw_outlier_flag,HHTL08B_raw_outlier_flag,HHTL09B_raw_outlier_flag,HHTL10B_raw_outlier_flag,HHTL12A_raw_outlier_flag,HHTL13B_raw_outlier_flag,HHTL14A_raw_outlier_flag,HHTL15B_raw_outlier_flag,HHTL16B_raw_outlier_flag,HHTL17B_raw_outlier_flag,HHTL18B_raw_outlier_flag,HHTL19B_raw_outlier_flag,HHTL20B_raw_outlier_flag
1930,0.72,0.48,0.61,1.44,0.38,0.44,0.55,1.17,2.25,1.29,0.59,0.78,0.36,0.43,1.15,2.31,1.15,1.07,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.66,0.57,0.63,0.54,0.33,0.39,0.52,1.22,2.06,1.18,0.59,0.67,0.43,0.39,0.79,1.52,0.94,0.8,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.45,0.55,0.48,1.14,0.3,0.34,0.39,0.81,1.68,0.91,0.48,0.65,0.34,0.27,1.02,1.43,0.95,0.91,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.96,0.66,0.71,0.55,0.21,0.34,0.48,0.97,2.5,1.1,0.49,0.78,0.42,0.38,1.29,1.39,1.12,0.97,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,1.09,0.7,0.69,2.14,0.33,0.42,0.6,1.06,4.43,1.66,0.73,0.88,0.52,0.45,1.49,1.11,1.42,1.13,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.95,0.86,0.7,1.8,0.5,0.39,0.6,1.31,4.35,2.2,0.65,0.86,0.5,0.55,1.48,1.17,1.28,2.07,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.93,1.07,0.73,2.33,0.36,0.33,0.37,1.19,3.66,1.84,0.85,0.91,0.47,0.5,1.07,2.24,1.79,2.12,1.21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.98,0.76,0.82,1.97,0.43,0.32,0.43,0.92,3.23,1.37,0.89,0.81,0.42,0.36,1.06,2.44,1.55,1.85,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.94,0.85,0.67,1.81,0.45,0.41,0.75,1.28,2.92,1.4,1.05,0.8,0.33,0.44,1.16,2.46,1.37,1.77,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.9,1.02,0.87,1.62,0.55,0.48,0.74,1.3,2.77,1.52,1.26,0.64,0.38,0.27,0.92,2.54,1.44,2.52,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.8,0.92,0.8,1.78,0.5,0.47,0.67,1.16,3,1.43,1.24,0.55,0.4,0.39,1.17,3.05,1.53,2.34,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.94,0.66,0.93,2.09,0.68,0.47,0.79,1.49,2.92,1.29,1.08,0.58,0.4,0.58,1.36,3.19,1.77,1.72,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.72,0.66,0.77,1.75,0.55,0.43,0.52,1.19,2.22,1.02,0.8,0.39,0.34,0.37,1.24,2.28,1.39,1.04,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.7,0.76,0.82,1.47,0.69,0.43,0.64,1.07,2.02,1.14,1.19,0.85,0.23,0.56,1.03,1.82,1.06,1.14,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.93,0.94,0.94,1.96,0.73,0.5,0.84,1.21,3,1.64,1.17,1.07,0.4,0.79,1.38,2.47,1.44,1.42,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.83,0.64,0.86,1.42,0.64,0.41,0.71,1.12,2.29,1.57,1.18,0.81,0.33,0.3,0.95,2.38,0.77,1.22,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.76,0.63,0.75,1.32,0.66,0.46,0.46,0.97,2.14,1.27,1.2,0.63,0.39,0.52,0.71,2.09,0.94,1,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.88,0.54,0.87,1.63,0.81,0.49,0.62,1.05,2.6,1.66,1.33,0.75,0.38,0.55,1.4,2.24,1.2,0.99,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.84,0.67,0.86,1.54,0.67,0.52,0.59,1.27,3.03,1.56,1.2,0.79,0.33,1.03,1.69,2.44,1.14,0.86,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.67,0.82,0.63,1.37,0.6,0.65,0.47,1.04,1.93,1.39,1.03,0.85,0.26,0.81,1.44,2.46,0.97,1.05,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.77,1.11,0.86,1.28,0.44,0.47,0.65,1.22,1.9,1.67,0.74,1.08,0.38,0.51,1.33,3.04,1.26,1.43,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.78,1.37,1.23,1.64,0.42,0.38,0.52,1,2.23,2.2,0.86,1.34,0.49,0.36,1.36,3.14,1.87,2.17,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.71,1.16,0.93,1.33,0.56,0.37,0.69,0.8,2.13,1.82,0.56,0.73,0.3,0.36,1.15,2.66,1.32,1.79,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.53,0.64,0.6,1.05,0.35,0.33,0.57,0.79,1.76,1.4,0.58,0.38,0.25,0.33,0.93,2.84,0.93,1.33,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.42,0.61,0.58,1.01,0.29,0.47,0.82,0.55,1.68,1.01,0.44,0.38,0.23,0.45,0.87,2.15,0.96,0.9,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.56,0.75,0.57,0.94,0.34,0.49,0.7,0.77,1.81,1.38,0.52,0.41,0.17,0.45,0.79,2.11,1.38,0.98,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.34,0.65,0.73,0.83,0.19,0.42,0.51,0.71,1.73,1.39,0.38,0.47,0.13,0.27,0.77,1.56,1,0.84,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.45,0.56,0.87,1.43,0.35,0.54,0.66,1.04,2.44,1.48,0.68,0.49,0.11,0.35,0.98,1.95,1.19,1.17,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.53,0.87,0.82,1.53,0.51,0.55,0.67,0.79,2.75,1.68,0.65,0.48,0.14,0.42,0.55,2.28,0.86,1.01,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.51,0.82,0.69,1.12,0.43,0.58,0.65,0.6,2.08,1.25,0.64,0.39,0.2,0.3,0.9,2.36,0.97,1.03,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.63,0.86,0.69,1.32,0.44,0.61,0.87,0.72,2.7,1.59,0.6,0.4,0.18,0.36,1.06,3.16,1.5,1.76,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.46,0.62,0.64,1.21,0.36,0.48,0.45,0.88,2.08,1.24,0.51,0.33,0.2,0.27,0.66,3.18,1.2,1.46,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.66,0.64,0.45,1.1,0.35,0.55,0.46,0.82,1.74,1.36,0.46,0.4,0.2,0.2,1.11,1.25,1.09,1.22,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.78,0.51,0.46,1.83,0.28,0.54,0.44,0.93,2.3,1.51,0.68,0.49,0.23,0.25,1.35,4.86,1.46,1.83,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1964,0.65,0.8,0.61,1.6,0.35,0.55,0.71,1.4,1.91,1.5,0.85,0.49,0.17,0.41,1.28,3.13,1.2,1.78,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.76,0.98,0.73,1.67,0.36,0.59,0.75,1.16,1.82,1.87,0.97,0.65,0.15,0.35,1.23,2.99,1.45,2.52,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.74,1.03,0.72,1.83,0.41,0.66,0.93,1.36,1.71,1.38,1.07,0.84,0.22,0.59,1.43,2.52,1.39,2.11,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.47,0.74,0.53,1.56,0.29,0.38,0.77,1.27,1.55,1.12,0.84,0.43,0.19,0.43,1.02,2.3,1.01,1.66,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.69,0.62,0.53,1.4,0.29,0.43,0.6,0.98,1.33,1.21,0.56,0.53,0.2,0.39,0.79,2.31,0.8,1.71,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.68,0.48,0.38,1.26,0.26,0.37,0.66,0.85,1.35,0.96,0.41,0.47,0.18,0.3,0.72,1.9,0.85,1.55,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,0.85,0.63,0.56,1.31,0.32,0.45,0.63,1.01,1.17,1.19,0.57,0.46,0.17,0.39,0.84,1.96,0.83,1.38,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.58,0.36,0.4,0.95,0.36,0.29,0.57,0.82,0.99,0.85,0.37,0.39,0.12,0.33,0.44,1.43,0.48,1.33,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,1.03,0.4,0.35,1.11,0.23,0.3,0.53,0.64,0.87,0.81,0.47,0.27,0.08,0.36,0.74,1.45,0.76,1.15,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.02,0.35,0.28,1.1,0.28,0.35,0.71,0.38,0.9,0.86,0.56,0.38,0.08,0.36,0.8,1.92,0.74,1.24,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.65,0.31,0.18,0.96,0.26,0.22,0.47,0.63,0.68,0.63,0.38,0.19,0.08,0.27,0.79,1.52,0.57,0.93,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.68,0.39,0.31,1.34,0.24,0.4,0.57,0.82,0.86,0.92,0.6,0.26,0.11,0.31,1.29,2.61,0.9,1.15,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.51,0.47,0.25,1.11,0.31,0.29,0.6,0.76,0.85,0.81,0.55,0.3,0.12,0.31,1.13,2.11,0.85,1.08,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,0.72,0.58,0.44,1.4,0.32,0.49,0.68,0.93,1.25,1.05,0.86,0.32,0.16,0.42,1.24,2.93,1.1,1.57,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.73,0.82,0.4,1.06,0.35,0.34,0.58,0.67,1.6,0.91,0.58,0.35,0.18,0.47,1.2,2.55,0.92,1.64,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,0.73,0.75,0.61,1.26,0.42,0.46,0.7,0.83,2.01,1.09,0.72,0.44,0.14,0.5,1.22,2.85,0.92,2.15,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,0.79,0.61,0.47,1.66,0.38,0.4,0.67,0.89,1.79,0.99,0.75,0.26,0.1,0.53,1.53,2.22,0.92,2.19,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.69,0.44,0.37,1.53,0.33,0.43,0.76,0.88,1.2,0.74,0.55,0.27,0.09,0.39,1.15,1.79,0.76,1.97,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1982,0.7,0.4,0.29,1.19,0.28,0.32,0.59,0.76,0.92,0.81,0.44,0.23,0.1,0.32,1.07,1.19,0.58,1.24,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1983,1.16,0.51,0.56,1.69,0.32,0.33,0.64,1.05,1.11,1,0.71,0.42,0.21,0.29,1.35,1.54,0.76,1.76,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1984,0.92,0.59,0.5,1.5,0.52,0.62,0.84,1.02,0.75,1.1,0.96,0.42,0.17,0.49,1.39,2.08,0.88,1.67,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1985,0.81,0.51,0.54,1.4,0.5,0.5,0.74,0.93,1.18,0.99,0.71,0.57,0.25,0.52,1.35,1.86,0.66,1.5,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1986,0.79,0.48,0.4,0.89,0.36,0.44,0.49,0.69,1.13,0.81,0.74,0.38,0.26,0.43,1.29,1.44,0.77,1.35,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1987,0.76,0.67,0.48,1.28,0.44,0.44,0.52,0.95,1.67,1.08,0.81,0.48,0.37,0.66,1.46,1.01,0.79,1.44,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1988,0.9,0.5,0.32,1.48,0.41,0.55,0.75,1.05,1.67,0.96,0.74,0.51,0.36,0.86,1.51,0.88,0.86,1.39,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1989,0.87,0.46,0.2,1.47,0.3,0.34,0.49,0.92,1.94,0.97,0.73,0.5,0.18,0.58,1.26,0.67,0.96,1.2,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1990,0.74,0.69,0.26,1.57,0.36,0.58,0.63,1.13,2.58,0.93,0.92,0.45,0.17,0.61,1.49,1.4,0.98,1.57,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1991,0.6,0.39,0.12,1.35,0.33,0.32,0.47,0.75,1.83,0.51,0.22,0.25,0.09,0.44,0.98,1,0.29,0.81,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1992,0.97,0.48,0.34,1.14,0.58,0.57,0.61,1,2.31,0.84,0.56,0.43,0.2,0.57,1.37,1.77,1,1.62,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
