age_CE,433011_raw,433012_raw,433031_raw,433032_raw,433061_raw,433062_raw,433101_raw,433102_raw,433131_raw,433132_raw,433141_raw,433142_raw,433171_raw,433172_raw,433181_raw,433182_raw,433191_raw,433192_raw,433201_raw,433202_raw,433051_raw,433052_raw,433111_raw,433112_raw,433021_raw,433022_raw,433041_raw,433042_raw,433071_raw,433072_raw,433081_raw,433082_raw,433091_raw,433092_raw,433121_raw,433122_raw,433151_raw,433152_raw,433161_raw,433162_raw,433011_raw_outlier_flag,433012_raw_outlier_flag,433031_raw_outlier_flag,433032_raw_outlier_flag,433061_raw_outlier_flag,433062_raw_outlier_flag,433101_raw_outlier_flag,433102_raw_outlier_flag,433131_raw_outlier_flag,433132_raw_outlier_flag,433141_raw_outlier_flag,433142_raw_outlier_flag,433171_raw_outlier_flag,433172_raw_outlier_flag,433181_raw_outlier_flag,433182_raw_outlier_flag,433191_raw_outlier_flag,433192_raw_outlier_flag,433201_raw_outlier_flag,433202_raw_outlier_flag,433051_raw_outlier_flag,433052_raw_outlier_flag,433111_raw_outlier_flag,433112_raw_outlier_flag,433021_raw_outlier_flag,433022_raw_outlier_flag,433041_raw_outlier_flag,433042_raw_outlier_flag,433071_raw_outlier_flag,433072_raw_outlier_flag,433081_raw_outlier_flag,433082_raw_outlier_flag,433091_raw_outlier_flag,433092_raw_outlier_flag,433121_raw_outlier_flag,433122_raw_outlier_flag,433151_raw_outlier_flag,433152_raw_outlier_flag,433161_raw_outlier_flag,433162_raw_outlier_flag
1708,0.45,0.32,0.34,0.35,0.25,0.21,0.3,0.11,0.26,0.18,0.5,0.37,0.3,0.14,0.38,0.14,0.28,0.12,0.26,0.44,0.16,0.07,0.24,0.24,0.34,NA,NA,NA,0.39,0.3,0.28,0.19,NA,NA,0.34,0.4,0.4,0.36,0.35,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1709,0.41,0.49,0.54,0.48,0.43,0.41,0.6,0.33,0.41,0.37,0.59,0.52,0.42,0.26,0.55,0.23,0.5,0.32,0.44,0.71,0.3,0.12,0.28,0.5,0.38,NA,NA,NA,0.63,0.36,0.33,0.38,NA,NA,0.46,0.45,0.48,0.39,0.41,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1710,0.3,0.3,0.35,0.43,0.36,0.39,0.3,0.24,0.17,0.17,0.44,0.52,0.39,0.27,0.33,0.21,0.39,0.25,0.45,0.47,0.25,0.14,0.27,0.41,0.2,NA,NA,NA,0.51,0.33,0.25,0.22,NA,NA,0.4,0.42,0.57,0.5,0.32,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1711,0.2,0.12,0.25,0.34,0.19,0.14,0.24,0.1,0.09,0.08,0.22,0.31,0.19,0.12,0.2,0.1,0.19,0.14,0.07,0.15,0.1,0.05,0.14,0.26,0.13,NA,NA,NA,0.3,0.26,0.12,0.16,NA,NA,0.27,0.31,0.35,0.32,0.27,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1712,0.21,0.22,0.41,0.36,0.38,0.17,0.32,0.21,0.13,0.11,0.31,0.3,0.27,0.19,0.47,0.15,0.23,0.27,0.14,0.18,0.17,0.1,0.21,0.32,0.23,NA,NA,NA,0.3,0.26,0.2,0.22,NA,NA,0.42,0.3,0.38,0.23,0.47,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1713,0.22,0.2,0.39,0.49,0.41,0.21,0.34,0.24,0.19,0.19,0.31,0.36,0.28,0.27,0.58,0.21,0.37,0.32,0.25,0.23,0.38,0.12,0.26,0.39,0.34,NA,NA,NA,0.42,0.25,0.25,0.21,NA,NA,0.33,0.4,0.48,0.42,0.44,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1714,0.32,0.34,0.6,0.4,0.36,0.39,0.33,0.22,0.21,0.26,0.37,0.26,0.33,0.23,0.56,0.17,0.37,0.36,0.31,0.36,0.26,0.22,0.36,0.36,0.35,NA,NA,NA,0.42,0.3,0.27,0.21,NA,NA,0.5,0.39,0.58,0.44,0.35,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1715,0.26,0.23,0.26,0.33,0.27,0.21,0.25,0.13,0.22,0.14,0.19,0.14,0.21,0.17,0.48,0.14,0.23,0.31,0.18,0.19,0.18,0.04,0.28,0.36,0.2,NA,NA,NA,0.36,0.2,0.15,0.15,NA,NA,0.34,0.32,0.58,0.35,0.3,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1716,0.27,0.22,0.18,0.21,0.27,0.11,0.19,0.15,0.07,0.08,0.12,0.17,0.22,0.13,0.27,0.09,0.3,0.33,0.19,0.14,0.06,0.02,0.16,0.16,0.13,NA,NA,NA,0.23,0.14,0.15,0.11,NA,NA,0.34,0.25,0.31,0.28,0.13,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1717,0.33,0.3,0.5,0.39,0.35,0.33,0.45,0.21,0.29,0.29,0.31,0.15,0.32,0.21,0.32,0.14,0.38,0.42,0.37,0.32,0.22,0.17,0.3,0.27,0.34,NA,NA,NA,0.46,0.25,0.26,0.24,NA,NA,0.37,0.41,0.39,0.39,0.38,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1718,0.23,0.42,0.54,0.42,0.49,0.47,0.45,0.25,0.32,0.3,0.32,0.29,0.43,0.38,0.5,0.25,0.44,0.69,0.47,0.6,0.3,0.1,0.31,0.32,0.28,NA,NA,NA,0.43,0.32,0.32,0.33,NA,NA,0.42,0.57,0.73,0.45,0.38,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1719,0.42,0.32,0.74,0.52,0.48,0.27,0.57,0.51,0.21,0.23,0.47,0.29,0.54,0.4,0.61,0.34,0.51,0.52,0.33,0.38,0.37,0.16,0.35,0.35,0.35,NA,NA,NA,0.59,0.32,0.39,0.23,NA,NA,0.35,0.5,0.88,0.52,0.48,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1720,0.84,0.65,0.94,0.5,0.93,0.56,0.93,0.79,0.64,0.68,0.74,0.64,1.04,0.7,1.09,0.44,0.47,0.49,0.98,0.98,0.45,0.37,0.31,0.49,0.48,NA,NA,NA,0.78,0.43,0.64,0.47,NA,NA,1,1.05,1.43,1.18,0.66,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
1721,0.42,0.08,0.42,0.4,0.52,0.3,0.24,0.22,0.25,0.27,0.51,0.5,0.44,0.38,0.6,0.18,0.31,0.2,0.25,0.26,0.37,0.19,0.21,0.3,0.21,NA,NA,NA,0.56,0.38,0.35,0.17,NA,NA,0.69,0.71,1.33,0.88,0.25,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1722,0.08,0.04,0.19,0.14,0.06,0.02,0.14,0.05,0.06,0,0.28,0.23,0.16,0,0.19,0.07,0.16,0.09,0.1,0.13,0,0.08,0.08,0.13,0,NA,NA,NA,0.21,0.18,0.11,0,NA,NA,0.7,0.48,0.77,0.51,0.02,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1723,0.42,0.09,0.49,0.43,0.55,0.31,0.38,0.41,0.28,0.27,0.34,0.41,0.34,0.33,0.47,0.32,0.45,0.34,0.4,0.41,0.17,0.27,0.32,0.29,0.34,NA,NA,NA,0.44,0.47,0.19,0.34,NA,NA,0.8,0.72,0.96,0.7,0.47,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1724,0.49,0.16,0.24,0.18,0.26,0.19,0.35,0.12,0.11,0.07,0.41,0.28,0.26,0.12,0.28,0.12,0.25,0.17,0.33,0.31,0.1,0.06,0.22,0.1,0.12,NA,NA,NA,0.41,0.25,0.31,0.16,NA,NA,0.42,0.4,0.48,0.64,0.18,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1725,0.72,0.43,0.4,0.5,0.49,0.37,0.69,0.41,0.54,0.3,0.64,0.44,0.4,0.32,0.8,0.46,0.77,0.53,0.75,0.69,0.39,0.2,0.42,0.43,0.34,NA,NA,NA,0.57,0.5,0.49,0.39,NA,NA,0.74,0.74,1.21,1.07,0.6,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1726,0.54,0.29,0.48,0.45,0.5,0.34,0.67,0.47,0.3,0.34,0.66,0.64,0.6,0.45,0.75,0.43,0.93,0.52,0.5,0.5,0.47,0.39,0.36,0.47,0.37,NA,NA,NA,0.47,0.43,0.53,0.41,NA,NA,0.8,0.78,0.88,0.82,0.58,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1727,0.53,0.3,0.38,0.41,0.43,0.32,0.53,0.4,0.19,0.2,0.39,0.39,0.5,0.27,0.55,0.37,0.68,0.48,0.33,0.36,0.2,0.1,0.38,0.42,0.28,NA,NA,NA,0.47,0.41,0.32,0.23,NA,NA,0.58,0.67,0.56,0.64,0.56,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1728,0.01,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.09,0.01,0.04,0.01,0.01,0.01,0.01,0.05,0.01,NA,NA,NA,0.01,0.01,0.01,0.01,NA,NA,0.01,0.09,0.04,0.04,0.01,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,NA,NA,0,0,0.21,0.12,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1730,0.27,0.15,0.18,0.3,0.25,0.15,0.26,0.19,0.1,0.15,0.24,0.15,0.08,0.12,0.27,0.14,0.54,0.27,0.25,0.24,0.1,0.06,0.18,0.35,0.09,NA,NA,NA,0.36,0.18,0.12,0.08,NA,NA,0.34,0.37,0.21,0.39,0.33,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1731,0.32,0.3,0.31,0.41,0.21,0.18,0.58,0.29,0.19,0.15,0.17,0.26,0.23,0.12,0.21,0.24,0.46,0.34,0.27,0.24,0.1,0.08,0.24,0.29,0.19,NA,NA,NA,0.37,0.29,0.26,0.19,NA,NA,0.5,0.5,0.47,0.32,0.33,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1732,0.44,0.29,0.5,0.43,0.27,0.28,0.43,0.32,0.2,0.24,0.48,0.47,0.35,0.31,0.35,0.39,0.61,0.28,0.45,0.37,0.25,0.22,0.3,0.3,0.2,NA,NA,NA,0.39,0.28,0.39,0.34,NA,NA,0.57,0.46,0.58,0.52,0.31,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1733,0.22,0,0.02,0.19,0.08,0,0,0,0,0,0.17,0.17,0.08,0,0.13,0.14,0.35,0.09,0,0,0,0,0,0,0.11,NA,NA,NA,0.14,0,0.18,0,NA,NA,0.21,0.24,0.25,0.14,0.14,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1734,0.57,0.29,0.31,0.3,0.39,0.35,0.34,0.3,0.13,0.14,0.29,0.32,0.27,0.17,0.34,0.42,0.58,0.3,0.42,0.34,0.27,0.19,0.28,0.48,0.26,NA,NA,NA,0.37,0.31,0.24,0.31,NA,NA,0.39,0.45,0.61,0.37,0.41,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1735,0.04,0,0,0,0,0,0.02,0.03,0.04,0,0.02,0.16,0.05,0,0.14,0,0.12,0.04,0.03,0,0,0.03,0.04,0,0,NA,NA,NA,0.06,0,0.03,0,NA,NA,0,0.04,0.31,0.28,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1736,0.38,0.26,0.4,0.41,0.38,0.45,0.52,0.51,0.44,0.43,0.72,0.69,0.28,0.21,0.4,0.33,0.69,0.35,0.54,0.47,0.4,0.36,0.35,0.4,0.38,NA,NA,NA,0.5,0.44,0.38,0.32,NA,NA,0.67,0.87,0.9,0.59,0.56,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1737,0.12,0,0.12,0.15,0.09,0.02,0,0,0.33,0,0.02,0.17,0.11,0.05,0.15,0.06,0.31,0.14,0.2,0.13,0.07,0.02,0.06,0.09,0.11,NA,NA,NA,0.13,0.12,0.08,0,NA,NA,0.08,0.16,0.34,0.21,0.12,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1738,0.46,0.35,0.37,0.38,0.35,0.34,0.45,0.49,0.04,0.31,0.56,0.53,0.34,0.19,0.39,0.24,0.58,0.35,0.4,0.36,0.25,0.27,0.3,0.41,0.39,NA,NA,NA,0.4,0.3,0.36,0.32,NA,NA,0.5,0.89,0.73,0.5,0.57,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1739,0.13,0,0.12,0.29,0.19,0.19,0.1,0.02,0.02,0.06,0.18,0.17,0.14,0.1,0.2,0.08,0.33,0.17,0.2,0.11,0.07,0,0.07,0.14,0.2,NA,NA,NA,0.19,0.22,0.15,0.13,NA,NA,0.16,0.35,0.38,0.26,0.28,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1740,0.24,0.14,0.31,0.38,0.34,0.26,0.42,0.32,0.16,0.2,0.31,0.33,0.28,0.19,0.39,0.34,0.53,0.37,0.39,0.26,0.17,0.12,0.15,0.28,0.18,NA,NA,NA,0.4,0.22,0.13,0.14,NA,NA,0.39,0.52,0.47,0.5,0.43,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1741,0.36,0.23,0.37,0.44,0.33,0.25,0.59,0.45,0.27,0.29,0.28,0.44,0.33,0.34,0.45,0.38,0.56,0.5,0.51,0.42,0.26,0.26,0.18,0.27,0.24,NA,NA,NA,0.3,0.25,0.28,0.22,NA,NA,0.26,0.7,0.74,0.68,0.63,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,0.34,0.16,0.29,0.39,0.29,0.18,0.21,0.34,0.09,0.08,0.24,0.26,0.17,0.3,0.32,0.22,0.3,0.26,0.34,0.32,0.2,0.15,0.15,0.2,0.24,NA,NA,NA,0.29,0.3,0.18,0.16,NA,NA,0.24,0.39,0.31,0.35,0.59,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,0.53,0.31,0.42,0.55,0.51,0.35,0.69,0.69,0.46,0.32,0.56,0.54,0.47,0.46,0.64,0.53,0.71,0.34,0.71,0.63,0.5,0.23,0.24,0.34,0.27,NA,NA,NA,0.65,0.57,0.27,0.34,NA,NA,0.4,0.7,0.73,0.64,0.66,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,0.31,0.27,0.22,0.36,0.28,0.14,0.45,0.46,0.2,0.17,0.41,0.51,0.16,0.41,0.37,0.26,0.21,0.2,0.23,0.29,0.21,0.09,0.15,0.3,0.22,NA,NA,NA,0.21,0.22,0.23,0.16,NA,NA,0.3,0.58,0.42,0.54,0.37,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,0.41,0.4,0.44,0.36,0.64,0.31,0.67,0.76,0.37,0.35,0.41,0.35,0.3,0.61,0.57,0.45,0.65,0.27,0.55,0.56,0.48,0.23,0.22,0.33,0.3,NA,NA,NA,0.61,0.43,0.34,0.34,NA,NA,0.53,0.6,0.59,0.62,0.67,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
