age_CE,MD0201B_raw,MD0202B_raw,MD0203A_raw,MD0204B_raw,MD0205A_raw,MD0207A_raw,MD0208A_raw,MD0209B_raw,MD0210A_raw,MD0211B_raw,MD0212A_raw,MD0213A_raw,MD0214A_raw,MD0215A_raw,MD0216B_raw,MD0217A_raw,MD0218A_raw,MD0219B_raw,MD0220A_raw,MD0221A_raw,MD0222B_raw,MD0223A_raw,MD0224A_raw,MD0225A_raw,MD0227A_raw,MD0201B_raw_outlier_flag,MD0202B_raw_outlier_flag,MD0203A_raw_outlier_flag,MD0204B_raw_outlier_flag,MD0205A_raw_outlier_flag,MD0207A_raw_outlier_flag,MD0208A_raw_outlier_flag,MD0209B_raw_outlier_flag,MD0210A_raw_outlier_flag,MD0211B_raw_outlier_flag,MD0212A_raw_outlier_flag,MD0213A_raw_outlier_flag,MD0214A_raw_outlier_flag,MD0215A_raw_outlier_flag,MD0216B_raw_outlier_flag,MD0217A_raw_outlier_flag,MD0218A_raw_outlier_flag,MD0219B_raw_outlier_flag,MD0220A_raw_outlier_flag,MD0221A_raw_outlier_flag,MD0222B_raw_outlier_flag,MD0223A_raw_outlier_flag,MD0224A_raw_outlier_flag,MD0225A_raw_outlier_flag,MD0227A_raw_outlier_flag
1924,0.93,0.4,0.17,1.56,0.49,2.11,2.3,NA,1.75,1.02,2.5,0.86,0.64,0.53,1.36,1.55,0.36,0.31,1.5,0.42,0.41,0.92,0.65,0.32,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.99,0.46,0.19,1.58,0.54,2.33,2.15,NA,2.12,1.1,1.89,1.06,0.64,0.61,1.55,1.64,0.37,0.36,1.6,0.47,0.46,0.69,0.75,0.35,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.84,0.33,0.16,1.78,0.53,2.71,2,NA,2.23,0.84,2.57,1.11,0.59,0.54,1.58,1.44,0.17,0.28,1.44,0.37,0.44,0.73,0.87,0.3,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.9,0.42,0.25,1.49,0.65,2.09,1.4,NA,1.75,1.03,2.56,0.99,0.73,0.67,1.85,1.44,0.36,0.31,1.7,0.47,0.42,0.82,0.94,0.33,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.18,0.44,0.27,1.96,0.77,2.05,1.93,NA,2.87,1.06,3.65,0.6,0.9,0.7,2.59,1.62,0.41,0.34,2.39,0.73,0.54,0.96,1.13,0.35,3.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1929,1.35,0.35,0.28,1.44,0.96,2.18,1.94,NA,2.59,1.02,3.3,0.86,0.71,0.74,2.19,1.66,0.42,0.31,2.52,0.84,0.65,0.91,1.1,0.31,2.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.15,0.35,0.31,1.85,0.81,2.17,1.9,NA,2.62,1,2.58,0.95,0.97,0.64,1.52,1.5,0.49,0.33,2.18,0.75,0.61,0.91,1.13,0.34,2.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1.12,0.35,0.27,1.79,0.9,2.57,1.65,NA,2.26,0.93,2.21,0.83,0.88,0.59,1.12,1.64,0.47,0.29,2.11,0.62,0.63,0.87,0.95,0.33,1.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,1.13,0.29,0.23,1.27,0.73,2.55,1.34,0.27,1.98,0.99,2.09,0.73,0.86,0.63,1.42,1.18,0.44,0.29,2.18,0.55,0.59,0.83,1.02,0.35,2.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.91,0.36,0.3,1.18,0.92,2.38,1.42,0.25,2.02,1.34,2.85,0.7,0.8,0.85,1.43,1.48,0.53,0.39,2.89,0.8,0.59,0.94,1.19,0.38,2.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.83,0.21,0.17,1.54,0.61,1.62,1.21,0.44,1.83,0.99,3.25,0.77,0.64,0.52,1.17,1.43,0.31,0.22,3.1,0.74,0.41,0.74,1.07,0.25,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,1.32,0.22,0.34,1.23,0.94,2.3,1.47,0.62,2.28,1.34,3.25,1.1,1.07,0.68,1.78,1.81,0.52,0.44,2.35,1.02,0.65,0.99,1.26,0.34,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.95,0.15,0.21,1.45,0.79,2.08,1.25,0.58,1.58,1,2.16,1.04,0.67,0.69,1.45,1.43,0.26,0.32,1.87,1,0.66,0.81,1.33,0.2,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.91,0.24,0.22,1.29,0.84,2.06,1.16,0.41,1.92,0.86,2.71,1.17,0.84,0.62,1.44,1.38,0.32,0.3,1.71,0.98,0.63,0.98,1.35,0.27,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.91,0.31,0.32,1.59,0.9,1.65,1.18,0.34,1.7,1,2.04,1,0.82,0.64,1.42,1.41,0.32,0.3,1.78,1.18,0.59,1.08,1.23,0.3,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.06,0.18,0.16,1.51,1,1.88,1.26,0.44,1.48,1.05,2.66,1.12,0.74,0.48,1.16,1.29,0.19,0.28,1.89,1.28,0.74,0.86,1.48,0.21,1.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.04,0.21,0.22,1.67,1.07,2.17,1.31,0.75,1.19,1.06,2.2,1.66,0.79,0.55,1.39,1.3,0.23,0.36,1.85,1.42,0.56,0.82,1.37,0.26,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.93,0.25,0.17,1.88,1.22,1.86,1.19,1.43,1.08,0.92,2.21,1.83,1.22,0.72,1.52,1.32,0.11,0.32,2.05,1.15,0.73,1,1.34,0.28,1.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,1.14,0.16,0.25,1.97,1.17,1.56,1.04,1.61,0.97,1.13,3.15,1.49,1.22,0.73,1.27,1.26,0.34,0.33,2.2,1.33,0.64,0.94,1.25,0.34,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.18,0.32,0.3,1.35,0.91,1.61,1.2,1.11,0.57,1,2.9,1.15,0.97,0.52,1.26,1.01,0.33,0.27,2.09,1.24,0.55,0.81,1.2,0.34,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.16,0.53,0.38,1.88,0.94,1.96,1.55,1.45,0.51,1.08,3.35,1.45,1.51,0.72,1.57,1.2,0.33,0.31,2.88,1.61,0.62,1.02,1.13,0.35,1.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.12,0.38,0.3,1.7,1.04,1.71,1.2,1.54,0.47,0.94,3.55,1.38,1.33,0.72,1.75,1.27,0.33,0.31,2.5,1.56,0.46,0.93,1.09,0.42,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,1.01,0.31,0.1,1.54,1.08,1.58,0.9,1.08,0.37,0.93,2.93,1.61,1.03,0.73,1.35,0.53,0.21,0.25,2.12,1.29,0.37,0.92,1.03,0.3,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,1.05,0.58,0.19,2.21,1.2,1.68,1.21,1.03,0.53,0.96,2.52,1.44,1,0.71,1.84,1.11,0.36,0.25,2.5,1.44,0.58,1.1,1.09,0.35,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.05,0.79,0.29,1.38,1.21,1.81,1.09,0.88,0.86,1.16,3.06,1.33,0.96,0.87,1.81,1.38,0.37,0.34,2.46,1.44,0.54,0.88,1.18,0.46,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.09,1.03,0.18,1.42,1.04,1.55,0.94,0.62,1.05,1.08,2.4,1.2,1.06,0.96,1.81,1.01,0.3,0.28,1.94,0.34,0.4,0.88,0.95,0.35,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1,0.65,0.26,1.36,1.17,1.65,1.09,0.69,1.34,1.27,3.05,0.88,0.91,0.72,1.75,1,0.32,0.33,1.77,1.2,0.51,0.56,0.93,0.37,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.98,0.91,0.25,1.31,0.97,1.35,1.2,1.06,1.94,1.56,2.04,1.33,0.92,0.63,1.55,1.03,0.22,0.31,1.87,1.76,0.46,0.78,0.96,0.42,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.34,1.06,0.25,1.19,0.81,1.28,1.09,1.01,1.98,1.16,1.82,1.22,0.9,0.45,1.63,0.95,0.22,0.27,1.6,1.29,0.44,0.72,0.95,0.31,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,1.2,1.17,0.12,1.27,0.7,0.92,0.87,0.89,1.81,0.82,1.77,0.93,0.85,0.39,1.25,0.75,0.12,0.18,1.68,1.01,0.31,0.47,0.79,0.24,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.12,0.9,0.13,1.22,0.94,1.16,0.89,0.63,1.42,0.92,1.39,0.91,0.8,0.48,1.2,0.83,0.15,0.21,1.98,1.08,0.31,0.51,0.68,0.27,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.33,0.99,0.29,1.63,1.5,1.52,1.04,0.95,1.74,1.39,3.02,1.11,1.22,0.94,1.71,0.94,0.3,0.35,2.13,1.45,0.5,0.74,0.8,0.43,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.22,1.09,0.25,1.17,1.03,1.25,0.93,0.92,1.33,1.09,0.92,0.93,1.2,0.73,1.36,0.74,0.25,0.3,1.44,1.29,0.43,0.77,0.66,0.38,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.3,1.61,0.2,1.08,0.91,1.29,0.98,0.88,1.85,1.02,0.94,1.04,1.03,0.61,1.34,0.82,0.18,0.3,2.05,1.07,0.56,0.86,0.86,0.43,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.45,2.47,0.28,0.84,1.08,1.57,1.05,1,1.96,1.11,1.55,1.21,1.2,0.7,1.61,0.94,0.19,0.35,2.04,1.42,0.53,0.68,0.83,0.46,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,1.15,1.84,0.24,0.88,0.72,1.49,0.86,0.65,1.98,1.02,1.94,1.06,0.84,0.52,1.11,0.7,0.12,0.26,1.44,1,0.44,0.6,0.83,0.38,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.33,2.41,0.31,1.09,0.9,2.21,1.01,0.66,2.66,1.02,3.08,1.23,1.03,0.65,1.59,0.77,0.21,0.27,1.76,1.59,0.33,0.79,1.07,0.45,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,1.24,2.43,0.17,0.91,0.78,1.57,0.69,0.56,2.26,0.93,2.42,0.91,0.81,0.55,1.12,0.71,0.15,0.28,1.89,1.18,0.28,0.79,0.97,0.43,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.52,2.09,0.16,0.82,0.85,2.02,0.84,0.53,1.69,1.02,1.62,0.9,1.02,0.4,1.25,0.81,0.1,0.24,2.04,1.24,0.35,0.83,1.4,0.46,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,1.61,2.79,0.17,0.68,1.15,2.23,0.8,0.59,2,0.96,1.49,1.09,0.95,0.41,1.18,0.67,0.16,0.24,2.4,1.05,0.28,0.81,1.5,0.43,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.51,3.6,0.17,0.56,1.71,2.01,0.71,0.8,2.2,1.01,1.57,1.21,0.9,0.45,1.08,0.76,0.22,0.25,2.29,1.27,0.3,0.87,1.4,0.63,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,1.66,3.04,0.18,0.93,1.6,1.79,0.92,1.16,2.65,1.03,2.18,1.1,1.08,0.45,1.24,0.73,0.26,0.23,2.72,1.44,0.33,1.09,1.48,0.64,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.51,3.53,0.14,0.95,1.44,1.41,0.98,1,2.87,0.99,2.47,0.96,0.56,0.34,0.86,0.73,0.23,0.18,2.35,1.29,0.33,0.85,1.11,0.5,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.32,3.66,0.25,1.15,1.41,1.64,0.79,1.05,3.2,0.93,2.65,1.01,0.72,0.39,0.91,0.97,0.2,0.21,2.79,1.32,0.33,0.99,0.86,0.56,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,1.27,3.09,0.29,1.08,0.84,1.39,0.71,0.86,2.45,0.76,2.11,0.97,0.79,0.36,0.87,0.76,0.2,0.24,2.37,1.35,0.38,0.81,1.03,0.51,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.06,3.04,0.25,0.96,0.81,1.36,0.94,0.73,2.37,0.73,1.98,1.08,0.74,0.39,0.95,0.73,0.18,0.22,1.93,1.37,0.36,0.76,0.81,0.4,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.17,3.15,0.5,1.12,0.95,1.53,0.82,0.65,2.67,0.99,2.37,1.23,1.21,0.42,1.33,0.83,0.24,0.29,2.18,1.26,0.49,0.88,1.16,0.52,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.97,2.6,0.42,1.37,0.6,1.26,0.8,0.98,2.59,0.93,1.64,0.91,0.62,0.37,0.84,0.66,0.2,0.25,1.86,1.07,0.31,0.55,0.82,0.46,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,1.05,1.43,0.29,1.68,0.77,1.21,0.7,1.14,2.53,0.72,1.33,0.97,0.68,0.4,0.81,0.7,0.28,0.22,2.03,1.26,0.41,0.58,0.75,0.41,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,1.28,1.61,0.34,1.37,0.77,1.22,0.4,1.4,2.98,0.77,1.31,0.99,0.61,0.45,0.88,0.67,0.21,0.27,2.16,1.45,0.43,0.51,0.6,0.38,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.83,1.59,0.21,0.49,0.56,0.95,0.38,0.92,2.75,0.5,1.2,0.75,0.47,0.28,0.68,0.4,0.11,0.16,1.52,0.78,0.39,0.36,0.48,0.29,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.23,2.65,0.35,0.74,0.66,1.48,0.4,1,2.75,0.88,1.8,1.13,0.61,0.44,1,0.79,0.22,0.27,2.45,1.06,0.5,0.56,0.68,0.42,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,1.08,3.21,0.27,0.56,0.67,1.16,0.48,0.99,2.12,0.74,0.99,1.12,0.48,0.41,0.73,0.61,0.22,0.25,2.34,0.93,0.35,0.56,0.61,0.4,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.1,3.21,0.4,0.84,0.77,1.88,0.37,1.22,2.75,0.93,0.96,1.05,0.63,0.45,0.87,0.69,0.17,0.24,2.7,1.07,0.62,0.61,0.65,0.49,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1978,0.81,3.04,0.28,0.79,0.76,1.32,0.25,0.96,2.64,0.58,0.86,0.81,0.55,0.39,0.59,0.63,0.18,0.26,1.78,1.18,0.5,0.5,0.54,0.39,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1979,1.03,2.62,0.34,1.11,0.85,1.59,0.33,1.67,3.34,0.85,1.74,0.89,0.66,0.42,0.91,0.84,0.21,0.26,2.25,1.1,0.59,0.53,0.58,0.41,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1980,1.13,2.52,0.31,0.88,1.02,1.5,0.37,1.66,3.09,0.74,1.99,1,0.41,0.37,0.81,0.68,0.16,0.24,2.4,1,0.56,0.5,0.66,0.47,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1981,0.95,2.55,0.31,0.91,1.01,1.59,0.39,1.38,2.13,0.9,2.64,1.08,0.69,0.46,0.88,0.69,0.2,0.25,2.29,1.06,0.63,0.61,0.67,0.64,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
