age_CE,SS578_raw,SS580_raw,CC5821_raw,CC5822_raw,SS7761_raw,SS7772_raw,SS578_raw_outlier_flag,SS580_raw_outlier_flag,CC5821_raw_outlier_flag,CC5822_raw_outlier_flag,SS7761_raw_outlier_flag,SS7772_raw_outlier_flag
1568,0.44,1.84,0.57,1.56,0.63,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1569,0.51,2.27,0.66,1.56,0.75,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1570,0.26,1.64,0.52,1.25,0.76,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1571,0.29,1.62,0.56,1.23,0.83,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1572,0.5,1.82,0.51,1,0.74,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1573,0.62,1.77,0.55,1.26,1.08,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1574,0.62,1.7,0.55,0.98,1.15,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1575,0.56,1.61,0.48,0.89,1.03,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1576,0.45,1.1,0.54,1.03,0.92,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1577,0.48,1.49,0.57,1.02,0.98,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1578,0.6,1.53,0.43,0.96,0.82,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1579,0.6,2.15,0.72,1.31,0.79,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1580,0.64,1.9,0.73,1.12,0.78,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1581,0.5,2.26,0.58,1.03,0.77,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1582,0.51,2.05,0.6,0.86,0.79,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1583,0.59,2.26,0.6,0.94,0.76,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1584,0.45,2.04,0.56,0.85,0.65,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1585,0.49,1.61,0.42,0.63,0.61,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1586,0.59,2.34,0.51,0.77,0.59,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1587,0.88,1.88,0.88,0.96,0.93,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1588,0.74,1.43,0.66,0.89,0.84,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1589,0.72,1.63,0.73,0.9,0.83,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1590,0.47,1.37,0.33,0.55,0.73,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1591,0.3,1.27,0.58,0.83,0.8,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1592,0.26,1.54,0.61,0.87,0.8,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1593,0.41,1.53,0.57,0.92,0.71,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1594,0.37,1.84,0.67,1.16,0.73,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1595,0.53,1.55,0.84,1.4,0.82,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1596,0.67,1.63,0.88,1.55,0.91,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1597,0.78,1.74,0.98,1.75,1.04,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1598,0.73,1.8,0.6,1.23,0.74,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1599,0.95,2.14,0.93,1.56,0.82,1.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1600,0.82,1.45,0.71,1.37,0.8,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1601,0.78,2.32,0.99,2.15,1.06,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1602,0.69,1.86,1.08,0.91,1.14,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1603,0.78,1.41,1.04,0.92,0.96,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1604,0.78,1.51,1.25,1.16,1.15,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1605,0.57,1.43,1.01,0.64,0.77,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1606,0.78,1.52,0.99,0.67,1.13,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1607,0.77,1.4,1.05,0.7,1.15,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1608,0.93,1.32,0.81,0.59,1.22,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1609,0.82,1.29,1.02,0.7,0.97,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1610,0.47,1.5,0.99,0.75,1.13,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1611,0.71,1.27,1.18,0.88,0.88,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1612,0.54,1.17,1.08,0.9,0.66,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1613,0.58,1.16,1.25,1.01,0.67,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1614,0.64,1.13,1.31,1.13,0.6,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1615,0.63,1.26,1.4,0.99,0.64,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1616,0.78,1.04,1.2,1.18,0.77,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1617,0.96,1.51,1.89,1.88,0.96,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1618,0.63,0.85,1.37,1,0.56,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1619,0.65,0.72,1.62,1.39,0.78,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1620,0.81,1.03,1.77,1.69,0.93,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1621,1.19,1.16,2.18,2.09,1.4,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1622,1.18,1.07,2.59,2.71,1.44,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1623,1.05,0.82,1.5,1.81,1.15,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1624,1.19,0.92,1.63,2.04,1.16,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1625,1.48,0.82,2.04,2.06,1.33,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1626,1.44,0.75,2.08,1.88,1.18,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1627,1.56,0.66,1.45,1.3,1.17,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1628,1.77,0.86,2.01,1.97,1.41,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1629,1.79,1.06,1.87,2.05,1.75,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1630,1.5,1,2.07,2.01,1.71,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1631,1.35,0.71,1.29,1.54,1.67,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1632,1.7,0.92,1.97,2.42,1.86,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1633,1.32,0.75,2.01,2.22,1.51,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1634,1.43,0.78,1.6,1.95,1.4,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1635,1.49,0.88,2.08,3.18,1.63,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1636,1.56,1,1.93,2.8,1.95,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1637,1.66,0.8,1.19,1.76,1.42,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1638,2.05,0.91,1.93,2.7,1.93,0.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1639,1.78,1.09,2.04,2.51,1.93,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1640,1.77,0.94,1.3,1.75,1.83,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1641,1.56,0.98,1.88,2.39,1.7,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1642,1.41,0.83,1.57,2.19,1.97,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1643,1.55,0.86,1.32,1.71,1.74,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1644,1.2,0.82,1.78,1.97,1.9,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1645,1.67,1.09,1.58,2.2,2.38,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1646,1.42,1.08,1.74,2.27,2.21,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1647,1.33,1.16,1.78,2.31,2.21,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1648,1.12,1.13,1.72,2.31,2.01,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1649,0.59,1.08,0.91,1.66,1.3,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1650,0.75,1.04,1.69,2.17,1.61,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1651,0.71,1.25,1.96,2.02,1.94,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1652,0.65,1.1,1.78,1.77,2.23,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1653,0.52,0.77,1.97,1.88,2.28,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1654,0.44,1.03,1.53,1.35,1.55,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1655,0.52,1.01,2.03,1.35,1.88,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1656,0.49,0.78,2.06,1.17,2.11,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1657,0.65,1.35,1.92,1.54,3.16,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1658,0.59,1.04,1.66,1.84,2.94,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1659,0.56,NA,1.67,2.2,2.22,1.49,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1660,0.38,NA,1.84,2.51,1.73,1.13,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1661,0.13,NA,1.34,1.73,1.48,0.8,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1662,0.36,NA,1.9,2.34,2.43,0.89,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1663,0.27,NA,1.4,1.61,1.97,0.74,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1664,0.3,NA,2.07,1.87,1.96,0.97,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1665,0.14,NA,1.62,1.38,1.67,0.89,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1666,0.19,NA,1.95,1.77,1.16,0.81,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1667,0.22,NA,1.99,1.74,1.09,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1668,0.33,NA,1.83,1.99,0.95,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1669,0.38,NA,1.42,1.68,1.04,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1670,0.33,NA,1.55,1.99,1.18,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1671,0.21,NA,1.21,1.09,1.01,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1672,0.18,NA,1.1,1.38,0.92,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1673,0.27,NA,1.32,1.8,1.21,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1674,0.27,NA,1.35,1.82,1.07,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1675,0.28,NA,1.31,1.49,1.24,NA,FALSE,NA,FALSE,FALSE,FALSE,NA
1676,0.34,NA,1.42,1.81,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA
1677,NA,NA,1.65,2.17,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1678,NA,NA,1.07,1.82,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1679,NA,NA,1.75,1.76,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1680,NA,NA,1.31,1.29,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1681,NA,NA,1.73,1.54,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1682,NA,NA,1.8,1.68,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1683,NA,NA,0.92,1.21,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1684,NA,NA,NA,1.33,NA,NA,NA,NA,NA,FALSE,NA,NA
1685,NA,NA,NA,1.46,NA,NA,NA,NA,NA,FALSE,NA,NA
1686,NA,NA,NA,0.93,NA,NA,NA,NA,NA,FALSE,NA,NA
1687,NA,NA,NA,1,NA,NA,NA,NA,NA,FALSE,NA,NA
1688,NA,NA,NA,1.16,NA,NA,NA,NA,NA,FALSE,NA,NA
1689,NA,NA,NA,0.91,NA,NA,NA,NA,NA,FALSE,NA,NA
1690,NA,NA,NA,1.36,NA,NA,NA,NA,NA,FALSE,NA,NA
1691,NA,NA,NA,0.83,NA,NA,NA,NA,NA,FALSE,NA,NA
