No.	Latin	Mnemonic	SubSpecies	Quadrat	PX	PY	TreeID	Tag	StemID	StemTag	Census	DBH	HOM	Date	Codes	Stem	Status
23445	Maquira guianensis	maquco		0010	8.60000	216.70000	305906	500137	305906		9	51	1.30	2020-02-13			alive
23446	Maquira guianensis	maquco		0012	14.40000	249.00000	232920	262116	563365		9	51	1.30	2020-02-18			alive
23447	Maquira guianensis	maquco		0013	5.30000	267.80000	236061	265867	236061		9	40	1.30	2020-02-20			alive
23448	Maquira guianensis	maquco		0013	19.30000	278.40000	268815	400298	268815		9	36	1.30	2020-02-20			alive
23449	Maquira guianensis	maquco		0014	16.50000	292.90000	268829	400312	268829		9			2020-02-27	D		dead
23450	Maquira guianensis	maquco		0016	5.10000	330.20000	233587	262793	233587		9	47	1.30	2020-03-10			alive
23451	Maquira guianensis	maquco		0016	5.30000	323.90000	268874	400357	268874		9	74	1.30	2020-03-10			alive
23452	Maquira guianensis	maquco		0100	27.20000	5.50000	226561	255090	226561		9			2020-01-21	D		dead
23453	Maquira guianensis	maquco		0100	34.30000	15.40000	325937	601008	325937		9			2020-01-21	OR		broken below
23454	Maquira guianensis	maquco		0101	25.30000	35.70000	226727	255258	226727		9			2020-01-28	D		dead
23455	Maquira guianensis	maquco		0101	35.30000	20.50000	269435	401030	269435		9	40	1.30	2020-01-28			alive
23456	Maquira guianensis	maquco		0102	24.30000	41.80000	226871	255405	226871		9	89	1.30	2020-01-29			alive
23457	Maquira guianensis	maquco		0102	26.50000	49.50000	226940	255475	226940		9	112	1.30	2020-01-29			alive
23458	Maquira guianensis	maquco		0102	38.70000	45.40000	269456	401051	577115		9	12	1.30	2020-01-29			alive
23459	Maquira guianensis	maquco		0103	28.20000	75.10000	236216	266073	236216		9	50	1.30	2020-01-30			alive
23460	Maquira guianensis	maquco		0103	36.80000	69.00000	269500	401095	1075608	1	9	33	1.30	2020-01-30			alive
23461	Maquira guianensis	maquco		0103	36.80000	69.00000	269500	401095	269500	2	9			2020-01-30	Ns		stem dead
23462	Maquira guianensis	maquco		0106	27.80000	134.70000	227550	256095	227550		9	103	1.30	2020-02-12			alive
23463	Maquira guianensis	maquco		0108	36.20000	176.10000	227956	256504	227956		9	49	1.30	2020-02-19			alive
23464	Maquira guianensis	maquco		0109	26.94000	195.43000	455773	801090	455347		9	16	1.30	2020-02-27			alive
23465	Maquira guianensis	maquco		0110	29.10000	214.70000	269649	401244	577182		9	25	1.30	2020-03-03			alive
23466	Maquira guianensis	maquco		0110	21.43000	215.33000	455792	801109	455366		9			2020-03-03	R		broken below
23467	Maquira guianensis	maquco		0111	34.20000	238.60000	228457	257013	228457		9			2020-03-04	D		dead
23468	Maquira guianensis	maquco		0111	22.50000	226.10000	236408	266297	564624		9	25	1.30	2020-03-04			alive
23469	Maquira guianensis	maquco		0113	37.80000	273.20000	228826	257389	228826		9	117	1.30	2020-03-11	Q		alive
23470	Maquira guianensis	maquco		0113	28.41000	261.72000	269746	401342	269746		9	85	1.30	2020-03-11			alive
23471	Maquira guianensis	maquco		0113	28.89000	271.61000	455894	801210	1090319	2	9	19	1.30	2020-03-11			alive
23472	Maquira guianensis	maquco		0113	28.89000	271.61000	455894	801210	455468	1	9			2020-03-11	M;OR		broken below
23473	Maquira guianensis	maquco		0201	47.00000	35.20000	221793	250235	221793		9			2020-01-27	OR		broken below
23474	Maquira guianensis	maquco		0201	50.20000	20.40000	221851	250295	221851		9	87	1.30	2020-01-27			alive
23475	Maquira guianensis	maquco		0201	53.50000	36.70000	221885	250330	559631		9			2020-01-27	D		dead
23476	Maquira guianensis	maquco		0201	53.00000	28.30000	236826	267039	236826		9	53	1.30	2020-01-27			alive
23477	Maquira guianensis	maquco		0202	53.10000	54.30000	222073	250521	222073		9	70	1.30	2020-01-29			alive
23478	Maquira guianensis	maquco		0202	57.30000	43.10000	235166	264391	235166		9	11	1.30	2020-01-29			alive
23479	Maquira guianensis	maquco		0202	46.60000	43.50000	326687	602124	326687		9	35	1.30	2020-01-29			alive
23480	Maquira guianensis	maquco		0203	43.20000	64.20000	222141	250590	222141		9	33	1.30	2020-01-31			alive
23481	Maquira guianensis	maquco		0204	59.10000	89.70000	222533	250989	908147		9	47	1.30	2020-02-05			alive
23482	Maquira guianensis	maquco		0205	42.40000	105.40000	326774	602219	326774		9	50	1.30	2020-02-10			alive
23483	Maquira guianensis	maquco		0207	46.10000	151.20000	270342	402123	270342		9	21	1.30	2020-02-12			alive
23484	Maquira guianensis	maquco		0207	48.50000	153.70000	270343	402124	270343		9	18	1.30	2020-02-12			alive
23485	Maquira guianensis	maquco		0208	52.70000	160.10000	223170	251640	223170		9	126	1.30	2020-02-13			alive
23486	Maquira guianensis	maquco		0208	55.30000	169.10000	223208	251678	223208		9	76	1.30	2020-02-13			alive
23487	Maquira guianensis	maquco		0209	53.00000	181.70000	223318	251789	223318		9	63	1.30	2020-02-17			alive
23488	Maquira guianensis	maquco		0209	40.70000	188.60000	306601	502136	306601		9	32	1.30	2020-02-17			alive
23489	Maquira guianensis	maquco		0210	58.40000	219.60000	306718	502256	306718		9	54	1.30	2020-02-20			alive
23490	Maquira guianensis	maquco		0211	43.80000	223.60000	270442	402229	270442		9	30	1.30	2020-02-28			alive
23491	Maquira guianensis	maquco		0212	43.40000	249.10000	237048	267280	237048		9	30	1.30	2020-03-03			alive
23492	Maquira guianensis	maquco		0214	47.70000	296.40000	224251	252734	224251		9	32	1.30	2020-03-11			alive
23493	Maquira guianensis	maquco		0300	65.70000	12.80000	216736	245040	216736		9	143	1.30	2020-01-30			alive
23494	Maquira guianensis	maquco		0300	65.30000	5.50000	216749	245053	557862		9			2020-01-30	D		dead
23495	Maquira guianensis	maquco		0300	71.20000	5.40000	270972	403033	270972		9			2020-01-30	D		dead
23496	Maquira guianensis	maquco		0301	64.70000	33.40000	216864	245172	216864		9	142	1.30	2020-02-04			alive
23497	Maquira guianensis	maquco		0301	68.70000	28.00000	216911	245225	216911		9	117	1.30	2020-02-04			alive
23498	Maquira guianensis	maquco		0304	63.50000	92.50000	217354	245680	217354		9			2020-02-18	D		dead
23499	Maquira guianensis	maquco		0304	63.10000	97.90000	217374	245701	217374		9	79	1.30	2020-02-18	L		alive
23500	Maquira guianensis	maquco		0305	71.40000	114.90000	271108	403172	271108		9	39	1.30	2020-02-19			alive
23501	Maquira guianensis	maquco		0307	64.20000	158.70000	217945	246283	217945		9	72	1.30	2020-03-03			alive
23502	Maquira guianensis	maquco		0308	74.80000	170.30000	327368	603140	327368		9	53	1.30	2020-03-05			alive
23503	Maquira guianensis	maquco		0400	92.70000	16.10000	271933	404015	271933		9	39	1.30	2020-01-27			alive
23504	Maquira guianensis	maquco		0401	90.10000	25.10000	237899	269026	237899		9	24	1.30	2020-01-29			alive
23505	Maquira guianensis	maquco		0402	81.70000	52.40000	212215	240421	556435		9	49	1.30	2020-02-03			alive
23506	Maquira guianensis	maquco		0403	97.80000	70.80000	212587	240794	212587		9	75	1.30	2020-02-04			alive
23507	Maquira guianensis	maquco		0404	83.30000	96.00000	212636	240843	212636		9	62	1.30	2020-02-10			alive
23508	Maquira guianensis	maquco		0404	97.70000	91.30000	212701	240909	212701		9			2020-02-10	D		dead
23509	Maquira guianensis	maquco		0405	80.80000	116.50000	307776	504106	307776	1	9	34	1.30	2020-02-12	M		alive
23510	Maquira guianensis	maquco		0405	80.80000	116.50000	307776	504106	1090875	2	9	30	1.30	2020-02-12			alive
23511	Maquira guianensis	maquco		0407	88.80000	148.00000	213183	241407	213183		9	27	1.30	2020-02-18			alive
23512	Maquira guianensis	maquco		0407	96.40000	155.50000	327806	604153	1090924	2	9	10	1.30	2020-02-18			alive
23513	Maquira guianensis	maquco		0407	96.40000	155.50000	327806	604153	594865	1	9			2020-02-18	M;Cs		stem dead
23514	Maquira guianensis	maquco		0408	82.20000	175.50000	213318	241560	213318		9	65	1.30	2020-02-27			alive
23515	Maquira guianensis	maquco		0408	97.10000	175.10000	213452	241698	213452		9	145	1.30	2020-02-27			alive
23516	Maquira guianensis	maquco		0408	99.10000	166.00000	213478	241724	213478		9	98	1.30	2020-02-27			alive
23517	Maquira guianensis	maquco		0409	88.00000	193.70000	213566	241813	213566		9	95	1.30	2020-03-03			alive
23518	Maquira guianensis	maquco		0409	94.60000	180.50000	213605	241852	1090958	2	9	11	1.30	2020-03-03			alive
23519	Maquira guianensis	maquco		0409	94.60000	180.50000	213605	241852	556834	1	9			2020-03-03	M;OR		broken below
23520	Maquira guianensis	maquco		0409	85.40000	191.60000	327829	604178	327829		9	32	1.30	2020-03-03			alive
23521	Maquira guianensis	maquco		0410	86.80000	216.10000	213745	241994	213745		9			2020-03-06	D		dead
23522	Maquira guianensis	maquco		0410	94.30000	218.00000	213825	242075	859499		9	50	1.30	2020-03-06			alive
23523	Maquira guianensis	maquco		0410	85.60000	202.60000	238101	269242	238101		9	17	1.30	2020-03-06			alive
23524	Maquira guianensis	maquco		0410	95.40000	219.50000	272517	404986	272517		9	42	1.30	2020-03-06			alive
23525	Maquira guianensis	maquco		0411	82.70000	234.40000	213902	242152	213902		9	69	1.30	2020-03-09			alive
23526	Maquira guianensis	maquco		0411	87.70000	237.90000	272095	404178	272095		9	40	1.30	2020-03-09			alive
23527	Maquira guianensis	maquco		0500	103.80000	1.10000	207123	235008	207123		9	74	1.20	2020-01-27			alive
23528	Maquira guianensis	maquco		0500	118.80000	14.90000	207222	235111	207222		9	70	1.30	2020-01-27			alive
23529	Maquira guianensis	maquco		0501	119.90000	36.80000	207396	235287	207396		9	89	1.30	2020-01-28			alive
23530	Maquira guianensis	maquco		0503	108.00000	65.90000	207740	235631	207740		9			2020-01-30	D		dead
23531	Maquira guianensis	maquco		0503	110.30000	65.90000	207783	235675	207783		9			2020-01-30	D		dead
23532	Maquira guianensis	maquco		0503	102.44000	60.67000	457651	805025	457224		9	18	1.30	2020-01-30			alive
23533	Maquira guianensis	maquco		0504	116.70000	84.40000	207953	235847	207953		9	96	1.30	2020-02-03			alive
23534	Maquira guianensis	maquco		0506	116.80000	123.60000	208291	236188	208291		9	63	1.30	2020-02-05			alive
23535	Maquira guianensis	maquco		0506	103.20000	122.60000	328173	605086	328173		9	35	1.30	2020-02-05			alive
23536	Maquira guianensis	maquco		0507	102.10000	151.30000	272656	405127	578167	1	9	46	1.30	2020-02-06			alive
23537	Maquira guianensis	maquco		0507	102.10000	151.30000	272656	405127	673222	2	9			2020-02-06	Cs		stem dead
23538	Maquira guianensis	maquco		0509	101.40000	195.10000	208641	236539	208641		9			2020-02-11	D		dead
23539	Maquira guianensis	maquco		0509	115.80000	194.20000	208757	236655	208757		9	63	1.30	2020-02-11			alive
23540	Maquira guianensis	maquco		0509	106.20000	196.70000	239370	270987	565785		9	47	1.30	2020-02-11			alive
23541	Maquira guianensis	maquco		0510	101.50000	210.20000	238950	270195	238950		9	80	1.30	2020-02-13			alive
23542	Maquira guianensis	maquco		0511	119.00000	234.80000	209078	236981	209078		9			2020-02-17	D		dead
23543	Maquira guianensis	maquco		0511	108.40000	221.50000	272776	405247	272776		9	37	1.30	2020-02-17			alive
23544	Maquira guianensis	maquco		0512	101.60000	254.70000	272805	405276	272805		9	89	1.30	2020-02-18			alive
23545	Maquira guianensis	maquco		0513	105.80000	264.60000	239041	270289	565649		9	46	1.30	2020-02-19			alive
23546	Maquira guianensis	maquco		0513	109.20000	271.80000	308254	505221	308254		9			2020-02-19	D		dead
23547	Maquira guianensis	maquco		0513	109.50000	271.10000	328295	605215	594994		9			2020-02-19	D		dead
23548	Maquira guianensis	maquco		0513	119.58866	275.19327	500120	905243	1047866		9			2020-02-19	D		dead
23549	Maquira guianensis	maquco		0514	114.80000	298.80000	308429	505952	308429		9			2020-02-20	D		dead
23550	Maquira guianensis	maquco		0516	104.90000	333.40000	209997	237923	730392		9	146	1.30	2020-03-03			alive
23551	Maquira guianensis	maquco		0518	107.20000	379.50000	210427	238357	210427		9	81	1.30	2020-03-11			alive
23552	Maquira guianensis	maquco		0600	130.20000	0.20000	202799	230111	202799		9			2020-01-27	D		dead
23553	Maquira guianensis	maquco		0601	124.70000	20.80000	202912	230225	906620		9			2020-01-28	D		dead
23554	Maquira guianensis	maquco		0601	126.40000	28.80000	202971	230285	202971		9	141	1.30	2020-01-28			alive
23555	Maquira guianensis	maquco		0601	120.20000	20.50000	273379	406007	578415		9	61	1.30	2020-01-28			alive
23556	Maquira guianensis	maquco		0603	128.80000	77.90000	203253	230569	203253		9	104	1.30	2020-02-03			alive
23557	Maquira guianensis	maquco		0603	134.50000	68.30000	203304	230620	203304		9	95	1.30	2020-02-03			alive
23558	Maquira guianensis	maquco		0603	131.50000	77.10000	203327	230643	203327		9			2020-02-03	D		dead
23559	Maquira guianensis	maquco		0603	121.10000	72.60000	273397	406026	273397		9	45	1.30	2020-02-03			alive
23560	Maquira guianensis	maquco		0604	131.50000	95.20000	203456	230777	203456		9			2020-02-05	D		dead
23561	Maquira guianensis	maquco		0604	131.20000	87.40000	273421	406051	273421		9	85	1.30	2020-02-05			alive
23562	Maquira guianensis	maquco		0605	124.80000	100.80000	203496	230817	203496		9	67	1.30	2020-02-12			alive
23563	Maquira guianensis	maquco		0605	127.40000	112.00000	203553	230874	659821		9	33	1.30	2020-02-12			alive
23564	Maquira guianensis	maquco		0605	136.90000	105.30000	273444	406074	273444		9	38	1.30	2020-02-12			alive
23565	Maquira guianensis	maquco		0605	131.10000	102.00000	308544	506070	308544		9	46	1.30	2020-02-12			alive
23566	Maquira guianensis	maquco		0605	137.80000	116.26000	458155	806062	457728		9			2020-02-12	D		dead
23567	Maquira guianensis	maquco		0606	132.70000	124.10000	328740	606054	328740		9	35	1.30	2020-02-14			alive
23568	Maquira guianensis	maquco		0606	136.64910	125.20555	537087	1005697	1094664		9	13	1.30	2020-02-14			alive
23569	Maquira guianensis	maquco		0607	138.40000	151.10000	328758	606075	328758		9	58	1.30	2020-02-18			alive
23570	Maquira guianensis	maquco		0607	139.00000	145.10000	348430	706086	348428		9	33	1.30	2020-02-18			alive
23571	Maquira guianensis	maquco		0609	135.20000	199.80000	204303	231633	204303		9			2020-02-27	D		dead
23572	Maquira guianensis	maquco		0610	124.60000	201.90000	204366	231696	204366		9			2020-03-03	D		dead
23573	Maquira guianensis	maquco		0610	129.00000	208.80000	204428	231759	204428		9			2020-03-03	D		dead
23574	Maquira guianensis	maquco		0610	131.40000	209.80000	204476	231807	204476		9	46	1.30	2020-03-03			alive
23575	Maquira guianensis	maquco		0610	126.00000	209.10000	348495	706152	348493		9	13	1.30	2020-03-03			alive
23576	Maquira guianensis	maquco		0611	130.50000	227.50000	273662	406295	273662		9	67	1.30	2020-03-05			alive
23577	Maquira guianensis	maquco		0611	134.00000	223.40000	328778	606101	328778		9	23	1.30	2020-03-05			alive
23578	Maquira guianensis	maquco		0612	127.70000	253.90000	204769	232103	204769		9	107	1.30	2020-03-10			alive
23579	Maquira guianensis	maquco		0612	130.30000	247.60000	204803	232137	204803		9	163	1.30	2020-03-10	Q		alive
23580	Maquira guianensis	maquco		0700	144.70000	11.50000	198108	225034	728288	1	9	88	1.30	2020-01-27			alive
23581	Maquira guianensis	maquco		0700	144.70000	11.50000	198108	225034	781731	2	9	72	1.30	2020-01-27			alive
23582	Maquira guianensis	maquco		0700	149.80000	15.20000	198132	225058	198132		9	109	1.30	2020-01-27			alive
23583	Maquira guianensis	maquco		0701	146.90000	30.80000	198309	225238	198309		9	114	1.30	2020-01-28			alive
23584	Maquira guianensis	maquco		0701	152.20000	30.40000	198353	225282	198353		9	124	1.30	2020-01-28			alive
23585	Maquira guianensis	maquco		0701	155.80000	28.30000	198390	225319	198390		9	122	1.30	2020-01-28			alive
23586	Maquira guianensis	maquco		0701	155.50000	31.60000	329010	607023	329010		9	27	1.30	2020-01-28			alive
23587	Maquira guianensis	maquco		0703	144.90000	70.90000	198572	225504	198572		9			2020-02-05	D		dead
23588	Maquira guianensis	maquco		0703	147.50000	65.90000	198605	225537	198605		9			2020-02-05	D		dead
23589	Maquira guianensis	maquco		0704	144.00000	83.10000	198676	225608	198676		9			2020-02-13	D		dead
23590	Maquira guianensis	maquco		0704	151.90000	92.90000	198798	225730	198798		9	66	1.30	2020-02-13			alive
23591	Maquira guianensis	maquco		0704	150.80000	96.80000	239889	272074	239889		9	73	1.30	2020-02-13			alive
23592	Maquira guianensis	maquco		0704	146.40000	96.00000	274400	407050	274400		9	44	1.30	2020-02-13			alive
23593	Maquira guianensis	maquco		0704	150.60000	85.60000	308953	507051	308953		9	26	1.30	2020-02-13			alive
23594	Maquira guianensis	maquco		0704	152.50000	86.70000	308961	507059	308961		9	60	1.30	2020-02-13			alive
23595	Maquira guianensis	maquco		0705	140.70000	111.00000	198874	225807	198874		9	62	1.30	2020-02-18			alive
23596	Maquira guianensis	maquco		0705	150.80000	104.10000	240709	272975	240709		9	27	1.30	2020-02-18			alive
23597	Maquira guianensis	maquco		0705	147.30000	110.90000	240715	272981	240715		9	68	1.30	2020-02-18			alive
23598	Maquira guianensis	maquco		0705	150.30000	102.60000	274464	407115	274464		9	53	1.30	2020-02-18			alive
23599	Maquira guianensis	maquco		0706	141.10000	128.20000	274495	407146	578783		9	53	1.30	2020-02-28			alive
23600	Maquira guianensis	maquco		0800	160.40000	4.60000	193169	220003	193169		9	47	1.30	2020-01-30			alive
23601	Maquira guianensis	maquco		0800	163.90000	9.40000	193184	220018	193184		9	85	1.30	2020-01-30			alive
23602	Maquira guianensis	maquco		0800	176.00000	11.90000	193307	220143	193307		9	65	1.30	2020-01-30			alive
23603	Maquira guianensis	maquco		0800	170.60000	16.30000	329449	608007	329449		9	26	1.30	2020-01-30			alive
23604	Maquira guianensis	maquco		0801	164.30000	20.70000	193337	220173	193337		9	51	1.30	2020-01-31			alive
23605	Maquira guianensis	maquco		0801	167.40000	36.40000	193382	220220	193382		9	104	1.30	2020-01-31			alive
23606	Maquira guianensis	maquco		0801	177.60000	39.10000	193443	220282	193443		9	125	1.30	2020-01-31			alive
23607	Maquira guianensis	maquco		0802	161.20000	57.00000	193520	220360	193520		9			2020-02-04	R		broken below
23608	Maquira guianensis	maquco		0802	168.60000	57.40000	193541	220381	193541		9			2020-02-04	D		dead
23609	Maquira guianensis	maquco		0802	174.10000	58.90000	193637	220477	1091817	2	9	48	1.30	2020-02-04			alive
23610	Maquira guianensis	maquco		0802	174.10000	58.90000	193637	220477	193637	1	9			2020-02-04	M;Cs		stem dead
23611	Maquira guianensis	maquco		0803	173.70000	75.20000	193857	220701	193857		9	140	1.30	2020-02-05			alive
23612	Maquira guianensis	maquco		0805	176.80000	100.00000	194123	220972	194123		9			2020-02-11	D		dead
23613	Maquira guianensis	maquco		0806	177.20000	137.80000	309327	508111	309327		9	40	1.30	2020-02-12			alive
23614	Maquira guianensis	maquco		0807	167.30000	152.60000	329518	608084	595247		9			2020-02-14	D		dead
23615	Maquira guianensis	maquco		0810	171.10000	217.40000	195060	221924	823729		9	49	1.30	2020-02-20			alive
23616	Maquira guianensis	maquco		0810	172.70000	218.60000	195063	221927	195063		9	39	1.30	2020-02-20			alive
23617	Maquira guianensis	maquco		0810	165.20000	211.50000	241575	273952	1091895	2	9	10	1.30	2020-02-20			alive
23618	Maquira guianensis	maquco		0810	165.20000	211.50000	241575	273952	566576	1	9			2020-02-20	M;Cs		stem dead
23619	Maquira guianensis	maquco		0810	160.90000	214.50000	275519	408287	275519		9			2020-02-20	D		dead
23620	Maquira guianensis	maquco		0810	167.50000	219.20000	329598	608173	329598		9	39	1.30	2020-02-20			alive
23621	Maquira guianensis	maquco		0811	167.70000	237.90000	195192	222060	551178		9			2020-02-27	D		dead
23622	Maquira guianensis	maquco		0811	166.90000	233.80000	195204	222072	195204		9			2020-02-27	D		dead
23623	Maquira guianensis	maquco		0811	178.60000	230.80000	329622	608200	329622		9	79	1.30	2020-02-27			alive
23624	Maquira guianensis	maquco		0812	172.33000	259.89000	349705	708150	349702		9	49	1.30	2020-03-02			alive
23625	Maquira guianensis	maquco		0813	165.40000	276.00000	195757	222640	195757		9	44	1.30	2020-03-04			alive
23626	Maquira guianensis	maquco		0813	179.20000	279.80000	309582	508968	309582		9	38	1.30	2020-03-04			alive
23627	Maquira guianensis	maquco		0814	166.20000	281.20000	241057	273390	241057		9	25	1.30	2020-03-05			alive
23628	Maquira guianensis	maquco		0900	188.10000	14.30000	188650	215065	549121		9	105	1.30	2020-02-03			alive
23629	Maquira guianensis	maquco		0900	189.00000	5.80000	188666	215081	549129		9	36	1.30	2020-02-03			alive
23630	Maquira guianensis	maquco		0900	189.20000	2.10000	188682	215097	188682		9	25	1.30	2020-02-03			alive
23631	Maquira guianensis	maquco		0902	189.50000	56.80000	276102	409079	276102		9	22	1.30	2020-02-17			alive
23632	Maquira guianensis	maquco		0902	191.51827	54.12942	502309	909039	1050228		9	15	1.30	2020-02-17			alive
23633	Maquira guianensis	maquco		0903	182.40000	70.50000	189116	215539	189116		9	88	1.30	2020-02-19			alive
23634	Maquira guianensis	maquco		0903	180.50000	60.10000	309694	509084	309694		9	30	1.30	2020-02-19			alive
23635	Maquira guianensis	maquco		0904	196.10000	89.40000	242471	274984	788199	1	9	68	1.30	2020-02-27			alive
23636	Maquira guianensis	maquco		0904	196.10000	89.40000	242471	274984	829296	2	9	50	1.30	2020-02-27			alive
23637	Maquira guianensis	maquco		0905	186.20000	118.00000	189447	215874	189447		9	87	1.30	2020-03-03			alive
23638	Maquira guianensis	maquco		0905	189.10000	112.00000	189458	215885	189458		9	84	1.30	2020-03-03			alive
23639	Marila laxiflora	mar1la		0302	61.70000	46.40000	7829	007962	7829		9	237	1.30	2020-02-04			alive
23640	Marila laxiflora	mar1la		0302	61.00000	46.30000	216998	245316	886143	1	9	75	1.30	2020-02-04			alive
23641	Marila laxiflora	mar1la		0302	61.00000	46.30000	216998	245316	907690	2	9	15	1.30	2020-02-04			alive
23642	Miconia affinis	micoaf		0002	18.90000	46.00000	231297	260461	562766		9			2020-01-28	D		dead
23643	Miconia affinis	micoaf		0004	7.60000	92.00000	305838	500066	678406	2	9			2020-01-30	Ns		stem dead
23644	Miconia affinis	micoaf		0004	7.60000	92.00000	305838	500066	589007	1	9			2020-01-30	OR		broken below
23645	Miconia affinis	micoaf		0005	18.70000	115.30000	268619	400102	576854		9	40	1.30	2020-02-04			alive
23646	Miconia affinis	micoaf		0005	19.01600	116.79610	534817	1000128	1092234		9	19	1.30	2020-02-04			alive
23647	Miconia affinis	micoaf		0009	0.10000	190.80000	345037	700207	345037	1	9	55	1.30	2020-02-12	M		alive
23648	Miconia affinis	micoaf		0009	0.10000	190.80000	345037	700207	1089997	2	9	11	1.30	2020-02-12			alive
23649	Miconia affinis	micoaf		0009	12.04160	186.08762	535009	1000316	1092439		9	11	1.30	2020-02-12			alive
23650	Miconia affinis	micoaf		0010	16.00000	208.90000	268742	400225	981326	4	9	28	1.30	2020-02-13	M		alive
23651	Miconia affinis	micoaf		0010	16.00000	208.90000	268742	400225	1090014	6	9	14	1.30	2020-02-13			alive
23652	Miconia affinis	micoaf		0010	16.00000	208.90000	268742	400225	968069	1	9			2020-02-13	Ns		stem dead
23653	Miconia affinis	micoaf		0010	16.00000	208.90000	268742	400225	973272	2	9			2020-02-13	Cs		stem dead
23654	Miconia affinis	micoaf		0010	16.00000	208.90000	268742	400225	977683	3	9			2020-02-13	Ns		stem dead
23655	Miconia affinis	micoaf		0010	16.00000	208.90000	268742	400225	984472	5	9			2020-02-13	Ns		stem dead
23656	Miconia affinis	micoaf		0010	2.50000	213.80000	345049	700219	598755		9			2020-02-13	D		dead
23657	Miconia affinis	micoaf		0010	9.30000	208.90000	345076	700246	598759		9	84	1.30	2020-02-13			alive
23658	Miconia affinis	micoaf		0010	9.70000	208.30000	345077	700247	345077		9	21	1.30	2020-02-13			alive
23659	Miconia affinis	micoaf		0010	7.61000	205.15000	455305	800269	454879		9			2020-02-13	D		dead
23660	Miconia affinis	micoaf		0011	0.10000	239.50000	305912	500144	589027		9			2020-02-17	D		dead
23661	Miconia affinis	micoaf		0011	6.69000	238.11000	455346	800310	454920		9			2020-02-17	D		dead
23662	Miconia affinis	micoaf		0012	7.50000	257.20000	235739	265359	735387	1	9	59	1.30	2020-02-18			alive
23663	Miconia affinis	micoaf		0012	7.50000	257.20000	235739	265359	787573	2	9	28	1.30	2020-02-18			alive
23664	Miconia affinis	micoaf		0016	16.30000	339.80000	345248	700421	598796		9	67	1.30	2020-03-10			alive
23665	Miconia affinis	micoaf		0102	21.60000	40.70000	326557	601695	745364	1	9			2020-01-29	OR		broken below
23666	Miconia affinis	micoaf		0102	21.60000	40.70000	326557	601695	795147	2	9			2020-01-29	Cs		stem dead
23667	Miconia affinis	micoaf		0104	27.46285	98.92039	497676	901116	1045193		9	16	1.30	2020-02-06			alive
23668	Miconia affinis	micoaf		0105	30.96160	101.61463	535310	1001117	1092780		9	19	1.30	2020-02-10			alive
23669	Miconia affinis	micoaf		0107	20.90680	143.60795	535368	1001171	1092838		9	23	1.30	2020-02-14			alive
23670	Miconia affinis	micoaf		0109	36.36140	184.10515	535430	1001233	1092903		9	24	1.30	2020-02-27			alive
23671	Miconia affinis	micoaf		0110	23.80000	210.40000	269641	401236	831286		9			2020-03-03	D		dead
23672	Miconia affinis	micoaf		0110	22.80000	214.20000	326067	601148	834281	1	9			2020-03-03	P		alive
23673	Miconia affinis	micoaf		0110	22.80000	214.20000	326067	601148	866274	2	9			2020-03-03	P		alive
23674	Miconia affinis	micoaf		0110	22.80000	214.20000	326067	601148	890908	3	9			2020-03-03	P		alive
23675	Miconia affinis	micoaf		0110	22.80000	214.20000	326067	601148	911482	4	9			2020-03-03	P		alive
23676	Miconia affinis	micoaf		0110	20.19000	217.32000	455794	801111	455368	1	9	32	1.30	2020-03-03			alive
23677	Miconia affinis	micoaf		0110	20.19000	217.32000	455794	801111	616698	2	9	25	1.30	2020-03-03			alive
23678	Miconia affinis	micoaf		0110	20.19000	217.32000	455794	801111	754656	4	9	13	1.30	2020-03-03			alive
23679	Miconia affinis	micoaf		0110	20.19000	217.32000	455794	801111	694643	3	9			2020-03-03	Cs		stem dead
23680	Miconia affinis	micoaf		0110	31.33000	212.02000	455826	801143	455400		9	55	1.30	2020-03-03			alive
23681	Miconia affinis	micoaf		0111	37.40000	231.50000	269680	401275	889364		9			2020-03-04	D		dead
23682	Miconia affinis	micoaf		0203	45.60000	61.40000	306514	502041	793877	2	9			2020-01-31	D;Ns		dead
23683	Miconia affinis	micoaf		0203	45.60000	61.40000	306514	502041	743685	1	9			2020-01-31	D		dead
23684	Miconia affinis	micoaf		0203	47.20000	76.00000	326757	602201	326757		9			2020-01-31	R		broken below
23685	Miconia affinis	micoaf		0206	51.60000	138.50000	306565	502098	306565		9	61	1.30	2020-02-11			alive
23686	Miconia affinis	micoaf		0207	54.90000	141.70000	326802	602250	326802		9	27	1.30	2020-02-12			alive
23687	Miconia affinis	micoaf		0209	58.00000	196.00000	327213	602682	681089		9	70	1.20	2020-02-17			alive
23688	Miconia affinis	micoaf		0209	54.25000	196.33000	456213	802067	455786		9			2020-02-17	OR		broken below
23689	Miconia affinis	micoaf		0210	44.50000	208.60000	270411	402196	984475	1	9			2020-02-20	D		dead
23690	Miconia affinis	micoaf		0210	44.50000	208.60000	270411	402196	987186	2	9			2020-02-20	D		dead
23691	Miconia affinis	micoaf		0210	47.40000	218.60000	326851	602301	326851		9			2020-02-20	D		dead
23692	Miconia affinis	micoaf		0210	48.70000	215.80000	326857	602307	795167	2	9			2020-02-20	D		dead
23693	Miconia affinis	micoaf		0210	48.70000	215.80000	326857	602307	834308	3	9			2020-02-20	D		dead
23694	Miconia affinis	micoaf		0210	48.70000	215.80000	326857	602307	745388	1	9			2020-02-20	D		dead
