age_CE,705011_raw,705012_raw,705021_raw,705022_raw,705031_raw,705032_raw,705041_raw,705042_raw,705051_raw,705052_raw,705061_raw,705062_raw,705071_raw,705072_raw,705081_raw,705082_raw,705091_raw,705092_raw,705101_raw,705102_raw,705111_raw,705112_raw,705121_raw,705122_raw,705011_raw_outlier_flag,705012_raw_outlier_flag,705021_raw_outlier_flag,705022_raw_outlier_flag,705031_raw_outlier_flag,705032_raw_outlier_flag,705041_raw_outlier_flag,705042_raw_outlier_flag,705051_raw_outlier_flag,705052_raw_outlier_flag,705061_raw_outlier_flag,705062_raw_outlier_flag,705071_raw_outlier_flag,705072_raw_outlier_flag,705081_raw_outlier_flag,705082_raw_outlier_flag,705091_raw_outlier_flag,705092_raw_outlier_flag,705101_raw_outlier_flag,705102_raw_outlier_flag,705111_raw_outlier_flag,705112_raw_outlier_flag,705121_raw_outlier_flag,705122_raw_outlier_flag
1883,3.37,2.74,NA,NA,NA,NA,2,2.47,3.1,3.64,1.71,1.53,2.23,NA,3.22,1.71,2.67,2.85,1.64,2.3,NA,NA,3.9,3.67,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1884,4.42,3.03,NA,NA,NA,NA,3.19,3.16,3.81,4.45,2.26,2.62,2.88,NA,3.06,1.91,3.17,3.33,2.96,2.86,NA,NA,4.25,4,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1885,5.4,4.39,NA,NA,NA,NA,1.87,3.23,3.92,3.76,2.05,2.46,3,NA,3.66,2.55,3.79,4.92,3.45,2.94,NA,NA,4.65,4.65,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,FALSE,FALSE
1886,4.73,4.52,NA,NA,NA,NA,1.95,3.16,4.38,4.02,2.34,2.4,2.66,NA,3.36,2.13,3.5,4.11,2.82,2.9,NA,NA,4.54,3.64,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1887,5.1,5.62,NA,NA,1.91,NA,1.83,2.79,3.52,3.44,2.7,3.12,2.65,NA,3.08,1.72,3.18,3.38,2.19,2.35,NA,NA,3.79,3.19,FALSE,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1888,5.55,5.91,0.87,2.82,2.62,NA,1.79,2.87,3.5,3.92,2.91,2.98,2.81,NA,4.14,1.94,3.29,3.07,1.72,1.85,NA,NA,3.78,3.3,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1889,4.51,4.62,0.81,3.55,2.1,NA,2.29,3.74,3.53,3.82,2.99,2.92,2.8,NA,4.16,1.87,3.12,3.66,1.82,1.88,NA,5.03,3.99,3.96,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1890,4.78,3.69,1.38,3.1,1.96,NA,2.56,3.32,3.81,4.29,3.43,3.23,2.36,NA,3.48,1.41,3.72,3.54,2.73,2.7,NA,4.19,3.74,4.24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1891,4.63,4.92,2.19,3.14,2.64,NA,2.81,3.43,3.62,4,3.54,2.88,2.58,NA,4.27,1.88,3.67,4.13,2.76,2.81,NA,4.34,4.39,4.78,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1892,3.73,3.86,2.15,2.79,2.07,NA,2.7,3.57,3.35,3.76,2.31,2.23,2.35,NA,2.95,1.74,3.67,3.54,1.83,2.76,NA,3.92,3.57,4.58,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1893,4.16,4.64,1.89,3.61,2.04,NA,2.95,3.4,3.8,4.41,2.9,2.61,2.25,NA,2.43,1.68,4.01,3.5,1.58,3.1,NA,3.91,4.69,4.13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1894,3.92,4.84,2.44,3.23,2.85,NA,2.91,3.9,3.85,4.9,2.72,2.75,2.8,NA,3.39,1.95,3.7,3.37,2.12,3.06,NA,4.74,4.97,4.67,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1895,3.51,4.03,2.2,3.16,2.93,NA,2.91,3.86,3.77,3.29,2.57,2.46,2.46,NA,3.66,1.8,4.1,3.16,1.9,2.78,NA,5.23,4.52,3.7,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1896,3.41,4.12,2.5,3.32,2.76,3.48,2.79,3.65,3.14,4.04,1.95,2.23,2.69,3.02,2.57,1.54,3.51,3.21,1.8,2.25,NA,4.4,3.94,3.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1897,3.08,4.56,2.58,3.58,3.63,3.69,3.21,4.11,4.16,4.51,2.16,2.55,2.89,3.53,2.59,1.6,3.23,3.19,2.26,2.76,NA,4.55,4.46,4.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1898,3.93,4.8,3.11,3.95,3.7,4.66,3.75,4.3,4.3,4.17,2.69,2.41,3.32,3.42,3.14,1.77,2.61,2.5,1.68,2.2,NA,3.95,4.3,3.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1899,2.81,3.49,2.02,2.89,2.39,2.65,2.89,3.19,2.74,3.21,1.98,1.57,2.55,2.42,2.03,1.21,2.43,2.28,1.38,1.68,NA,3.04,3.13,2.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1900,2.97,4.14,3.24,3.47,2.23,3.16,3.15,2.93,3,3.58,2.29,1.74,2.16,2.92,1.52,1,2.99,2.59,1.44,1.45,NA,3.56,3.91,3.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1901,3.45,3.49,3.12,3.27,2.99,3.68,3.06,3.26,2.69,3.1,2.02,1.66,2.67,3.19,1.75,1.32,3.05,2.79,1.56,1.35,NA,3.23,3.93,3.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1902,3.56,3.34,3.21,3.01,3.13,4.27,2.99,3.36,2.94,3.71,2.61,2.34,2.74,3.21,1.6,1.24,3.05,2.79,1.79,1.96,NA,3.54,3.14,2.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1903,3.55,3.01,2.47,3.25,2.36,3.2,2.72,3.79,3.13,3.99,2.93,2.76,2.58,3.07,1.52,1.37,3.1,2.6,1.99,1.84,NA,3.86,1.85,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1904,3.85,2.75,2.27,2.82,2.47,2.8,3.39,3.72,3.33,3.75,2.47,2.43,2.34,2.96,1.32,1.65,2.86,2.17,2.07,1.62,NA,3.58,2.33,2.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1905,3.28,2.93,2.13,2.92,2.11,2.99,3.11,3.8,3.46,4.27,3.1,2.59,2.43,3.09,1.82,2,3.07,2.25,2.16,1.64,NA,3.03,2.32,2.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1906,3.97,2.8,2.31,2.57,2.41,3.17,3.54,3.53,2.31,3.9,2.15,2.58,2.53,2.84,2.13,2.39,2.75,1.95,2.16,1.78,NA,4.57,2.68,2.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1907,3.07,2.31,1.52,1.97,1.91,2.5,3.27,2.88,2.1,3.27,1.9,1.86,1.96,2.21,1.59,1.6,2.31,1.81,2.12,1.47,NA,4.62,2.9,2.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1908,4.12,2.72,1.89,2.21,1.95,2.52,3.69,2.99,2.44,2.26,1.85,1.72,1.98,2.21,1.16,1.44,2.44,1.91,1.47,1.17,NA,3.99,3.2,3.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1909,3.09,2.06,1.62,2.35,2.27,2.93,3.67,3.41,2.15,2.92,1.74,1.66,1.96,1.81,1.29,1.29,2.34,1.93,1.11,0.91,NA,2.28,3.43,3.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1910,3.69,2.56,2.39,2.96,3.03,4,3.54,4.46,2.91,3.1,2.27,2.19,2.29,3.03,1.6,1.58,2.53,2.42,1.38,1,NA,4.09,3.74,3.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1911,2.85,2.39,2.18,2.83,2.67,3.43,3.49,3.8,2.68,3.51,2.22,2.21,2.07,2.75,1.93,1.52,2.64,2.25,1.62,1.28,NA,3.62,4.33,3.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1912,2.94,2.73,1.91,2.96,2.56,3.19,3.09,3.09,3.09,4.18,2.33,2.49,1.93,2.6,1.67,1.18,2.45,2.38,2.05,1.7,NA,4.52,4.8,3.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1913,3.09,2.79,2.28,3.02,2.68,3.23,3.36,3.02,2.69,3.26,2.27,2.59,1.8,2.16,1.63,1.28,2.62,2.41,2.01,1.77,NA,3.7,4.24,3.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1914,2.84,2.72,2.47,3.2,2.95,3.12,3.79,3.04,2.16,3.9,2.05,3.04,1.97,2.57,1.77,1.65,2.57,2.48,2.43,1.77,NA,4.09,4.12,3.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1915,2.29,2.48,2.33,2.76,2.4,3.57,2.61,2.75,2.9,3.67,2.82,2.89,1.7,2.48,1.61,1.41,2.38,2.33,2.53,2.25,NA,4.12,3.72,3.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1916,2.12,2.56,2.4,2.87,2.77,3.42,2.62,2.51,2.25,2.7,2.71,2.94,1.74,2.5,1.65,1.17,2.48,2.34,2.24,1.59,NA,3.39,3.69,3.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1917,1.95,2.64,1.89,2.57,2.09,3.11,2.58,2.2,2.14,2.45,2.11,2.26,1.64,2.22,1.38,0.97,1.77,1.86,1.67,1.58,NA,3,3.49,3.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1918,1.96,2.45,2,2.86,2.78,2.98,2.68,2.37,2.37,2.7,2.07,1.9,2.02,2.32,1.7,1.13,1.86,1.96,1.89,1.63,NA,3.08,4.08,3.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1919,1.98,2.21,2.09,2.81,2.94,2.83,3.11,2.84,2.5,3.25,2.1,1.95,2.03,2.2,1.91,1.09,1.84,1.99,1.85,1.77,NA,3.51,4.11,3.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1920,1.87,1.93,2.12,2.18,2.26,2.57,2.57,2.25,2.1,2.49,2.02,1.69,1.79,1.91,1.69,1.06,1.55,1.53,1.63,1.71,NA,2.76,3.61,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1921,2.16,1.88,1.73,1.98,2.11,3.06,2.4,2.13,2.1,2.21,1.96,1.49,1.74,1.61,1.39,0.96,1.4,1.37,1.83,1.49,NA,2.53,3.54,2.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1922,2.06,2.01,1.85,2.14,2.25,2.91,2.41,2.7,1.84,1.97,1.91,1.24,1.94,2.36,1.54,1,1.56,1.41,2.16,1.98,NA,2.81,3.03,2.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1923,2.22,1.77,1.66,2.18,2.52,3.25,2.18,2.63,1.77,2.11,1.3,1.41,1.8,2.28,1.5,0.93,1.33,1.43,2.4,2.09,NA,2.78,3.95,2.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1924,2.08,1.58,2.29,2.46,2.75,3.27,2.79,3,1.94,2.26,1.76,2.05,1.83,2.43,1.7,1.03,1.36,1.34,2.99,2.24,NA,2.65,3.52,3.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1925,2.75,2.2,2.47,3.05,3.22,4.3,3.18,3.23,2.5,2.82,2.49,2.68,1.58,2.43,1.65,1.1,1.66,1.57,3.12,2.73,NA,2.76,3.89,3.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1926,2.27,1.78,2.28,2.44,2.55,3.33,2.54,3.07,1.94,2.34,1.85,1.82,1.74,2.61,1.74,1,2.15,2.14,2.96,2.27,NA,2.2,2.73,2.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1927,2.41,1.95,2.4,2.41,2.49,3.67,2.51,2.94,1.56,2.08,2.01,1.83,1.8,2.36,1.43,1.07,1.92,1.97,2.79,2.2,NA,2.35,3.36,2.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1928,2.59,1.82,1.22,0.83,1.13,1.31,2.08,2.26,1.85,2.54,2.03,1.96,1.84,2.29,1.36,0.97,1.83,1.98,3.29,2.48,NA,2.84,3.5,3.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1929,2.77,2.44,1.49,2.32,2.17,3.71,2.68,2.49,1.86,2.83,2.42,1.96,2.13,2.72,1.47,1.04,1.77,2.07,3,2.36,3.14,2.69,3.11,2.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,2.72,2.52,1.61,4.05,2.91,3.88,1.73,2.11,2.34,2.85,2.49,2.46,2.3,2.9,2.32,1.22,1.73,1.99,4.11,2.82,3.63,3.14,3.2,2.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,2.44,2.03,1.74,4.03,2.91,3,1.54,2.47,1.81,2.82,1.71,1.93,1.95,2.35,1.81,1.07,1.39,1.61,3.58,2.23,3.04,2.56,3.09,3.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,2.87,2.58,2.31,4.61,3.95,3.87,2.01,2.89,1.92,2.96,2.15,2.13,2.43,2.86,1.57,0.98,1.64,1.7,3.93,2.11,3.22,2.86,3.06,3.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,2.86,2.7,1.98,4.07,3.49,3.39,2.7,2.66,2.21,3.02,2.31,2.09,2.57,2.95,1.67,0.93,1.81,1.98,3.47,2.42,3.08,2.85,3.27,3.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,2.67,2.47,2,3.51,4.24,3.08,2.75,3.05,2.26,2.75,1.86,2.43,2.26,2.95,1.66,0.92,1.64,1.7,4.19,3.29,4.51,3.61,3.6,4.36,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,2.54,2.3,2.15,3.17,3.65,2.72,1.86,2.25,1.79,2.61,2.42,2.15,2.24,2.64,1.61,0.84,1.59,1.68,3.31,2.75,3.87,2.79,3.33,3.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,3.07,2.41,1.84,2.63,2.4,3.11,2.07,2.68,2.76,3.13,2.94,2.73,2.32,3.19,1.4,0.92,1.88,1.95,4.38,3.93,4.36,2.58,3.67,3.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,2.88,0.9,2.43,3.4,2.31,2.88,2.33,2.99,2.43,2.55,2.93,2.63,1.19,2.34,1.57,1.08,1.72,1.18,3.62,3.5,4.85,3.66,3.31,3.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,3.34,0.97,2.53,2.88,2.86,3.21,2.26,3.1,2.54,2.97,3.49,2.62,1.48,3.38,1.49,1.07,2.19,1.95,5.37,3.09,4.78,3.69,4.63,4.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,2.45,0.73,1.81,2.21,2.27,3.42,1.96,2.64,2.26,2.83,2.8,2.52,1.27,2.81,1.4,1.23,1.68,1.63,3.94,1.85,3.33,2.93,4.01,3.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,2.13,0.92,2.3,2.39,2.37,3.72,1.82,2.56,2.4,2.59,2.44,2.86,1.91,3.22,1.44,1.23,1.69,1.7,4.72,2.48,2.69,2.85,3.54,2.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,2.07,1.07,1.95,2.25,2.72,3.46,1.99,2.44,2.09,2.43,2.87,3.4,2.63,2.72,1.29,1.12,1.38,1.73,3.76,2.56,3.18,2.63,3.54,2.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,2.04,1.55,1.86,2,2.85,3.17,1.64,1.91,1.61,1.95,2.62,3.3,2.37,2.01,0.77,0.86,1.47,1.76,3.52,3.32,2.62,2.94,3.1,2.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,1.88,1.94,2.22,1.84,2.72,3.07,2.17,1.64,1.82,1.88,2.11,2.68,2.69,2.6,0.74,0.94,1.27,1.59,3.19,2.84,1.72,2.07,2.28,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.84,1.76,2.34,1.57,3.07,3.77,2.34,1.98,2.06,2.28,2.58,3.71,3.33,2.68,0.73,0.92,1.23,1.86,4.33,3.7,3.1,4.05,3.15,2.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,1.96,1.7,2.66,1.78,2.89,3.94,2.22,2.36,1.83,2.37,2.02,2.76,3.16,2.14,0.99,0.98,1.02,1.53,4.24,3.99,3.43,3.37,2.53,1.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
