age_CE,FBU01A_raw,FBU01B_raw,FBU02A_raw,FBU03B_raw,FBU04A_raw,FBU04B_raw,FBU05A_raw,FBU05B_raw,FBU06A_raw,FBU06B_raw,FBU07A_raw,FBU08A_raw,FBU09A_raw,FBU09B_raw,FBU10B_raw,FBU12A_raw,FBU12B_raw,FBU13A_raw,FBU13B_raw,FBU14A_raw,FBU14B_raw,FBU15A_raw,FBU15B_raw,FBU16B_raw,FBU17A_raw,FBU17B_raw,FBU19A_raw,FBU19B_raw,FBU20A_raw,FBU20B_raw,FBU22A_raw,FBU22B_raw,FBU01A_raw_outlier_flag,FBU01B_raw_outlier_flag,FBU02A_raw_outlier_flag,FBU03B_raw_outlier_flag,FBU04A_raw_outlier_flag,FBU04B_raw_outlier_flag,FBU05A_raw_outlier_flag,FBU05B_raw_outlier_flag,FBU06A_raw_outlier_flag,FBU06B_raw_outlier_flag,FBU07A_raw_outlier_flag,FBU08A_raw_outlier_flag,FBU09A_raw_outlier_flag,FBU09B_raw_outlier_flag,FBU10B_raw_outlier_flag,FBU12A_raw_outlier_flag,FBU12B_raw_outlier_flag,FBU13A_raw_outlier_flag,FBU13B_raw_outlier_flag,FBU14A_raw_outlier_flag,FBU14B_raw_outlier_flag,FBU15A_raw_outlier_flag,FBU15B_raw_outlier_flag,FBU16B_raw_outlier_flag,FBU17A_raw_outlier_flag,FBU17B_raw_outlier_flag,FBU19A_raw_outlier_flag,FBU19B_raw_outlier_flag,FBU20A_raw_outlier_flag,FBU20B_raw_outlier_flag,FBU22A_raw_outlier_flag,FBU22B_raw_outlier_flag
1819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032,0.048,NA,NA,0.043,NA,NA,0.026,0.039,NA,NA,0.052,0.016,NA,0.049,NA,0.056,0.017,0.052,0.043,0.017,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034,0.025,NA,NA,0.019,NA,NA,0.027,0.029,NA,NA,0.035,0.035,NA,0.04,NA,0.041,0.031,0.043,0.03,0.016,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038,0.049,NA,NA,0.04,NA,NA,0.038,0.034,NA,NA,0.06,0.024,NA,0.039,NA,0.039,0.031,0.044,0.044,0.021,0.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,0.027,NA,NA,0.022,NA,NA,0.031,0.031,NA,NA,0.046,0.032,NA,0.042,NA,0.033,0.03,0.022,0.032,0.036,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033,0.041,NA,NA,0.035,NA,NA,0.034,0.035,NA,NA,0.052,0.031,NA,0.034,NA,0.025,0.043,0.042,0.034,0.024,0.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026,0.045,NA,NA,0.036,NA,NA,0.038,0.028,NA,NA,0.059,0.042,NA,0.056,NA,0.051,0.039,0.029,0.038,0.025,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.058,NA,NA,0.045,NA,NA,0.032,0.03,NA,NA,0.049,0.031,NA,0.048,NA,0.033,0.039,0.07,0.033,0.018,0.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037,0.056,NA,NA,0.039,NA,NA,0.027,0.029,NA,NA,0.061,0.029,NA,0.06,NA,0.039,0.039,0.049,0.04,0.019,0.027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,NA,NA,NA,0.027,NA,0.04,NA,NA,NA,NA,0.033,0.034,NA,NA,0.029,NA,NA,0.039,0.022,NA,NA,0.051,0.02,NA,0.039,NA,0.035,0.02,0.027,0.032,0.032,0.027,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,NA,NA,NA,0.029,NA,0.028,NA,NA,NA,NA,0.015,0.045,NA,NA,0.038,NA,NA,0.014,0.024,NA,NA,0.055,0.03,NA,0.04,NA,0.046,0.027,0.034,0.023,0.02,0.018,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,NA,NA,NA,0.035,NA,0.038,NA,NA,NA,NA,0.019,0.026,NA,NA,0.049,NA,NA,0.025,0.012,NA,NA,0.063,0.026,NA,0.041,NA,0.042,0.029,0.023,0.02,0.014,0.016,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,NA,NA,NA,0.029,NA,0.05,NA,NA,NA,NA,0.036,0.025,NA,NA,0.035,NA,NA,0.03,0.013,NA,NA,0.047,0.029,NA,0.043,NA,0.034,0.019,0.038,0.041,0.023,0.023,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,NA,NA,NA,0.033,NA,0.058,NA,NA,NA,0.025,0.025,0.023,NA,NA,0.028,NA,NA,0.04,0.035,NA,NA,0.052,0.033,NA,0.034,NA,0.04,0.021,0.027,0.033,0.032,0.031,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,NA,NA,NA,0.034,NA,0.037,NA,NA,NA,0.04,0.024,0.052,NA,NA,0.026,NA,NA,0.015,0.028,NA,NA,0.074,0.026,NA,0.042,NA,0.051,0.023,0.05,0.032,0.035,0.036,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.039,NA,NA,0.028,NA,0.033,NA,NA,NA,0.025,0.023,0.037,NA,NA,0.031,NA,NA,0.015,0.02,NA,NA,0.062,0.032,NA,0.034,NA,0.02,0.019,0.021,0.029,0.026,0.026,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,0.052,NA,NA,0.021,NA,0.05,NA,NA,NA,0.049,0.025,0.027,NA,NA,0.035,NA,NA,0.026,0.023,NA,NA,0.063,0.035,NA,0.038,NA,0.049,0.025,0.026,0.03,0.044,0.022,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,0.061,NA,NA,0.036,NA,0.06,NA,NA,NA,0.058,0.031,0.038,NA,NA,0.029,NA,NA,0.02,0.026,NA,NA,0.044,0.025,NA,0.043,NA,0.038,0.033,0.029,0.042,0.037,0.022,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,0.035,NA,NA,0.021,NA,0.042,NA,NA,NA,0.056,0.028,0.029,NA,NA,0.037,NA,NA,0.034,0.016,NA,NA,0.044,0.017,NA,0.034,NA,0.036,0.015,0.036,0.053,0.057,0.026,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,0.086,NA,NA,0.038,NA,0.044,NA,NA,NA,0.059,0.032,0.031,NA,NA,0.026,NA,NA,0.027,0.023,NA,NA,0.064,0.028,NA,0.035,NA,0.055,0.013,0.041,0.042,0.05,0.04,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,0.078,NA,NA,0.029,NA,0.053,NA,NA,NA,0.055,0.031,0.041,NA,NA,0.032,NA,NA,0.012,0.021,NA,NA,0.044,0.036,NA,0.036,0.04,0.041,0.035,0.039,0.045,0.044,0.035,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,0.055,NA,NA,0.034,NA,0.045,0.065,NA,NA,0.052,0.017,0.04,NA,NA,0.037,NA,NA,0.022,0.027,NA,NA,0.045,0.04,NA,0.029,0.039,0.029,0.031,0.022,0.035,0.039,0.044,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.107,NA,NA,0.028,NA,0.041,0.052,NA,NA,0.037,0.021,0.036,NA,NA,0.025,NA,NA,0.021,0.039,NA,NA,0.038,0.025,NA,0.029,0.041,0.029,0.031,0.016,0.039,0.019,0.026,TRUE,NA,NA,FALSE,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,0.052,NA,NA,0.033,NA,0.046,0.062,0.057,NA,0.035,0.031,0.034,NA,NA,0.039,NA,NA,0.04,0.02,NA,NA,0.031,0.024,NA,0.032,0.026,0.03,0.024,0.019,0.042,0.024,0.028,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,0.053,NA,NA,0.041,NA,0.032,0.049,0.096,NA,0.037,0.024,0.04,NA,NA,0.046,NA,NA,0.024,0.019,NA,NA,0.043,0.018,NA,0.043,0.045,0.033,0.018,0.039,0.041,0.05,0.029,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.024,NA,NA,0.043,NA,0.045,0.038,0.049,NA,0.056,0.021,0.037,NA,NA,0.041,NA,NA,0.035,0.04,NA,NA,0.035,0.034,NA,0.034,0.044,0.035,0.023,0.021,0.023,0.033,0.029,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.049,NA,NA,0.054,NA,0.042,0.038,0.048,NA,0.043,0.012,0.035,NA,NA,0.046,NA,NA,0.031,0.022,NA,NA,0.043,0.028,NA,0.043,0.042,0.045,0.022,0.021,0.024,0.028,0.023,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.027,NA,NA,0.033,NA,0.041,0.044,0.036,NA,0.05,0.037,0.046,NA,NA,0.046,NA,NA,0.032,0.03,NA,NA,0.042,0.029,NA,0.041,0.046,0.036,0.034,0.049,0.046,0.028,0.042,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,0.05,NA,NA,0.049,NA,0.048,0.06,0.048,NA,0.039,0.019,0.048,NA,NA,0.026,NA,NA,0.04,0.04,NA,NA,0.04,0.034,NA,0.039,0.049,0.049,0.021,0.029,0.067,0.019,0.035,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.032,NA,NA,0.048,NA,0.052,0.047,0.074,NA,0.057,0.023,0.032,0.053,NA,0.037,NA,NA,0.043,0.032,NA,NA,0.045,0.026,NA,0.045,0.043,0.036,0.037,0.036,0.034,0.033,0.026,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.052,NA,NA,0.049,NA,0.039,0.056,0.058,NA,0.053,0.022,0.057,0.045,NA,0.06,NA,NA,0.043,0.021,NA,NA,0.051,0.025,NA,0.037,0.046,0.053,0.055,0.029,0.042,0.03,0.032,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.038,NA,NA,0.052,NA,0.054,0.054,0.05,NA,0.046,0.046,0.073,0.055,NA,0.06,NA,NA,0.042,0.035,NA,NA,0.043,0.034,NA,0.047,0.058,0.051,0.051,0.034,0.029,0.028,0.044,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.038,0.043,NA,0.041,NA,0.055,0.053,0.068,NA,0.035,0.024,0.049,0.054,NA,0.034,NA,NA,0.04,0.025,0.06,NA,0.043,0.046,NA,0.039,0.057,0.048,0.042,0.039,0.038,0.019,0.029,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,0.05,0.047,NA,0.035,NA,0.047,0.06,0.077,NA,0.049,0.044,0.034,0.063,0.048,0.048,NA,NA,0.048,0.027,0.074,NA,0.05,0.021,NA,0.055,0.052,0.049,0.039,0.034,0.045,0.035,0.049,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.042,0.052,NA,0.034,NA,0.061,0.046,0.053,NA,0.06,0.028,0.043,0.035,0.029,0.026,NA,NA,0.042,0.022,0.047,NA,0.043,0.031,0.068,0.042,0.041,0.053,0.048,0.048,0.054,0.022,0.033,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,0.031,0.051,NA,0.049,NA,0.056,0.048,0.057,NA,0.03,0.019,0.048,0.042,0.029,0.041,NA,NA,0.048,0.032,0.052,NA,0.048,0.031,0.072,0.041,0.047,0.047,0.021,0.048,0.05,0.049,0.035,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,0.047,0.056,NA,0.028,NA,0.035,0.05,0.072,NA,0.028,0.025,0.046,0.068,0.053,0.036,NA,NA,0.044,0.042,0.055,NA,0.036,0.02,0.11,0.063,0.05,0.027,0.039,0.027,0.041,0.041,0.024,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,0.04,0.06,NA,0.051,NA,0.035,0.074,0.028,NA,0.042,0.035,0.06,0.056,0.045,0.034,NA,NA,0.041,0.029,0.052,NA,0.064,0.027,0.043,0.069,0.046,0.048,0.039,0.051,0.052,0.017,0.042,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.041,0.05,NA,0.066,NA,0.038,0.067,0.044,NA,0.033,0.026,0.055,0.037,0.061,0.051,NA,NA,0.029,0.024,0.033,NA,0.041,0.025,0.055,0.047,0.046,0.045,0.031,0.037,0.023,0.034,0.058,FALSE,FALSE,NA,TRUE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.062,0.16,NA,0.045,NA,0.039,0.061,0.062,NA,0.043,0.027,0.061,0.044,0.033,0.04,NA,NA,0.048,0.029,0.066,NA,0.039,0.038,0.047,0.042,0.044,0.05,0.039,0.042,0.043,0.042,0.057,FALSE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.038,0.034,NA,0.045,NA,0.057,0.052,0.058,NA,0.067,0.048,0.059,0.036,0.039,0.029,NA,NA,0.035,0.027,0.06,NA,0.067,0.03,0.045,0.047,0.041,0.052,0.031,0.039,0.052,0.025,0.068,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1859,0.048,0.096,NA,0.046,NA,0.039,0.045,0.058,0.05,0.03,0.039,0.065,0.036,0.05,0.033,NA,NA,0.021,0.028,0.046,NA,0.038,0.04,0.058,0.028,0.038,0.04,0.032,0.036,0.027,0.032,0.029,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.062,0.084,NA,0.037,NA,0.028,0.046,0.052,0.057,0.036,0.025,0.047,0.046,0.04,0.058,NA,NA,0.047,0.023,0.061,NA,0.057,0.028,0.071,0.043,0.045,0.03,0.044,0.047,0.059,0.041,0.035,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.061,0.064,NA,0.044,NA,0.031,0.034,0.035,0.047,0.033,0.032,0.038,0.036,0.066,0.02,NA,NA,0.031,0.026,0.079,NA,0.064,0.031,0.076,0.056,0.06,0.03,0.017,0.039,0.031,0.032,0.024,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.083,0.049,NA,0.035,NA,0.049,0.044,0.061,0.065,0.033,0.029,0.039,0.044,0.041,0.051,NA,NA,0.041,0.032,0.051,NA,0.047,0.016,0.058,0.05,0.038,0.05,0.048,0.048,0.037,0.037,0.024,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.062,0.082,NA,0.037,NA,0.057,0.049,0.046,0.039,0.053,0.025,0.033,0.038,0.051,0.039,NA,NA,0.027,0.041,0.061,NA,0.049,0.035,0.064,0.047,0.055,0.06,0.026,0.024,0.031,0.038,0.036,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.047,0.038,NA,0.039,NA,0.044,0.06,0.051,0.049,0.038,0.037,0.042,0.039,0.033,0.038,NA,NA,0.024,0.022,0.024,NA,0.029,0.031,0.053,0.048,0.047,0.052,0.048,0.086,0.041,0.059,0.049,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1865,0.085,0.071,NA,0.036,NA,0.042,0.051,0.057,0.034,0.064,0.03,0.025,0.036,0.036,0.025,NA,NA,0.031,0.025,0.076,NA,0.044,0.029,0.043,0.049,0.044,0.021,0.025,0.039,0.05,0.051,0.039,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.116,0.1,NA,0.039,NA,0.036,0.058,0.065,0.054,0.033,0.032,0.044,0.048,0.039,0.028,NA,NA,0.023,0.025,0.05,NA,0.037,0.022,0.042,0.046,0.053,0.053,0.03,0.042,0.045,0.038,0.06,TRUE,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.087,0.083,NA,0.032,0.085,0.029,0.069,0.057,0.047,0.037,0.045,0.029,0.052,0.033,0.031,NA,NA,0.026,0.029,0.077,NA,0.046,0.038,0.048,0.041,0.055,0.037,0.036,0.034,0.048,0.033,0.041,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.114,0.093,NA,0.06,0.08,0.05,0.046,0.025,0.065,0.057,0.036,0.04,0.045,0.041,0.035,NA,NA,0.019,0.017,0.056,NA,0.046,0.029,0.061,0.057,0.053,0.034,0.033,0.043,0.049,0.02,0.046,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.045,0.055,NA,0.039,0.072,0.039,0.056,0.075,0.042,0.057,0.021,0.053,0.047,0.045,0.043,NA,NA,0.021,0.03,0.066,NA,0.039,0.021,0.054,0.041,0.053,0.041,0.035,0.032,0.049,0.038,0.054,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
