age_CE,BCD01A_raw,BCD01B_raw,BCD02A_raw,BCD02B_raw,BCD03A_raw,BCD03B_raw,BCD04A_raw,BCD04B_raw,BCD05A_raw,BCD05B_raw,BCD06A_raw,BCD06B_raw,BCD07A_raw,BCD08A_raw,BCD08B_raw,BCD09A_raw,BCD09B_raw,BCD10A_raw,BCD10B_raw,BCD11A_raw,BCD11B_raw,BCD12A_raw,BCD12B_raw,BCD13A_raw,BCD13B_raw,BCD14A_raw,BCD14B_raw,BCD15A_raw,BCD15B_raw,BCD16A_raw,BCD16B_raw,BCD17A_raw,BCD17B_raw,BCD18A_raw,BCD18B_raw,BCD19A_raw,BCD19B_raw,BCD21B_raw,BCD21C_raw,BCD01A_raw_outlier_flag,BCD01B_raw_outlier_flag,BCD02A_raw_outlier_flag,BCD02B_raw_outlier_flag,BCD03A_raw_outlier_flag,BCD03B_raw_outlier_flag,BCD04A_raw_outlier_flag,BCD04B_raw_outlier_flag,BCD05A_raw_outlier_flag,BCD05B_raw_outlier_flag,BCD06A_raw_outlier_flag,BCD06B_raw_outlier_flag,BCD07A_raw_outlier_flag,BCD08A_raw_outlier_flag,BCD08B_raw_outlier_flag,BCD09A_raw_outlier_flag,BCD09B_raw_outlier_flag,BCD10A_raw_outlier_flag,BCD10B_raw_outlier_flag,BCD11A_raw_outlier_flag,BCD11B_raw_outlier_flag,BCD12A_raw_outlier_flag,BCD12B_raw_outlier_flag,BCD13A_raw_outlier_flag,BCD13B_raw_outlier_flag,BCD14A_raw_outlier_flag,BCD14B_raw_outlier_flag,BCD15A_raw_outlier_flag,BCD15B_raw_outlier_flag,BCD16A_raw_outlier_flag,BCD16B_raw_outlier_flag,BCD17A_raw_outlier_flag,BCD17B_raw_outlier_flag,BCD18A_raw_outlier_flag,BCD18B_raw_outlier_flag,BCD19A_raw_outlier_flag,BCD19B_raw_outlier_flag,BCD21B_raw_outlier_flag,BCD21C_raw_outlier_flag
1803,NA,1.517,NA,NA,NA,NA,NA,NA,NA,NA,1.712,NA,NA,NA,NA,NA,1.687,0.82,0.849,NA,NA,NA,NA,NA,NA,NA,NA,0.592,NA,NA,1.437,NA,0.209,NA,NA,NA,NA,NA,0.679,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1804,NA,0.521,NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,1.14,0.616,0.803,NA,NA,NA,NA,NA,NA,NA,NA,0.353,NA,NA,0.531,NA,0.191,NA,NA,NA,NA,NA,0.943,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1805,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1.575,NA,NA,NA,NA,NA,1.723,0.981,0.801,NA,NA,NA,NA,NA,NA,NA,NA,0.669,0.584,NA,0.719,NA,0.36,NA,NA,NA,NA,NA,0.899,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1806,NA,0.996,NA,NA,NA,NA,NA,NA,NA,NA,1.983,NA,NA,NA,NA,NA,1.02,0.808,0.717,NA,NA,NA,NA,NA,NA,NA,NA,0.77,0.784,NA,0.688,NA,0.293,NA,NA,NA,NA,NA,1.103,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1807,NA,0.889,NA,NA,NA,NA,NA,NA,NA,NA,1.803,NA,NA,NA,NA,NA,0.877,0.651,0.469,NA,NA,NA,NA,NA,NA,NA,NA,0.483,0.565,NA,0.787,NA,0.421,NA,NA,NA,NA,NA,1.199,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1808,NA,0.728,NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,NA,NA,NA,NA,1.143,0.689,0.436,NA,NA,NA,NA,NA,NA,NA,NA,0.466,0.644,NA,1.286,NA,0.627,NA,NA,NA,NA,NA,0.848,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1809,NA,0.674,NA,NA,NA,NA,NA,NA,NA,NA,1.602,NA,NA,1.653,NA,NA,1.883,1.011,0.554,NA,NA,NA,NA,NA,NA,NA,NA,0.415,0.693,NA,1.345,NA,0.913,NA,NA,NA,NA,NA,1.041,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,FALSE
1810,NA,0.954,NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,NA,1.095,NA,NA,1.34,0.838,0.617,NA,NA,NA,NA,NA,NA,NA,NA,0.527,0.757,NA,1.452,NA,0.855,0.783,NA,NA,NA,NA,0.997,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE
1811,NA,0.688,NA,NA,NA,NA,NA,NA,NA,NA,1.503,NA,NA,1.34,NA,NA,1.32,1.044,0.616,NA,NA,NA,NA,NA,NA,NA,NA,0.59,0.731,NA,1.205,NA,1.171,0.632,NA,NA,NA,NA,0.978,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE
1812,NA,0.985,NA,NA,NA,NA,NA,NA,NA,NA,1.809,NA,NA,1.711,NA,NA,1.343,0.942,0.594,NA,NA,NA,NA,NA,NA,NA,NA,0.879,0.938,NA,1.142,NA,1.021,0.584,NA,NA,NA,NA,1.154,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE
1813,NA,0.571,NA,NA,NA,NA,NA,NA,NA,NA,1.757,NA,NA,1.313,NA,NA,1.017,0.777,0.531,NA,NA,NA,NA,NA,NA,NA,NA,0.719,1.071,NA,1.354,NA,0.605,0.803,NA,NA,NA,NA,0.993,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE
1814,NA,0.563,NA,NA,NA,NA,NA,NA,NA,NA,1.684,NA,NA,1.23,NA,NA,1.309,0.945,0.51,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1.227,1.268,0.976,NA,0.752,0.683,NA,NA,NA,1.513,1.252,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1815,NA,0.377,NA,NA,NA,NA,NA,NA,NA,NA,0.911,NA,NA,0.936,NA,NA,0.855,0.602,0.404,NA,NA,NA,NA,NA,NA,NA,NA,0.371,0.627,0.853,1.467,NA,0.89,0.098,NA,NA,NA,1.194,0.655,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1816,0.53,0.567,NA,NA,NA,NA,NA,NA,NA,NA,1.265,NA,NA,1.23,NA,NA,1.559,0.868,0.444,NA,NA,NA,NA,NA,NA,NA,NA,0.446,0.856,1.149,1.43,NA,1.113,0.322,NA,NA,NA,2.396,1.536,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
1817,1.052,0.694,NA,NA,NA,NA,NA,NA,NA,NA,1.553,NA,NA,1.552,NA,NA,1.139,0.899,0.498,NA,NA,NA,NA,0.448,NA,NA,NA,0.424,0.868,1.178,1.419,NA,0.902,0.29,NA,NA,NA,2.503,1.167,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
1818,0.428,0.811,NA,NA,NA,NA,NA,NA,NA,NA,1.682,NA,NA,1.725,NA,NA,1.202,0.885,0.539,NA,NA,NA,NA,1.103,NA,NA,NA,0.483,0.88,1.316,1.628,2.058,1.004,0.775,NA,NA,NA,1.974,1.388,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE
1819,0.457,0.711,NA,NA,NA,NA,NA,NA,NA,NA,1.77,NA,NA,1.882,NA,NA,1.437,0.928,0.561,NA,NA,NA,NA,1.524,NA,NA,NA,0.571,1.056,1.549,1.418,1.775,1.131,0.608,NA,NA,NA,1.648,1.355,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1820,0.603,0.865,NA,NA,NA,NA,NA,NA,NA,NA,1.393,NA,NA,1.691,NA,NA,1.127,0.919,0.54,NA,NA,NA,NA,0.798,NA,NA,NA,0.551,0.88,1.214,1.406,0.987,1.18,0.824,NA,NA,NA,1.381,1.119,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1821,0.529,0.876,NA,NA,NA,NA,NA,NA,NA,NA,1.419,NA,NA,1.958,NA,NA,1.373,0.787,0.444,NA,NA,NA,NA,1.234,NA,NA,NA,0.551,0.829,1.058,1.391,0.476,0.916,0.597,NA,NA,NA,1.26,1.129,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,NA,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1822,0.435,0.834,NA,NA,0.815,NA,NA,NA,NA,NA,1.217,NA,NA,1.714,NA,0.918,1.193,0.864,0.595,NA,NA,NA,NA,1.191,NA,NA,NA,0.616,0.8,1.311,0.9,1.186,0.887,0.643,NA,NA,NA,1.196,1.119,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1823,0.434,0.575,NA,NA,1.28,NA,NA,NA,NA,NA,0.948,NA,NA,1.667,NA,1.297,1.13,0.787,0.595,NA,NA,NA,NA,1.09,NA,NA,NA,0.813,1.158,0.704,1.225,1.688,0.919,0.61,NA,NA,NA,0.811,0.754,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1824,0,0.899,NA,NA,1.774,NA,NA,NA,NA,NA,1.451,NA,NA,1.853,NA,1.274,1.175,0.887,0.797,NA,NA,NA,NA,0.981,NA,NA,NA,0.704,1.191,1.051,1.248,1.369,0.883,0.8,NA,NA,NA,1.224,1.162,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1825,0.368,0.732,NA,NA,1.284,NA,NA,NA,NA,NA,1.247,NA,NA,1.515,NA,1.472,1.603,0.91,0.818,NA,NA,NA,NA,1.195,NA,NA,NA,0.591,1.368,1.088,0.973,1.45,0.84,0.871,NA,NA,NA,1.059,0.995,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1826,0.422,0.688,NA,NA,1.289,NA,NA,NA,NA,NA,1.003,NA,NA,0.96,NA,1.169,0.712,0.667,0.798,NA,NA,NA,NA,1.317,1.496,NA,NA,0.689,1.527,0.803,0.956,1.402,0.726,0.705,NA,NA,NA,1.047,0.83,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1827,0.368,0.942,NA,NA,1.054,NA,NA,NA,NA,NA,1.168,NA,NA,0.944,NA,0.935,0.692,0.738,0.628,NA,NA,NA,NA,0.904,1.355,NA,NA,0.75,1.347,0.748,1.07,1.187,0.677,0.777,NA,NA,NA,1.088,0.884,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1828,0.334,0.603,NA,NA,1.644,1.704,NA,NA,NA,NA,1.319,NA,NA,1.044,NA,1.342,1.259,0.817,0.627,NA,NA,NA,NA,1.068,1.539,NA,NA,0.69,1.686,0.803,0.282,1.248,0.645,1.076,NA,NA,NA,0.797,0.691,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1829,0.418,0.953,NA,NA,1.329,1.662,NA,NA,NA,NA,1.574,NA,NA,1.178,1.668,1.012,1.162,0.855,0.711,NA,NA,NA,NA,1.199,1.545,NA,NA,0.969,2.135,0.966,1.413,1.529,1.052,1.427,NA,NA,NA,0.789,0.873,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1830,0.266,0.571,NA,NA,0.994,1.45,NA,NA,NA,NA,1.006,NA,NA,0.944,1.219,0.794,0.935,0.617,0.477,NA,NA,NA,NA,1.481,1.108,NA,NA,0.462,1.189,0.998,1.081,1.306,1.037,0.706,NA,NA,NA,0.519,0.7,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1831,0.184,0.435,NA,NA,1.052,1.249,NA,NA,NA,NA,0.792,NA,NA,0.652,0.979,0.539,0.617,0.432,0.372,NA,NA,NA,NA,1.32,0.899,NA,NA,0.42,1.37,0.694,0.704,1.01,0.762,0.382,NA,NA,NA,0.562,0.584,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1832,0.337,0.901,NA,NA,1.695,2.097,NA,NA,NA,NA,0.952,NA,NA,1.01,1.459,1.393,1.605,0.644,0.487,NA,NA,NA,NA,0.949,1.606,NA,NA,0.487,1.446,0.978,0.971,1.447,1.127,0.863,NA,NA,NA,0.648,0.722,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1833,0.394,1.101,NA,NA,1.392,1.934,NA,NA,NA,NA,1.114,NA,NA,1.106,1.298,1.154,1.207,0.573,0.508,NA,NA,NA,NA,0.807,1.469,NA,NA,0.496,1.166,1.084,1.28,1.022,0.823,0.794,NA,NA,NA,1.079,0.765,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1834,0.572,1.357,NA,NA,1.51,1.596,NA,NA,NA,NA,0.842,NA,NA,0.945,0.984,0.904,0.985,0.468,0.393,NA,NA,NA,NA,1.061,1.116,NA,NA,0.458,1.123,0.858,1.068,0.905,0.639,0.923,NA,NA,NA,0.823,0.609,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1835,0.478,0.911,NA,NA,1.15,1.462,NA,NA,NA,NA,0.974,NA,NA,0.986,0.946,0.988,1.133,0.478,0.414,NA,NA,NA,NA,1.376,1.046,NA,NA,0.623,1.506,0.917,0.981,1.161,0.814,0.472,NA,NA,NA,0.96,0.629,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1836,0.318,0.626,NA,NA,0.293,0.106,NA,NA,NA,NA,0.546,NA,NA,0.801,0.569,0.847,0.948,0.521,0.434,NA,NA,NA,NA,0.935,1.167,NA,NA,0.437,1.061,0.57,0.88,1.018,0.684,0.857,NA,NA,NA,0.721,0.463,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1837,0.345,0.55,NA,NA,1.096,0.28,NA,NA,NA,NA,0.536,NA,NA,0.802,0.953,0.908,0.969,0.512,0.412,NA,0.889,NA,NA,1.467,1.114,NA,NA,0.379,0.875,0.617,0.857,0.814,0.646,0.891,NA,NA,NA,0.594,0.508,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1838,0.408,0.699,NA,NA,1.519,1.054,NA,NA,NA,NA,0.604,NA,NA,1.235,0.993,1.133,1.107,0.549,0.434,NA,1.189,NA,NA,1.546,1.835,NA,NA,0.379,0.945,0.794,1.188,1.107,0.733,1.613,NA,NA,NA,0.752,0.52,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE
1839,0.537,0.848,NA,NA,0.757,1.179,NA,NA,NA,NA,0.743,NA,NA,1.44,1.187,1.125,1.074,0.602,0.498,NA,0.986,NA,NA,0.806,1.668,NA,NA,0.455,0.938,1.109,1.543,1.164,0.728,1.72,NA,NA,NA,0.784,0.643,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,FALSE,FALSE
1840,0.277,0.402,NA,NA,1.209,0.743,NA,NA,NA,NA,0.322,NA,NA,0.762,0.494,0.595,0.691,0.37,0.264,NA,1.095,NA,NA,1.188,0.895,NA,NA,0.242,0.599,0.516,0.729,0.747,0.553,0.864,NA,NA,NA,0.636,0.488,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE
1841,0.605,1.028,NA,NA,0.401,1.474,NA,NA,NA,NA,0.937,NA,NA,1.071,0.895,1.023,1.074,0.527,0.372,NA,0.225,NA,NA,0.894,1.333,NA,NA,0.532,1.611,0.814,1.122,1.23,0.891,1.409,2.422,NA,NA,1.06,0.686,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1842,0.318,0.657,NA,NA,0.806,0.607,NA,NA,NA,NA,0.893,NA,NA,0.434,0.506,0.873,0.825,0.421,0.222,NA,0.48,NA,NA,0.907,1.105,NA,NA,0.438,1.465,0.309,0.206,0.884,0.509,0.459,0.793,NA,NA,0.953,0.85,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1843,0.531,0.879,NA,NA,1.358,1.002,NA,NA,NA,NA,0.894,NA,NA,0.442,0.536,0.811,0.752,0.402,0.18,NA,0.87,NA,NA,0.879,1.253,NA,NA,0.9,1.842,0.483,0.259,0.784,0.399,0.732,1.245,NA,NA,1.484,1.03,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE
1844,0.418,0.943,NA,NA,1.393,1.387,NA,NA,NA,NA,0.603,NA,NA,0.603,0.678,0.826,0.846,0.341,0.19,NA,0.571,NA,NA,1.006,1.402,NA,NA,0.908,1.207,0.656,0.282,0.775,0.586,0.161,0.234,NA,0.317,1.569,1.053,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
1845,0.365,0.88,NA,NA,0.783,1.354,NA,NA,NA,NA,0.543,NA,NA,1.048,0.74,1.128,0.879,0.269,0.191,NA,0.547,NA,NA,0.75,1.245,NA,NA,0.083,0.136,0.526,0.239,0.891,0.714,0.339,0.335,NA,0.542,1.93,1.147,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,FALSE
1846,0.304,0.508,NA,NA,0.142,0.938,NA,NA,NA,NA,0.312,NA,NA,0.578,0.441,0.69,0.688,0.204,0.127,NA,0.511,NA,1.778,0.899,0.946,NA,NA,0.191,0.332,0.259,0.195,0.448,0.395,0.408,0.445,NA,0.799,1.018,0.614,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE
