age_CE,MER01A_raw,MER01B_raw,MER02A_raw,MER02B_raw,MER02C_raw,MER03A_raw,MER03B_raw,MER04A_raw,MER04B_raw,MER04C_raw,MER11A1_raw,MER11A2_raw,MER11B_raw,MER12A_raw,MER12B_raw,MER13A1_raw,MER13B_raw,MER14A_raw,MER15B_raw,MER16A2_raw,MER16B_raw,MER17A_raw,MER17B_raw,MER18A_raw,MER01A_raw_outlier_flag,MER01B_raw_outlier_flag,MER02A_raw_outlier_flag,MER02B_raw_outlier_flag,MER02C_raw_outlier_flag,MER03A_raw_outlier_flag,MER03B_raw_outlier_flag,MER04A_raw_outlier_flag,MER04B_raw_outlier_flag,MER04C_raw_outlier_flag,MER11A1_raw_outlier_flag,MER11A2_raw_outlier_flag,MER11B_raw_outlier_flag,MER12A_raw_outlier_flag,MER12B_raw_outlier_flag,MER13A1_raw_outlier_flag,MER13B_raw_outlier_flag,MER14A_raw_outlier_flag,MER15B_raw_outlier_flag,MER16A2_raw_outlier_flag,MER16B_raw_outlier_flag,MER17A_raw_outlier_flag,MER17B_raw_outlier_flag,MER18A_raw_outlier_flag
1673,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1674,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1675,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1676,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1677,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.14,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1678,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.13,0.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1680,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1681,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1682,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1683,1.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1685,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
1686,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,1.31,NA,NA,1.46,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
1687,1.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.48,1.02,NA,NA,1.42,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
1688,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,1.04,NA,NA,1.59,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA
1689,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32,0.99,NA,0.61,0.84,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1690,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,1.27,NA,0.61,1.33,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1691,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,1.05,NA,0.94,1.32,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1692,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.36,1.43,NA,0.92,1.7,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1693,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,1.26,NA,0.87,2.32,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
1694,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,1.18,NA,0.8,1.67,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1695,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,0.9,NA,1.01,1.95,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1696,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,0.93,NA,0.96,2.02,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1697,1.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06,0.87,NA,0.93,1.98,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1698,1.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,0.99,NA,0.77,1.93,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1699,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,0.82,NA,0.94,1.82,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
1700,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,0.88,NA,0.72,1.4,NA,0.77,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1701,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.88,NA,0.74,1.46,NA,0.62,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1702,1.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.76,1.13,0.9,1.54,NA,0.9,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1703,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.89,1.47,0.48,1.12,NA,0.82,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1704,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,1,1.13,0.82,1.71,NA,0.95,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1705,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.52,1.38,0.98,2.03,NA,1.05,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1706,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,1.23,1.1,0.54,1.57,NA,0.89,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1707,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,1.33,1.15,0.68,1.39,NA,0.95,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1708,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.01,0.83,0.78,1.19,NA,0.92,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1709,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,0.94,1.06,0.57,1.5,NA,0.94,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1710,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.78,0.88,0.73,1.16,NA,0.78,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1711,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.79,1.16,0.87,1.24,NA,0.7,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1712,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,0.69,0.7,0.58,1.13,NA,0.71,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1713,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.81,1.12,0.8,1.4,NA,0.7,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1714,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.79,0.99,0.67,1.04,NA,0.76,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1715,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.67,1.12,0.74,1.2,NA,0.82,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1716,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,0.75,1.13,0.79,0.92,NA,0.76,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1717,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.67,1.37,0.84,1.19,NA,0.85,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1718,0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,0.7,1.03,0.47,0.77,NA,0.69,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1719,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.6,1.33,0.77,0.89,NA,0.71,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1720,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.69,1.1,0.81,0.79,NA,0.78,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1721,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.03,0.33,1.32,0.86,1.03,NA,0.87,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1722,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.49,1.07,0.54,0.84,NA,0.95,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1723,0.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.59,1.13,0.84,1.01,NA,0.79,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1724,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,0.57,1.66,0.69,0.81,NA,0.82,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1725,1.13,NA,2.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,0.72,1.23,0.75,1.03,NA,0.74,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1726,1.2,NA,3.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.33,0.62,1.36,0.43,0.92,NA,0.64,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1727,1.55,NA,3.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.64,1.54,0.68,1.1,NA,0.74,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1728,1.11,NA,2.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.27,0.64,1.35,0.5,1.11,NA,0.72,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1729,1.18,NA,2.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.6,1.57,0.48,0.81,NA,0.71,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1730,1.37,NA,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.22,0.77,1.86,0.49,1.42,NA,0.9,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1731,1.49,NA,2.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0.91,1.62,0.62,1.36,NA,0.84,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1732,1.18,NA,2.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.74,1.79,0.62,1.26,NA,0.75,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1733,1.11,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,0.76,1.69,0.62,1.01,NA,0.61,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1734,1.04,NA,1.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.74,2.16,0.45,1.57,NA,0.69,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1735,0.94,NA,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,0.68,1.45,0.61,1.35,NA,0.89,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1736,1.04,NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.75,1.55,0.65,1.52,NA,0.98,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1737,1,NA,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,0.7,1.55,0.67,1.52,NA,0.88,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1738,0.92,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.81,1.08,0.52,1.48,NA,0.85,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1739,0.85,NA,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,0.6,1.55,0.65,1.01,NA,0.7,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1740,0.95,NA,1.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.77,1.33,0.81,1.15,NA,0.78,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1741,0.9,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,0.65,1.02,0.53,1.09,NA,0.87,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1742,0.8,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.65,1.4,0.63,1.17,NA,0.8,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1743,0.63,NA,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.65,1.13,0.68,1.02,NA,0.95,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1744,0.92,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,0.76,1.45,0.66,1.18,NA,0.8,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1745,0.72,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,0.75,0.96,0.63,1.04,NA,0.93,NA,NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,NA,NA
1746,0.89,NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.81,0.73,1.07,0.69,1.05,NA,0.86,NA,NA,3.21,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1747,0.64,NA,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,0.75,0.73,0.66,0.76,1,NA,0.87,NA,NA,2.73,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1748,0.73,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,0.71,0.63,1.01,0.43,0.94,NA,0.85,NA,NA,2.57,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1749,0.69,NA,1.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.84,0.71,0.74,0.79,0.86,NA,0.85,NA,NA,1.96,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1750,0.8,NA,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.74,0.7,0.89,0.68,0.98,NA,0.76,NA,NA,2.07,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1751,0.71,NA,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.65,0.82,0.78,0.65,0.65,1.14,NA,0.74,NA,NA,1.6,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
1752,0.45,NA,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,0.77,0.71,0.96,0.41,1.08,NA,0.79,NA,NA,2.05,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,NA,FALSE,NA
