age_CE,HMSM01B_raw,HMSM02B_raw,HMSM03A_raw,HMSM04B_raw,HMSM05B_raw,HMSM06A_raw,HMSM07A_raw,HMSM08B_raw,HMSM09A_raw,HMSM11A_raw,HMSM12A_raw,HMSM13A_raw,HMSM14A_raw,HMSM15B_raw,HMSM16B_raw,HMSM17A_raw,HMSM18A_raw,HMSM19B_raw,HMSM20B_raw,HMSM01B_raw_outlier_flag,HMSM02B_raw_outlier_flag,HMSM03A_raw_outlier_flag,HMSM04B_raw_outlier_flag,HMSM05B_raw_outlier_flag,HMSM06A_raw_outlier_flag,HMSM07A_raw_outlier_flag,HMSM08B_raw_outlier_flag,HMSM09A_raw_outlier_flag,HMSM11A_raw_outlier_flag,HMSM12A_raw_outlier_flag,HMSM13A_raw_outlier_flag,HMSM14A_raw_outlier_flag,HMSM15B_raw_outlier_flag,HMSM16B_raw_outlier_flag,HMSM17A_raw_outlier_flag,HMSM18A_raw_outlier_flag,HMSM19B_raw_outlier_flag,HMSM20B_raw_outlier_flag
1790,1.32,NA,0.06,0.64,0.19,0.22,0.27,0.26,0.32,0.09,0.48,0.11,0.24,1.17,0.16,0.81,0.38,NA,0.4,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1791,1.95,NA,0.1,0.88,0.28,0.3,0.42,0.53,0.46,0.07,0.66,0.28,0.37,1.5,0.25,0.75,0.61,NA,0.51,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1792,1.48,NA,0.15,0.71,0.34,0.28,0.45,0.5,0.66,0.14,0.79,0.38,0.49,1.12,0.41,0.49,0.6,NA,0.43,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1793,1.47,NA,0.09,0.67,0.26,0.23,0.41,0.52,0.65,0.1,0.63,0.36,0.4,1.13,0.24,0.45,0.6,NA,0.45,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1794,1.61,NA,0.18,0.75,0.32,0.25,0.51,0.52,0.7,0.21,0.72,0.41,0.48,1.4,0.38,0.68,0.79,NA,0.58,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1795,1.21,NA,0.13,0.57,0.36,0.28,0.56,0.53,0.63,0.18,0.75,0.4,0.4,0.99,0.38,0.48,0.94,NA,0.49,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1796,1.11,NA,0.16,0.56,0.4,0.34,0.57,0.72,0.69,0.17,0.65,0.47,0.44,1.63,0.39,0.54,1.29,NA,0.37,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1797,1.2,NA,0.28,0.75,0.5,0.38,0.63,0.75,0.78,0.19,0.63,0.69,0.45,1.75,0.43,0.59,1.51,NA,0.39,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1798,1.16,NA,0.28,0.84,0.44,0.4,0.64,0.87,0.62,0.21,0.64,0.71,0.33,1.74,0.57,0.57,1.57,NA,0.43,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1799,1.26,NA,0.24,0.69,0.37,0.34,0.64,1.06,0.64,0.21,0.82,0.69,0.35,1.81,0.42,0.89,1.09,NA,0.44,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1800,1.71,NA,0.4,0.64,0.48,0.45,0.53,1.21,0.73,0.14,0.83,0.66,0.35,1.54,0.41,0.74,1.02,NA,0.5,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1801,1.02,NA,0.24,0.5,0.32,0.22,0.37,0.53,0.66,0.1,0.36,0.45,0.47,0.93,0.31,0.38,0.83,NA,0.46,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1802,1.22,NA,0.27,0.47,0.39,0.29,0.41,0.55,0.78,0.13,0.88,0.81,0.52,1.31,0.34,0.58,1.03,NA,0.56,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1803,1.41,NA,0.26,0.79,0.57,0.43,0.46,0.79,0.71,0.19,1.01,0.96,0.36,1.54,0.49,0.5,1.49,NA,0.62,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1804,1.23,0.6,0.32,0.78,0.45,0.48,0.58,0.68,0.84,0.2,0.94,0.98,0.42,1.53,0.37,0.56,0.82,NA,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1805,1.54,0.63,0.35,0.83,0.59,0.49,0.75,0.77,1.02,0.33,1.14,1.14,0.6,1.47,0.53,0.8,1,NA,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1806,1.4,0.56,0.39,0.65,0.47,0.42,0.62,0.55,0.65,0.37,0.79,1,0.46,1,0.63,0.71,0.7,NA,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1807,1.54,0.63,0.42,0.66,0.73,0.47,0.82,0.63,0.77,0.4,1.06,1.05,0.53,0.93,0.91,0.84,0.98,NA,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1808,1.41,0.67,0.18,0.47,0.61,0.45,0.7,0.48,0.77,0.34,0.76,0.66,0.53,0.8,0.79,0.6,1.05,NA,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1809,1.55,0.9,0.07,0.7,0.59,0.51,0.67,0.42,0.98,0.38,0.81,1,0.8,1.03,0.71,0.76,1.53,NA,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1810,0.94,0.29,0.05,0.08,0.15,0.22,0.2,0.16,0.36,0.07,0.17,0.37,0.57,0.39,0.12,0.31,0.62,NA,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1811,1.77,0.66,0.04,0.46,0.36,0.64,0.57,0.74,0.86,0.43,0.63,0.88,0.94,0.85,0.81,0.69,1.18,NA,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1812,2.3,0.72,0.48,0.48,0.47,0.77,0.72,0.95,0.98,0.32,0.74,1.12,0.86,1,0.85,1.25,1.72,NA,1.45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1813,1.67,0.77,0.31,0.41,0.45,0.68,0.57,0.76,0.74,0.29,0.75,0.94,0.69,0.92,0.64,0.84,1.01,NA,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1814,2.08,1.21,0.35,0.63,0.58,0.73,0.76,0.9,1.03,0.28,1.13,1.09,0.9,1.13,0.84,1.06,1.43,NA,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1815,0.92,1.13,0.25,0.53,0.67,0.66,0.5,0.57,0.88,0.32,0.86,0.82,0.76,0.96,0.8,0.89,1.64,NA,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1816,1.82,1.06,0.31,0.64,0.68,0.69,0.57,0.66,0.89,0.31,0.92,0.96,0.63,0.89,0.7,0.95,2.06,NA,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE
1817,2.17,0.9,0.38,0.46,0.61,0.58,0.58,0.53,0.59,0.36,0.82,0.98,0.65,1.13,0.68,1.05,1.67,NA,1.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1818,1.9,0.93,0.35,0.38,0.62,0.55,0.56,0.59,0.57,0.3,0.75,0.94,0.2,0.95,0.7,0.76,1.46,NA,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1819,1.04,0.9,0.34,0.33,0.57,0.56,0.55,0.39,0.56,0.33,0.62,0.95,0.26,0.99,0.6,0.86,1.29,NA,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1820,1,0.81,0.18,0.31,0.55,0.35,0.43,0.29,0.66,0.29,0.54,0.8,0.29,0.9,0.52,0.81,1.08,0.31,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1821,1.77,0.9,0.17,0.43,0.74,0.66,0.43,0.62,0.84,0.24,0.77,1.14,0.3,1.3,0.43,1.12,1.31,0.37,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1822,1.98,1.13,0.46,0.58,0.75,0.63,0.91,0.83,1.24,0.32,2.27,1.21,0.37,1.18,0.8,1.06,1.19,0.62,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1823,1.38,0.84,0.37,0.43,0.73,0.64,0.55,0.76,1.01,0.36,1.95,1.1,0.41,1.07,0.72,0.9,1.12,0.67,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1824,1.23,0.96,0.29,0.39,0.74,0.6,0.46,0.9,1.04,0.38,1.5,1.08,0.32,1.08,0.67,0.79,0.91,0.56,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1825,1.86,1.09,0.35,0.49,0.84,0.76,0.63,1.03,1.17,0.54,1.58,1.28,0.47,1.43,0.83,0.93,0.97,0.71,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1826,1.74,0.88,0.29,0.55,0.93,0.69,0.59,0.86,1.23,0.75,1.05,1.21,0.41,1.05,0.75,0.92,1.03,1.02,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1827,1.5,0.81,0.25,0.4,0.91,0.55,0.48,0.69,0.8,0.86,1.02,1.05,0.39,0.99,0.69,0.78,1,1.01,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1828,1.53,1,0.18,0.31,0.91,0.58,0.39,0.73,0.83,0.87,1,0.93,0.49,0.83,0.67,0.85,1.26,1.19,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1829,1.76,0.98,0.23,0.5,0.91,0.6,0.38,0.74,0.85,0.72,1.01,0.98,0.56,1.13,0.81,0.76,1.3,1.16,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1830,1.57,0.79,0.21,0.5,0.67,0.44,0.46,0.54,0.76,0.62,0.83,0.88,0.43,1.08,0.81,0.88,0.89,0.87,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1831,1.24,0.83,0.09,0.57,0.78,0.45,0.59,0.52,0.99,0.82,1,1.06,0.52,0.78,0.83,1.14,1.26,0.95,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1832,0.56,0.56,0.08,0.55,0.75,0.42,0.43,0.67,0.83,0.55,1.06,1.16,0.24,0.3,0.5,0.85,1.16,0.66,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1833,0.77,0.64,0.23,0.73,0.6,0.58,0.53,0.79,0.86,0.64,1.36,1.17,0.26,0.56,0.62,0.74,0.87,0.58,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1834,1.15,0.83,0.16,0.71,0.77,0.75,0.56,0.84,1.03,0.74,1.16,1.2,0.34,1.17,0.64,1.13,0.92,0.51,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1835,1.02,0.92,0.21,0.65,0.74,0.56,0.57,0.7,0.99,0.66,0.88,1.2,0.38,1.11,0.67,1.07,0.83,0.61,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1836,1.01,1.09,0.16,0.54,0.77,0.48,0.49,0.46,0.88,0.71,0.91,1.07,0.51,1.1,0.54,1.12,0.9,0.39,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1837,1.36,1.22,0.24,0.68,0.96,0.49,0.49,0.55,0.92,0.84,1.25,1.14,0.55,1.09,0.85,1.4,1.08,0.55,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1838,1.16,1.04,0.21,0.6,0.66,0.42,0.39,0.43,0.81,0.64,1.04,0.69,0.42,0.55,0.63,1.34,1.14,0.63,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1839,1.59,0.98,0.38,0.75,0.74,0.74,0.4,0.74,0.92,0.83,1.53,1.1,0.5,0.81,0.94,1.21,1.32,0.63,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1840,0.93,0.58,0.22,0.3,0.62,0.34,0.33,0.45,0.57,0.62,0.91,0.75,0.31,0.42,0.6,1.07,0.69,0.34,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1841,1.01,0.65,0.38,0.45,0.73,0.56,0.54,0.63,0.67,0.64,1.43,0.59,0.35,0.56,0.67,1.25,0.76,0.44,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1842,1.13,0.64,0.35,0.55,0.67,0.52,0.46,0.55,0.77,0.59,1.35,0.63,0.32,0.55,0.59,0.9,0.59,0.46,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1843,0.6,0.81,0.39,0.72,0.77,0.67,0.62,0.75,0.99,0.72,1.4,0.74,0.37,0.59,0.67,1.06,0.93,0.55,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1844,0.99,0.66,0.37,0.8,0.77,0.68,0.59,0.72,0.84,0.56,1.29,0.79,0.31,0.5,0.51,1.01,0.92,0.47,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1845,0.91,0.93,0.4,0.86,0.78,0.63,0.55,0.62,0.96,0.74,0.99,0.91,0.29,0.89,0.49,1.2,0.88,0.42,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1846,1.13,1.26,0.45,1.08,0.71,0.8,0.57,0.89,1.2,0.72,1.82,1.01,0.39,1.06,0.53,0.91,1.39,0.42,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1847,0.58,0.84,0.09,0.65,0.39,0.58,0.24,0.57,0.88,0.58,1.19,0.38,0.33,0.68,0.14,0.92,1.45,0.32,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1848,0.91,1.29,0.36,0.93,0.7,0.83,0.47,0.67,0.99,0.78,1.74,0.86,0.57,0.65,0.47,1.03,1.88,0.57,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1849,0.7,0.53,0.14,0.57,0.63,0.52,0.33,0.46,0.78,0.67,1.31,0.54,0.56,0.5,0.26,0.84,0.96,0.49,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1850,0.93,0.71,0.31,0.7,0.57,0.65,0.31,0.55,0.82,0.7,1.2,0.56,0.52,0.43,0.29,1.01,1.07,0.33,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1851,1.02,0.89,0.29,0.82,0.69,0.66,0.39,0.69,0.87,0.82,1.34,0.53,0.51,1.14,0.42,1.3,1.15,0.43,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1852,0.92,1.11,0.36,0.83,0.72,0.8,0.41,1.04,1.72,0.64,2.2,0.72,0.55,1.06,0.43,1.02,1.06,0.33,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1853,1.12,1.22,0.32,0.88,0.68,0.69,0.53,0.91,1.63,0.78,2.41,1.22,0.54,1.11,0.37,1.24,1.05,0.42,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1854,1.11,1.27,0.49,1.28,0.93,0.8,0.59,1.13,1.63,1.02,3.11,1.53,0.59,1.67,0.55,1.44,0.97,0.58,0.89,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1855,1.13,1.12,0.44,1.11,0.76,0.85,0.56,1.03,1.17,0.84,2.65,1.21,0.66,1.01,0.69,0.79,0.74,0.59,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.96,0.86,0.27,0.81,0.59,0.69,0.49,0.69,0.89,0.81,1.39,0.76,0.86,0.85,0.59,0.88,0.59,0.53,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.5,1.04,0.55,1.09,0.8,0.56,0.61,0.63,1.01,1.02,1.84,0.99,1.13,1.12,0.87,1.14,1.16,0.6,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,1.47,1.08,0.54,1.07,0.86,0.75,0.67,0.82,1.02,1.15,1.79,1.15,1.18,1.15,0.98,1.43,1.26,0.75,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,1,0.9,0.54,0.8,0.89,0.77,0.53,0.64,0.66,0.98,1.37,1.07,1.1,1.36,0.89,1.19,0.99,0.7,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,1.19,0.88,0.55,0.68,0.88,1.04,0.53,0.61,0.78,1.05,1.72,1.12,0.95,1.48,0.75,1.13,1.07,0.78,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,1.25,0.9,0.74,0.64,0.73,0.83,0.52,0.5,0.77,0.75,1.19,0.94,1.09,1.08,0.77,1.09,0.84,0.78,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,1.13,0.93,0.5,0.61,0.89,0.75,0.29,0.34,0.7,0.85,0.83,0.8,1.18,1.75,0.29,0.96,0.76,0.69,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,1.46,1.19,0.82,0.91,1.35,1.13,0.71,0.68,1.07,1.02,1.83,1.2,1.46,2.05,1.19,1.56,1.35,0.98,1.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,1.12,1.11,0.53,0.71,1.23,1.07,0.51,0.47,0.72,1.01,1.39,1.15,0.92,1.09,1.07,1.47,1.23,0.82,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.71,0.81,0.7,0.56,1,0.92,0.66,0.51,0.8,1.08,1.31,1.03,1.06,0.92,0.89,1.14,1.07,0.89,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.71,0.84,0.54,0.28,0.81,0.71,0.14,0.23,0.61,1.03,0.63,0.9,1.31,0.64,0.53,0.98,0.81,0.47,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,1.04,1.07,0.58,0.59,0.94,0.83,0.68,0.45,0.76,1.14,0.81,1.04,1.17,1.09,0.92,1.44,0.86,0.86,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
