age_CE,234075_raw,234094_raw,234102_raw,234116_raw,234123_raw,234141_raw,234146_raw,234188_raw,234075_raw_outlier_flag,234094_raw_outlier_flag,234102_raw_outlier_flag,234116_raw_outlier_flag,234123_raw_outlier_flag,234141_raw_outlier_flag,234146_raw_outlier_flag,234188_raw_outlier_flag
1892,0.54,0.11,0.24,0.37,0.07,0.29,0.37,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.41,0.01,0.14,0.05,0.04,0.19,0.23,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.65,0.22,0.33,0.33,0.11,0.29,0.41,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.61,0.24,0.36,0.35,0.16,0.25,0.35,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.45,0.23,0.26,0.42,0.11,0.23,0.24,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.53,0.24,0.45,0.56,0.21,0.38,0.28,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.39,0.1,0.28,0.48,0.03,0.27,0.25,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.27,0.08,0.17,0.28,0.01,0.1,0.05,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.29,0.15,0.22,0.4,0.19,0.18,0.18,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.45,0.25,0.35,0.53,0.14,0.31,0.2,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.17,0.02,0.03,0.01,0.01,0.01,0.01,0.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.67,0.51,0.48,0.5,0.2,0.47,0.32,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.39,0.09,0.13,0.28,0.01,0.02,0.08,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.93,0.74,0.69,0.93,0.38,0.48,0.4,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,1.1,0.78,0.7,0.8,0.34,0.56,0.35,1.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,1.44,0.81,0.71,0.95,0.32,0.61,0.47,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,1.22,0.74,0.64,1.06,0.39,0.69,0.41,2.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,1.22,0.78,0.5,1.03,0.32,0.52,0.4,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.02,0.29,0.34,0.9,0.2,0.48,0.31,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.96,0.4,0.48,0.85,0.34,0.64,0.4,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.72,0.27,0.3,0.63,0.32,0.49,0.32,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.67,0.27,0.25,0.51,0.26,0.36,0.27,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.88,0.28,0.4,0.54,0.26,0.45,0.34,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.96,0.54,0.65,0.82,0.35,0.49,0.41,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.97,0.42,0.43,0.96,0.3,0.54,0.48,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,1.03,0.33,0.64,1.11,0.37,0.68,0.41,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.67,0.22,0.3,0.39,0.19,0.18,0.31,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.6,0.31,0.55,0.66,0.35,0.64,0.31,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.79,0.35,0.41,0.56,0.55,0.58,0.31,2.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1921,0.71,0.26,0.28,0.68,0.19,0.44,0.2,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.65,0.34,0.35,0.84,0.23,0.5,0.32,1.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.31,0.21,0.16,0.42,0.11,0.32,0.12,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.45,0.24,0.34,0.45,0.22,0.54,0.22,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.82,0.39,0.41,0.55,0.19,0.63,0.18,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.82,0.36,0.41,0.43,0.21,0.56,0.19,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.98,0.4,0.58,0.57,0.17,0.54,0.26,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.79,0.27,0.48,0.42,0.12,0.52,0.18,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1,0.41,0.5,1.06,0.33,0.47,0.27,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.81,0.48,0.74,0.76,0.23,0.67,0.24,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.96,0.66,0.67,0.85,0.23,0.8,0.36,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.62,0.36,0.46,0.72,0.17,0.39,0.25,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.76,0.54,0.5,0.93,0.27,0.98,0.38,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.59,0.28,0.36,0.46,0.21,0.56,0.17,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.51,0.13,0.24,0.23,0.01,0.3,0.12,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.59,0.18,0.35,0.39,0.16,0.39,0.21,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.82,0.27,0.64,0.49,0.22,0.58,0.26,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.79,0.1,0.32,0.36,0.15,0.37,0.18,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.6,0.13,0.36,0.18,0.03,0.28,0.18,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.67,0.12,0.36,0.13,0.01,0.28,0.23,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.82,0.27,0.7,0.55,0.15,0.48,0.37,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.68,0.18,0.47,0.4,0.12,0.37,0.33,0.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.87,0.11,0.37,0.43,0.15,0.26,0.22,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.91,0.21,0.57,0.62,0.17,0.44,0.41,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.82,0.12,0.39,0.43,0.16,0.28,0.21,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.45,0.02,0.13,0.09,0.03,0.04,0.11,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.97,0.1,0.46,0.51,0.26,0.33,0.34,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.74,0.04,0.45,0.62,0.24,0.32,0.22,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.9,0.12,0.44,0.58,0.25,0.53,0.34,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.56,0.03,0.2,0.26,0.06,0.22,0.19,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.58,0.09,0.3,0.52,0.24,0.29,0.26,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.97,0.18,0.65,1.02,0.28,0.61,0.37,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,1.07,0.08,0.56,0.89,0.09,0.58,0.2,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.91,0.07,0.31,0.5,0.01,0.5,0.23,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.88,0.08,0.4,0.98,0.07,0.5,0.29,1.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.57,0.06,0.32,0.8,0.01,0.34,0.22,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.79,NA,0.45,0.87,0.28,0.46,0.19,0.84,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.6,NA,0.28,0.43,0.19,0.42,0.21,0.79,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.85,NA,0.63,1.17,0.23,0.79,0.38,0.78,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.56,NA,0.41,0.7,0.1,0.59,0.19,0.69,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.25,NA,0.09,0.33,0.01,NA,0.07,0.56,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1962,0.36,NA,0.35,0.35,0.22,NA,0.19,0.84,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1963,0.29,NA,0.03,0.2,0.01,NA,0.19,0.8,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE
1964,0.28,NA,0.15,0.41,0.2,NA,0.2,0.75,FALSE,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE
