age_CE,085011_raw,085012_raw,085021_raw,085022_raw,085031_raw,085032_raw,085041_raw,085042_raw,085051_raw,085052_raw,085011_raw_outlier_flag,085012_raw_outlier_flag,085021_raw_outlier_flag,085022_raw_outlier_flag,085031_raw_outlier_flag,085032_raw_outlier_flag,085041_raw_outlier_flag,085042_raw_outlier_flag,085051_raw_outlier_flag,085052_raw_outlier_flag
1886,0.31,0.44,0.34,0.43,0.59,0.67,0.47,0.68,1.77,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.42,0.57,0.28,0.42,0.81,0.92,0.45,0.71,1.79,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.4,0.37,0.31,0.43,1.51,1.22,0.64,0.94,2.26,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.42,0.48,0.33,0.39,1,1.06,0.54,0.78,1.71,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.43,0.57,0.32,0.51,1.06,1.55,0.51,0.78,2.29,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.42,0.82,0.26,0.77,1.42,1.69,0.76,1.08,2.36,2.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1892,0.34,1.02,0.25,0.44,1.12,1.05,0.6,0.88,1.7,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.32,0.65,0.18,0.35,0.8,0.91,0.38,0.53,1.89,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.29,0.45,0.11,0.22,0.4,0.37,0.2,0.22,1.07,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.54,0.69,0.44,0.3,1.17,0.96,0.44,0.54,2.03,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.16,0.2,0.07,0.15,0.22,0.23,0.08,0.15,0.65,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.61,0.79,0.3,0.37,0.79,0.64,0.23,0.33,1.8,1.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.24,0.28,0.11,0.15,0.25,0.29,0.1,0.16,0.76,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.22,0.31,0.13,0.18,0.26,0.32,0.12,0.38,0.75,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.3,0.46,0.13,0.21,0.36,0.35,0.14,0.27,0.81,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.35,0.46,0.3,0.38,0.77,0.7,0.24,0.33,1.32,1.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.36,0.48,0.24,0.34,0.6,0.54,0.25,0.33,1.48,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.5,0.72,0.2,0.27,0.61,0.63,0.33,0.48,2.02,2.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.24,0.24,0.1,0.15,0.27,0.19,0.12,0.21,0.66,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.55,0.54,0.3,0.49,0.65,0.51,0.38,0.5,2.09,1.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.39,0.53,0.34,0.46,0.74,0.7,0.43,0.53,2.15,2.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.58,0.74,0.35,0.44,0.96,0.81,0.53,0.61,1.68,1.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.58,0.78,0.29,0.46,0.96,0.99,0.56,0.72,2.07,1.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.44,0.92,0.34,0.49,1.11,1.05,0.65,0.73,2.02,1.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.47,0.87,0.33,0.43,0.75,1.08,0.43,0.55,1.38,1.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.38,0.41,0.24,0.42,0.67,0.52,0.29,0.43,1.29,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.44,0.61,0.33,0.49,0.75,0.63,0.53,0.69,1.56,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.42,0.58,0.36,0.52,0.64,0.54,0.55,0.59,1.69,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,0.66,1.1,0.42,0.55,1.12,0.96,0.65,0.84,2.36,1.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,0.54,0.79,0.3,0.31,0.86,0.89,0.58,0.62,1.89,1.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.61,0.75,0.32,0.4,0.79,1.01,0.57,0.65,1.7,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.5,0.46,0.27,0.3,0.41,0.63,0.44,0.57,0.86,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,0.39,0.68,0.23,0.38,0.48,0.59,0.29,0.39,0.81,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.44,0.47,0.38,0.37,0.49,0.8,0.32,0.52,0.98,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.43,0.57,0.41,0.43,0.68,0.93,0.4,0.54,1.72,1.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.3,0.33,0.33,0.36,0.38,0.44,0.27,0.37,1.27,1.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.42,0.55,0.39,0.42,0.65,0.77,0.43,0.54,1.33,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.25,0.4,0.26,0.37,0.46,0.86,0.33,0.48,1.22,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.18,0.31,0.21,0.28,0.28,0.35,0.23,0.35,0.75,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.27,0.46,0.3,0.3,0.38,0.35,0.2,0.25,0.89,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.3,0.42,0.24,0.34,0.42,0.4,0.28,0.32,0.98,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.34,0.57,0.3,0.44,0.63,0.53,0.38,0.49,1.29,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.19,0.23,0.18,0.21,0.25,0.34,0.19,0.31,0.73,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.1,0.18,0.18,0.27,0.21,0.21,0.11,0.26,0.71,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.4,0.55,0.43,0.53,0.41,0.38,0.28,0.41,1.38,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.2,0.22,0.28,0.33,0.21,0.19,0.08,0.21,0.59,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.44,0.58,0.53,0.75,0.64,0.62,0.38,0.67,1.57,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.28,0.41,0.38,0.47,0.52,0.48,0.26,0.38,1.18,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0,0.3,0.13,0.31,0.1,0.07,0.03,0.11,0.04,0.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.3,0.33,0.43,0.48,0.36,0.38,0.26,0.45,1.19,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.4,0.4,0.5,0.47,0.54,0.46,0.44,0.54,0.95,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,0.56,0.48,0.46,0.53,0.76,1.05,0.48,0.49,1.14,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.56,0.38,0.51,0.67,1.04,1.22,0.32,0.39,1.31,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.54,0.37,0.57,0.5,1.13,1.41,0.43,0.74,1.19,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,0.75,0.45,0.49,0.46,1.27,1.53,0.44,0.83,1.14,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.97,0.47,0.47,0.41,0.99,1.13,0.3,0.95,1.42,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.7,0.44,0.46,0.51,0.81,0.96,0.39,0.8,1.14,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.47,0.38,0.51,0.36,0.84,1.16,0.28,0.52,1.04,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.54,0.39,0.39,0.31,0.52,0.92,0.31,0.62,1.06,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.48,0.36,0.5,0.56,0.57,0.88,0.42,0.69,1,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.19,0.23,0.52,0.39,0.41,0.41,0.19,0.48,1.05,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.06,0.21,0.54,0.4,0.35,0.41,0.11,0.25,0.77,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.21,0.3,0.59,0.51,0.48,0.5,0.25,0.55,1.27,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.28,0.41,0.52,0.47,0.66,0.6,0.32,0.46,0.78,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.34,0.26,0.48,0.41,0.31,0.41,0.22,0.43,0.66,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.19,0.32,0.59,0.49,0.51,0.62,0.38,0.52,0.18,0.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.35,0.38,0.59,0.52,0.56,0.24,0.39,0.62,1.37,1.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.41,0.24,0.49,0.35,0.35,0.42,0.19,0.22,0.59,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.23,0.19,0.45,0.42,0.39,0.48,0.35,0.4,0.63,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.18,0.18,0.54,0.6,0.41,0.52,0.35,0.4,0.82,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.12,0.12,0.28,0.2,0.13,0.49,0.11,0.08,0.24,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.05,0.17,0.34,0.29,0.31,0.44,0.19,0.2,0.42,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.16,0.3,0.51,0.44,0.51,0.55,0.52,0.64,0.59,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.28,0.35,0.42,0.4,0.56,0.74,0.67,0.64,0.67,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.23,0.26,0.46,0.46,0.53,0.59,0.8,0.68,0.86,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.2,0.22,0.31,0.37,0.17,0.18,0.35,0.26,0.32,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.19,0.18,0.57,0.44,0.52,0.48,0.54,0.62,1.4,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.15,0.08,0.42,0.44,0.45,0.42,0.56,0.53,0.88,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.11,0.07,0.32,0.45,0.37,0.25,0.29,0.41,0.52,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.27,0.18,0.53,0.48,0.87,0.88,0.61,0.66,1.22,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,0.21,0.14,0.55,0.41,0.91,0.67,0.66,0.8,1.27,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,0.22,0.24,0.5,0.48,0.68,0.69,0.89,0.82,0.82,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.25,0.24,0.62,0.51,0.96,1.08,0.87,0.98,1.29,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
