"","stand","tree_id","year","rw_core1 (mm)","rw_core2 (mm)"
"562","AE10","AE10_F15",1913,0.873,0.806
"563","AE10","AE10_F15",1914,1,0.766
"564","AE10","AE10_F15",1915,0.92,0.958
"565","AE10","AE10_F15",1916,0.444,0.645
"566","AE10","AE10_F15",1917,0.698,0.769
"567","AE10","AE10_F15",1918,0.762,0.915
"568","AE10","AE10_F15",1919,0.762,0.853
"569","AE10","AE10_F15",1920,0.936,1.021
"570","AE10","AE10_F15",1921,0.413,0.71
"571","AE10","AE10_F15",1922,0.778,0.983
"572","AE10","AE10_F15",1923,0.666,0.913
"573","AE10","AE10_F15",1924,0.714,0.872
"574","AE10","AE10_F15",1925,0.658,0.764
"575","AE10","AE10_F15",1926,0.547,0.742
"576","AE10","AE10_F15",1927,0.492,0.742
"577","AE10","AE10_F15",1928,0.539,0.702
"578","AE10","AE10_F15",1929,0.65,0.661
"579","AE10","AE10_F15",1930,0.381,0.518
"580","AE10","AE10_F15",1931,0.682,0.729
"581","AE10","AE10_F15",1932,0.365,0.62
"582","AE10","AE10_F15",1933,0.404,0.701
"583","AE10","AE10_F15",1934,0.531,0.82
"584","AE10","AE10_F15",1935,0.587,0.74
"585","AE10","AE10_F15",1936,0.476,0.621
"586","AE10","AE10_F15",1937,0.507,0.809
"587","AE10","AE10_F15",1938,0.587,0.707
"588","AE10","AE10_F15",1939,0.468,0.5
"589","AE10","AE10_F15",1940,0.864,0.729
"590","AE10","AE10_F15",1941,0.857,0.689
"591","AE10","AE10_F15",1942,0.682,0.376
"592","AE10","AE10_F15",1943,0.841,0.564
"593","AE10","AE10_F15",1944,1.142,0.86
"594","AE10","AE10_F15",1945,1.396,0.887
"595","AE10","AE10_F15",1946,1.111,0.655
"596","AE10","AE10_F15",1947,1.391,0.655
"597","AE10","AE10_F15",1948,1.409,0.824
"598","AE10","AE10_F15",1949,1.045,0.823
"599","AE10","AE10_F15",1950,0.918,0.696
"600","AE10","AE10_F15",1951,0.744,0.716
"601","AE10","AE10_F15",1952,0.65,0.674
"602","AE10","AE10_F15",1953,0.571,0.653
"603","AE10","AE10_F15",1954,0.492,0.547
"604","AE10","AE10_F15",1955,0.666,0.694
"605","AE10","AE10_F15",1956,0.508,0.526
"606","AE10","AE10_F15",1957,0.778,0.712
"607","AE10","AE10_F15",1958,0.865,0.865
"608","AE10","AE10_F15",1959,0.563,0.465
"609","AE10","AE10_F15",1960,0.746,0.719
"610","AE10","AE10_F15",1961,0.73,0.529
"611","AE10","AE10_F15",1962,0.651,0.507
"612","AE10","AE10_F15",1963,0.698,0.632
"613","AE10","AE10_F15",1964,0.444,0.379
"614","AE10","AE10_F15",1965,0.619,0.59
"615","AE10","AE10_F15",1966,0.508,0.485
"616","AE10","AE10_F15",1967,0.524,0.654
"617","AE10","AE10_F15",1968,0.476,0.549
"618","AE10","AE10_F15",1969,0.428,0.549
"619","AE10","AE10_F15",1970,0.603,0.633
"620","AE10","AE10_F15",1971,0.317,0.549
"621","AE10","AE10_F15",1972,0.349,0.507
"622","AE10","AE10_F15",1973,0.603,0.698
"623","AE10","AE10_F15",1974,0.198,0.275
"624","AE10","AE10_F15",1975,0.436,0.507
"625","AE10","AE10_F15",1976,0.332,0.444
"626","AE10","AE10_F15",1977,0.508,0.718
"627","AE10","AE10_F15",1978,0.444,0.423
"628","AE10","AE10_F15",1979,0.492,0.508
"629","AE10","AE10_F15",1980,0.46,0.508
"630","AE10","AE10_F15",1981,0.571,0.718
"631","AE10","AE10_F15",1982,0.371,0.444
"632","AE10","AE10_F15",1983,0.54,0.466
"633","AE10","AE10_F15",1984,0.413,0.402
"634","AE10","AE10_F15",1985,0.5,0.466
"635","AE10","AE10_F15",1986,0.451,0.337
"636","AE10","AE10_F15",1987,0.579,0.274
"637","AE10","AE10_F15",1988,0.412,0.316
"638","AE10","AE10_F15",1989,0.341,0.317
"639","AE10","AE10_F15",1990,0.42,0.36
"640","AE10","AE10_F15",1991,0.365,0.443
"641","AE10","AE10_F15",1992,0.579,0.677
"642","AE10","AE10_F15",1993,0.436,0.401
"643","AE10","AE10_F15",1994,0.507,0.655
"644","AE10","AE10_F15",1995,0.309,0.444
"645","AE10","AE10_F15",1996,0.421,0.719
"646","AE10","AE10_F15",1997,0.23,0.381
"647","AE10","AE10_F15",1998,0.404,0.634
"648","AE10","AE10_F15",1999,0.262,0.339
"649","AE10","AE10_F15",2000,0.498,0.444
"650","AE10","AE10_F15",2001,0.584,0.55
"651","AE10","AE10_F15",2002,0.476,0.55
"652","AE10","AE10_F15",2003,0.492,0.656
"653","AE10","AE10_F15",2004,0.411,0.381
"654","AE10","AE10_F15",2005,0.396,0.508
"655","AE10","AE10_F15",2006,0.404,0.57
"656","AE10","AE10_F15",2007,0.389,0.402
"657","AE10","AE10_F15",2008,0.246,0.316
"658","AE10","AE10_F15",2009,NA,0.212
"659","AE10","AE10_F17",1805,2.443,NA
"660","AE10","AE10_F17",1806,1.977,NA
"661","AE10","AE10_F17",1807,1.881,NA
"662","AE10","AE10_F17",1808,1.322,NA
"663","AE10","AE10_F17",1809,1.448,NA
"664","AE10","AE10_F17",1810,2.382,NA
"665","AE10","AE10_F17",1811,1.707,NA
"666","AE10","AE10_F17",1812,2.303,NA
"667","AE10","AE10_F17",1813,2.028,NA
"668","AE10","AE10_F17",1814,2.137,NA
"669","AE10","AE10_F17",1815,1.333,NA
"670","AE10","AE10_F17",1816,1.375,NA
"671","AE10","AE10_F17",1817,1.799,NA
"672","AE10","AE10_F17",1818,1.693,NA
"673","AE10","AE10_F17",1819,1.271,NA
"674","AE10","AE10_F17",1820,1.105,NA
"675","AE10","AE10_F17",1821,1.068,NA
"676","AE10","AE10_F17",1822,1.545,NA
"677","AE10","AE10_F17",1823,0.719,NA
"678","AE10","AE10_F17",1824,1.036,1.008
"679","AE10","AE10_F17",1825,1.756,1.987
"680","AE10","AE10_F17",1826,1.185,1.457
"681","AE10","AE10_F17",1827,1.378,2.046
"682","AE10","AE10_F17",1828,1.284,1.986
"683","AE10","AE10_F17",1829,1.615,2.2
"684","AE10","AE10_F17",1830,1.326,1.585
"685","AE10","AE10_F17",1831,1.185,1.247
"686","AE10","AE10_F17",1832,1.044,1.543
"687","AE10","AE10_F17",1833,1.601,2.424
"688","AE10","AE10_F17",1834,1.883,3.101
"689","AE10","AE10_F17",1835,1.517,1.647
"690","AE10","AE10_F17",1836,1.128,1.659
"691","AE10","AE10_F17",1837,1.1,1.862
"692","AE10","AE10_F17",1838,1.185,1.268
"693","AE10","AE10_F17",1839,1.608,2.681
"694","AE10","AE10_F17",1840,0.783,0.938
"695","AE10","AE10_F17",1841,1.354,1.549
"696","AE10","AE10_F17",1842,1.037,1.236
"697","AE10","AE10_F17",1843,1.291,1.384
"698","AE10","AE10_F17",1844,1.121,1.501
"699","AE10","AE10_F17",1845,1.46,1.452
"700","AE10","AE10_F17",1846,1.671,1.983
"701","AE10","AE10_F17",1847,1.714,1.216
"702","AE10","AE10_F17",1848,1.968,1.727
"703","AE10","AE10_F17",1849,1.015,1.251
"704","AE10","AE10_F17",1850,0.739,0.863
"705","AE10","AE10_F17",1851,1.371,1.411
"706","AE10","AE10_F17",1852,1.044,1.184
"707","AE10","AE10_F17",1853,0.732,1.019
"708","AE10","AE10_F17",1854,1.099,1.285
"709","AE10","AE10_F17",1855,1.162,1.423
"710","AE10","AE10_F17",1856,1.029,1.074
"711","AE10","AE10_F17",1857,0.916,1.481
"712","AE10","AE10_F17",1858,0.803,1.45
"713","AE10","AE10_F17",1859,0.867,1.069
"714","AE10","AE10_F17",1860,1.269,1.485
"715","AE10","AE10_F17",1861,0.888,1.227
"716","AE10","AE10_F17",1862,0.698,1.033
"717","AE10","AE10_F17",1863,1.142,1.386
"718","AE10","AE10_F17",1864,0.444,0.695
"719","AE10","AE10_F17",1865,0.889,1.2
"720","AE10","AE10_F17",1866,0.614,0.932
"721","AE10","AE10_F17",1867,0.592,0.638
"722","AE10","AE10_F17",1868,0.91,1.119
"723","AE10","AE10_F17",1869,0.677,0.84
"724","AE10","AE10_F17",1870,0.635,0.68
"725","AE10","AE10_F17",1871,0.656,0.64
"726","AE10","AE10_F17",1872,1.015,1.06
"727","AE10","AE10_F17",1873,1.1,0.98
"728","AE10","AE10_F17",1874,1.206,1.465
"729","AE10","AE10_F17",1875,1.056,0.917
"730","AE10","AE10_F17",1876,0.55,0.54
"731","AE10","AE10_F17",1877,1.181,0.944
"732","AE10","AE10_F17",1878,1.308,1.068
"733","AE10","AE10_F17",1879,1.308,0.82
"734","AE10","AE10_F17",1880,0.635,0.264
"735","AE10","AE10_F17",1881,0.801,0.649
"736","AE10","AE10_F17",1882,0.563,0.653
"737","AE10","AE10_F17",1883,0.747,0.672
"738","AE10","AE10_F17",1884,0.656,0.493
"739","AE10","AE10_F17",1885,1.036,0.766
"740","AE10","AE10_F17",1886,1.078,1.061
"741","AE10","AE10_F17",1887,0.823,0.685
"742","AE10","AE10_F17",1888,1.074,0.71
"743","AE10","AE10_F17",1889,0.82,0.789
"744","AE10","AE10_F17",1890,0.757,0.611
"745","AE10","AE10_F17",1891,0.946,1.006
"746","AE10","AE10_F17",1892,0.757,0.576
"747","AE10","AE10_F17",1893,1.06,0.718
"748","AE10","AE10_F17",1894,0.884,0.611
"749","AE10","AE10_F17",1895,1.263,0.834
"750","AE10","AE10_F17",1896,0.696,0.517
"751","AE10","AE10_F17",1897,1.37,0.595
"752","AE10","AE10_F17",1898,1.265,0.492
"753","AE10","AE10_F17",1899,0.76,0.31
"754","AE10","AE10_F17",1900,1.71,0.535
"755","AE10","AE10_F17",1901,1.73,0.635
"756","AE10","AE10_F17",1902,1.351,0.556
"757","AE10","AE10_F17",1903,1.099,0.42
"758","AE10","AE10_F17",1904,1.946,0.62
"759","AE10","AE10_F17",1905,1.332,0.518
"760","AE10","AE10_F17",1906,1.247,0.381
"761","AE10","AE10_F17",1907,1.497,0.399
"762","AE10","AE10_F17",1908,1.409,0.36
"763","AE10","AE10_F17",1909,0.882,0.321
"764","AE10","AE10_F17",1910,1.618,0.292
"765","AE10","AE10_F17",1911,1.514,0.375
"766","AE10","AE10_F17",1912,1.261,0.296
"767","AE10","AE10_F17",1913,1.236,0.35
"768","AE10","AE10_F17",1914,1.485,0.366
"769","AE10","AE10_F17",1915,1.164,0.522
"770","AE10","AE10_F17",1916,0.374,0.179
"771","AE10","AE10_F17",1917,1.217,0.356
"772","AE10","AE10_F17",1918,1.128,0.444
"773","AE10","AE10_F17",1919,1.017,0.321
"774","AE10","AE10_F17",1920,1.461,0.502
"775","AE10","AE10_F17",1921,0.939,0.362
"776","AE10","AE10_F17",1922,1.023,0.552
"777","AE10","AE10_F17",1923,0.856,0.445
"778","AE10","AE10_F17",1924,0.86,0.457
"779","AE10","AE10_F17",1925,0.586,0.421
"780","AE10","AE10_F17",1926,0.691,0.534
"781","AE10","AE10_F17",1927,0.356,0.267
"782","AE10","AE10_F17",1928,0.607,0.472
"783","AE10","AE10_F17",1929,0.586,0.452
"784","AE10","AE10_F17",1930,0.545,0.453
"785","AE10","AE10_F17",1931,0.565,0.371
"786","AE10","AE10_F17",1932,0.459,0.311
"787","AE10","AE10_F17",1933,0.625,0.327
"788","AE10","AE10_F17",1934,0.79,0.514
"789","AE10","AE10_F17",1935,0.645,0.472
"790","AE10","AE10_F17",1936,0.457,0.452
"791","AE10","AE10_F17",1937,0.541,0.303
"792","AE10","AE10_F17",1938,0.229,0.3
"793","AE10","AE10_F17",1939,0.45,0.258
"794","AE10","AE10_F17",1940,0.422,0.355
"795","AE10","AE10_F17",1941,0.59,0.452
"796","AE10","AE10_F17",1942,0.608,0.166
"797","AE10","AE10_F17",1943,0.692,0.436
"798","AE10","AE10_F17",1944,0.964,0.555
"799","AE10","AE10_F17",1945,0.984,0.595
"800","AE10","AE10_F17",1946,1.085,0.517
"801","AE10","AE10_F17",1947,1.56,0.342
"802","AE10","AE10_F17",1948,1.065,0.669
"803","AE10","AE10_F17",1949,0.545,0.66
"804","AE10","AE10_F17",1950,1.044,0.726
"805","AE10","AE10_F17",1951,0.732,0.833
"806","AE10","AE10_F17",1952,0.755,0.541
"807","AE10","AE10_F17",1953,0.545,0.434
"808","AE10","AE10_F17",1954,0.461,0.534
"809","AE10","AE10_F17",1955,0.857,0.698
"810","AE10","AE10_F17",1956,0.585,0.516
"811","AE10","AE10_F17",1957,0.836,0.899
"812","AE10","AE10_F17",1958,0.585,0.898
"813","AE10","AE10_F17",1959,0.418,0.523
"814","AE10","AE10_F17",1960,0.689,1.196
"815","AE10","AE10_F17",1961,0.564,0.776
"816","AE10","AE10_F17",1962,0.627,0.526
"817","AE10","AE10_F17",1963,0.689,0.84
"818","AE10","AE10_F17",1964,0.355,0.545
"819","AE10","AE10_F17",1965,0.461,0.838
"820","AE10","AE10_F17",1966,0.712,0.797
"821","AE10","AE10_F17",1967,0.84,0.672
"822","AE10","AE10_F17",1968,0.61,0.694
"823","AE10","AE10_F17",1969,0.463,0.569
"824","AE10","AE10_F17",1970,0.673,0.735
"825","AE10","AE10_F17",1971,0.442,0.549
"826","AE10","AE10_F17",1972,0.547,0.612
"827","AE10","AE10_F17",1973,0.844,0.802
"828","AE10","AE10_F17",1974,0.316,0.422
"829","AE10","AE10_F17",1975,0.506,0.415
"830","AE10","AE10_F17",1976,0.535,0.493
"831","AE10","AE10_F17",1977,0.794,0.754
"832","AE10","AE10_F17",1978,0.612,0.647
"833","AE10","AE10_F17",1979,0.802,0.96
"834","AE10","AE10_F17",1980,0.653,0.733
"835","AE10","AE10_F17",1981,0.781,1.009
"836","AE10","AE10_F17",1982,0.422,0.529
"837","AE10","AE10_F17",1983,0.634,0.465
"838","AE10","AE10_F17",1984,0.676,0.698
"839","AE10","AE10_F17",1985,0.591,0.529
"840","AE10","AE10_F17",1986,0.465,0.402
"841","AE10","AE10_F17",1987,0.477,0.451
"842","AE10","AE10_F17",1988,0.536,0.353
"843","AE10","AE10_F17",1989,0.402,0.275
"844","AE10","AE10_F17",1990,0.507,0.367
"845","AE10","AE10_F17",1991,0.337,0.254
"846","AE10","AE10_F17",1992,0.549,0.458
"847","AE10","AE10_F17",1993,0.443,0.296
"848","AE10","AE10_F17",1994,0.698,0.867
"849","AE10","AE10_F17",1995,0.38,0.381
"850","AE10","AE10_F17",1996,0.528,0.669
"851","AE10","AE10_F17",1997,0.274,0.231
"852","AE10","AE10_F17",1998,0.337,0.447
"853","AE10","AE10_F17",1999,0.212,0.301
"854","AE10","AE10_F17",2000,0.522,0.51
"855","AE10","AE10_F17",2001,0.684,0.75
"856","AE10","AE10_F17",2002,0.487,0.559
"857","AE10","AE10_F17",2003,0.571,0.636
"858","AE10","AE10_F17",2004,0.367,0.308
"859","AE10","AE10_F17",2005,0.303,0.337
"860","AE10","AE10_F17",2006,0.367,0.413
"861","AE10","AE10_F17",2007,0.43,0.381
"862","AE10","AE10_F17",2008,0.275,0.449
"863","AE10","AE10_F19",1830,NA,1.396
"864","AE10","AE10_F19",1831,NA,1.502
"865","AE10","AE10_F19",1832,NA,1.121
"866","AE10","AE10_F19",1833,NA,1.501
"867","AE10","AE10_F19",1834,NA,1.755
"868","AE10","AE10_F19",1835,NA,1.755
"869","AE10","AE10_F19",1836,NA,0.91
"870","AE10","AE10_F19",1837,NA,1.185
"871","AE10","AE10_F19",1838,NA,1.012
"872","AE10","AE10_F19",1839,NA,1.1
"873","AE10","AE10_F19",1840,NA,1.227
"874","AE10","AE10_F19",1841,NA,1.502
"875","AE10","AE10_F19",1842,NA,1.116
"876","AE10","AE10_F19",1843,NA,1.438
"877","AE10","AE10_F19",1844,NA,1.226
"878","AE10","AE10_F19",1845,NA,1.248
"879","AE10","AE10_F19",1846,NA,1.417
"880","AE10","AE10_F19",1847,NA,1.206
"881","AE10","AE10_F19",1848,NA,1.458
"882","AE10","AE10_F19",1849,NA,1.142
"883","AE10","AE10_F19",1850,NA,0.814
"884","AE10","AE10_F19",1851,NA,1.203
"885","AE10","AE10_F19",1852,NA,1.055
"886","AE10","AE10_F19",1853,NA,0.992
"887","AE10","AE10_F19",1854,NA,0.992
"888","AE10","AE10_F19",1855,NA,0.823
"889","AE10","AE10_F19",1856,NA,0.865
"890","AE10","AE10_F19",1857,NA,0.928
"891","AE10","AE10_F19",1858,NA,1.091
"892","AE10","AE10_F19",1859,NA,0.983
"893","AE10","AE10_F19",1860,NA,1.063
"894","AE10","AE10_F19",1861,NA,0.802
"895","AE10","AE10_F19",1862,NA,0.759
"896","AE10","AE10_F19",1863,1.39,0.97
"897","AE10","AE10_F19",1864,1.052,0.527
"898","AE10","AE10_F19",1865,1.513,0.963
"899","AE10","AE10_F19",1866,0.972,0.767
"900","AE10","AE10_F19",1867,1.028,0.799
"901","AE10","AE10_F19",1868,1.393,0.925
"902","AE10","AE10_F19",1869,1.098,0.736
"903","AE10","AE10_F19",1870,0.994,0.631
"904","AE10","AE10_F19",1871,0.987,0.588
"905","AE10","AE10_F19",1872,1.337,0.82
"906","AE10","AE10_F19",1873,1.433,0.799
"907","AE10","AE10_F19",1874,1.458,0.924
"908","AE10","AE10_F19",1875,1.225,0.84
"909","AE10","AE10_F19",1876,0.655,0.462
"910","AE10","AE10_F19",1877,1.099,0.588
"911","AE10","AE10_F19",1878,1.269,0.736
"912","AE10","AE10_F19",1879,1.164,0.547
"913","AE10","AE10_F19",1880,0.631,0.422
"914","AE10","AE10_F19",1881,0.475,0.316
"915","AE10","AE10_F19",1882,0.613,0.464
"916","AE10","AE10_F19",1883,0.656,0.464
"917","AE10","AE10_F19",1884,0.566,0.379
"918","AE10","AE10_F19",1885,0.592,0.421
"919","AE10","AE10_F19",1886,0.632,0.526
"920","AE10","AE10_F19",1887,0.41,0.462
"921","AE10","AE10_F19",1888,0.412,0.42
"922","AE10","AE10_F19",1889,0.463,0.567
"923","AE10","AE10_F19",1890,0.549,0.631
"924","AE10","AE10_F19",1891,0.753,0.674
"925","AE10","AE10_F19",1892,0.656,0.633
"926","AE10","AE10_F19",1893,0.92,0.993
"927","AE10","AE10_F19",1894,1.068,0.972
"928","AE10","AE10_F19",1895,1.152,1.268
"929","AE10","AE10_F19",1896,0.872,0.867
"930","AE10","AE10_F19",1897,0.909,0.889
"931","AE10","AE10_F19",1898,1.075,0.762
"932","AE10","AE10_F19",1899,0.591,0.571
"933","AE10","AE10_F19",1900,0.886,0.74
"934","AE10","AE10_F19",1901,1.033,0.888
"935","AE10","AE10_F19",1902,1.407,0.951
"936","AE10","AE10_F19",1903,1.13,0.762
"937","AE10","AE10_F19",1904,1.381,1.058
"938","AE10","AE10_F19",1905,1.148,0.889
"939","AE10","AE10_F19",1906,0.74,0.487
"940","AE10","AE10_F19",1907,0.852,0.656
"941","AE10","AE10_F19",1908,0.686,0.698
"942","AE10","AE10_F19",1909,0.401,0.529
"943","AE10","AE10_F19",1910,0.391,0.592
"944","AE10","AE10_F19",1911,0.644,0.825
"945","AE10","AE10_F19",1912,0.622,0.781
"946","AE10","AE10_F19",1913,0.632,0.846
"947","AE10","AE10_F19",1914,0.854,1.057
"948","AE10","AE10_F19",1915,0.882,0.929
"949","AE10","AE10_F19",1916,0.497,0.506
"950","AE10","AE10_F19",1917,0.878,0.76
"951","AE10","AE10_F19",1918,0.883,0.824
"952","AE10","AE10_F19",1919,0.945,0.844
"953","AE10","AE10_F19",1920,1.109,1.033
"954","AE10","AE10_F19",1921,0.782,0.842
"955","AE10","AE10_F19",1922,1.215,1.138
"956","AE10","AE10_F19",1923,1.055,1.138
"957","AE10","AE10_F19",1924,0.961,0.969
"958","AE10","AE10_F19",1925,0.769,0.822
"959","AE10","AE10_F19",1926,0.791,0.821
"960","AE10","AE10_F19",1927,0.549,0.633
"961","AE10","AE10_F19",1928,0.824,0.63
"962","AE10","AE10_F19",1929,0.961,0.759
"963","AE10","AE10_F19",1930,0.866,0.717
"964","AE10","AE10_F19",1931,0.705,0.633
"965","AE10","AE10_F19",1932,0.653,0.527
"966","AE10","AE10_F19",1933,0.664,0.548
"967","AE10","AE10_F19",1934,0.781,0.675
"968","AE10","AE10_F19",1935,1.014,0.864
"969","AE10","AE10_F19",1936,0.846,0.843
"970","AE10","AE10_F19",1937,0.813,0.865
"971","AE10","AE10_F19",1938,0.73,0.801
"972","AE10","AE10_F19",1939,0.738,0.514
"973","AE10","AE10_F19",1940,0.686,0.644
"974","AE10","AE10_F19",1941,0.663,0.63
"975","AE10","AE10_F19",1942,0.623,0.505
"976","AE10","AE10_F19",1943,1.015,0.737
"977","AE10","AE10_F19",1944,1.171,0.674
"978","AE10","AE10_F19",1945,1.722,0.673
"979","AE10","AE10_F19",1946,1.45,0.693
"980","AE10","AE10_F19",1947,1.149,0.882
"981","AE10","AE10_F19",1948,1.567,0.987
"982","AE10","AE10_F19",1949,1.287,0.966
"983","AE10","AE10_F19",1950,1.252,0.986
"984","AE10","AE10_F19",1951,1.594,0.859
"985","AE10","AE10_F19",1952,1.475,0.755
"986","AE10","AE10_F19",1953,1.083,0.693
"987","AE10","AE10_F19",1954,0.754,0.42
"988","AE10","AE10_F19",1955,1.091,0.568
"989","AE10","AE10_F19",1956,1.052,0.562
"990","AE10","AE10_F19",1957,1.253,0.725
"991","AE10","AE10_F19",1958,1.395,0.756
"992","AE10","AE10_F19",1959,1.468,0.589
"993","AE10","AE10_F19",1960,2.018,0.916
"994","AE10","AE10_F19",1961,1.642,0.669
"995","AE10","AE10_F19",1962,1.301,0.824
"996","AE10","AE10_F19",1963,1.024,0.725
"997","AE10","AE10_F19",1964,0.576,0.634
"998","AE10","AE10_F19",1965,1.232,0.839
"999","AE10","AE10_F19",1966,1.202,0.931
"1000","AE10","AE10_F19",1967,1.436,0.769
"1001","AE10","AE10_F19",1968,1.315,0.839
"1002","AE10","AE10_F19",1969,1.12,0.656
"1003","AE10","AE10_F19",1970,1.253,0.762
"1004","AE10","AE10_F19",1971,1.174,0.719
"1005","AE10","AE10_F19",1972,1.841,0.846
"1006","AE10","AE10_F19",1973,2.45,1.162
"1007","AE10","AE10_F19",1974,1.303,0.613
"1008","AE10","AE10_F19",1975,1.277,0.761
"1009","AE10","AE10_F19",1976,1.278,0.909
"1010","AE10","AE10_F19",1977,1.487,0.972
"1011","AE10","AE10_F19",1978,1.389,0.825
"1012","AE10","AE10_F19",1979,1.428,1.058
"1013","AE10","AE10_F19",1980,1.494,1.015
"1014","AE10","AE10_F19",1981,1.479,0.993
"1015","AE10","AE10_F19",1982,1.194,0.844
"1016","AE10","AE10_F19",1983,1.548,0.972
"1017","AE10","AE10_F19",1984,2.041,1.079
"1018","AE10","AE10_F19",1985,1.876,1.206
"1019","AE10","AE10_F19",1986,1.182,1.002
"1020","AE10","AE10_F19",1987,1.245,1.051
"1021","AE10","AE10_F19",1988,1.179,1.122
"1022","AE10","AE10_F19",1989,0.696,0.578
"1023","AE10","AE10_F19",1990,1.024,0.755
"1024","AE10","AE10_F19",1991,0.953,0.783
"1025","AE10","AE10_F19",1992,1.244,1.121
"1026","AE10","AE10_F19",1993,0.755,0.886
"1027","AE10","AE10_F19",1994,1.094,1.387
"1028","AE10","AE10_F19",1995,0.911,0.977
"1029","AE10","AE10_F19",1996,0.812,0.97
"1030","AE10","AE10_F19",1997,0.704,0.781
"1031","AE10","AE10_F19",1998,1,1.375
"1032","AE10","AE10_F19",1999,0.718,0.991
"1033","AE10","AE10_F19",2000,1.67,1.753
"1034","AE10","AE10_F19",2001,1.629,1.623
"1035","AE10","AE10_F19",2002,1.613,1.565
"1036","AE10","AE10_F19",2003,2.071,1.961
"1037","AE10","AE10_F19",2004,1.252,1.213
"1038","AE10","AE10_F19",2005,0.919,0.74
"1039","AE10","AE10_F19",2006,1.039,0.91
"1040","AE10","AE10_F19",2007,1.121,0.868
"1041","AE10","AE10_F19",2008,0.571,0.903
"1042","AE10","AE10_F27",1791,NA,2.382
"1043","AE10","AE10_F27",1792,NA,3.151
"1044","AE10","AE10_F27",1793,NA,3.823
"1045","AE10","AE10_F27",1794,NA,3.086
"1046","AE10","AE10_F27",1795,NA,2.69
"1047","AE10","AE10_F27",1796,NA,2.65
"1048","AE10","AE10_F27",1797,NA,1.764
"1049","AE10","AE10_F27",1798,NA,1.932
"1050","AE10","AE10_F27",1799,NA,2.053
"1051","AE10","AE10_F27",1800,NA,2.244
"1052","AE10","AE10_F27",1801,NA,2.014
"1053","AE10","AE10_F27",1802,NA,2.267
"1054","AE10","AE10_F27",1803,NA,2.248
"1055","AE10","AE10_F27",1804,NA,2.93
"1056","AE10","AE10_F27",1805,NA,2.803
"1057","AE10","AE10_F27",1806,NA,1.706
"1058","AE10","AE10_F27",1807,NA,1.728
"1059","AE10","AE10_F27",1808,NA,1.095
"1060","AE10","AE10_F27",1809,NA,0.945
"1061","AE10","AE10_F27",1810,NA,0.588
"1062","AE10","AE10_F27",1811,NA,0.799
"1063","AE10","AE10_F27",1812,NA,1.241
"1064","AE10","AE10_F27",1813,NA,1.159
"1065","AE10","AE10_F27",1814,NA,1.727
"1066","AE10","AE10_F27",1815,NA,1.077
"1067","AE10","AE10_F27",1816,NA,1.438
"1068","AE10","AE10_F27",1817,1.85,1.29
"1069","AE10","AE10_F27",1818,1.645,1.269
"1070","AE10","AE10_F27",1819,1.644,1.206
"1071","AE10","AE10_F27",1820,1.427,1.1
"1072","AE10","AE10_F27",1821,1.441,1.1
"1073","AE10","AE10_F27",1822,1.569,1.714
"1074","AE10","AE10_F27",1823,1.38,1.206
"1075","AE10","AE10_F27",1824,1.52,1.523
"1076","AE10","AE10_F27",1825,2.139,2.095
"1077","AE10","AE10_F27",1826,1.714,1.84
"1078","AE10","AE10_F27",1827,1.616,1.838
"1079","AE10","AE10_F27",1828,1.489,1.627
"1080","AE10","AE10_F27",1829,1.911,2.176
"1081","AE10","AE10_F27",1830,1.502,1.67
"1082","AE10","AE10_F27",1831,1.062,1.057
"1083","AE10","AE10_F27",1832,1.107,0.994
"1084","AE10","AE10_F27",1833,1.485,1.846
"1085","AE10","AE10_F27",1834,1.649,1.935
"1086","AE10","AE10_F27",1835,1.317,1.385
"1087","AE10","AE10_F27",1836,0.714,1.285
"1088","AE10","AE10_F27",1837,1.312,1.309
"1089","AE10","AE10_F27",1838,1.491,1.288
"1090","AE10","AE10_F27",1839,2.237,1.9
"1091","AE10","AE10_F27",1840,1.567,0.971
"1092","AE10","AE10_F27",1841,1.872,1.16
"1093","AE10","AE10_F27",1842,1.825,1.054
"1094","AE10","AE10_F27",1843,1.841,1.545
"1095","AE10","AE10_F27",1844,1.41,1.407
"1096","AE10","AE10_F27",1845,1.476,1.07
"1097","AE10","AE10_F27",1846,2.116,1.861
"1098","AE10","AE10_F27",1847,1.502,1.56
"1099","AE10","AE10_F27",1848,2.093,2.399
"1100","AE10","AE10_F27",1849,1.38,1.905
"1101","AE10","AE10_F27",1850,0.904,1.311
"1102","AE10","AE10_F27",1851,1.363,1.708
"1103","AE10","AE10_F27",1852,1.077,1.302
"1104","AE10","AE10_F27",1853,1.141,1.033
"1105","AE10","AE10_F27",1854,1.136,1.243
"1106","AE10","AE10_F27",1855,1.486,1.095
"1107","AE10","AE10_F27",1856,1.153,1.032
"1108","AE10","AE10_F27",1857,1.094,1.074
"1109","AE10","AE10_F27",1858,1.233,0.926
"1110","AE10","AE10_F27",1859,1.094,0.948
"1111","AE10","AE10_F27",1860,1.186,1.497
"1112","AE10","AE10_F27",1861,0.997,1.287
"1113","AE10","AE10_F27",1862,0.793,0.992
"1114","AE10","AE10_F27",1863,1.108,0.95
"1115","AE10","AE10_F27",1864,0.808,0.845
"1116","AE10","AE10_F27",1865,1.029,1.057
"1117","AE10","AE10_F27",1866,0.617,0.783
"1118","AE10","AE10_F27",1867,0.745,0.845
