age_CE,HMHL01A_raw,HMHL02A_raw,HMHL03A_raw,HMHL04A_raw,HMHL05A_raw,HMHL08A_raw,HMHL09A_raw,HMHL10A_raw,HMHL11A_raw,HMHL12A_raw,HMHL14A_raw,HMHL15A_raw,HMHL17A_raw,HMHL18A_raw,HMHL19A_raw,HMHL20A_raw,HMHL01A_raw_outlier_flag,HMHL02A_raw_outlier_flag,HMHL03A_raw_outlier_flag,HMHL04A_raw_outlier_flag,HMHL05A_raw_outlier_flag,HMHL08A_raw_outlier_flag,HMHL09A_raw_outlier_flag,HMHL10A_raw_outlier_flag,HMHL11A_raw_outlier_flag,HMHL12A_raw_outlier_flag,HMHL14A_raw_outlier_flag,HMHL15A_raw_outlier_flag,HMHL17A_raw_outlier_flag,HMHL18A_raw_outlier_flag,HMHL19A_raw_outlier_flag,HMHL20A_raw_outlier_flag
1886,1.48,1.61,1.28,1,0.99,2.55,NA,0.95,1.99,NA,1,2.23,0.84,1.07,1.97,1.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,1.49,0.75,1.07,0.89,1.44,1.54,NA,0.91,1.39,NA,1.05,1.23,0.84,1.14,1.17,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,1.74,1.67,1.99,0.99,2.62,2.03,NA,1.05,1.84,NA,1.15,2.16,1.33,1.32,0.89,1.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,1.51,1.4,2.08,1.01,2.87,2.1,NA,1,1.66,2.15,1.25,2.81,1.06,1.24,1.72,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.65,1.7,1.91,0.82,3.01,1.85,NA,0.82,1.99,1.93,1.26,2.84,0.8,1.06,1.35,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,1.1,2.04,1.89,1.07,2.66,1.35,NA,0.92,2.92,2.13,1.08,2.77,0.92,1,1.75,2.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,1.27,1.61,1.04,0.8,2.19,1.73,NA,0.91,2.16,1.93,0.35,1.32,0.55,1.01,1.64,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,1.12,1.75,1.62,0.87,2.45,2.01,NA,0.98,2.94,1.3,0.99,2.42,0.65,1,1.36,1.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,1.21,1.86,1.99,1.02,3.75,1.88,1.13,0.79,2.77,1,1.1,2.58,0.57,0.9,1.13,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,1.26,2.13,2.36,1.36,3.66,1.83,0.99,0.92,2.83,1.78,1.05,3.38,1.04,1.02,1.64,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.78,1.76,1.58,0.93,2.73,1.83,0.62,0.62,1.32,1.44,0.82,2.65,0.87,0.8,1.01,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,1.13,2.2,2.01,1.1,2.5,2.6,0.78,1.02,2.22,2,0.94,2.88,1.11,1.07,1.44,1.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,0.74,1.87,1.25,0.86,1.98,2.43,0.93,0.89,2.2,1.74,0.95,2.4,0.85,0.8,1.27,1.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,0.41,1.1,1.12,0.49,2.18,1.77,0.78,0.56,1.51,1.16,0.54,1.09,0.44,0.45,0.79,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,1.02,2.2,2.72,1.24,3.32,2.66,0.99,0.91,3.28,2.54,0.99,0.6,0.69,1.09,1.5,1.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.93,1.67,2.15,1.19,2.56,2.27,1.18,1,2.89,2.54,1.05,2.58,1.09,1.18,1.23,2.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,1.17,1.94,1.9,1.13,2.44,2.36,1.37,0.89,2.03,2.5,0.94,2.53,0.8,1,1.02,1.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.97,1.82,1.63,1.06,2.97,2.15,1.33,0.72,1.62,2.41,0.82,2.51,0.79,0.87,1,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.13,2.07,2,1.14,3.78,2.29,1.27,1.08,2.06,2.65,0.96,3.65,0.96,0.9,1.17,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.91,2.57,2.61,1.08,3.29,2.57,1.17,1.18,3.13,3.43,1.04,3.74,0.94,0.97,1.48,1.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.75,1.68,1.66,0.84,2.55,2.01,1,0.71,2.2,2.92,0.9,2.63,0.93,0.68,1.16,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.69,1.51,1.44,0.78,2.28,1.7,1.2,0.75,2.3,2.46,0.77,1.89,1.17,0.63,1.07,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.75,1.3,1.1,0.77,2.01,1.64,1.16,0.63,1.73,1.88,0.7,1.62,0.81,0.63,0.91,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.91,1.35,1.65,0.79,2.23,1.7,1.01,0.59,2.05,1.63,0.86,1.73,0.72,0.85,1.13,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,1.23,1.76,2.21,1.03,2.36,1.72,1.16,0.98,2.84,1.95,1.21,2.2,1.04,0.98,1.23,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.94,1.39,1.73,0.9,1.89,1.56,0.91,0.73,2.37,2.11,1.03,1.76,1.07,0.74,1.06,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,1.07,2.03,2.01,0.93,2.23,1.97,1.08,0.91,2.42,2.32,0.99,1.34,1.34,0.86,0.95,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.9,1.11,1.55,0.88,1.88,1.77,1.1,0.76,1.55,1.47,0.92,1.14,1.08,0.77,0.77,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.29,1.9,2.27,1.35,2.55,2.22,1.53,0.91,2.73,1.92,1.49,1.65,1.27,0.98,1.18,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.07,1.94,2.03,1.17,2.49,2.27,1.11,0.89,2.84,2,1.09,1.49,1.11,0.71,1.15,1.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,0.6,1.13,1.43,1.1,2.01,1.89,0.78,0.95,1.73,1.35,0.97,1.01,0.94,0.7,0.81,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.94,1.59,1.63,1.07,2.06,2.07,0.88,0.83,1.62,2.46,1.19,1.99,0.88,0.85,0.97,1.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.05,2.25,2.11,1.06,2.35,2.24,0.73,0.72,2.05,3.32,1.3,2.79,0.82,0.82,1.04,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.98,1.3,1.34,0.78,1.8,2.06,0.69,0.71,1.74,2.53,1.24,2.44,0.8,0.67,1.1,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,1.22,1.35,1.69,0.89,1.6,1.77,0.68,0.73,2.08,2.19,0.88,2.2,0.74,0.59,1.16,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.95,0.92,1.3,0.88,1.77,1.62,0.72,0.61,1.62,1.77,0.86,1.71,0.62,0.56,1.04,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.91,0.87,1.52,1.03,1.64,1.71,0.84,0.79,1.79,1.55,0.92,1.77,0.74,0.58,0.91,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,0.98,1.11,1.69,0.86,2.2,2.18,0.93,0.78,2.19,2.08,1.1,1.65,0.83,0.7,1.32,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,1.24,1.23,2.05,0.78,1.98,2.1,1,0.73,2.15,2.3,0.92,1.67,0.91,0.62,1.18,0.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,1.05,0.99,1.8,0.81,1.91,2.22,1.14,0.83,1.76,2.12,1.11,1.41,0.97,0.59,0.81,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,1.24,1.25,1.75,0.87,2.04,1.89,1.2,0.75,2.17,2.2,0.78,1.69,1.04,0.72,1.26,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,1.1,1,1.26,0.61,1.6,1.68,1.2,0.66,1.82,1.4,1.09,1.79,0.96,0.68,1.25,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,1.89,1.47,1.67,0.73,1.65,2.28,1.48,0.75,2.52,2.31,0.99,2.25,1.14,0.94,1.63,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,1.48,1.17,1.33,0.8,1.64,2.15,1.23,0.71,2.07,2.22,0.87,2.29,0.96,0.87,1.22,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,1.75,1.33,1.56,0.81,1.59,2,1.47,0.72,2.67,2.17,0.96,2.49,1.24,0.94,1.41,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,1,1.15,1.11,0.74,1.39,2.21,1.46,0.66,2.15,2.21,0.94,1.79,0.99,0.82,1.3,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.87,1.02,1.08,0.67,1.43,2.27,1.26,0.41,1.71,2.25,0.58,1.15,0.84,0.6,1.23,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.91,1.23,0.97,0.71,1.25,2.25,1.11,0.44,1.59,1.67,0.78,1.84,0.77,0.5,1.1,1.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,2.1,1.83,1.56,0.85,1.87,2.83,1.51,0.47,2.33,1.84,0.7,2.94,0.97,0.87,1.13,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,2.02,1.44,1.4,0.9,1.86,2.62,1.79,0.54,3.3,1.82,0.67,2.92,1.29,0.9,1.16,1.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,1.35,1.34,1.26,0.68,1.59,2.41,1.38,0.48,2.15,1.84,0.52,2.58,1.05,0.67,0.93,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.04,1.41,1.31,0.73,1.45,2.39,1.08,0.43,1.94,1.83,0.65,2.19,0.94,0.7,1.06,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,1.1,1.31,1.08,0.75,1.21,1.93,1.05,0.46,1.72,1.67,0.73,1.78,0.88,0.73,0.99,1.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,1.18,1.72,1.48,0.71,1.12,2.26,1.21,0.53,2.02,2.26,0.73,1.76,0.98,0.84,1.11,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,2.03,1.47,1.26,0.61,1.63,3.33,1.48,0.46,0.73,2.51,0.58,2.17,1.05,0.74,1.98,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,1.62,1.41,1.18,0.78,1.53,3.18,1.45,0.66,0.65,1.79,0.73,1.7,1.26,0.87,1.76,1.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.66,0.9,1.13,0.43,0.97,2.26,1.05,0.36,0.75,1.88,0.5,1.22,0.81,0.57,1.03,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.99,0.98,1.27,0.46,1.23,2.36,1.44,0.36,1.14,1.98,0.67,1.34,0.84,0.57,1.15,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,1.19,0.93,1.03,0.49,1.16,2.38,1.42,0.37,1.68,2.11,0.62,1.92,1.06,0.87,1.3,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.92,0.85,0.73,0.49,1.14,2.07,1.01,0.29,1.63,1.69,0.51,1.09,0.98,0.62,1.15,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.74,1,0.83,0.39,0.89,1.44,0.84,0.29,1.18,1.39,0.36,0.67,0.62,0.54,0.8,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,1.07,1.26,1.2,0.47,1.11,1.69,1,0.32,1.8,1.68,0.38,1.03,0.86,0.73,1.38,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.15,1.18,1.42,0.45,1.28,2.46,1.05,0.37,1.48,1.97,0.61,1.01,1.06,0.75,1.27,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,1.45,1.24,1.94,0.44,1.45,2.18,1.28,0.52,1.56,1.79,0.61,0.9,1.25,0.55,1.43,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,2.24,1.54,2.13,0.52,1.78,2.7,1.59,0.83,1.72,1.89,0.96,1.57,1.58,0.91,1.12,1.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,2,1.07,1.52,0.63,1.53,2.1,1.75,0.94,2.09,2.05,0.88,2.27,1.57,0.82,1.27,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,1.42,0.8,0.81,0.41,1.14,1.83,0.89,0.56,1.37,1.57,0.48,1.76,0.78,0.5,0.88,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,1.4,0.9,1,0.46,1.19,2.22,0.81,0.36,1.61,1.59,0.48,1.69,1.08,0.5,1.12,0.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,1.16,0.8,1.31,0.37,0.94,1.83,0.61,0.33,1.17,1.26,0.27,1,0.98,0.27,0.8,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,1.81,1.17,1.59,0.59,1.11,2,0.79,0.29,1.25,1.64,0.55,1.1,1.21,0.63,1.24,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.76,1.16,1.62,0.66,1.07,1.6,0.9,0.48,1.29,1.29,0.52,1.02,0.99,0.77,0.98,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,1.92,1.76,1.86,0.64,1.39,2.27,1.16,0.39,1.6,1.95,0.5,1.56,1.6,0.8,1.63,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,2.52,1.46,1.25,0.82,1.25,2.29,1.13,0.45,1.61,1.96,0.56,1.45,1.36,0.81,1.56,1.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.99,0.9,0.5,0.44,0.71,1.22,0.46,0.36,0.81,1.62,0.45,0.69,0.88,0.48,1.03,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,1.57,1.08,0.69,0.53,0.69,1.37,0.47,0.31,0.91,1.64,0.61,0.95,0.96,0.5,1.25,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,1.56,1.33,0.69,0.58,0.8,1.46,0.59,0.29,1.07,1.66,0.48,0.98,1.19,0.83,1.38,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,1.44,0.73,0.69,0.49,0.75,1.38,1.09,0.33,1.24,1.18,0.45,0.86,0.91,0.69,1.17,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,2.66,2.18,0.86,0.63,1.07,2.43,1.48,0.25,1.84,2.08,0.38,1.16,1.46,0.75,1.74,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,1.59,1.9,1.17,0.5,1.49,1.99,1.16,0.23,1.76,1.55,0.52,1.25,1.53,0.56,1.41,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,2.78,2.24,1.62,0.81,1.56,1.92,0.96,0.57,2.55,1.95,0.7,1.84,2.04,1.05,1.85,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1966,2.66,2.41,1.63,0.89,1.43,1.53,0.72,0.53,2.25,2.15,0.63,1.44,1.75,0.93,1.59,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,2.36,1.77,1.21,0.76,0.98,1.67,0.76,0.41,1.61,2.12,0.63,1.37,1.67,1.02,1.73,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,1.6,1.57,1.16,0.47,0.69,1.72,0.72,0.34,1.18,1.63,0.55,0.89,1.13,0.7,1.5,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,1.12,1.47,0.88,0.33,0.5,1.66,0.51,0.27,1.01,1.54,0.5,0.79,0.85,0.65,1.36,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.82,1.69,0.97,0.61,0.76,1.86,0.79,0.36,1.22,1.83,0.57,0.85,1.44,0.88,1.42,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,1.13,1.29,0.91,0.48,0.66,1.46,0.59,0.37,0.97,1.13,0.57,0.64,1.15,0.59,1,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.7,1.52,1.48,0.46,0.61,1.83,0.42,0.31,0.86,1.24,0.63,0.54,0.89,0.58,1.01,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.84,1.34,1.61,0.41,0.52,1.46,0.51,0.41,1.22,1.54,0.42,0.6,1.05,0.64,1.29,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.41,0.96,0.9,0.37,0.36,1.48,0.45,0.25,0.61,1.26,0.4,0.43,0.63,0.46,0.83,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,1.12,1.07,1.12,0.5,0.47,1.88,1.06,0.27,1.27,2.3,0.41,0.85,1.01,0.63,1.23,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.88,1.25,0.95,0.44,0.54,1.33,1.19,0.21,1.09,1.45,0.33,0.64,1.23,0.27,0.9,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1977,1.88,1.69,1.33,0.64,0.53,2.2,1.67,0.33,1.24,1.91,0.61,1.09,2.11,0.83,1.2,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
