age_CE,FLF011_raw,FLF012_raw,FLF021_raw,FLF031_raw,FLF032_raw,FLF041_raw,FLF042_raw,FLF051_raw,FLF053_raw,FLF061_raw,FLF062_raw,FLF071_raw,FLF081_raw,FLF091_raw,FLF092_raw,FLF101_raw,FLF102_raw,FLF112_raw,FLF121_raw,FLF131_raw,FLF011_raw_outlier_flag,FLF012_raw_outlier_flag,FLF021_raw_outlier_flag,FLF031_raw_outlier_flag,FLF032_raw_outlier_flag,FLF041_raw_outlier_flag,FLF042_raw_outlier_flag,FLF051_raw_outlier_flag,FLF053_raw_outlier_flag,FLF061_raw_outlier_flag,FLF062_raw_outlier_flag,FLF071_raw_outlier_flag,FLF081_raw_outlier_flag,FLF091_raw_outlier_flag,FLF092_raw_outlier_flag,FLF101_raw_outlier_flag,FLF102_raw_outlier_flag,FLF112_raw_outlier_flag,FLF121_raw_outlier_flag,FLF131_raw_outlier_flag
1741,0.33,0.35,0.38,0.25,0.45,0.39,0.16,0.33,0.33,NA,NA,1.27,0.22,0.84,0.49,0.39,0.4,0.3,0.31,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1742,0.27,0.32,0.4,0.17,0.3,0.2,0.15,0.15,0.28,NA,NA,0.77,0.09,0.43,0.4,0.28,0.33,0.16,0.28,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1743,0.34,0.33,0.52,0.18,0.41,0.25,0.1,0.2,0.28,NA,NA,1.46,0.14,0.62,0.44,0.34,0.31,0.29,0.26,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1744,0.28,0.3,0.42,0.17,0.36,0.23,0.15,0.21,0.23,NA,NA,1.44,0.15,0.53,0.37,0.28,0.28,0.24,0.24,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1745,0.38,0.34,0.56,0.19,0.58,0.22,0.17,0.36,0.36,NA,NA,1.3,0.22,0.58,0.48,0.36,0.27,0.32,0.29,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1746,0.29,0.37,0.35,0.19,0.5,0.19,0.24,0.29,0.28,NA,NA,1.19,0.09,0.47,0.43,0.19,0.23,0.27,0.26,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1747,0.35,0.39,0.43,0.18,0.41,0.19,0.14,0.4,0.44,NA,NA,1.15,0.12,0.55,0.4,0.25,0.29,0.26,0.28,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1748,0.28,0.27,0.39,0.12,0.39,0.2,0.17,0.39,0.25,NA,NA,1.17,0.08,0.48,0.42,0.17,0.21,0.21,0.24,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1749,0.28,0.26,0.42,0.17,0.37,0.2,0.15,0.4,0.34,NA,NA,0.94,0.15,0.4,0.42,0.2,0.25,0.23,0.19,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1750,0.33,0.25,0.5,0.19,0.43,0.24,0.21,0.45,0.26,NA,NA,1.14,0.12,0.51,0.42,0.22,0.25,0.27,0.24,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1751,0.32,0.3,0.53,0.21,0.46,0.32,0.22,0.5,0.33,NA,NA,1.24,0.12,0.57,0.49,0.23,0.29,0.3,0.31,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1752,0.29,0.32,0.67,0.14,0.36,0.26,0.19,0.48,0.37,NA,NA,1.11,0.12,0.88,0.73,0.27,0.27,0.24,0.25,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1753,0.27,0.31,0.49,0.11,0.4,0.22,0.13,0.29,0.24,NA,NA,0.93,0.13,1.09,0.72,0.19,0.15,0.17,0.19,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1754,0.28,0.32,0.44,0.16,0.39,0.26,0.24,0.5,0.4,NA,NA,1.33,0.09,1.01,0.72,0.38,0.24,0.21,0.26,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1755,0.31,0.27,0.42,0.14,0.43,0.19,0.17,0.4,0.31,NA,NA,1.07,0.01,0.79,0.62,0.26,0.25,0.15,0.25,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1756,0.27,0.29,0.43,0.14,0.32,0.2,0.13,0.45,0.29,NA,NA,0.93,0.12,0.63,0.43,0.18,0.23,0.18,0.19,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1757,0.34,0.28,0.6,0.15,0.31,0.25,0.14,0.48,0.43,NA,NA,1.21,0.18,0.61,0.42,0.32,0.25,0.32,0.28,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1758,0.44,0.38,0.7,0.16,0.36,0.25,0.29,0.7,0.5,NA,NA,1.29,0.25,0.76,0.59,0.38,0.27,0.27,0.38,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1759,0.3,0.35,0.69,0.16,0.51,0.21,0.17,0.54,0.42,NA,NA,1.46,0.19,0.89,0.65,0.51,0.19,0.24,0.26,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1760,0.33,0.34,0.73,0.18,0.58,0.3,0.24,0.44,0.44,NA,NA,1.44,0.28,0.75,0.56,0.65,0.32,0.27,0.39,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1761,0.25,0.28,0.52,0.16,0.35,0.24,0.22,0.45,0.38,NA,NA,1.25,0.26,0.71,0.49,0.46,0.22,0.26,0.28,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1762,0.25,0.31,0.59,0.22,0.43,0.27,0.24,0.53,0.34,NA,NA,1.54,0.34,0.82,0.69,0.54,0.27,0.38,0.32,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1763,0.38,0.49,0.74,0.3,0.44,0.32,0.37,0.64,0.43,NA,NA,1.76,0.36,0.83,0.63,0.67,0.29,0.31,0.34,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1764,0.31,0.48,0.65,0.22,0.44,0.25,0.27,0.64,0.59,NA,NA,1.73,0.32,0.82,0.57,0.63,0.24,0.29,0.37,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1765,0.3,0.32,0.58,0.16,0.45,0.28,0.19,0.48,0.35,NA,NA,1.43,0.23,0.54,0.34,0.33,0.16,0.24,0.29,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1766,0.34,0.39,0.58,0.23,0.34,0.28,0.24,0.48,0.4,NA,NA,1.18,0.29,0.62,0.32,0.28,0.18,0.23,0.28,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1767,0.37,0.36,0.65,0.23,0.43,0.33,0.25,0.55,0.51,NA,NA,1.03,0.32,0.86,0.53,0.42,0.18,0.22,0.25,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1768,0.35,0.41,0.53,0.24,0.43,0.25,0.26,0.53,0.49,NA,NA,1.36,0.54,1.11,0.67,0.46,0.32,0.31,0.43,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1769,0.33,0.3,0.57,0.25,0.4,0.27,0.26,0.53,0.34,NA,NA,1.28,0.52,0.86,0.64,0.49,0.28,0.27,0.3,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1770,0.25,0.29,0.4,0.15,0.36,0.2,0.1,0.29,0.26,NA,NA,1.09,0.35,0.65,0.49,0.31,0.1,0.19,0.19,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1771,0.37,0.36,0.41,0.27,0.36,0.23,0.21,0.45,0.38,NA,NA,1.22,0.43,0.7,0.53,0.49,0.19,0.28,0.21,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1772,0.3,0.23,0.54,0.26,0.41,0.28,0.33,0.4,0.29,NA,NA,1.04,0.43,0.63,0.48,0.34,0.12,0.3,0.22,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1773,0.24,0.24,0.41,0.3,0.37,0.18,0.29,0.44,0.23,NA,NA,1.08,0.41,0.71,0.46,0.29,0.17,0.22,0.23,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1774,0.35,0.24,0.48,0.36,0.41,0.19,0.24,0.48,0.35,NA,NA,1.56,0.37,0.84,0.47,0.5,0.17,0.23,0.28,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1775,0.41,0.24,0.54,0.36,0.5,0.15,0.16,0.42,0.33,NA,NA,1.6,0.42,0.88,0.52,0.65,0.22,0.25,0.3,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1776,0.36,0.32,0.36,0.31,0.46,0.2,0.21,0.39,0.27,NA,NA,1.15,0.44,NA,0.61,0.6,0.24,0.23,0.25,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1777,0.32,0.24,0.4,0.29,0.41,0.17,0.19,0.44,0.26,NA,NA,1.25,0.43,NA,0.45,0.57,0.26,0.21,0.19,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1778,0.42,0.35,0.47,0.34,0.42,0.21,0.16,0.57,0.4,NA,NA,1.39,0.31,NA,0.44,0.54,0.25,0.26,0.23,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1779,0.27,0.62,0.46,0.34,0.45,0.2,0.1,0.45,0.48,NA,NA,1.22,0.55,NA,0.51,0.5,0.29,0.3,0.4,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1780,0.34,0.52,0.49,0.37,0.42,0.25,0.13,0.5,0.38,NA,NA,1.44,0.46,NA,0.5,0.22,0.29,0.28,0.31,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1781,0.44,0.57,0.61,0.35,0.46,0.25,0.17,0.57,0.38,NA,NA,1.69,0.53,NA,0.48,0.4,0.32,0.34,0.44,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1782,0.3,0.28,0.51,0.25,0.45,0.24,0.12,0.46,0.28,NA,NA,1.15,0.36,NA,0.32,0.18,0.26,0.21,0.28,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1783,0.35,0.28,0.47,0.27,0.43,0.27,0.21,0.34,0.28,NA,NA,1.17,0.36,NA,0.4,0.13,0.34,0.26,0.25,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1784,0.39,0.37,0.54,0.27,0.49,0.25,0.22,0.48,0.39,NA,NA,1.53,0.44,NA,0.32,0.24,0.36,0.35,0.28,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1785,0.42,0.44,0.45,0.24,0.49,0.28,0.29,0.51,0.4,NA,NA,1.46,0.57,NA,0.47,0.34,0.38,0.38,0.36,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1786,0.36,0.35,0.47,0.21,0.45,0.26,0.21,0.48,0.32,NA,NA,1.23,0.45,NA,0.51,0.35,0.33,0.35,0.24,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1787,0.38,0.58,0.71,0.29,0.44,0.22,0.2,0.51,0.35,NA,NA,1.07,0.14,NA,0.47,0.47,0.46,0.64,0.46,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1788,0.37,0.53,0.46,0.2,0.48,0.25,0.18,0.56,0.34,NA,NA,1.23,0.42,NA,0.55,0.24,0.3,0.59,0.25,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1789,0.3,0.58,0.38,0.19,0.34,0.29,0.15,0.43,0.36,NA,NA,1.28,0.78,NA,0.49,0.1,0.25,0.41,0.18,0.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1790,0.38,0.49,0.4,0.22,0.47,0.22,0.29,0.25,0.49,NA,NA,1.05,0.75,NA,0.48,0.4,0.37,0.44,0.43,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1791,0.29,0.39,0.38,0.14,0.46,0.3,0.21,0.23,0.44,NA,NA,1.13,0.53,NA,0.43,0.32,0.39,0.42,0.32,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1792,0.36,0.45,0.46,0.17,0.47,0.31,0.28,0.52,0.34,NA,NA,1.37,0.54,NA,0.35,0.29,0.34,0.46,0.33,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1793,0.29,0.2,0.32,0.17,0.5,0.28,0.2,0.42,0.2,NA,NA,1.06,0.3,NA,0.25,0.17,0.08,0.26,0.15,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1794,0.36,0.35,0.48,0.18,0.55,0.37,0.28,0.58,0.32,NA,NA,1.25,0.5,NA,0.37,0.18,0.26,0.34,0.23,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1795,0.31,0.37,0.62,0.2,0.48,0.34,0.29,0.37,0.25,NA,NA,1.01,0.43,NA,0.32,0.17,0.25,0.28,0.17,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1796,0.33,0.43,0.69,0.16,0.48,0.31,0.31,0.39,0.38,NA,NA,0.91,0.4,NA,0.47,0.15,0.37,0.3,0.22,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1797,0.35,0.58,0.38,0.19,0.54,0.31,0.25,0.52,0.53,NA,NA,1.05,0.48,NA,0.59,0.24,0.47,0.3,0.35,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1798,0.43,0.55,0.24,0.2,0.57,0.31,0.3,0.52,0.43,NA,NA,1.46,0.44,NA,0.59,0.26,0.43,0.36,0.27,0.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1799,0.35,0.72,0.49,0.18,0.55,0.3,0.31,0.65,0.57,NA,NA,1.39,0.64,NA,0.63,0.37,0.55,0.33,0.35,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1800,0.31,0.34,0.47,0.15,0.52,0.29,0.26,0.39,0.3,NA,NA,0.96,0.3,NA,0.46,0.14,0.3,0.2,0.15,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1801,0.37,0.43,0.6,0.17,0.5,0.31,0.36,0.57,0.35,NA,NA,0.96,0.47,NA,0.42,0.24,0.41,0.29,0.26,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1802,0.39,0.24,0.46,0.13,0.27,0.26,0.3,0.49,0.31,NA,NA,1.18,0.51,NA,0.56,0.16,0.3,0.2,0.24,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1803,0.38,0.33,0.35,0.18,0.32,0.3,0.31,0.43,0.39,NA,NA,0.82,0.41,NA,0.38,0.22,0.32,0.3,0.24,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1804,0.4,0.3,0.42,0.16,0.45,0.28,0.32,0.39,0.35,NA,NA,0.9,0.46,NA,0.44,0.16,0.33,0.19,0.27,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1805,0.37,0.42,0.49,0.15,0.43,0.29,0.3,0.47,0.32,NA,NA,0.97,0.43,NA,0.44,0.2,0.32,0.26,0.21,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1806,0.35,0.31,0.53,0.1,0.3,0.29,0.24,0.43,0.33,NA,NA,0.85,0.44,NA,0.48,0.3,0.32,0.31,0.26,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1807,0.39,0.63,0.47,0.12,0.3,0.24,0.23,0.49,0.34,NA,NA,0.73,0.46,NA,0.61,0.58,0.34,0.27,0.3,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1808,0.33,0.44,0.44,0.1,0.29,0.23,0.27,0.25,0.23,NA,NA,0.81,0.48,NA,0.64,0.56,0.23,0.25,0.17,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1809,0.21,0.31,0.32,0.07,0.23,0.27,0.22,0.25,0.16,NA,NA,0.73,0.44,NA,0.6,0.6,0.27,0.24,0.15,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1810,0.19,0.21,0.14,0.05,0.22,0.12,0.13,0.2,0.16,NA,NA,0.84,0.31,NA,0.45,0.49,0.23,0.21,0,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1811,0.32,0.3,0.36,0.12,0.31,0.21,0.15,0.32,0.23,NA,NA,0.81,0.39,NA,0.41,0.47,0.27,0.22,0.15,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1812,0.18,0.13,0.21,0.09,0.18,0.2,0.15,0.32,0.1,NA,NA,0.82,0.5,NA,0.27,0.21,0.2,0.28,0.11,0.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1813,0.21,0.3,0.35,0.08,0.29,0.21,0.17,0.36,0.15,NA,NA,0.75,0.32,NA,0.25,0.35,0.21,0.24,0.16,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1814,0.22,0.27,0.31,0.18,0.27,0.2,0.2,0.37,0.23,NA,NA,0.72,0.34,NA,0.31,0.35,0.23,0.3,0.18,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1815,0.25,0.28,0.37,0.15,0.31,0.2,0.26,0.36,0.32,NA,NA,0.75,0.34,NA,0.45,0.32,0.22,0.31,0.27,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1816,0.23,0.28,0.39,0.14,0.31,0.2,0.22,0.34,0.28,NA,NA,0.66,0.45,NA,0.42,0.33,0.2,0.31,0.29,0.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1817,0.36,0.41,0.53,0.16,0.32,0.29,0.23,0.5,0.37,NA,NA,0.71,0.56,NA,0.49,0.4,0.35,0.39,0.36,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
