age_CE,137011_raw,137021_raw,137031_raw,137041_raw,137051_raw,137061_raw,137071_raw,137081_raw,137091_raw,137011_raw_outlier_flag,137021_raw_outlier_flag,137031_raw_outlier_flag,137041_raw_outlier_flag,137051_raw_outlier_flag,137061_raw_outlier_flag,137071_raw_outlier_flag,137081_raw_outlier_flag,137091_raw_outlier_flag
1827,0.84,1.62,0.96,1.93,NA,0.83,NA,1.18,0.98,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE
1828,0.73,2.04,1.03,1.37,NA,1.12,4.34,1.07,1.39,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1829,0.76,1.42,0.45,1.85,NA,0.14,2.18,0.44,0.45,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1830,1.02,1.34,0.69,0.75,NA,0.65,3.21,0.77,1,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1831,0.07,0.94,1.29,2.12,NA,0.84,5.28,0.93,1.42,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1832,0.75,2.17,1.25,1.72,NA,0.84,6.79,0.87,1.4,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1833,0.54,1.84,1,2.43,NA,0.83,6.63,1.38,1.33,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1834,0.54,1.24,1.1,1.91,NA,1.22,6.64,1.18,1.73,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1835,0.68,2.86,1.15,2.2,NA,1.7,6.12,1.53,1.66,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1836,1.26,2.13,1.21,1.99,NA,1.15,4.44,1.24,1.52,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1837,1.63,2.36,0.66,1.62,NA,1.5,3.51,1.43,1.45,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1838,1.51,1.42,1.05,1.92,NA,1.23,5.41,1.43,1.12,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1839,1.5,2.43,1.34,2.29,NA,1.66,4.92,1.9,1.26,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1840,0.62,1.43,1.35,1.84,NA,1.32,3.42,1.72,1.35,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1841,0.51,0.95,0.52,0.46,NA,0.33,1.45,1.43,0.57,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1842,0.73,0.88,0.65,1.05,NA,0.8,2.82,1.84,0.99,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1843,1.12,0.92,0.83,0.71,NA,0.65,3.65,1.34,0.67,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1844,1.49,1.38,1.03,1.33,NA,0.76,3.81,1.74,1.06,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1845,1.6,0.82,0.32,0,NA,0,1.22,1.11,0.41,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1846,2.2,0.74,0.3,0.36,NA,0.5,1.95,0.93,0.69,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1847,0.94,0.04,0.03,0,NA,0,0.56,0.52,0.18,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1848,0.54,0.63,0.42,0.23,NA,0.68,1.6,0.94,0.75,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1849,0.97,0.9,0.45,0.35,NA,0.62,1.95,1.03,0.94,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1850,1.44,1.06,0.56,0.78,NA,0.6,2.84,1.23,0.75,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1851,1.02,0.34,0.22,0,NA,0,1.24,0.53,0.37,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1852,0.55,1.21,0.4,0.9,NA,0.92,3.18,1.82,0.77,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1853,0.76,1.23,0.54,0.94,NA,0.76,3.78,1.49,0.53,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1854,0.44,0.73,0.54,1.22,NA,0.68,4.84,1.25,0.98,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE
1855,0.69,1.24,0.53,1.54,1.72,0.89,3.49,1.29,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1856,0.45,1.42,0.65,1.31,2.13,0.54,3.84,1.72,0.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1857,0.51,0.84,0.35,0.26,0.81,0.28,2.09,0.87,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1858,0.42,1.11,0.38,0.87,1.29,0.76,2.8,1.23,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1859,0.62,0.6,0.35,0.67,1.5,0.52,2.32,1.39,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1860,0.66,0.99,0.32,0.9,1.54,0.52,3.49,1,0.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1861,0.33,0.94,0.52,1.39,1.86,0.57,3.95,1.39,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1862,0.63,1.34,0.43,1.56,1.88,0.88,4.28,1.29,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1863,0.63,0.43,0.3,0.57,0.76,0.12,2.04,0.99,0.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1864,0.72,0.37,0.26,0.9,1.61,0.17,1.92,0.82,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1865,0.57,1.15,0.7,1.95,2.46,0.62,3.51,1.16,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1866,0.42,1.48,0.87,3.85,3.13,1.04,5.88,1.65,1.16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1867,0.48,1.33,1.03,3.3,2.26,0.82,5.13,1.42,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1868,0.47,1.54,0.84,4.08,3.23,1.1,6.72,1.54,0.93,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1869,0.45,1.62,0.77,1.73,2.88,0.82,4.83,1.92,0.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1870,0.52,0.94,1.02,1.42,1.84,0.85,4.2,1.44,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1871,0.17,0.81,0.6,0.36,0.44,0.2,2.52,0.67,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1872,0.28,0.42,0.52,0.57,1.01,0.22,2.02,0.72,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1873,0.26,0.63,0.36,0,1.59,0.1,1.43,0.7,0.33,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1874,0.22,1.34,1.04,0.88,1.23,0.42,2,1.03,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1875,0.28,1.19,1.2,1.4,2.32,0.33,3.06,1.34,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1876,0.68,0.82,1.05,0.91,1.45,0.24,2.78,1.52,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1877,0.62,0.73,0.58,0.73,0.98,0.42,2.83,0.91,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1878,1.02,0.58,0.86,1.02,1.5,0.42,2.3,1.21,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1879,0.28,0.26,0.59,0.23,0.28,0.12,1.18,0.52,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1880,0.52,0.42,0.83,0.72,0.54,0.43,1.68,0.82,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1881,0.33,0.32,0.58,0.45,1.02,0.3,1.69,1.03,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1882,0.37,0.52,0.64,0.62,1.22,0.42,1.27,0.9,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1883,0.77,0.52,0.92,0.92,2.42,0.44,1.69,0.99,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1884,0.38,1,1.26,2.21,1.93,0.57,2.2,1.57,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1885,0.6,1.14,1.13,1.67,1.62,0.36,2.25,1.33,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1886,0.36,0.77,1.01,2.43,1.02,0.46,1.51,1.04,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1887,0.1,0.45,0.73,1.17,0.32,0.01,1.21,0.62,0.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1888,0.35,0.89,0.74,2.15,1.33,0.41,1.58,1.2,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1889,0.28,1.05,1.4,2.51,1.82,0.42,1.37,1.03,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1890,0.31,1.27,1.08,3.69,2.54,0.55,2.44,1.26,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1891,0.31,0.92,1.03,2.44,1.41,0.42,1.82,1.19,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1892,0.9,0.71,0.64,1.54,1.43,0.33,1.54,0.77,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1893,0.83,1.02,1.15,1.8,1.51,0.37,1.51,0.62,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1894,0.92,0.73,1.04,1.21,0.87,0.05,1.83,0.73,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1895,0.65,1.02,0.97,1.04,0.91,0.08,1.77,0.79,0.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1896,0.73,0.43,0.94,0.74,0.6,0.02,1.65,0.35,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1897,0.99,0.97,1.17,1.52,1.24,0.41,2.25,0.73,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1898,1.32,0.72,1.2,2.11,1.33,0.18,1.53,0.88,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1899,1.18,0.78,0.97,1.37,1.53,0.03,1.62,0.58,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1900,0.8,0.53,0.53,0.64,0.74,0.2,1.23,0.4,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1901,0.7,0.61,0.83,1.28,1.32,0.11,0.93,0.52,0.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1902,0.4,0.22,0.52,0.23,0.33,0.01,0.49,0.23,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1903,0.6,0.54,0.84,1.54,1.52,0.22,1.14,0.64,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,0.33,0,0.36,0.14,0.26,0,0.38,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,0.73,1.01,1.02,1.3,1.44,0.32,1.93,1.03,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,0.95,1.24,1.33,1.48,2.85,0.29,2.53,1.26,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,0.53,1.13,1.01,1.43,2.25,0.42,3.09,1.08,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,0.51,0.94,1.39,2.72,2.7,0.63,2.95,0.81,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,0.62,1.38,1.69,2.65,2.69,0.66,4.12,0.92,1.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,0.28,0.92,1.47,1.32,1.22,0.32,3.61,0.44,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,0.5,1.13,1.19,1.62,1.53,0.67,3.99,0.84,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,0.75,1.36,1.61,1.64,1.87,0.59,4.3,0.97,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,0.83,0.53,1.23,1.59,1.73,0.22,2.58,0.67,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,1.34,1.03,1.46,1.89,2.01,0.33,3.36,0.91,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,1.41,0.9,1.22,2.46,2.45,0.43,3.23,0.93,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,1.53,1.07,1.3,2.02,2.17,0.24,3.03,0.83,1.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,0.81,0.9,1.64,1.84,2.55,0.71,3.2,1,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.03,0.88,1.01,1.3,1.48,0.66,2.44,0.71,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,0.85,0.99,1.39,1.83,1.54,0.38,4.04,1.13,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,0.5,1.17,1.7,2.01,1.98,0.59,2.92,1.02,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,0.76,0.85,1.45,0.76,0.85,0.26,2.95,1,1.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,0.91,1.02,1.43,1.79,1.7,0.46,2.86,0.95,1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,1.2,0.61,1.48,1.11,1.65,0.41,3.04,0.94,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,0.79,1.07,1.46,1,1.91,0.41,2.78,0.76,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,0.71,0.73,1.22,NA,0.88,0.24,1.2,0.52,0.66,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1926,0.34,0.93,1.46,NA,1.53,0.62,2.27,0.84,0.89,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1927,0.84,0.64,0.85,NA,1.34,0.27,1.48,0.92,0.69,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1928,0.58,0.71,1.06,NA,0.81,0.22,1.32,0.41,0.55,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1929,0.73,0.4,0.91,NA,0.43,0.1,1.03,0.58,0.42,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1930,0.98,0.74,1.11,NA,1.15,0.32,1.5,1,0.75,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1931,0.65,0.55,1.16,NA,1.36,0.3,0.87,0.68,0.57,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1932,0.33,0.62,1.13,NA,1.52,0.22,1.01,0.67,0.6,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1933,0.54,0.81,1.07,NA,2.39,0.41,1.73,1.28,0.74,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1934,0.55,0.19,0.49,NA,0.14,0.06,0.38,0.21,0.36,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1935,0.36,0.54,0.75,NA,1.74,0.42,1.8,1.22,0.77,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1936,0.68,0.49,0.95,NA,1.24,0.16,1.38,1.3,0.62,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1937,1.14,0.7,1.15,NA,1.27,0.39,1.19,1.4,0.69,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1938,0.87,0.56,0.61,NA,1.35,0.3,1.23,1.51,0.66,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1939,0.5,0.35,0.86,NA,1.01,0.22,1.05,1.01,0.52,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1940,1.05,0.43,0.56,NA,0.76,0.26,0.73,0.72,0.41,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1941,0.69,0.46,1.03,NA,0.87,0.29,0.9,1.06,0.71,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1942,0.3,0,0.66,NA,0.98,0.32,1.2,1.23,0.47,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1943,0.54,0.53,0.72,NA,0.53,0.2,0.99,0.92,0.37,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1944,0.62,0.51,0.74,NA,0.47,0.14,1.03,0.64,0.32,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1945,0.32,0.48,0.76,NA,0.71,0.16,0.85,0.72,0.33,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1946,0.22,0.51,0.6,NA,0.49,0.04,0.68,0.71,0.17,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1947,0.58,0.15,0.42,NA,0.26,0.04,0.47,0.11,0.2,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1948,0.63,0.13,0.32,NA,0.32,0,0.41,0.33,0.08,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.44,0.46,0.65,NA,0.49,0.22,0.4,0.75,0.29,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1950,0.51,0.29,0.67,NA,0.84,0.11,0.15,0.45,0.23,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.53,0.07,0.3,NA,0.36,0,0.68,0.32,0.2,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.36,0.32,0.92,NA,1.18,0,0.77,0.73,0.34,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.29,0,0.85,NA,1.12,0.23,0.64,1.08,0.55,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.7,0.53,1.04,NA,1.22,0.11,0.23,0.94,0.41,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.33,0.4,0.47,NA,0,0.01,0.71,0.63,0.27,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1956,0.14,0,0.37,NA,0.32,0.22,0,0.14,0,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.66,0.26,0.66,NA,0.37,0.42,0.43,0.6,0.46,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1958,0.57,0.3,0.59,NA,0.94,0,0.2,0.97,0.32,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.93,0,0.33,NA,0.08,0.22,0.33,0.32,0.07,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.62,0.23,0.67,NA,0.58,0.22,0.17,0.27,0.25,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.5,0,0.42,NA,0.23,0.12,0,0.58,0.18,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.57,0.22,0.5,NA,0.73,0.11,0.38,0.37,0.19,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.57,0,0.29,NA,0,0.26,0.23,0.43,0.11,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.23,0,0.54,NA,0.13,NA,0.61,0.42,0.05,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
1965,0.66,0.27,0.48,NA,0.74,NA,0.44,0.37,0.31,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE
