age_CE,BC3001A_raw,BC3002B_raw,BC3003A_raw,BC3004A_raw,BC3005A_raw,BC3006A_raw,BC3007A_raw,BC3008B_raw,BC3009B_raw,BC3010A_raw,BC3011A_raw,BC3012B_raw,BC3013A_raw,BC3014A_raw,BC3015B_raw,BC3016B_raw,BC3017A_raw,BC3018B_raw,BC3019A_raw,BC3020A_raw,BC3001A_raw_outlier_flag,BC3002B_raw_outlier_flag,BC3003A_raw_outlier_flag,BC3004A_raw_outlier_flag,BC3005A_raw_outlier_flag,BC3006A_raw_outlier_flag,BC3007A_raw_outlier_flag,BC3008B_raw_outlier_flag,BC3009B_raw_outlier_flag,BC3010A_raw_outlier_flag,BC3011A_raw_outlier_flag,BC3012B_raw_outlier_flag,BC3013A_raw_outlier_flag,BC3014A_raw_outlier_flag,BC3015B_raw_outlier_flag,BC3016B_raw_outlier_flag,BC3017A_raw_outlier_flag,BC3018B_raw_outlier_flag,BC3019A_raw_outlier_flag,BC3020A_raw_outlier_flag
1903,2.27,2.04,2.24,2.03,0.37,1.48,1.36,1.72,NA,0.68,0.8,0.8,1.15,2.17,1.17,0.83,1.29,1.9,1.42,1.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1904,1.57,2.76,2.1,1.31,0.46,1.19,1.43,1.06,NA,0.51,0.63,0.62,0.86,2.06,0.66,0.66,0.95,1.43,1.14,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1905,1.79,3.6,2.4,1.5,0.48,1.63,1.82,1.79,NA,0.66,0.86,0.75,1.29,3.25,0.98,0.77,1.05,1.48,1.12,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1906,2.78,3.28,2.65,2.08,0.61,2.06,1.64,1.79,NA,0.97,0.92,0.92,1.65,3.25,1.19,0.84,1.41,1.49,1.03,1.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1907,2.85,2.51,2.12,1.75,0.39,1.56,1.36,1.03,NA,0.8,0.86,1.22,0.88,2.29,0.94,0.85,1.01,0.96,1.1,1.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1908,4.39,2.86,2.22,2.45,0.53,1.81,1.49,1.07,NA,0.65,0.86,1.38,1.25,2.84,1.33,1.14,1.56,1.14,0.99,1.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1909,4.19,2.2,2.12,1.89,0.58,1.97,1.57,1.28,NA,0.63,0.46,1.04,1.39,2.32,1.1,0.96,1.53,0.77,0.76,1.43,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1910,4.05,1.49,2.13,1.47,0.45,1.46,1.36,0.97,NA,0.45,0.47,0.75,0.91,1.95,1.16,0.77,1.29,0.9,0.62,1.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1911,4.71,2.84,2.54,1.13,0.36,1.6,1.28,0.94,NA,0.39,0.63,0.66,0.72,1.75,0.99,0.65,1.12,1.01,0.69,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1912,4.79,2.5,1.41,0,0.57,1.83,1.66,1.12,NA,0.5,0.78,0.72,0.71,1.55,1.02,0.83,1.09,0.86,0.65,1.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1913,5.15,4.5,1.74,0,0.77,2.81,2.46,1.97,NA,0.79,1.34,0.64,0.95,1.92,1.27,1.07,1.62,0.93,0.49,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1914,7.44,3.48,0.99,0.19,0.81,2.6,1.89,1.71,NA,0.47,1.05,0.59,0.86,2.43,1.56,1.01,1.49,0.85,0.54,1.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1915,7.1,3.11,1.56,0.17,0.91,2.46,1.65,1.47,NA,0.56,0.84,0.89,1.27,2.08,2.07,1.49,1.7,1.51,0.61,2.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1916,7.88,3.06,1.44,0.14,0.77,1.6,1.72,1.3,NA,0.57,0.76,0.72,0.9,1.86,1.8,1.29,1.23,1.39,0.59,1.92,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,4.09,2.77,1.58,0.35,1.1,1.79,1.68,1.53,NA,0.8,0.86,0.73,0.99,2.45,2.31,1.41,1.7,1.64,0.71,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1918,1.87,3.24,1.38,0.27,0.55,1.4,1.24,0.76,NA,0.32,0.38,0.42,0.41,1.33,1.26,0.7,0.96,0.94,0.32,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1919,1.9,2.37,1.66,0.38,0.83,1.52,1.53,1.16,NA,0.5,0.67,0.86,0.6,1.62,1.52,0.98,1.39,1.56,0.5,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1920,3.1,2.1,1.67,0.52,0.86,1.57,1.86,1.19,NA,0.49,0.64,0.61,0.78,2.13,1.57,1.02,1.49,1.28,0.57,1.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1921,3.16,4.74,2.31,0.58,0.82,1.57,2.01,1.21,NA,0.62,1.02,0.52,0.85,2.49,1.67,1.7,1.32,1.42,0.61,2.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1922,3.5,3.7,1.76,0.61,1.06,1.52,1.94,1.34,NA,0.57,0.99,0.84,0.82,1.62,1.36,1.44,1.54,1.68,0.85,1.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1923,5.58,2.3,2.25,0.54,0.94,1.42,2.18,1.1,NA,0.77,1.56,0.86,0.72,1.54,1.43,1.24,1.23,1.37,0.96,1.99,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1924,2.55,3.18,1.76,0.52,1.36,1.33,2.05,1,NA,0.57,0.75,0.69,0.6,1.28,1.03,1.03,0.99,1.04,0.81,1.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1925,3.99,2.23,1.67,0.61,1.39,1.5,2.34,1.7,NA,0.35,0.75,1.11,0.89,2.05,1.24,1.15,1.19,1.05,0.73,1.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1926,3.47,3.18,1.51,0.66,1.48,1.22,1.85,1.21,NA,0.22,0.53,0.59,0.64,1.81,0.93,0.72,1.01,0.84,0.58,1.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1927,4.32,2.08,1.37,0.8,1.08,1.07,1.71,1.55,NA,0.31,0.59,0.94,0.83,2.22,1.19,0.89,1.02,0.78,0.82,1.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1928,3.53,3.27,1.25,1.34,1.11,1.04,1.8,1.32,NA,0.31,0.59,0.68,0.67,2.16,1.16,0.79,1.12,0.74,0.7,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1929,3.05,4.97,1.79,1.68,0.97,0.97,1.94,1.54,NA,0.31,0.62,0.68,0.92,2.27,1.03,0.85,1.36,0.83,0.86,1.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1930,2.64,3.07,1.33,1.69,0.69,0.82,1.73,1.18,NA,0.18,0.54,1.13,0.61,1.99,1.1,0.61,1,0.85,0.71,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1931,3.84,2.56,0.93,1.88,1.1,1.3,2.4,1.56,NA,0.22,0.57,1.19,0.81,1.72,1.14,0.49,1.28,0.76,0.59,1.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1932,3.54,3.18,1.36,1.87,0.86,1.42,1.9,2.06,NA,0.31,0.52,1.52,0.7,1.68,1.33,0.48,1.24,0.83,0.72,1.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1933,3.71,3.36,1.53,1.53,0.79,1.53,1.67,1.54,NA,0.29,0.57,1.56,0.79,1.69,1.16,0.37,1.06,0.94,0.65,1.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1934,2.12,2.15,0.9,1.29,0.46,0.99,0.66,0.77,NA,0.15,0.24,0.72,0.34,1.16,0.52,0.28,0.56,0.43,0.32,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1935,5.36,2.84,1.64,1.93,0.88,2.16,1.58,1.84,NA,0.32,0.57,0.93,0.7,1.75,1.1,0.65,1.18,1.06,0.67,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1936,3.25,2.69,1.73,1.19,0.66,1.67,0.88,1.17,1.45,0.3,0.4,0.76,0.53,1.52,1.08,0.75,0.61,0.84,0.38,1.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1937,4.06,1.57,1.37,1.27,0.92,1.58,1.28,2.19,1.23,0.38,0.67,1.12,0.87,1.3,1.12,1.01,0.81,0.95,0.5,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1938,4.76,3.44,1.53,1.65,0.59,1.77,1.11,1.36,1.25,0.36,0.59,0.65,0.58,1.44,1.33,0.98,0.89,1.09,0.45,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1939,5.04,2.17,0.91,1.49,0.7,1.98,0.81,1.68,1.39,0.34,0.5,0.58,0.83,1.57,0.85,0.91,0.88,1.38,0.43,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1940,3.74,4.05,1.1,2.41,0.75,3.37,0.97,1.54,1.26,0.37,0.31,0.39,0.74,1.69,0.81,0.78,0.88,1.16,0.39,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1941,5.89,3.6,1.25,2.94,0.6,3.27,1.15,1.79,1.33,0.27,0.32,0.35,0.7,1.95,0.99,0.61,0.91,1.03,0.46,1.49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1942,4.87,2.95,1.52,2.41,0.83,3.44,1.24,2.01,1.49,0.35,0.35,0.57,0.77,1.54,0.87,0.63,1.04,1.52,0.52,1.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1943,4.01,2.7,1.07,1.39,0.49,3.26,0.97,1.38,1.73,0.21,0.32,0.39,0.66,1.8,0.68,0.4,0.95,1.03,0.26,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1944,3.52,2.56,1.77,1.97,0.66,3.48,1.08,1.92,1.91,0.33,0.35,0.51,0.71,1.44,0.72,0.58,1.12,1.59,0.48,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1945,2.97,3.81,2.06,2.2,0.89,3.47,1.11,1.57,1.83,0.34,0.58,0.62,0.63,1.26,0.77,0.67,1.11,1.62,0.38,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1946,2.37,2.84,1.45,1.72,0.75,3.18,1.39,0.86,2.11,0.29,0.43,0.44,0.53,1.24,0.72,0.64,0.97,1.4,0.28,1.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1947,2.69,2.99,1.19,1.41,1.15,3.62,1.6,1.11,2.54,0.36,0.56,0.57,0.85,1.47,0.69,0.94,1.06,1.23,0.24,1.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1948,1.15,2.37,1.64,1.83,0.84,3.23,1.82,0.73,2.94,0.21,0.53,0.91,0.88,1.32,1.32,1.02,0.88,1.64,0.33,1.73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1949,0.75,1.59,1.07,1.45,0.71,1.96,1.46,0.46,2.38,0.18,0.51,0.73,0.72,1.25,0.91,0.66,0.74,1.13,0.23,1.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1950,1.04,2.14,1.17,1.26,0.54,2.87,1.61,0.38,3.02,0.19,0.5,0.44,0.78,1.21,0.88,0.98,0.62,1.07,0.2,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1951,0.52,1.49,0.98,1.01,0.39,3.14,1.66,0.39,3.34,0.22,0.34,0.55,0.69,0.94,0.43,0.55,0.55,0.95,0.24,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1952,0.57,3.07,1.36,1.19,0.53,2.88,1.38,0.38,2.89,0.17,0.25,0.72,0.87,1.49,0.82,0.6,0.59,1.42,0.13,1.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1953,0.81,2.91,1.23,1,0.74,2.54,1.65,0.44,3.3,0.23,0.45,0.56,0.82,0.95,1.08,0.67,0.45,1.37,0.26,0.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1954,0.27,3.14,1.23,1.41,0.59,1.7,1.82,0.33,3.31,0.12,0.37,0.61,0.55,1.01,0.6,0.63,0.52,1.03,0.13,1.05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1955,0.42,3.83,0.89,2.67,0.67,2.21,1.67,0.61,4.05,0.24,0.56,0.56,0.94,1.2,0.8,0.79,0.72,1.67,0.35,1.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1956,1.04,4.71,1.64,2.51,0.85,2.64,2.25,0.55,3.72,0.21,0.72,0.56,1.24,1.42,0.66,0.8,0.75,1.39,0.19,1.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1957,0.6,2.9,1.18,1.57,0.54,2.78,1.59,0.63,4.34,0.13,0.56,0.33,1.16,0.93,0.54,0.61,0.34,1.13,0.21,1.04,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1958,1.19,4.11,1.08,1.58,0.56,2.45,2.06,0.92,3.79,0.18,0.55,0.35,1.19,1.28,0.64,0.69,0.33,1.46,0.14,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1959,0.39,2.07,0.72,0.69,0.42,1.65,1.6,0.5,3.32,0.06,0.35,0.41,0.6,0.89,0.39,0.51,0.19,0.95,0.22,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1960,0.32,2.47,0.75,0.53,0.41,1.62,1.54,0.3,3.55,0,0.41,0.32,0.58,0.96,0.26,0.31,0.14,0.96,0.17,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1961,0.2,2.06,0.84,0.3,0.26,1.11,1.06,0.08,3.76,0,0.21,0.22,0.26,1.14,0,0.25,0,0.59,0,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1962,0.16,1.56,0.58,0.44,0.3,1.11,1.11,0.24,3.45,0.09,0.42,0.4,0.43,1.08,0.2,0.33,0.2,0.81,0.19,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1963,0.26,1.47,0.75,0.49,0.3,1.21,0.96,0.21,4.69,0,0.33,0.35,0.43,0.77,0.33,0.35,0.14,0.68,0,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1964,0.8,4.71,2.44,1.12,0.5,1.99,1.7,0.82,4.72,0.14,0.66,0.65,0.79,1.56,0.4,0.36,0.19,1.41,0.24,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1965,0.62,4.18,2.01,1.28,0.4,2.11,1.58,0.73,4.28,0.21,0.65,0.56,0.88,1.83,0.56,0.5,0.16,1.45,0.18,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1966,1.15,3.31,1.65,1,0.43,1.94,1.79,0.97,3.53,0.13,0.56,0.59,0.93,1.67,1.09,0.64,0.24,1.54,0.14,1.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1967,1.13,2.37,0.97,1.09,0.49,2.57,1.87,1.02,5.25,0.16,0.57,0.63,1.08,1.51,0.79,0.65,0.3,1.82,0.24,1.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1968,0.56,1.22,0.83,0.91,0.35,2.72,1.64,0.64,3.68,0.19,0.37,0.63,0.98,1.1,0.62,0.64,0.3,1.25,0.23,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1969,0.63,0.69,0.55,0.88,0.32,2.64,1.79,0.68,3.62,0.17,0.49,0.51,1.02,1.44,0.41,0.53,0.27,1.36,0.22,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1970,1.07,0.78,0.54,0.94,0.36,2.53,2.19,0.86,2.98,0.16,0.22,0.35,1.21,1.12,0.27,0.43,0.3,0.9,0.15,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1971,0.35,0.75,0.45,1.04,0.11,2.37,2.15,1,2.42,0.1,0.27,0.45,0.9,1.27,0.14,0.5,0.12,1.17,0.11,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1972,0.73,0.61,0.25,0.34,0.11,1.91,1.71,0.43,1.24,0,0,0.24,0.78,0.95,0.11,0.37,0.22,0.59,0.15,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1973,0.84,0.44,0.31,0.71,0.13,1.79,1.8,0.59,1.7,0.17,0.41,0.34,0.83,0.9,0.16,0.3,0.28,1.07,0.18,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1974,0.76,0.69,0.52,0.96,0.14,1.44,1.41,0.65,1.88,0.14,0.25,0.32,0.72,0.91,0.3,0.35,0.28,1.49,0.22,1.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1975,0.91,0.58,0.63,0.98,0.22,1.83,2.39,0.65,2.95,0.21,0.51,0.35,0.89,1.12,0.32,0.31,0.28,1.37,0.2,1.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1976,0.7,0.6,0.77,0.71,0.3,1.71,2.08,0.61,3.22,0.15,0.31,0.28,0.69,1.07,0.33,0.36,0.19,1.09,0.31,1.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
