age_CE,PL11_09_raw,PL11_07_raw,PL11_16_raw,PL11_10_raw,PL11_02_raw,PL11_04_raw,PL11_15_raw,PL11_03_raw,PL11_13_raw,PL11_01_raw,PL11_14_raw,PL11_05_raw,PL11_11_raw,PL11_08_raw,PL11_12_raw,PL11_06_raw,PL11_09_raw_outlier_flag,PL11_07_raw_outlier_flag,PL11_16_raw_outlier_flag,PL11_10_raw_outlier_flag,PL11_02_raw_outlier_flag,PL11_04_raw_outlier_flag,PL11_15_raw_outlier_flag,PL11_03_raw_outlier_flag,PL11_13_raw_outlier_flag,PL11_01_raw_outlier_flag,PL11_14_raw_outlier_flag,PL11_05_raw_outlier_flag,PL11_11_raw_outlier_flag,PL11_08_raw_outlier_flag,PL11_12_raw_outlier_flag,PL11_06_raw_outlier_flag
1899,NA,2.163,1.091,NA,NA,4.156,1.852,2.137,1.603,3.273,NA,NA,NA,NA,NA,2.723,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1900,NA,2.265,1.298,NA,NA,5.766,1.333,2.774,1.381,3.228,NA,NA,NA,NA,NA,2.52,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1901,NA,2.201,1.482,NA,NA,5.236,1.874,3.387,2.08,3.279,NA,NA,NA,NA,NA,2.051,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1902,NA,1.286,1.503,NA,NA,4.721,1.111,3.753,1.403,3.377,NA,NA,NA,NA,NA,1.947,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1903,NA,1.955,1.487,NA,NA,4.605,1.972,3.738,1.865,2.272,NA,NA,NA,NA,NA,2.232,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1904,NA,1.365,1.129,NA,NA,5.272,2.262,3.518,1.363,2.811,NA,NA,NA,NA,NA,2.57,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1905,NA,2.012,1.196,NA,NA,5.536,1.905,3.258,2.05,3.466,NA,NA,NA,NA,NA,2.357,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1906,NA,1.579,1.324,NA,NA,5.033,2.123,2.184,1.34,2.806,NA,NA,NA,NA,NA,2.196,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1907,NA,2.028,1.284,NA,NA,5.051,1.47,3.14,2.133,2.913,NA,NA,NA,NA,NA,2.701,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1908,NA,1.797,1.171,NA,NA,5.002,2.243,3.248,1.333,3.015,NA,NA,NA,NA,NA,2.299,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1909,NA,2.001,1.184,NA,NA,4.289,1.679,2.724,1.752,3.062,NA,NA,NA,NA,NA,1.72,NA,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE
1910,NA,1.415,1.08,1.308,NA,3.711,1.49,2.06,1.061,3.098,NA,NA,NA,1.334,NA,2.103,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE
1911,NA,1.795,0.994,1.256,NA,3.976,1.837,2.549,1.44,2.339,NA,NA,NA,1.463,NA,2.762,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,NA,FALSE
1912,NA,1.485,0.817,1.282,NA,3.662,1.359,2.439,0.956,1.993,NA,NA,NA,1.292,1.484,2.38,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1913,NA,1.863,0.74,1.407,NA,3.924,2.044,2.542,1.586,2.205,NA,NA,NA,1.149,2.104,2.066,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1914,NA,1.512,0.889,2.067,NA,4.482,2.038,3.504,1.179,2.601,NA,NA,NA,1.82,2.282,1.914,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1915,NA,1.621,1.002,1.937,NA,4.336,1.441,2.671,1.356,2.412,NA,NA,NA,1.728,1.796,1.558,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1916,NA,1.63,1.233,0.838,NA,3.278,2.078,2.552,0.958,2.682,NA,NA,NA,0.956,1.957,2.132,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1917,NA,1.76,0.798,1.263,NA,2.503,1.647,3.256,1.285,2.372,NA,NA,NA,1.047,1.841,1.723,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1918,NA,1.087,0.8,1.137,NA,2.478,1.511,1.809,0.73,2.274,NA,NA,NA,1.09,1.166,1.46,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1919,NA,1.452,0.776,1.566,NA,3.182,1.899,1.991,1.347,1.996,NA,NA,NA,1.406,1.466,0.79,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1920,NA,1.909,0.737,1.747,NA,2.375,1.599,2.441,0.837,1.946,NA,NA,NA,1.344,1.108,0.863,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1921,NA,1.995,0.911,2.058,NA,2.9,1.614,2.508,1.43,2.083,NA,NA,NA,1.712,1.016,0.733,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1922,NA,1.694,0.734,1.147,NA,2.181,1.648,1.891,1.252,1.679,NA,NA,NA,1.235,1.166,0.847,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1923,NA,1.82,0.799,1.538,NA,2.435,1.624,2.313,1.098,2.278,NA,NA,NA,1.841,1.483,0.924,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1924,NA,1.372,0.409,1.149,1.455,1.917,0.878,1.411,0.674,1.479,NA,NA,NA,1.324,1.111,0.698,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1925,NA,1.579,0.708,1.921,1.472,3.235,2.018,1.575,1.406,2.062,NA,NA,NA,1.447,1.174,0.703,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1926,1.928,2.092,0.654,2.108,1.587,3.095,1.301,1.462,0.942,1.957,NA,NA,NA,1.931,1.472,0.613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1927,1.644,1.853,0.624,1.316,1.088,2.114,1.384,1.301,1.16,1.929,NA,NA,NA,1.796,1.243,1.575,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1928,1.052,2.151,0.592,1.603,1.305,2.967,1.297,1.743,0.674,2.431,NA,NA,NA,1.587,1.523,0.961,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1929,1.209,2.057,0.65,1.344,1.079,2.949,1.599,1.684,1.167,2.235,NA,NA,NA,1.372,1.439,0.765,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,FALSE
1930,1.656,1.612,0.633,1.444,1.226,2.535,1.105,1.437,0.541,2.076,NA,NA,1.465,1.69,1.672,0.905,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1931,1.189,2.03,0.668,1.41,1.435,2.649,0.812,1.435,1.013,2.368,NA,NA,1.185,1.665,1.123,0.812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1932,3.101,1.872,0.774,1.178,1.011,2.224,1.147,1.757,0.965,1.868,NA,NA,1.544,1.485,1.51,0.553,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE
1933,1.648,1.348,0.57,1.522,0.744,2.111,0.823,1.58,1.121,1.844,NA,NA,1.908,1.679,1.797,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1934,1.155,1.479,0.581,1.371,1.12,2.82,1.076,1.836,1.005,2.582,NA,NA,1.205,1.804,1.397,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,FALSE,FALSE,NA
1935,1.12,1.718,0.446,1.277,1.568,1.879,1.313,1.362,0.803,1.95,NA,0.392,0.892,1.902,1.799,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1936,1.356,1.845,0.644,1.573,1.155,2.899,0.817,1.725,0.982,1.791,NA,0.537,1.295,1.752,1.818,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1937,2.361,1.823,0.465,1.191,0.843,2.929,1.32,1.78,1.046,1.517,NA,0.666,1.408,1.249,1.471,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1938,2.46,1.853,0.644,1.658,0.759,2.566,1.348,1.361,0.667,1.775,NA,0.422,2.356,1.841,1.337,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1939,1.662,1.92,0.68,1.449,0.932,2.367,1.013,1.194,0.958,1.401,NA,0.518,1.335,1.677,1.6,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1940,1.123,1.937,0.66,1.372,0.769,2.014,1.446,0.917,0.783,1.487,NA,0.382,1.232,1.091,1.135,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1941,1.353,2.062,0.601,1.065,0.679,2.461,1.257,1.358,1.213,1.758,NA,0.447,1.747,1.572,1.081,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1942,1.921,2.61,1.017,1.327,1.452,3.005,1.515,1.772,1.073,1.892,NA,0.438,1.992,1.404,1.429,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1943,1.615,2.189,1.26,1.389,1.426,2.791,1.581,2.161,1.266,1.859,NA,0.515,1.548,1.415,1.603,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1944,1.763,1.696,1.062,0.698,1.045,2.057,1.601,1.501,0.97,1.237,NA,0.535,1.349,1.287,1.528,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1945,1.653,2.128,0.688,1.475,1.334,2.739,1.153,1.302,1.379,1.88,NA,0.698,1.494,1.375,2.02,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1946,1.918,2.71,1.301,1.321,1.818,2.954,1.637,1.66,1.237,2.398,NA,0.752,1.185,1.532,1.335,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1947,1.786,1.471,1.129,1.253,1.097,2.195,1.309,1.516,1.268,1.853,NA,0.799,1.169,1.118,2.099,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1948,1.829,1.1,0.998,0.918,0.767,1.7,1.688,0.938,0.79,1.216,NA,0.739,1.152,0.916,1.716,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1949,1.216,0.969,0.751,0.612,0.977,1.534,0.958,0.846,1.006,1.077,NA,0.776,1.324,0.856,1.247,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1950,1.446,1.193,0.997,1.37,1.252,1.802,0.966,1.115,0.874,1.542,NA,1.091,1.478,1.139,1.607,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1951,1.968,1.16,1.417,1.611,1.822,1.765,0.899,1.194,1.024,1.647,NA,1.367,1.521,1.224,1.172,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1952,2.525,0.725,1.196,1.14,1.365,1.99,1.151,1.227,1.096,1.446,NA,1.699,2.072,1.579,1.725,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1953,2.459,1.482,1.75,1.666,1.541,2.316,1.948,1.194,1.197,1.999,NA,1.611,2.508,1.337,1.813,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1954,2.531,1.958,1.883,2.008,1.454,2.485,1.789,1.968,1.348,2.107,NA,1.718,2.123,1.538,2.054,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1955,1.916,1.268,1.674,1.636,1.726,2.692,1.309,1.732,1.335,1.748,NA,1.597,1.799,1.799,1.514,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1956,1.717,1.197,1.166,2,1.956,2.702,1.37,1.733,1.431,1.708,NA,1.693,1.502,1.329,1.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1957,2.103,1.344,1.589,1.829,2.087,3.208,1.618,2.038,1.653,1.757,NA,1.956,1.668,1.476,1.764,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1958,1.978,1.347,1.319,1.304,1.431,2.083,1.672,1.607,1.322,1.39,NA,1.828,1.462,1.607,1.894,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1959,2.776,1.164,1.026,1.509,1.111,1.668,1.087,1.298,1.34,1.4,NA,1.846,1.744,1.366,1.4,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1960,2.873,1.04,1.232,0.777,1.974,2.351,1.208,1.648,1.056,1.572,NA,2.326,1.627,1.572,1.426,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1961,1.377,1.003,0.538,0.93,1.219,1.887,0.673,0.971,1.034,1.363,NA,2.046,1.488,1.161,1.21,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA
1962,2.127,0.865,1.245,1.118,2.018,1.885,1.694,1.5,0.939,1.417,1,2.095,1.958,1.708,0.998,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1963,2.264,1.03,1.038,1.135,1.845,2.378,1.424,1.503,1.216,1.38,0.947,2.449,1.411,1.422,1.438,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1964,2.425,1.103,1.012,0.928,1.97,2.003,1.017,1.468,0.973,1.571,1.186,2.037,1.41,1.312,1.502,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1965,2.844,1.063,1.256,0.701,2.022,2.12,1.609,1.405,1.402,1.654,1.251,2.547,1.782,1.268,1.694,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1966,1.983,0.977,1.497,0.815,2.437,1.808,1.591,1.668,1.353,2.047,0.844,1.9,1.786,1.425,1.574,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1967,1.98,0.981,0.887,0.613,1.633,1.893,1.336,1.255,0.917,1.464,0.868,2.219,1.539,1.193,1.228,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1968,1.913,0.91,0.426,0.847,1.722,1.876,1.359,1.163,0.766,1.627,0.844,1.805,1.472,1.763,1.127,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1969,2.385,0.792,0.285,0.682,1.981,1.39,1.055,1.159,0.571,1.282,0.762,1.389,1.363,1.351,1.009,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1970,2.011,0.523,0.981,0.472,1.24,1.448,1.695,1.136,0.78,1.578,0.917,1.117,1.136,1.462,1.027,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1971,2.45,0.762,1.39,0.9,1.473,1.36,1.873,1.148,0.955,1.376,0.858,1.239,1.474,1.246,1.258,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1972,2.501,0.94,1.332,0.961,1.88,1.418,1.638,1.137,1.56,1.87,0.923,1.336,1.611,1.517,1.095,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1973,2.125,0.528,1.048,0.727,1.592,1.216,2.544,1.04,1.464,1.267,1.419,1.913,1.587,1.205,1.414,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1974,2.11,0.882,1.119,1.337,1.416,1.692,1.927,1.04,1.176,1.535,1.22,1.472,1.117,1.254,1.419,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1975,1.482,0.643,0.686,0.69,1.365,1.038,1.287,0.693,1.21,0.784,1.131,0.951,1.011,1.098,1.031,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1976,1.419,0.646,0.883,0.787,1.171,1.137,1.298,0.662,1.343,0.835,0.909,1.021,0.604,0.979,0.595,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1977,1.264,0.768,0.538,0.735,0.971,1.104,0.771,0.556,0.932,0.742,0.898,1.218,0.724,0.765,0.711,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1978,1.908,0.658,1.153,1.288,1.564,1.466,2.15,0.901,1.412,1.459,1.439,1.572,0.956,1.393,1.188,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1979,1.461,0.665,1.194,1.065,1.424,1.137,1.649,0.473,1.2,1.077,1.644,1.189,0.93,1.186,1.069,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1980,1.517,0.699,1.285,0.976,1.275,1.23,1.349,0.508,1.909,1.311,1.627,1.269,0.832,1.322,1.013,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1981,1.443,0.902,0.98,1.171,1.138,1.317,1.641,0.73,1.166,1.406,1.434,1.476,0.948,1.145,0.915,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1982,1.555,1.269,1.242,1.019,1.837,1.661,1.458,0.752,1.624,1.367,1.516,1.703,0.865,1.164,1.187,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1983,1.888,1.187,1.393,1.442,1.549,1.492,1.631,0.838,1.149,0.923,1.881,1.623,0.953,1.211,0.941,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1984,2.453,1.251,1.463,1.604,1.935,1.984,1.628,1.213,1.905,1.359,2.069,2.195,1.349,1.752,1.087,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1985,2.15,1.032,1.156,1.091,1.706,1.573,2.411,0.869,1.86,1.44,2.244,1.582,1.013,1.368,1.113,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1986,2.26,1.045,1.409,1.18,1.699,1.435,1.965,0.77,1.315,1.352,2.261,1.689,1.236,1.658,0.72,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1987,1.78,1.065,1.076,0.606,1.603,1.641,1.128,0.687,1.495,1.415,2.317,1.152,1.139,1.403,1.048,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1988,1.504,0.832,1.419,0.718,1.649,1.657,1.289,0.559,1.008,1.289,1.867,1.435,1.014,1.38,0.509,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1989,1.475,0.822,1.438,0.762,1.051,1.449,1.098,0.568,1.626,1.236,1.647,1.088,0.89,1.193,1.217,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1990,1.114,0.817,1.001,0.717,1.281,1.246,0.823,0.613,1.289,1.211,1.264,0.676,0.642,0.998,0.944,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1991,1.664,0.75,1.112,0.46,1.506,1.282,1.033,0.495,1.062,1.195,1.421,0.937,0.838,0.781,0.804,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1992,1.35,0.791,1.242,0.557,0.853,1.641,1.155,0.436,1.357,1.32,1.847,0.899,0.826,0.846,1.529,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1993,2.111,0.741,1.085,0.381,1.43,1.627,0.936,0.157,1.16,1.024,1.415,1.167,1.117,0.887,1.371,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1994,1.629,0.478,1.038,0.344,1.009,0.969,0.903,0.474,0.932,1.02,1.36,0.925,0.677,0.901,0.611,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1995,1.475,0.878,1.054,0.661,1.545,1.378,1.243,0.382,1.151,1.276,1.774,0.899,0.941,0.88,0.569,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
1996,1.592,0.866,1.643,0.599,1.248,1.545,1.407,0.444,1.194,1.422,2.096,0.853,1.178,1.075,1.264,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA
