age_CE,BRP26A_raw,BRP26B_raw,BRP27A_raw,BRP27B_raw,BRP28A_raw,BRP28B_raw,BRP29A_raw,BRP29B_raw,BRP33A_raw,BRP33B_raw,BRP34A_raw,BRP34B_raw,BRP37A_raw,BRP37B_raw,BRP38A_raw,BRP38B_raw,BRP41A_raw,BRP41B_raw,BRP42A_raw,BRP42B_raw,BRP44A_raw,BRP44B_raw,BRP44C_raw,BRP45A_raw,BRP45B_raw,BRP26A_raw_outlier_flag,BRP26B_raw_outlier_flag,BRP27A_raw_outlier_flag,BRP27B_raw_outlier_flag,BRP28A_raw_outlier_flag,BRP28B_raw_outlier_flag,BRP29A_raw_outlier_flag,BRP29B_raw_outlier_flag,BRP33A_raw_outlier_flag,BRP33B_raw_outlier_flag,BRP34A_raw_outlier_flag,BRP34B_raw_outlier_flag,BRP37A_raw_outlier_flag,BRP37B_raw_outlier_flag,BRP38A_raw_outlier_flag,BRP38B_raw_outlier_flag,BRP41A_raw_outlier_flag,BRP41B_raw_outlier_flag,BRP42A_raw_outlier_flag,BRP42B_raw_outlier_flag,BRP44A_raw_outlier_flag,BRP44B_raw_outlier_flag,BRP44C_raw_outlier_flag,BRP45A_raw_outlier_flag,BRP45B_raw_outlier_flag
1729,NA,NA,NA,NA,1.05,0.445,0.08,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.959,1.467,1.316,0.612,0.569,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1730,NA,NA,NA,NA,1.775,1.334,0.352,0.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.401,1.866,1.772,0.702,0.833,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1731,NA,NA,NA,NA,1.478,1.471,0.564,0.463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646,1.962,1.612,0.866,1.041,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1732,NA,NA,NA,NA,1.213,1.4,0.457,0.239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.027,1.406,1.751,0.737,0.936,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1733,NA,NA,NA,NA,0.363,0.757,0,0.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45,0.43,0.498,0.358,0.341,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1734,NA,NA,NA,NA,0.564,0.836,0.163,0.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.207,1.355,1.131,0.743,0.83,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1735,NA,NA,NA,NA,0.399,0.47,0,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825,0.648,0.551,0.503,0.486,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1736,NA,NA,NA,NA,1.025,1.134,0.58,0.557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.449,1.549,1.385,1.206,1.093,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1737,NA,NA,NA,NA,1.326,0.856,0.482,0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.105,1.197,1.142,0.707,0.844,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1738,NA,NA,NA,NA,1.994,1.851,0.735,0.805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.483,1.869,1.819,0.803,1.245,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1739,NA,NA,NA,NA,0.723,1.373,0.222,0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866,1.046,0.94,0.398,0.725,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1740,NA,NA,NA,NA,1.303,2.432,0.247,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.761,0.961,0.876,0.698,0.809,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1741,NA,NA,NA,NA,1.575,1.895,0.433,0.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,1.251,0.981,0.671,0.763,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1742,NA,NA,NA,NA,1.744,2.121,0.603,0.631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.134,1.054,1.15,0.964,0.825,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1743,NA,NA,NA,NA,1.43,1.937,0.533,0.606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.009,1.764,1.521,0.678,0.856,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1744,NA,NA,NA,NA,2.001,1.879,0.585,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.862,1.205,1.113,0.639,0.726,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1745,NA,NA,NA,NA,1.619,1.235,0.574,0.409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.016,1.33,1.139,0.965,0.897,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1746,NA,NA,NA,NA,1.747,1.517,0.943,0.922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.553,1.946,1.941,0.818,1.205,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1747,NA,NA,NA,NA,1.013,0.971,0.885,0.853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.992,1.545,1.664,0.729,0.966,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1748,NA,NA,NA,NA,0.199,0.151,0.064,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.155,0.227,0.119,0.101,0.261,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1749,NA,NA,NA,NA,1.996,1.436,1.511,1.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.919,1.306,1.029,0.917,0.692,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1750,NA,NA,NA,NA,2.337,1.589,1.566,0.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.938,1.421,1.014,0.9,0.799,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1751,NA,NA,NA,NA,3.867,2.316,1.76,0.928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.021,1.785,1.497,0.817,0.902,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1752,NA,NA,NA,NA,1.756,0.911,0.784,0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.469,0.497,0.358,0.217,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1753,NA,NA,NA,NA,0.983,0.805,0.033,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.158,0.406,0.372,0,0.077,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1754,NA,NA,NA,NA,1.914,1.576,1.022,0.698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528,0.98,1.012,0.575,0.463,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1755,NA,NA,NA,NA,1.935,1.124,1.2,0.692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,1.35,1.202,0.617,0.362,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1756,NA,NA,NA,NA,1.262,0.714,0.47,0.318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.602,0.995,1.084,0.327,0.288,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1757,NA,NA,NA,NA,1.358,1.609,0.588,0.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743,1.056,1.198,0.528,0.584,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1758,NA,NA,NA,NA,0.841,1.112,0.857,0.531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.733,1.064,0.996,0.566,0.603,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1759,NA,NA,NA,NA,1.2,1.052,1.435,0.658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.947,1.161,1.268,0.749,0.691,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1760,NA,NA,NA,NA,0.839,0.739,1.038,0.736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.781,1.075,0.939,0.621,0.662,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1761,NA,NA,NA,NA,0.752,1.356,1.33,0.793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551,0.708,0.704,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1762,NA,NA,NA,NA,0.959,1.283,1.814,0.792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,0.899,0.932,0.669,0.755,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1763,NA,NA,NA,NA,0.945,1.821,1.843,0.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.772,1.019,1.355,0.594,0.504,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1764,NA,NA,NA,NA,0.784,2.569,1.867,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.009,1.425,1.257,0.773,0.585,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1765,NA,NA,NA,NA,0.839,1.88,1.431,0.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.892,1.635,1.465,0.951,0.691,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1766,NA,NA,NA,NA,1.694,2.572,2.17,1.272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.836,1.484,1.312,0.811,0.829,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1767,NA,NA,NA,NA,1.461,1.903,1.452,1.066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612,1.058,0.995,1.148,1.063,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1768,NA,NA,NA,NA,1.343,1.048,1.76,1.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.405,0.749,0.777,0.425,0.292,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1769,NA,NA,NA,NA,1.757,1.688,1.824,1.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809,1.138,1.324,0.375,0.285,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1770,NA,NA,NA,NA,1.947,1.334,1.999,1.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.769,1.18,1.008,0.43,0.242,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1771,NA,NA,NA,NA,2.074,1.374,1.886,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.155,1.454,1.396,0.514,0.398,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1772,NA,NA,NA,NA,1.635,1.126,1.3,1.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,0.875,0.838,0.464,0.241,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1773,NA,NA,NA,NA,0.653,0.587,0.443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.87,0.507,0.368,0.159,0.105,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1774,NA,NA,NA,NA,1.27,0.994,1.567,0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.329,0.931,0.961,0.48,0.499,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1775,NA,NA,NA,NA,1.526,1.459,1.84,0.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406,1.339,1.227,0.648,0.559,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1776,NA,NA,NA,NA,1.268,1.729,1.896,0.813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.644,1.289,1.507,0.857,0.948,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1777,NA,NA,NA,NA,0.957,1.44,0.92,0.798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.921,0.845,0.903,0.673,0.592,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1778,NA,NA,NA,NA,1.403,2.324,1.942,0.741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.409,1.653,1.683,0.815,0.904,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1779,NA,NA,NA,NA,1.062,1.253,1.518,0.435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.829,1.306,1.206,0.685,0.601,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1780,NA,NA,NA,NA,1.13,1.15,0.672,1.137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.906,0.844,0.967,0.542,0.498,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1781,NA,NA,NA,NA,1.276,1.058,0.802,0.791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.003,1.006,1.159,0.631,0.623,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1782,NA,NA,NA,NA,0.484,0.26,0.149,0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242,0.27,0.257,0.534,0.459,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1783,NA,NA,NA,NA,1.119,0.968,1.11,0.715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.988,1.038,1.014,1.103,0.745,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1784,NA,NA,NA,NA,2.125,1.407,1.82,0.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998,1.407,1.543,1.071,1.185,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1785,NA,NA,NA,NA,1.042,0.457,0.368,0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.538,0.579,0.578,0.468,0.516,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1786,NA,NA,NA,NA,1.923,1.251,1.775,1.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.485,1.184,1.259,1.05,0.971,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1787,NA,NA,NA,NA,2.128,1.136,1.438,0.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.619,1.52,1.495,1.177,1.23,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1788,NA,NA,NA,NA,1.191,0.981,1.271,0.673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.342,1.75,1.622,0.831,0.966,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1789,NA,NA,NA,NA,1.402,0.908,1.191,0.888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.287,1.18,1.261,0.779,0.744,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1790,NA,NA,NA,NA,1.945,1.507,2.286,1.232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.086,2.047,1.921,0.843,1.514,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1791,NA,NA,NA,NA,1.241,1.45,2.693,1.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.253,1.711,1.609,1.543,1.539,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1792,NA,NA,NA,NA,1.493,0.965,2.628,1.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.35,1.308,1.38,1.524,0.972,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1793,NA,NA,NA,NA,2.741,1.388,2.601,1.516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.325,2.102,2.095,1.434,1.24,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1794,NA,NA,NA,NA,1.651,0.782,1.532,0.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,1.157,1.071,0.538,0.786,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1795,NA,NA,NA,NA,1.302,0.616,1.679,0.883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.939,1.65,1.715,0.724,0.749,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1796,NA,NA,NA,NA,1.789,0.947,1.518,0.868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.221,2.21,2.358,0.719,0.526,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1797,NA,NA,NA,NA,1.551,1.171,1.355,0.803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.295,2.242,1.9,0.538,0.628,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1798,NA,NA,NA,NA,1.65,1.322,1.373,0.723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84,1.048,0.998,0.431,0.486,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1799,NA,NA,NA,NA,1.808,1.552,1.535,0.878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.396,1.311,1.351,0.953,0.794,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1800,NA,NA,NA,NA,1.781,1.775,1.438,0.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.014,0.8,0.922,0.797,0.569,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1801,NA,NA,NA,NA,1.146,1.559,1.458,0.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.771,0.582,0.771,0.609,0.509,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
1802,NA,NA,NA,NA,0.967,1.363,1.247,1.163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.158,0.855,0.779,0.468,0.544,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE
