age_CE,DON06A_raw,DON06B_raw,DON07A_raw,DON07B_raw,DON08A_raw,DON08B_raw,DON09B_raw,DON10A_raw,DON10B_raw,DON11A_raw,DON11B_raw,DON06A_raw_outlier_flag,DON06B_raw_outlier_flag,DON07A_raw_outlier_flag,DON07B_raw_outlier_flag,DON08A_raw_outlier_flag,DON08B_raw_outlier_flag,DON09B_raw_outlier_flag,DON10A_raw_outlier_flag,DON10B_raw_outlier_flag,DON11A_raw_outlier_flag,DON11B_raw_outlier_flag
1675,NA,NA,1.64,1.39,1.11,1.35,NA,NA,NA,NA,1.07,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1676,NA,NA,1.33,1.17,0.55,0.61,NA,NA,NA,NA,0.63,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1677,NA,NA,1.21,1.25,0.64,0.55,NA,NA,NA,NA,0.71,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1678,NA,NA,1.37,1.12,0.76,0.75,NA,NA,NA,NA,0.9,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1679,NA,NA,1.27,0.83,0.85,0.79,NA,NA,NA,NA,1.06,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1680,NA,NA,0.75,0.42,0.59,0.81,NA,NA,NA,NA,0.81,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1681,NA,NA,1.38,0.65,0.72,0.99,NA,NA,NA,NA,0.98,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1682,NA,NA,1.01,0.47,0.62,0.92,NA,NA,NA,NA,0.68,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1683,NA,NA,0.37,0.32,0.73,0.7,NA,NA,NA,NA,0.72,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1684,NA,NA,0.65,0.52,0.51,0.62,NA,NA,NA,NA,0.3,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1685,NA,NA,0.53,0.58,0.65,0.77,NA,NA,NA,NA,0.54,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1686,NA,NA,0.79,0.73,0.92,0.94,NA,NA,NA,NA,0.66,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1687,NA,NA,0.79,0.55,0.6,0.44,NA,NA,NA,NA,0.87,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1688,NA,NA,1.08,0.71,0.71,0.68,NA,NA,NA,NA,1.06,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1689,NA,NA,0.76,0.79,0.91,0.61,NA,NA,NA,NA,0.73,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1690,NA,NA,1.05,0.89,1.01,0.9,NA,NA,NA,NA,1.25,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1691,NA,NA,1.26,1.23,1.01,0.92,NA,NA,NA,NA,1.17,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1692,NA,NA,1.35,0.94,1.03,0.71,NA,NA,NA,NA,0.98,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1693,NA,NA,1,0.94,0.89,0.76,NA,NA,NA,NA,0.71,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1694,NA,NA,1.27,0.81,0.72,0.68,NA,NA,NA,NA,0.91,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1695,NA,NA,1.6,1.17,1,0.83,NA,NA,NA,NA,1.03,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1696,NA,NA,0.97,0.86,0.89,0.67,NA,NA,NA,NA,0.75,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1697,NA,NA,0.62,1.28,0.74,0.59,NA,NA,NA,NA,0.77,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1698,NA,NA,0.47,0.94,0.85,0.4,NA,NA,NA,NA,0.48,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1699,NA,NA,0.51,1.02,0.95,0.71,NA,NA,NA,NA,0.79,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1700,NA,NA,0.46,1.45,1.02,0.69,NA,NA,NA,NA,0.93,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1701,NA,NA,0.39,0.73,0.63,0.35,NA,NA,NA,NA,0.78,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1702,NA,NA,0.46,0.55,0.74,0.54,NA,NA,NA,NA,0.5,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1703,NA,NA,0.61,0.52,0.7,0.49,NA,NA,NA,NA,0.31,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1704,NA,NA,0.67,0.7,0.9,0.49,NA,NA,NA,NA,0.59,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1705,NA,NA,1.39,1.59,1.21,0.83,NA,NA,NA,NA,0.93,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1706,NA,NA,1.77,1.33,0.79,0.64,NA,NA,NA,NA,0.29,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1707,NA,NA,0.85,0.68,0.7,0.68,NA,NA,NA,NA,0.46,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1708,NA,NA,2.03,1.19,0.97,0.76,NA,NA,NA,NA,0.68,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1709,NA,NA,1.53,1.22,0.9,0.76,NA,NA,NA,NA,0.96,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1710,NA,NA,1.75,1.2,0.65,0.74,NA,NA,NA,NA,0.96,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1711,NA,NA,1.02,0.77,0.81,0.7,NA,NA,NA,NA,0.75,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1712,NA,NA,1.15,0.83,1.04,0.84,NA,NA,NA,NA,0.83,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1713,NA,NA,1.15,0.86,0.83,0.56,NA,NA,NA,NA,0.9,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1714,NA,NA,1.17,0.85,0.82,0.64,NA,NA,NA,NA,0.85,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1715,NA,NA,1.08,0.5,0.85,0.68,NA,NA,NA,NA,0.96,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1716,NA,NA,1.07,0.79,0.72,0.85,NA,NA,NA,NA,0.65,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1717,NA,NA,0.98,0.9,0.98,0.76,NA,NA,NA,NA,0.62,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1718,NA,NA,0.8,0.56,0.59,0.64,NA,NA,NA,NA,0.48,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1719,NA,NA,1.14,0.43,0.75,0.63,NA,NA,NA,NA,0.79,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1720,NA,NA,0.95,0.37,0.94,0.64,NA,NA,NA,NA,0.81,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1721,NA,NA,1.12,0.22,0.61,0.83,NA,NA,NA,NA,0.55,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1722,NA,NA,1.3,0.4,0.91,0.88,NA,NA,NA,NA,0.49,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1723,NA,NA,1.28,0.56,0.87,0.93,NA,NA,NA,NA,0.9,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1724,NA,NA,1.31,0.57,0.89,0.91,NA,NA,NA,NA,1.01,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1725,NA,NA,1.63,0.44,0.86,0.93,NA,NA,NA,NA,1.12,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1726,NA,NA,2.33,0.54,1.14,1.13,NA,NA,NA,NA,0.88,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1727,NA,NA,1.75,0.53,1.46,1.22,NA,NA,NA,NA,0.78,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1728,NA,NA,1.35,0.45,0.79,1,NA,NA,NA,NA,0.8,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1729,1.57,NA,0.79,0.31,0.73,0.73,NA,NA,NA,NA,0.51,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1730,1.67,NA,0.82,0.41,0.92,0.88,NA,NA,NA,NA,1.1,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1731,1.97,NA,1.23,0.63,1.2,1.19,NA,NA,NA,NA,1.23,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1732,1.99,NA,1.14,0.63,0.93,1.13,NA,NA,NA,NA,0.71,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1733,2.01,NA,1.14,0.69,1.21,1.14,NA,NA,NA,NA,0.85,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1734,1.46,NA,0.85,0.64,0.78,0.8,NA,NA,NA,NA,0.75,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1735,1.41,NA,0.83,0.6,0.97,0.89,NA,NA,NA,NA,0.91,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1736,2.12,NA,0.87,0.56,1.06,0.92,NA,NA,NA,NA,0.93,TRUE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1737,1,NA,0.74,0.72,1.13,0.93,NA,NA,NA,NA,0.88,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1738,1.08,NA,0.47,0.68,1.18,0.89,NA,NA,NA,NA,0.97,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1739,1.58,NA,0.59,0.79,1.16,0.95,NA,NA,NA,NA,0.88,FALSE,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1740,1.45,0.51,0.4,0.55,0.96,0.83,NA,NA,NA,NA,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1741,1.44,0.58,0.35,0.3,0.56,0.68,NA,NA,NA,NA,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1742,0.97,0.58,0.55,0.59,1.11,0.81,NA,NA,NA,NA,0.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1743,1.58,0.89,0.7,0.64,1.31,1.13,NA,NA,NA,NA,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1744,1.68,0.7,0.7,0.63,1.15,0.95,NA,NA,NA,NA,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1745,1.24,0.76,0.71,0.78,1.38,0.8,NA,NA,NA,NA,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1746,1.2,0.8,0.85,0.72,1.41,0.91,NA,NA,NA,NA,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1747,1.42,0.86,0.83,0.75,1.28,0.9,NA,NA,NA,NA,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1748,0.98,0.63,0.69,0.57,0.84,0.53,NA,NA,NA,NA,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1749,1.13,0.68,0.52,0.5,0.86,0.56,NA,NA,NA,NA,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1750,1.09,0.76,1.02,0.75,1.31,0.74,NA,NA,NA,NA,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1751,1.16,0.96,0.57,0.64,1.12,0.96,NA,NA,NA,NA,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1752,0.68,0.64,0.34,0.31,0.79,0.55,NA,NA,NA,NA,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1753,0.57,0.35,0.11,0.14,0.72,0.59,NA,NA,NA,NA,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1754,0.42,0.29,0.13,0.12,0.48,0.51,NA,NA,NA,NA,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1755,0.68,0.6,0.3,0.27,0.46,0.48,NA,NA,NA,NA,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1756,0.73,0.61,0.51,0.31,0.71,0.42,NA,NA,NA,NA,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1757,0.65,0.52,0.35,0.38,0.86,0.73,NA,NA,NA,NA,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1758,0.81,0.7,0.53,0.33,1.04,0.72,NA,NA,NA,NA,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1759,0.85,0.68,0.47,0.26,0.98,0.68,NA,NA,NA,NA,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1760,0.67,0.61,0.36,0.23,0.76,0.47,NA,NA,NA,NA,0.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1761,0.96,0.83,0.55,0.46,0.92,0.69,NA,NA,NA,NA,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1762,1.18,1.1,0.55,0.45,1.03,0.66,NA,NA,NA,NA,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1763,0.94,0.85,0.32,0.34,0.86,0.7,NA,NA,NA,NA,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1764,0.96,0.92,0.58,0.4,0.9,0.82,NA,NA,NA,NA,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1765,1.08,1.25,0.69,0.52,0.91,0.82,NA,NA,NA,NA,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1766,0.66,0.75,0.64,0.33,0.9,0.68,NA,NA,NA,NA,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1767,1.02,1.2,0.92,0.48,0.89,0.62,NA,NA,NA,NA,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1768,1.13,1.2,1.06,0.57,1.21,0.71,NA,NA,NA,NA,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1769,0.73,0.75,0.72,0.34,0.81,0.62,NA,NA,NA,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1770,0.94,1.3,1,0.48,0.96,0.6,NA,NA,NA,NA,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1771,0.81,1.04,0.8,0.17,0.77,0.43,NA,NA,NA,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1772,1.01,1.01,0.79,0.42,0.9,0.5,NA,NA,NA,NA,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1773,1.02,1.16,0.7,0.17,0.89,0.54,NA,NA,NA,NA,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1774,1.41,1.29,0.55,0.16,0.94,0.35,NA,NA,NA,NA,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1775,0.84,1.18,0.73,0.31,0.87,0.47,NA,NA,NA,NA,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1776,0.9,1.03,0.59,0.43,0.78,0.58,NA,NA,NA,NA,0.57,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1777,1.08,1.18,0.54,0.32,1.14,0.66,NA,NA,NA,NA,0.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1778,0.81,0.97,0.47,0.32,0.84,0.52,NA,NA,NA,NA,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1779,0.93,1.52,0.46,0.35,0.95,0.56,NA,NA,NA,NA,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1780,1.28,1.73,0.71,0.41,1.09,0.59,NA,NA,NA,NA,0.71,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1781,1.05,1.19,0.62,0.29,0.64,0.33,NA,NA,NA,NA,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1782,0.7,0.86,0.55,0.17,0.53,0.33,NA,NA,NA,NA,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1783,0.76,0.77,0.41,0.23,0.63,0.44,NA,NA,NA,NA,0.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1784,0.87,1.13,0.42,0.3,0.9,0.46,NA,NA,NA,NA,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1785,0.75,0.77,0.44,0.31,0.97,0.57,NA,NA,NA,NA,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1786,0.78,0.72,0.58,0.29,0.55,0.47,NA,NA,NA,NA,0.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1787,0.59,0.65,0.47,0.16,0.62,0.4,NA,NA,NA,NA,0.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1788,0.89,0.98,0.64,0.36,0.79,0.54,NA,NA,NA,NA,0.32,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1789,1.13,1.09,0.74,0.34,0.96,0.65,NA,NA,NA,NA,0.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1790,1.3,1.21,0.82,0.47,0.8,0.55,NA,NA,NA,NA,0.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1791,1.37,1.53,0.97,0.61,0.69,0.47,NA,NA,NA,NA,0.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1792,1.2,1.37,0.92,0.67,0.76,0.56,NA,NA,NA,NA,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1793,0.89,1.06,0.8,0.37,0.72,0.5,NA,NA,NA,NA,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1794,0.64,1.16,0.76,0.51,0.97,0.71,NA,NA,NA,NA,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1795,0.46,0.68,0.69,0.32,0.61,0.64,NA,NA,NA,NA,0.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1796,0.43,0.6,0.44,0.27,0.7,0.43,NA,NA,NA,NA,0.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1797,0.51,0.5,0.48,0.44,0.71,0.46,NA,NA,NA,NA,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1798,0.4,0.45,0.53,0.45,0.76,0.57,NA,NA,NA,NA,0.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,FALSE
1799,0.75,0.87,0.54,0.49,0.79,0.52,NA,NA,0.68,NA,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,FALSE,NA,FALSE
1800,1.04,1,0.91,0.49,0.97,0.55,NA,0.88,1.27,NA,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1801,1.03,1.18,0.75,0.39,0.75,0.53,NA,1.31,1.32,NA,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1802,0.88,1.23,0.78,0.58,0.86,0.51,NA,3.25,2.73,NA,0.77,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1803,0.78,0.92,0.66,0.41,0.91,0.65,NA,1.79,1.75,NA,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1804,0.72,1.01,0.66,0.38,0.77,0.57,NA,1.99,1.97,NA,0.62,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1805,1.03,0.96,0.52,0.48,0.8,0.62,NA,2.18,1.71,NA,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1806,0.85,1.04,0.48,0.47,1.05,0.8,NA,2.18,1.79,NA,0.74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1807,0.88,0.93,0.67,0.54,1.01,0.78,NA,2.18,2.22,NA,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1808,0.45,0.53,0.45,0.37,0.55,0.5,NA,1.64,1.97,NA,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1809,0.55,0.76,0.42,0.28,0.76,0.47,NA,1.04,1.53,NA,0.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1810,0.66,0.76,0.39,0.45,0.92,0.64,NA,1.14,1.18,NA,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1811,0.85,0.82,0.47,0.4,0.94,0.54,NA,1.29,1.58,NA,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1812,0.84,0.73,0.52,0.32,0.77,0.52,NA,1.13,1.14,NA,0.68,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,FALSE
1813,1,0.8,0.49,0.37,0.68,0.65,0.6,0.83,0.96,NA,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1814,1,0.99,0.72,0.54,1.01,0.77,0.96,1.67,1.68,NA,0.78,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1815,0.81,0.67,0.78,0.95,1.05,0.91,0.94,2.67,2.12,NA,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1816,1.02,0.78,1.04,0.88,0.85,0.87,0.87,2.42,1.62,NA,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1817,0.71,0.52,0.87,0.73,0.87,0.83,1.1,2.24,1.5,NA,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1818,0.7,0.77,1.01,0.72,0.95,0.8,1.08,2.43,1.73,NA,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1819,0.81,0.77,0.8,0.75,0.62,0.7,0.86,2.38,1.92,NA,0.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1820,0.5,0.42,0.67,0.63,0.53,0.51,0.91,3.38,2.07,NA,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1821,0.39,0.25,0.58,0.53,0.48,0.48,0.72,1.95,1.5,NA,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1822,0.6,0.52,0.59,0.51,0.83,0.68,0.74,1.89,1.05,NA,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1823,0.35,0.39,0.5,0.34,0.72,0.47,0.54,2.15,1.43,NA,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1824,0.41,0.35,0.45,0.39,0.68,0.57,0.92,2.17,1.41,NA,0.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1825,0.62,0.55,0.65,0.42,0.81,0.52,0.8,1.51,1.05,NA,0.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1826,0.57,0.51,0.62,0.54,0.76,0.56,0.88,2.49,0.94,NA,0.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1827,0.61,0.48,0.52,0.36,0.7,0.5,0.7,2.64,1.69,NA,0.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
1828,0.87,0.61,0.83,0.69,1.05,0.9,0.91,2.52,1.96,NA,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE
